University_Name_Location,年份,最低,最高,平均,录取人数,录取批次,Topic
遵义职业技术学院,2013,282,396,339,3,专科,文科
遵义职业技术学院,2012,339,363,351,2,专科,文科
遵义职业技术学院,2011,294,376,322,3,专科,文科
贵州电力职业技术学院,2013,281,487,374,90,专科,理科
贵州电力职业技术学院,2012,250,500,368,98,专科,理科
贵州电力职业技术学院,2011,302,434,355,59,专科,理科
贵州电力职业技术学院,2013,383,448,407,10,专科,文科
贵州电力职业技术学院,2012,439,480,458,5,专科,文科
贵州电力职业技术学院,2011,383,462,418,16,专科,文科
铜仁职业技术学院,2013,388,469,418,28,专科,理科
铜仁职业技术学院,2012,364,487,405,18,专科,理科
铜仁职业技术学院,2011,371,466,405,3,专科,理科
铜仁职业技术学院,2013,401,509,428,23,专科,文科
铜仁职业技术学院,2012,421,462,437,11,专科,文科
铜仁职业技术学院,2011,415,459,429,13,专科,文科
云南国土资源职业学院,2013,391,414,402,2,专科,理科
云南国土资源职业学院,2013,418,430,424,3,专科,文科
云南国土资源职业学院,2012,414,439,425,3,专科,文科
云南国土资源职业学院,2011,408,445,422,6,专科,文科
昆明艺术职业学院,2011,298,437,355,3,专科,文科
西双版纳职业技术学院,2013,355,401,378,2,专科,理科
西双版纳职业技术学院,2012,273,362,318,2,专科,理科
西双版纳职业技术学院,2013,366,427,394,6,专科,文科
西双版纳职业技术学院,2012,382,474,434,5,专科,文科
玉溪农业职业技术学院,2013,263,288,272,3,专科,理科
玉溪农业职业技术学院,2013,311,341,326,2,专科,文科
云南农业职业技术学院,2012,330,409,372,5,专科,理科
云南农业职业技术学院,2011,242,448,332,8,专科,理科
云南农业职业技术学院,2012,337,443,396,5,专科,文科
云南农业职业技术学院,2011,262,416,337,10,专科,文科
西安外事学院,2012,467,522,486,8,第二批,理科
西安外事学院,2011,443,496,469,14,第二批,理科
西安外事学院,2011,303,379,343,10,专科,理科
西安外事学院,2010,352,491,416,10,第一批,理科
西安外事学院,2010,535,559,543,5,第三批,理科
西安外事学院,2009,468,490,482,10,第三批,理科
西安外事学院,2012,514,539,521,11,第二批,文科
西安外事学院,2011,501,523,514,6,第二批,文科
西安外事学院,2011,404,471,431,10,专科,文科
西安外事学院,2010,437,508,466,10,第一批,文科
西安外事学院,2010,522,552,535,9,第三批,文科
西安外事学院,2009,462,481,475,15,第三批,文科
陕西财经职业技术学院,2013,370,464,412,29,专科,理科
陕西财经职业技术学院,2013,391,503,437,95,专科,文科
陕西财经职业技术学院,2011,315,384,350,2,专科,文科
陕西交通职业技术学院,2013,280,393,352,4,专科,理科
陕西交通职业技术学院,2012,338,387,369,3,专科,理科
陕西交通职业技术学院,2011,356,365,360,2,专科,理科
陕西交通职业技术学院,2013,302,365,334,6,专科,文科
陕西交通职业技术学院,2012,302,441,373,6,专科,文科
陕西交通职业技术学院,2011,342,410,370,4,专科,文科
西安航空职业技术学院,2013,428,488,452,5,专科,理科
西安航空职业技术学院,2012,274,381,317,10,专科,理科
西安航空职业技术学院,2011,258,380,334,10,专科,理科
西安航空职业技术学院,2013,405,463,437,4,专科,文科
西安高新科技职业学院,2013,292,322,307,2,专科,理科
西安高新科技职业学院,2012,402,402,402,1,专科,理科
西安高新科技职业学院,2013,297,388,336,6,专科,文科
西安高新科技职业学院,2012,282,394,338,4,专科,文科
西安思源职业学院,2014,,,463,,第二批,理科
西安思源职业学院,2013,463,479,470,7,第二批,理科
西安思源职业学院,2012,463,489,474,9,第二批,理科
西安思源职业学院,2011,458,502,471,9,第二批,理科
西安思源职业学院,2011,299,335,318,3,专科,理科
西安思源职业学院,2014,,,494,,第二批,文科
西安思源职业学院,2013,494,524,506,6,第二批,文科
西安思源职业学院,2012,479,518,496,6,第二批,文科
西安思源职业学院,2011,480,501,487,6,第二批,文科
西安思源职业学院,2011,405,432,418,2,专科,文科
陕西国际商贸职业学院,2013,381,510,421,560,专科,理科
陕西国际商贸职业学院,2012,383,525,467,726,专科,理科
陕西国际商贸职业学院,2011,365,503,432,753,专科,理科
陕西国际商贸职业学院,2013,410,526,447,857,专科,文科
陕西国际商贸职业学院,2012,425,550,485,2206,专科,文科
陕西国际商贸职业学院,2011,419,531,471,1418,专科,文科
兰州石化职业技术学院,2013,398,409,404,2,专科,理科
兰州石化职业技术学院,2012,385,479,422,5,专科,理科
兰州石化职业技术学院,2011,371,371,371,1,专科,理科
甘肃工业职业技术学院,2013,339,339,339,1,专科,理科
甘肃工业职业技术学院,2011,310,310,310,1,专科,文科
甘肃建筑职业技术学院,2013,184,515,269,1125,专科,理科
甘肃建筑职业技术学院,2012,188,508,262,656,专科,理科
甘肃建筑职业技术学院,2011,186,459,254,342,专科,理科
甘肃建筑职业技术学院,2013,180,494,266,1450,专科,文科
甘肃建筑职业技术学院,2012,185,510,278,1746,专科,文科
甘肃建筑职业技术学院,2011,188,453,277,430,专科,文科
甘肃林业职业技术学院,2011,484,484,484,1,专科,理科
宁夏理工学院,2013,522,522,522,1,第二批,文科
宁夏理工学院,2009,445,480,458,8,第三批,文科
贵州教育学院,2013,525,525,525,1,第二批,理科
贵州教育学院,2012,518,521,519,10,第二批,理科
贵州教育学院,2011,507,519,513,2,第二批,理科
贵州教育学院,2011,386,435,406,4,专科,理科
贵州教育学院,2014,,,544,,第二批,文科
贵州教育学院,2013,546,548,546,4,第二批,文科
贵州教育学院,2012,543,568,551,4,第二批,文科
贵州教育学院,2011,537,557,543,4,第二批,文科
贵州教育学院,2011,442,460,451,4,专科,文科
广东科学技术职业学院,2013,465,546,501,1937,专科,文科
广东科学技术职业学院,2012,444,541,499,2406,专科,文科
广东科学技术职业学院,2011,455,532,492,2048,专科,文科
广东文艺职业学院,2013,390,475,436,46,专科,理科
广东文艺职业学院,2012,394,505,446,45,专科,理科
广东文艺职业学院,2011,363,502,422,56,专科,理科
广东文艺职业学院,2013,417,521,455,56,专科,文科
广东文艺职业学院,2012,426,495,460,55,专科,文科
广东文艺职业学院,2011,423,519,464,68,专科,文科
广东工程职业技术学院,2013,404,503,439,994,专科,理科
广东工程职业技术学院,2012,380,520,427,1118,专科,理科
广东工程职业技术学院,2011,363,524,413,1017,专科,理科
广东工程职业技术学院,2013,430,560,462,886,专科,文科
广东工程职业技术学院,2012,425,521,461,758,专科,文科
广东工程职业技术学院,2011,420,523,455,553,专科,文科
北京政法职业学院,2013,253,358,306,2,专科,理科
北京政法职业学院,2013,296,399,344,12,专科,理科
北京政法职业学院,2012,282,390,340,15,专科,理科
北京政法职业学院,2011,262,372,312,10,专科,理科
北京政法职业学院,2013,294,294,294,1,专科,文科
北京政法职业学院,2013,360,413,388,10,专科,文科
北京政法职业学院,2012,296,468,371,11,专科,文科
黑龙江生态工程职业学院,2013,298,298,298,1,专科,理科
黑龙江生态工程职业学院,2013,292,351,312,3,专科,文科
广东行政职业学院,2013,406,509,449,526,专科,理科
广东行政职业学院,2012,403,503,445,530,专科,理科
广东行政职业学院,2011,382,492,422,468,专科,理科
广东行政职业学院,2013,438,545,472,1480,专科,文科
广东行政职业学院,2012,432,539,478,1470,专科,文科
广东行政职业学院,2011,438,527,470,1529,专科,文科
山东省青年管理干部学院,2013,287,433,348,16,专科,理科
山东省青年管理干部学院,2013,263,442,352,2,专科,文科
内蒙古科技职业学院,2013,380,497,433,351,专科,理科
内蒙古科技职业学院,2012,387,541,456,195,专科,理科
内蒙古科技职业学院,2013,410,512,452,611,专科,文科
内蒙古科技职业学院,2012,425,533,469,450,专科,文科
吉林华桥外国语学院,2010,531,578,545,28,第三批,理科
吉林华桥外国语学院,2009,407,505,462,39,第三批,理科
吉林华桥外国语学院,2010,523,550,533,35,第三批,文科
吉林华桥外国语学院,2009,420,486,458,36,第三批,文科
上海新侨职业技术学院,2013,285,446,367,25,专科,理科
上海新侨职业技术学院,2012,299,490,363,36,专科,理科
上海新侨职业技术学院,2011,300,363,337,25,专科,理科
上海新侨职业技术学院,2013,333,471,381,27,专科,文科
上海新侨职业技术学院,2012,300,443,366,44,专科,文科
上海新侨职业技术学院,2011,334,464,390,26,专科,文科
上海东海职业技术学院,2013,284,451,352,10,专科,理科
上海东海职业技术学院,2012,271,437,343,34,专科,理科
上海东海职业技术学院,2011,262,393,344,8,专科,理科
上海东海职业技术学院,2013,272,424,377,57,专科,文科
上海东海职业技术学院,2012,363,444,410,25,专科,文科
上海东海职业技术学院,2011,359,422,392,17,专科,文科
上海立达职业技术学院,2013,287,399,348,25,专科,理科
上海立达职业技术学院,2012,270,397,339,5,专科,理科
上海立达职业技术学院,2011,365,501,433,2,专科,理科
上海立达职业技术学院,2013,280,426,355,55,专科,文科
上海立达职业技术学院,2012,318,452,374,31,专科,文科
上海立达职业技术学院,2011,313,413,373,14,专科,文科
上海民远职业技术学院,2012,447,447,447,1,专科,理科
上海民远职业技术学院,2013,261,261,261,1,专科,文科
上海民远职业技术学院,2012,295,347,321,2,专科,文科
上海中侨职业技术学院,2013,260,337,317,6,专科,理科
上海中侨职业技术学院,2012,372,372,372,1,专科,理科
上海中侨职业技术学院,2013,275,389,345,9,专科,文科
上海中侨职业技术学院,2012,299,468,384,20,专科,文科
苏州港大思培科技职业学院,2013,258,387,327,10,专科,理科
苏州港大思培科技职业学院,2012,366,511,422,5,专科,理科
苏州港大思培科技职业学院,2011,356,356,356,1,专科,理科
苏州港大思培科技职业学院,2013,259,410,338,12,专科,文科
苏州港大思培科技职业学院,2012,308,442,386,15,专科,文科
苏州港大思培科技职业学院,2011,277,416,349,8,专科,文科
太湖创意职业技术学院,2012,482,482,482,1,专科,理科
太湖创意职业技术学院,2011,320,320,320,1,专科,文科
武夷山职业学院,2013,352,447,405,3,专科,理科
武夷山职业学院,2013,306,340,326,4,专科,文科
武夷山职业学院,2012,311,424,376,5,专科,文科
泉州信息职业技术学院,2013,312,441,359,10,专科,理科
泉州信息职业技术学院,2012,297,377,349,5,专科,理科
泉州信息职业技术学院,2013,284,464,376,10,专科,文科
泉州信息职业技术学院,2012,279,415,344,10,专科,文科
厦门兴才职业技术学院,2013,301,398,350,30,专科,理科
厦门兴才职业技术学院,2012,257,471,351,19,专科,理科
厦门兴才职业技术学院,2011,286,421,342,4,专科,理科
厦门兴才职业技术学院,2013,299,465,365,50,专科,文科
厦门兴才职业技术学院,2012,305,437,387,37,专科,文科
厦门兴才职业技术学院,2011,287,421,364,31,专科,文科
漳州天福茶职业技术学院,2013,264,395,342,7,专科,理科
漳州天福茶职业技术学院,2012,262,379,334,6,专科,理科
漳州天福茶职业技术学院,2011,280,337,318,4,专科,理科
漳州天福茶职业技术学院,2013,263,411,341,22,专科,文科
漳州天福茶职业技术学院,2012,273,424,354,22,专科,文科
漳州天福茶职业技术学院,2011,307,428,358,19,专科,文科
厦门东海职业技术学院,2013,323,397,354,15,专科,理科
厦门东海职业技术学院,2012,272,377,334,12,专科,理科
厦门东海职业技术学院,2011,256,376,328,6,专科,理科
厦门东海职业技术学院,2013,346,425,393,15,专科,文科
厦门东海职业技术学院,2012,321,443,383,15,专科,文科
厦门东海职业技术学院,2011,314,429,368,16,专科,文科
厦门南洋职业学院,2013,344,425,379,12,专科,文科
厦门南洋职业学院,2012,319,422,361,8,专科,文科
厦门南洋职业学院,2011,304,421,356,8,专科,文科
厦门软件职业技术学院,2013,350,399,374,8,专科,理科
厦门软件职业技术学院,2012,318,488,377,11,专科,理科
厦门软件职业技术学院,2011,265,394,307,5,专科,理科
厦门软件职业技术学院,2013,339,434,389,19,专科,文科
厦门软件职业技术学院,2012,306,464,379,12,专科,文科
厦门软件职业技术学院,2011,268,415,365,18,专科,文科
江西科技职业学院,2013,281,393,326,33,专科,理科
江西科技职业学院,2012,278,469,340,30,专科,理科
江西科技职业学院,2011,289,417,341,24,专科,理科
江西科技职业学院,2013,252,448,345,32,专科,文科
江西科技职业学院,2012,270,435,364,44,专科,文科
江西科技职业学院,2011,273,410,343,26,专科,文科
江西城市职业学院,2014,,,537,,第二批,文科
江西城市职业学院,2014,,,532,,第二批,文科
江西城市职业学院,2013,545,546,545,3,第二批,文科
江西城市职业学院,2013,288,384,347,5,专科,文科
江西城市职业学院,2013,432,514,464,20,专科,文科
江西城市职业学院,2012,540,544,542,4,第二批,文科
江西城市职业学院,2012,449,535,483,13,专科,文科
江西城市职业学院,2012,281,425,364,3,专科,文科
江西城市职业学院,2011,533,533,533,4,第二批,文科
江西城市职业学院,2011,420,420,420,1,专科,文科
江西城市职业学院,2011,423,496,466,12,专科,文科
山东外国语职业学院,2011,336,412,383,7,专科,文科
枣庄科技职业学院,2013,301,442,380,13,专科,理科
枣庄科技职业学院,2012,363,363,363,1,专科,理科
枣庄科技职业学院,2013,306,474,366,17,专科,文科
枣庄科技职业学院,2012,316,400,380,5,专科,文科
山东凯文科技职业学院,2012,296,415,363,6,专科,文科
山东现代职业学院,2013,302,389,330,10,专科,理科
山东现代职业学院,2012,306,418,353,16,专科,理科
山东现代职业学院,2013,295,418,341,10,专科,文科
山东现代职业学院,2012,273,437,351,24,专科,文科
山东外事翻译职业学院,2013,348,483,402,5,专科,理科
山东外事翻译职业学院,2012,406,406,406,1,专科,理科
山东外事翻译职业学院,2013,299,496,392,33,专科,文科
山东外事翻译职业学院,2012,302,433,369,14,专科,文科
山东杏林科技职业学院,2012,314,460,382,7,专科,理科
山东杏林科技职业学院,2011,283,283,283,1,专科,理科
山东杏林科技职业学院,2012,312,445,357,8,专科,文科
山东杏林科技职业学院,2011,365,391,379,5,专科,文科
嵩山少林武术职业学院,2013,301,302,302,2,专科,理科
嵩山少林武术职业学院,2013,292,337,317,3,专科,文科
武汉工贸职业学院,2013,281,360,318,8,专科,理科
武汉工贸职业学院,2012,289,381,328,4,专科,理科
武汉工贸职业学院,2011,307,307,307,1,专科,理科
武汉工贸职业学院,2013,330,339,334,2,专科,文科
武汉工贸职业学院,2012,345,426,388,6,专科,文科
武汉工贸职业学院,2011,352,432,382,12,专科,文科
黄冈科技职业学院,2013,255,393,311,7,专科,理科
黄冈科技职业学院,2012,306,310,308,2,专科,理科
黄冈科技职业学院,2011,303,330,316,2,专科,理科
黄冈科技职业学院,2013,273,437,344,11,专科,文科
黄冈科技职业学院,2012,332,401,366,12,专科,文科
黄冈科技职业学院,2011,317,421,363,10,专科,文科
湖北科技职业学院,2013,319,341,330,2,专科,理科
湖北科技职业学院,2012,274,307,290,2,专科,理科
湖北科技职业学院,2013,301,389,348,4,专科,文科
湖北科技职业学院,2012,283,434,351,4,专科,文科
湖北科技职业学院,2011,352,431,395,3,专科,文科
湖南九嶷职业技术学院,2013,248,397,311,23,专科,理科
湖南九嶷职业技术学院,2012,281,373,316,9,专科,理科
湖南九嶷职业技术学院,2011,267,343,310,3,专科,理科
湖南九嶷职业技术学院,2013,255,429,331,34,专科,文科
湖南九嶷职业技术学院,2012,276,460,368,30,专科,文科
湖南九嶷职业技术学院,2011,283,389,348,12,专科,文科
长沙南方职业学院,2013,272,434,366,5,专科,理科
长沙南方职业学院,2012,330,363,345,3,专科,理科
长沙南方职业学院,2011,275,276,276,2,专科,理科
长沙南方职业学院,2013,321,404,366,4,专科,文科
长沙南方职业学院,2012,270,390,315,5,专科,文科
长沙南方职业学院,2011,335,433,360,5,专科,文科
潇湘职业学院,2013,346,417,382,2,专科,理科
潇湘职业学院,2013,292,414,344,6,专科,文科
湖南外国语职业学院,2013,345,419,373,10,专科,理科
湖南外国语职业学院,2012,271,474,374,10,专科,理科
湖南外国语职业学院,2011,281,401,339,5,专科,理科
湖南外国语职业学院,2013,301,466,385,30,专科,文科
湖南外国语职业学院,2012,389,498,429,32,专科,文科
湖南外国语职业学院,2011,260,448,381,23,专科,文科
湖南同德职业学院,2013,290,443,355,3,专科,理科
湖南同德职业学院,2012,299,396,355,3,专科,理科
湖南同德职业学院,2013,282,432,351,13,专科,文科
湖南同德职业学院,2012,304,442,389,12,专科,文科
湖南同德职业学院,2011,278,377,348,6,专科,文科
湖南电子科技职业学院,2012,293,393,355,22,专科,理科
湖南电子科技职业学院,2011,238,363,311,24,专科,理科
湖南电子科技职业学院,2012,297,431,359,38,专科,文科
湖南电子科技职业学院,2011,329,435,369,25,专科,文科
民办南华工商学院,2013,211,508,332,1430,专科,理科
民办南华工商学院,2012,286,473,350,720,专科,理科
民办南华工商学院,2011,203,465,323,821,专科,理科
民办南华工商学院,2013,222,496,345,2963,专科,文科
民办南华工商学院,2012,282,490,374,3732,专科,文科
民办南华工商学院,2011,233,515,361,3163,专科,文科
肇庆科技职业技术学院,2014,,,457,,第二批,理科
肇庆科技职业技术学院,2013,190,461,287,2172,专科,理科
肇庆科技职业技术学院,2012,196,508,293,1687,专科,理科
肇庆科技职业技术学院,2011,198,470,275,1060,专科,理科
惠州经济职业技术学院,2013,202,458,302,1552,专科,理科
惠州经济职业技术学院,2012,198,489,295,846,专科,理科
惠州经济职业技术学院,2011,217,425,302,556,专科,理科
惠州经济职业技术学院,2013,209,561,312,3079,专科,文科
惠州经济职业技术学院,2012,196,529,323,3691,专科,文科
惠州经济职业技术学院,2011,225,472,331,2002,专科,文科
广州科技职业技术学院,2013,260,480,342,2840,专科,文科
广州科技职业技术学院,2012,280,504,362,3386,专科,文科
广州科技职业技术学院,2011,270,513,352,2708,专科,文科
广州工商职业技术学院,2014,,,455,,第二批,理科
广州工商职业技术学院,2013,282,465,343,1303,专科,理科
广州工商职业技术学院,2012,262,461,337,1086,专科,理科
广州工商职业技术学院,2011,255,497,328,982,专科,理科
广州工商职业技术学院,2014,,,462,,第二批,文科
广州工商职业技术学院,2013,301,485,364,2320,专科,文科
广州工商职业技术学院,2012,280,490,366,3436,专科,文科
广州工商职业技术学院,2011,244,520,349,4198,专科,文科
广州珠江职业技术学院,2013,190,571,300,1260,专科,理科
广州珠江职业技术学院,2012,227,532,311,558,专科,理科
广州珠江职业技术学院,2011,195,473,271,745,专科,理科
广州珠江职业技术学院,2013,193,500,296,1287,专科,文科
广州珠江职业技术学院,2012,227,521,335,2019,专科,文科
广州珠江职业技术学院,2011,200,495,284,1187,专科,文科
广州松田职业学院,2013,298,449,348,310,专科,理科
广州松田职业学院,2012,252,443,334,426,专科,理科
广州松田职业学院,2011,286,436,334,278,专科,理科
广州松田职业学院,2013,282,461,357,1412,专科,文科
广州松田职业学院,2012,281,458,371,1525,专科,文科
广州松田职业学院,2011,285,468,362,1552,专科,文科
湛江现代科技职业学院,2013,180,554,283,1727,专科,理科
湛江现代科技职业学院,2012,201,469,282,1110,专科,理科
湛江现代科技职业学院,2011,185,512,264,974,专科,理科
湛江现代科技职业学院,2013,180,500,289,2824,专科,文科
湛江现代科技职业学院,2012,200,541,315,2586,专科,文科
湛江现代科技职业学院,2011,191,498,285,1369,专科,文科
广州涉外经济职业技术学院,2013,280,445,348,1150,专科,理科
广州涉外经济职业技术学院,2012,283,474,348,676,专科,理科
广州涉外经济职业技术学院,2011,229,524,325,905,专科,理科
广州城建职业学院,2013,344,464,380,2781,专科,理科
广州城建职业学院,2012,324,467,372,2201,专科,理科
广州城建职业学院,2011,310,462,353,1721,专科,理科
广州城建职业学院,2013,375,495,408,3345,专科,文科
广州城建职业学院,2012,364,479,408,3630,专科,文科
广州城建职业学院,2011,343,468,390,3430,专科,文科
肇庆工商职业技术学院,2013,190,465,288,1547,专科,理科
肇庆工商职业技术学院,2012,199,498,282,1202,专科,理科
肇庆工商职业技术学院,2011,203,471,290,1166,专科,理科
肇庆工商职业技术学院,2013,190,548,300,2352,专科,文科
肇庆工商职业技术学院,2012,195,518,317,3949,专科,文科
肇庆工商职业技术学院,2011,210,474,320,2182,专科,文科
广州华南商贸职业学院,2013,260,455,338,752,专科,理科
广州华南商贸职业学院,2012,252,497,335,555,专科,理科
广州华南商贸职业学院,2011,197,467,311,288,专科,理科
广州华南商贸职业学院,2013,261,495,355,2101,专科,文科
广州华南商贸职业学院,2012,250,514,362,2606,专科,文科
广州华南商贸职业学院,2011,196,498,334,1903,专科,文科
广州现代信息工程职业技术学院,2013,243,505,330,1449,专科,文科
广州现代信息工程职业技术学院,2012,225,503,339,2369,专科,文科
广州现代信息工程职业技术学院,2011,204,477,297,861,专科,文科
广州华立科技职业学院,2013,280,463,342,1531,专科,理科
广州华立科技职业学院,2012,281,460,343,1355,专科,理科
广州华立科技职业学院,2011,280,446,330,1133,专科,理科
广州华立科技职业学院,2013,280,518,351,3199,专科,文科
广州华立科技职业学院,2012,281,490,364,3205,专科,文科
广州华立科技职业学院,2011,294,481,358,2646,专科,文科
广西英华国际职业学院,2013,262,405,325,13,专科,理科
广西英华国际职业学院,2012,284,353,318,2,专科,理科
广西英华国际职业学院,2011,305,305,305,1,专科,理科
广西英华国际职业学院,2013,270,415,341,18,专科,文科
广西英华国际职业学院,2012,272,439,347,12,专科,文科
广西英华国际职业学院,2011,347,426,389,5,专科,文科
广西城市职业学院,2012,274,428,350,9,专科,理科
广西城市职业学院,2011,259,433,337,20,专科,理科
广西城市职业学院,2012,252,441,348,38,专科,文科
广西城市职业学院,2011,271,419,340,40,专科,文科
广西工程职业学院,2013,251,440,331,95,专科,理科
广西工程职业学院,2012,265,413,320,42,专科,理科
广西工程职业学院,2011,259,413,324,12,专科,理科
广西工程职业学院,2013,231,462,334,111,专科,文科
广西工程职业学院,2012,270,444,362,131,专科,文科
广西工程职业学院,2011,263,440,348,64,专科,文科
北海艺术设计职业学院,2013,292,461,376,2,专科,理科
北海艺术设计职业学院,2012,281,281,281,1,专科,理科
北海艺术设计职业学院,2013,278,373,326,6,专科,文科
北海艺术设计职业学院,2012,298,411,348,7,专科,文科
桂林山水职业学院,2013,285,364,328,4,专科,理科
桂林山水职业学院,2012,376,391,384,2,专科,理科
桂林山水职业学院,2011,318,318,318,1,专科,理科
桂林山水职业学院,2013,318,418,367,11,专科,文科
桂林山水职业学院,2012,353,417,380,10,专科,文科
桂林山水职业学院,2011,315,403,364,4,专科,文科
重庆正大软件职业技术学院,2011,336,336,336,1,专科,理科
重庆正大软件职业技术学院,2011,329,368,352,6,专科,文科
四川文化传媒职业学院,2011,285,469,348,3,专科,文科
贵州亚泰职业学院,2011,292,322,307,2,专科,文科
云南经济管理职业学院,2013,315,417,355,5,专科,理科
云南经济管理职业学院,2012,359,373,363,5,专科,理科
云南经济管理职业学院,2011,304,366,342,3,专科,理科
云南经济管理职业学院,2013,325,410,356,5,专科,文科
云南经济管理职业学院,2012,375,469,413,5,专科,文科
云南经济管理职业学院,2011,316,401,355,5,专科,文科
西安汽车科技职业学院,2013,353,353,353,1,专科,理科
西安汽车科技职业学院,2012,362,362,362,1,专科,理科
西安汽车科技职业学院,2013,387,387,387,1,专科,文科
西安汽车科技职业学院,2012,292,292,292,1,专科,文科
银川科技职业学院,2012,314,380,347,2,专科,理科
福建卫生职业技术学院,2013,379,443,400,30,专科,理科
福建卫生职业技术学院,2012,371,440,393,29,专科,理科
福建卫生职业技术学院,2011,325,382,359,17,专科,理科
福建卫生职业技术学院,2013,414,429,422,10,专科,文科
福建卫生职业技术学院,2012,400,432,418,6,专科,文科
福建卫生职业技术学院,2011,411,436,426,3,专科,文科
南昌师范高等专科学校,2013,377,450,404,6,专科,理科
南昌师范高等专科学校,2013,416,486,451,16,专科,文科
南昌师范高等专科学校,2012,445,468,456,2,专科,文科
南昌师范高等专科学校,2011,436,441,438,2,专科,文科
江西泰豪动漫职业学院,2012,279,363,320,4,专科,理科
江西泰豪动漫职业学院,2013,358,428,393,2,专科,文科
江西泰豪动漫职业学院,2012,296,404,354,4,专科,文科
江西生物科技职业学院,2013,245,412,310,6,专科,理科
江西生物科技职业学院,2013,302,336,318,3,专科,文科
江西工程职业学院,2013,310,417,363,13,专科,文科
江西工程职业学院,2012,280,430,360,11,专科,文科
江西青年职业学院,2013,308,384,347,7,专科,文科
江西青年职业学院,2012,324,484,407,8,专科,文科
江西青年职业学院,2011,334,407,377,3,专科,文科
宜春职业技术学院,2013,302,385,334,12,专科,理科
宜春职业技术学院,2012,308,473,400,8,专科,理科
宜春职业技术学院,2011,245,379,295,12,专科,理科
宜春职业技术学院,2013,355,419,390,14,专科,文科
宜春职业技术学院,2012,341,437,387,9,专科,文科
宜春职业技术学院,2011,292,463,365,22,专科,文科
江西应用工程职业学院,2013,295,358,321,6,专科,理科
江西应用工程职业学院,2012,272,309,290,2,专科,理科
江西应用工程职业学院,2013,271,356,307,4,专科,文科
江西应用工程职业学院,2012,310,421,365,13,专科,文科
上饶职业技术学院,2013,331,355,343,2,专科,理科
上饶职业技术学院,2013,302,394,344,3,专科,文科
上饶职业技术学院,2012,351,415,389,7,专科,文科
上饶职业技术学院,2011,293,430,356,3,专科,文科
江西护理职业技术学院,2013,319,438,363,16,专科,理科
江西护理职业技术学院,2012,309,398,355,8,专科,理科
江西护理职业技术学院,2011,319,366,341,6,专科,理科
江西护理职业技术学院,2013,370,439,404,27,专科,文科
江西护理职业技术学院,2012,384,496,423,19,专科,文科
江西护理职业技术学院,2011,378,433,408,17,专科,文科
烟台汽车工程职业学院,2013,283,411,337,6,专科,理科
烟台汽车工程职业学院,2013,302,405,339,3,专科,文科
山东化工职业学院,2013,288,395,359,3,专科,理科
山东化工职业学院,2012,349,353,351,2,专科,理科
山东电子职业技术学院,2013,308,308,308,1,专科,理科
山东电子职业技术学院,2012,287,364,326,2,专科,理科
山东电子职业技术学院,2011,281,290,286,2,专科,理科
山东电子职业技术学院,2013,288,348,318,2,专科,文科
山东电子职业技术学院,2012,274,385,330,2,专科,文科
山东电子职业技术学院,2011,295,399,336,3,专科,文科
河南经贸职业学院,2013,287,325,306,2,专科,理科
河南经贸职业学院,2012,340,383,362,2,专科,理科
河南经贸职业学院,2011,252,252,252,1,专科,理科
河南经贸职业学院,2013,386,393,389,3,专科,文科
河南经贸职业学院,2012,417,432,424,2,专科,文科
河南经贸职业学院,2011,410,421,416,2,专科,文科
南阳医学高等专科学校,2013,419,460,438,6,专科,理科
南阳医学高等专科学校,2012,390,432,409,3,专科,理科
南阳医学高等专科学校,2013,440,519,465,4,专科,文科
南阳医学高等专科学校,2012,467,516,492,2,专科,文科
南阳医学高等专科学校,2011,439,464,452,2,专科,文科
湖北生物科技职业学院,2013,305,432,358,7,专科,理科
湖北生物科技职业学院,2012,276,411,348,15,专科,理科
湖北生物科技职业学院,2013,350,413,380,6,专科,文科
咸宁职业技术学院,2013,259,390,307,7,专科,理科
咸宁职业技术学院,2012,293,367,331,10,专科,理科
咸宁职业技术学院,2011,260,355,318,9,专科,理科
咸宁职业技术学院,2013,330,449,397,23,专科,文科
咸宁职业技术学院,2012,384,442,415,22,专科,文科
咸宁职业技术学院,2011,380,434,404,22,专科,文科
武汉工业职业技术学院,2013,284,405,353,14,专科,理科
武汉工业职业技术学院,2012,310,401,361,7,专科,理科
武汉工业职业技术学院,2013,345,425,390,16,专科,文科
武汉工业职业技术学院,2012,339,439,397,8,专科,文科
湖北生态工程职业技术学院,2012,280,436,338,10,专科,理科
湖北生态工程职业技术学院,2011,335,387,366,3,专科,理科
湖北生态工程职业技术学院,2013,317,405,361,10,专科,文科
湖北生态工程职业技术学院,2012,342,456,409,11,专科,文科
湖北生态工程职业技术学院,2011,400,424,410,5,专科,文科
三峡电力职业学院,2013,336,368,358,5,专科,理科
三峡电力职业学院,2013,333,414,360,5,专科,文科
湖北财税职业学院,2013,283,385,332,6,专科,理科
湖北财税职业学院,2012,265,430,335,4,专科,理科
湖北财税职业学院,2011,254,344,299,2,专科,理科
湖北财税职业学院,2013,425,444,431,6,专科,文科
湖北财税职业学院,2012,420,434,426,6,专科,文科
湖北财税职业学院,2011,392,437,413,5,专科,文科
武汉软件工程职业学院,2013,400,503,434,30,专科,理科
武汉软件工程职业学院,2012,400,488,430,29,专科,理科
武汉软件工程职业学院,2011,377,483,417,32,专科,理科
武汉软件工程职业学院,2013,431,454,438,5,专科,文科
