UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label
19422,山东大学威海分校,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,文科,18,9909,21
19422,山东大学威海分校,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,理科,53,27034,30
19422,山东大学威海分校,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,文科,22,9007,17
10422,山东大学,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,32,4280,12
10422,山东大学,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,理科,99,15693,20
19422,山东大学威海分校,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,文科,20,8309,20
19422,山东大学威海分校,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,理科,62,38590,29
19422,山东大学威海分校,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,理科,32,29187,24
10422,山东大学,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,文科,21,3093,14
10422,山东大学,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,文科,25,2949,21
10422,山东大学,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,理科,61,14519,17
10422,山东大学,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,文科,37,3582,16
10422,山东大学,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,文科,28,9540,14
19422,山东大学威海分校,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,理科,35,30392,24
10422,山东大学,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,理科,104,29207,18
19422,山东大学威海分校,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,文科,22,10877,21
19422,山东大学威海分校,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,22,7877,19
19422,山东大学威海分校,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,理科,48,26943,23
10422,山东大学,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,理科,99,15712,21
11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19
11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19
11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19
11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,理科,1908,17940,17
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,理科,1908,17940,17
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,理科,1908,17940,17
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,理科,1908,17940,17
11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24
11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24
11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24
11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25
11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,文科,1993,6871,19
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,文科,1993,6871,19
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,文科,1993,6871,19
11846,广东外语外贸大学,22.5,广东,4601306,10440.94,440.6984428605,2011,1.47,0.0279757085,文科,1993,6871,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19
11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19
11845,广东工业大学,26.6,广东,6779224,10724,632.1544199925,2015,61.98,0,文科,832,14000,26
11845,广东工业大学,26.6,广东,6779224,10724,632.1544199925,2015,61.98,0,理科,6792,43096,33
11845,广东工业大学,26.6,广东,6216397,10644,584.0282788425,2014,60.77,0.038474026,理科,7340,40420,31
10572,广州中医药大学,24.6,广东,5706792,10594,538.6815178403,2013,2.84,0,文科,681,10000,19
10572,广州中医药大学,24.6,广东,6779224,10724,632.1544199925,2015,62.59,0,理科,1299,43106,34
10572,广州中医药大学,24.6,广东,4601306,10440.94,440.6984428605,2011,3.11,0,文科,555,10830,23
10572,广州中医药大学,24.6,广东,5321028,10505,506.5233698239,2012,3.16,0,理科,1462,30392,25
10572,广州中医药大学,24.6,广东,5321028,10505,506.5233698239,2012,3.16,0,文科,578,10919,21
10572,广州中医药大学,24.6,广东,6779224,10724,632.1544199925,2015,62.59,0,文科,463,14000,26
10572,广州中医药大学,24.6,广东,6216397,10644,584.0282788425,2014,61.08,0,文科,409,12924,21
10572,广州中医药大学,24.6,广东,6216397,10644,584.0282788425,2014,61.08,0,理科,1214,40420,31
10572,广州中医药大学,24.6,广东,5706792,10594,538.6815178403,2013,2.84,0,理科,1322,29207,26
10572,广州中医药大学,24.6,广东,4601306,10440.94,440.6984428605,2011,3.11,0,理科,1807,29545,24
10570,广州医科大学,2.4,广东,6779224,10724,632.1544199925,2015,61.91,0,理科,1288,41217,32
10570,广州医科大学,2.4,广东,6779224,10724,632.1544199925,2015,61.91,0,理科,1288,41217,32
10570,广州医科大学,2.4,广东,6779224,10724,632.1544199925,2015,61.91,0,文科,137,14000,26
10570,广州医科大学,2.4,广东,6779224,10724,632.1544199925,2015,61.91,0,文科,137,14000,26
10570,广州医科大学,2.4,广东,6216397,10644,584.0282788425,2014,60.21,0,理科,1129,28802,30
10570,广州医科大学,2.4,广东,6216397,10644,584.0282788425,2014,60.6,0,理科,1129,28802,30
10570,广州医科大学,2.4,广东,5321028,10505,506.5233698239,2012,1.26,0,理科,208,28533,23
10570,广州医科大学,2.4,广东,4601306,10440.94,440.6984428605,2011,1.36,0,理科,310,29506,24
10570,广州医科大学,2.4,广东,5706792,10594,538.6815178403,2013,1.41,0,理科,441,24324,24
11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,文科,2147,12935,25
11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,理科,3228,41165,33
11078,广州大学,21.2,广东,6216397,10644,584.0282788425,2014,60.7,0.0688311688,理科,1183,40420,30
10598,广西医科大学,561,广西,1567297,4754,329.6796381994,2015,61.87,0,理科,15,35759,31
10598,广西医科大学,561,广西,1437800,4719,304.6831955923,2014,60.62,0,理科,10,25725,29
10598,广西医科大学,561,广西,956985,4610,207.5889370933,2011,1.14,0,理科,15,28884,24
10598,广西医科大学,561,广西,1172087,4645,252.3330462863,2012,1.06,0,理科,13,30392,24
10598,广西医科大学,561,广西,1303510,4682,278.4087996583,2013,1.41,0,理科,10,26421,23
10593,广西大学,593,广西,1303510,4682,278.4087996583,2013,4.79,0.0272506083,文科,6,10000,19
10593,广西大学,593,广西,1172087,4645,252.3330462863,2012,4.94,0.026978852,理科,6,30392,25
10593,广西大学,593,广西,1437800,4719,304.6831955923,2014,62.22,0,文科,6,12924,21
10593,广西大学,593,广西,1567297,4754,329.6796381994,2015,63.35,0,文科,6,12550,25
10593,广西大学,593,广西,1172087,4645,252.3330462863,2012,4.94,0.026978852,文科,5,10919,21
10593,广西大学,593,广西,956985,4610,207.5889370933,2011,4.7,0.0265991903,理科,5,29340,24
10593,广西大学,593,广西,1437800,4719,304.6831955923,2014,62.22,0,理科,9,40420,29
10593,广西大学,593,广西,1303510,4682,278.4087996583,2013,4.79,0.0272506083,理科,7,29207,26
10593,广西大学,593,广西,1567297,4754,329.6796381994,2015,63.35,0,理科,14,35279,32
10184,延边大学,3057,吉林,1056883,2749.41,384.4035629462,2012,2.98,0,理科,6,30392,25
10184,延边大学,3057,吉林,1298146,2751.28,471.833473874,2014,61.3,0,理科,6,40420,31
10184,延边大学,3057,吉林,1380381,2752,501.5919331395,2015,62.62,0,理科,8,43106,34
10184,延边大学,3057,吉林,1193924,2750.4,434.0910413031,2013,3.16,0,文科,4,10000,19
10184,延边大学,3057,吉林,1298146,2751.28,471.833473874,2014,61.3,0,文科,4,12924,21
10184,延边大学,3057,吉林,866758,2746.6,315.5748925945,2011,2.94,0,文科,4,10869,23
10184,延边大学,3057,吉林,1193924,2750.4,434.0910413031,2013,3.16,0,理科,6,29207,26
10184,延边大学,3057,吉林,1380381,2752,501.5919331395,2015,62.62,0,文科,2,14000,26
10184,延边大学,3057,吉林,866758,2746.6,315.5748925945,2011,2.94,0,理科,6,29550,24
10184,延边大学,3057,吉林,1056883,2749.41,384.4035629462,2012,2.98,0,文科,4,10919,21
10755,新疆大学,4866,新疆,836024,2264.3,369.2196263746,2014,62.29,0,理科,2,40420,31
10755,新疆大学,4866,新疆,750531,2232.78,336.1419396447,2013,5.38,0,理科,4,29207,26
10559,暨南大学,10.2,广东,5321028,10505,506.5233698239,2012,8.2,0.0803625378,理科,1412,11312,16
10559,暨南大学,10.2,广东,5706792,10594,538.6815178403,2013,7.58,0.0815085158,文科,596,3035,11
10559,暨南大学,10.2,广东,5321028,10505,506.5233698239,2012,8.2,0.0803625378,文科,547,2693,13
10559,暨南大学,10.2,广东,6216397,10644,584.0282788425,2014,63.04,0.0930194805,文科,606,2531,11
10559,暨南大学,10.2,广东,4601306,10440.94,440.6984428605,2011,7.36,0.0680161943,文科,601,4081,14
10559,暨南大学,10.2,广东,4601306,10440.94,440.6984428605,2011,7.36,0.0680161943,理科,1354,12674,15
10559,暨南大学,10.2,广东,5706792,10594,538.6815178403,2013,7.58,0.0815085158,理科,1418,11744,15
10559,暨南大学,10.2,广东,6779224,10724,632.1544199925,2015,64.67,0.0812792512,文科,697,2572,18
10559,暨南大学,10.2,广东,6216397,10644,584.0282788425,2014,63.04,0.0930194805,理科,1439,11843,18
10559,暨南大学,10.2,广东,6779224,10724,632.1544199925,2015,64.67,0.0812792512,理科,1419,12050,20
10486,武汉大学,984,湖北,2225045,5779,385.0224952414,2013,37.06,0.2199513382,理科,202,9602,12
10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,理科,174,5971,13
10486,武汉大学,984,湖北,2466849,5799,425.3921365753,2014,74.8,0.2532467532,理科,208,7178,14
10486,武汉大学,984,湖北,2736704,5816,470.5474552957,2015,80.72,0.3010920437,理科,198,5328,14
10486,武汉大学,984,湖北,1963226,5758,340.9562348038,2012,39.37,0.2223564955,理科,169,6495,14
10486,武汉大学,984,湖北,2736704,5816,470.5474552957,2015,80.72,0.3010920437,文科,45,1040,10
10486,武汉大学,984,湖北,1963226,5758,340.9562348038,2012,39.37,0.2223564955,文科,38,1373,12
10486,武汉大学,984,湖北,2466849,5799,425.3921365753,2014,74.8,0.2532467532,文科,46,1303,8
10486,武汉大学,984,湖北,2225045,5779,385.0224952414,2013,37.06,0.2199513382,文科,41,2172,8
10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,文科,38,1245,11
10490,武汉工程大学,985,湖北,2736704,5816,470.5474552957,2015,61.79,0,理科,34,43106,34
10497,武汉理工大学,981,湖北,2466849,5799,425.3921365753,2014,64.66,0.0659090909,理科,217,18663,21
10497,武汉理工大学,981,湖北,2225045,5779,385.0224952414,2013,9.85,0.0347931873,理科,237,17073,19
10497,武汉理工大学,981,湖北,2736704,5816,470.5474552957,2015,65.15,0.0439937598,理科,209,17310,23
10497,武汉理工大学,981,湖北,1596761,5727.9143,278.7683118792,2011,8.82,0.0429149798,文科,16,8436,21
10497,武汉理工大学,981,湖北,2466849,5799,425.3921365753,2014,64.66,0.0659090909,文科,20,9038,17
10497,武汉理工大学,981,湖北,2225045,5779,385.0224952414,2013,9.85,0.0347931873,文科,21,8237,18
10497,武汉理工大学,981,湖北,2736704,5816,470.5474552957,2015,65.15,0.0439937598,文科,18,8052,20
10497,武汉理工大学,981,湖北,1596761,5727.9143,278.7683118792,2011,8.82,0.0429149798,理科,204,16887,19
10497,武汉理工大学,981,湖北,1963226,5758,340.9562348038,2012,9.11,0.0344410876,理科,200,19066,19
10497,武汉理工大学,981,湖北,1963226,5758,340.9562348038,2012,9.11,0.0344410876,文科,16,8855,20
10560,汕头大学,427,广东,5706792,10594,538.6815178403,2013,2.57,0,文科,305,10000,19
10560,汕头大学,427,广东,6216397,10644,584.0282788425,2014,60.99,0,文科,297,10280,19
80001,汕头大学（汕头大学医）,427,广东,5321028,10505,506.5233698239,2012,1.66,0,理科,242,24252,23
10560,汕头大学,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,文科,327,10851,23
10560,汕头大学,427,广东,5706792,10594,538.6815178403,2013,2.57,0,理科,664,29207,25
10560,汕头大学,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,理科,675,29498,24
10560,汕头大学,427,广东,6779224,10724,632.1544199925,2015,62.05,0,理科,657,29225,27
10560,汕头大学,427,广东,6779224,10724,632.1544199925,2015,62.05,0,文科,300,10167,22
10560,汕头大学,427,广东,6216397,10644,584.0282788425,2014,60.99,0,理科,652,31117,27
10560,汕头大学,427,广东,5321028,10505,506.5233698239,2012,1.66,0,理科,662,30392,25
10560,汕头大学,427,广东,5321028,10505,506.5233698239,2012,1.66,0,文科,303,10919,21
80001,汕头大学(汕头大学医),427,广东,6779224,10724,632.1544199925,2015,62.05,0,理科,240,17798,28
80001,汕头大学（汕头大学医）,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,理科,246,29092,22
10295,江南大学,1483,江苏,5916175,7939.49,745.1580643089,2014,62.47,0,文科,5,7238,18
10295,江南大学,1483,江苏,5405822,7919.98,682.555006452,2013,6.2,0,理科,46,29183,23
10295,江南大学,1483,江苏,4142548,7869.34,526.4161924634,2011,5.37,0,理科,25,29069,24
10295,江南大学,1483,江苏,5405822,7919.98,682.555006452,2013,6.2,0,文科,5,7741,16
10295,江南大学,1483,江苏,6508832,7960,817.6924623116,2015,63.78,0,理科,53,31628,28
10295,江南大学,1483,江苏,4142548,7869.34,526.4161924634,2011,5.37,0,文科,23,9155,21
10295,江南大学,1483,江苏,4911027,7898.8006682342,621.7433767825,2012,6.11,0,文科,8,8462,19
10295,江南大学,1483,江苏,5916175,7939.49,745.1580643089,2014,62.47,0,理科,47,27181,28
10295,江南大学,1483,江苏,4911027,7898.8006682342,621.7433767825,2012,6.11,0,理科,41,30392,25
10299,江苏大学,1516,江苏,5916175,7939.49,745.1580643089,2014,61.81,0,理科,42,40420,31
10299,江苏大学,1516,江苏,4142548,7869.34,526.4161924634,2011,3.55,0,理科,40,26621,24
10299,江苏大学,1516,江苏,5405822,7919.98,682.555006452,2013,3.82,0,理科,40,29027,26
10299,江苏大学,1516,江苏,4911027,7898.8006682342,621.7433767825,2012,3.4,0,理科,40,30392,25
10299,江苏大学,1516,江苏,6508832,7960,817.6924623116,2015,62.96,0,理科,42,43106,33
10421,江西财经大学,792,江西,1570859,4542,345.8518273888,2015,62.24,0,理科,90,34075,28
10421,江西财经大学,792,江西,1570859,4542,345.8518273888,2015,62.24,0,文科,56,9931,22
10163,沈阳药科大学,2755,辽宁,2484643,4389,566.1068580542,2013,1.81,0,理科,12,29207,26
10163,沈阳药科大学,2755,辽宁,2222670,4383,507.1115674196,2012,1.47,0,理科,9,30392,25
10163,沈阳药科大学,2755,辽宁,1845727,4375,421.8804571429,2011,1.59,0,理科,10,24363,24
10163,沈阳药科大学,2755,辽宁,2707765,4390,616.8029612756,2014,60.76,0,理科,12,40420,31
10163,沈阳药科大学,2755,辽宁,2862658,4391,651.9375996356,2015,61.94,0,理科,6,43106,32
10080,河北工业大学,2106,河北,2942115,7384,398.4446099675,2015,62.98,0,理科,20,38753,30
10080,河北工业大学,2106,河北,2451576,7240.51,338.5916185462,2012,3.34,0,理科,20,25756,25
10080,河北工业大学,2106,河北,2039426,7193.6,283.5056161032,2011,3.05,0,理科,10,24555,22
10080,河北工业大学,2106,河北,2830141,7332.61,385.9663885029,2014,61.31,0,理科,20,40420,30
10080,河北工业大学,2106,河北,2657501,7287.51,364.6651599792,2013,2.96,0,理科,20,29207,26
10294,河海大学,1381,江苏,6508832,7960,817.6924623116,2015,64.85,0,文科,12,11668,23
10294,河海大学,1381,江苏,5405822,7919.98,682.555006452,2013,8.33,0,理科,102,22297,22
10294,河海大学,1381,江苏,6508832,7960,817.6924623116,2015,64.85,0,理科,106,28859,26
10294,河海大学,1381,江苏,5916175,7939.49,745.1580643089,2014,63.37,0,理科,98,25049,27
10294,河海大学,1381,江苏,5405822,7919.98,682.555006452,2013,8.33,0,文科,10,7010,18
10294,河海大学,1381,江苏,4911027,7898.8006682342,621.7433767825,2012,8.95,0,理科,88,23884,22
10294,河海大学,1381,江苏,4142548,7869.34,526.4161924634,2011,8.44,0,理科,81,25777,22
10294,河海大学,1381,江苏,4142548,7869.34,526.4161924634,2011,8.44,0,文科,13,9137,20
10294,河海大学,1381,江苏,4911027,7898.8006682342,621.7433767825,2012,8.95,0,文科,8,7773,18
10294,河海大学,1381,江苏,5916175,7939.49,745.1580643089,2014,63.37,0,文科,14,9495,20
10335,浙江大学,1299,浙江,3466533,5477,632.9255066642,2013,54.27,0.2822384428,文科,17,163,5
10335,浙江大学,1299,浙江,3231885,5463,591.5952773202,2012,56.1,0.252265861,理科,80,501,2
10335,浙江大学,1299,浙江,3756849,5498,683.3119316115,2014,82.18,0.2857142857,理科,106,527,4
10335,浙江大学,1299,浙江,3756849,5498,683.3119316115,2014,82.18,0.2857142857,文科,32,248,5
10335,浙江大学,1299,浙江,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,理科,74,533,3
10335,浙江大学,1299,浙江,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,文科,16,310,5
10335,浙江大学,1299,浙江,3466533,5477,632.9255066642,2013,54.27,0.2822384428,理科,88,487,3
10335,浙江大学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,文科,21,230,5
10335,浙江大学,1299,浙江,3231885,5463,591.5952773202,2012,56.1,0.252265861,文科,16,210,3
10335,浙江大学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,理科,86,552,5
10338,浙江理工大学,1281,浙江,4015350,5508,729.0032679739,2015,62.25,0,理科,130,43106,33
10338,浙江理工大学,1281,浙江,4015350,5508,729.0032679739,2015,62.25,0,文科,35,14000,26
10589,海南大学,591,海南,350072,903,387.6766334441,2015,63.44,0.0407176287,文科,29,13831,26
10589,海南大学,591,海南,252266,877.38,287.5219403223,2012,4.76,0.0435045317,理科,140,30392,25
10589,海南大学,591,海南,206450,868.55,237.6950089229,2011,4.75,0.0353036437,文科,53,10550,23
10589,海南大学,591,海南,350072,903,387.6766334441,2015,63.44,0.0407176287,理科,71,43106,33
10589,海南大学,591,海南,285554,886.55,322.0957644803,2013,3.99,0.0454987835,文科,43,10000,19
10589,海南大学,591,海南,206450,868.55,237.6950089229,2011,4.75,0.0353036437,理科,162,27559,24
10589,海南大学,591,海南,252266,877.38,287.5219403223,2012,4.76,0.0435045317,文科,52,10919,21
10589,海南大学,591,海南,314646,895.28,351.4498257528,2014,61.81,0.0396103896,文科,34,12924,21
10589,海南大学,591,海南,314646,895.28,351.4498257528,2014,61.81,0.0396103896,理科,96,40420,31
10589,海南大学,591,海南,285554,886.55,322.0957644803,2013,3.99,0.0454987835,理科,119,29207,26
10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,理科,2017,21927,24
10590,深圳大学,102,广东,6216397,10644,584.0282788425,2014,61.46,0.0753246753,理科,1211,25130,23
10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,文科,422,6901,19
10003,清华大学,2127,北京,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931,理科,27,110,0
10003,清华大学,2127,北京,1787940,2069.3,864.0313149374,2013,96.81,0.9756690998,文科,4,16,0
10003,清华大学,2127,北京,1787940,2069.3,864.0313149374,2013,96.81,0.9756690998,理科,63,96,0
10003,清华大学,2127,北京,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,理科,49,95,0
10003,清华大学,2127,北京,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,文科,4,28,0
10003,清华大学,2127,北京,2133083,2152,991.2095724907,2015,97.8,0.968798752,理科,60,100,1
10003,清华大学,2127,北京,2133083,2152,991.2095724907,2015,97.8,0.968798752,文科,4,10,0
10003,清华大学,2127,北京,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931,文科,2,14,1
10003,清华大学,2127,北京,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,理科,64,111,0
10003,清华大学,2127,北京,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,文科,4,14,0
10343,温州医学院,1217,浙江,3231885,5463,591.5952773202,2012,0,0,理科,15,30392,25
10343,温州医学院,1217,浙江,3231885,5463,591.5952773202,2012,0,0,理科,15,30392,25
10343,温州医学院,1217,浙江,3231885,5463,591.5952773202,2012,0,0,理科,15,30392,25
10343,温州医学院,1217,浙江,3231885,5463,591.5952773202,2012,0,0,理科,15,30392,25
10343,温州医学院,1217,浙江,2772231,5446.51,508.9921803136,2011,0,0,理科,15,29017,24
10343,温州医学院,1217,浙江,2772231,5446.51,508.9921803136,2011,0,0,理科,15,29017,24
10343,温州医学院,1217,浙江,2772231,5446.51,508.9921803136,2011,0,0,理科,15,29017,24
10343,温州医学院,1217,浙江,2772231,5446.51,508.9921803136,2011,0,0,理科,15,29017,24
10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27
10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27
10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27
10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27
10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32
10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32
10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32
10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32
10541,湖南中医药大学,657,湖南,2215423,6638.93,333.7018164072,2013,0.89,0,理科,10,29207,26
10541,湖南中医药大学,657,湖南,2704846,6737,401.4911681757,2015,61.8,0,理科,3,32720,28
10541,湖南中医药大学,657,湖南,1603796,6570.1,244.10526476,2011,0.91,0,理科,10,29105,23
10541,湖南中医药大学,657,湖南,2450167,6690.6,366.2103548262,2014,60.41,0,理科,6,36434,28
10541,湖南中医药大学,657,湖南,1966956,6595.6,298.2224513312,2012,1,0,理科,10,26565,25
10537,湖南农业大学,656,湖南,2704846,6737,401.4911681757,2015,62.61,0,理科,130,43106,34
10532,湖南大学,272,湖南,2215423,6638.93,333.7018164072,2013,14.31,0.0549878345,理科,176,13401,16
10532,湖南大学,272,湖南,2215423,6638.93,333.7018164072,2013,14.31,0.0549878345,文科,25,3722,13
10532,湖南大学,272,湖南,1603796,6570.1,244.10526476,2011,14.05,0.0663967611,文科,24,5474,17
10532,湖南大学,272,湖南,2704846,6737,401.4911681757,2015,67.92,0.068174727,文科,26,3797,16
10532,湖南大学,272,湖南,2450167,6690.6,366.2103548262,2014,66.41,0.0685064935,文科,29,3987,13
10532,湖南大学,272,湖南,2704846,6737,401.4911681757,2015,67.92,0.068174727,理科,215,12864,21
10532,湖南大学,272,湖南,1966956,6595.6,298.2224513312,2012,13.92,0.0564954683,理科,185,16821,17
10532,湖南大学,272,湖南,1603796,6570.1,244.10526476,2011,14.05,0.0663967611,理科,170,13505,18
10532,湖南大学,272,湖南,2450167,6690.6,366.2103548262,2014,66.41,0.0685064935,理科,186,14004,18
10532,湖南大学,272,湖南,1966956,6595.6,298.2224513312,2012,13.92,0.0564954683,文科,23,4364,14
10542,湖南师范大学,665,湖南,2704846,6737,401.4911681757,2015,64.75,0.0471138846,理科,39,33347,29
10542,湖南师范大学,665,湖南,2450167,6690.6,366.2103548262,2014,63.21,0.0600649351,文科,31,8742,19
10542,湖南师范大学,665,湖南,1966956,6595.6,298.2224513312,2012,8.22,0.0335347432,理科,24,29904,23
10542,湖南师范大学,665,湖南,2704846,6737,401.4911681757,2015,64.75,0.0471138846,文科,33,10585,22
10542,湖南师范大学,665,湖南,1603796,6570.1,244.10526476,2011,8.25,0.0302834008,理科,28,29406,24
10542,湖南师范大学,665,湖南,1603796,6570.1,244.10526476,2011,8.25,0.0302834008,文科,24,8432,23
10542,湖南师范大学,665,湖南,2215423,6638.93,333.7018164072,2013,7.79,0.0326034063,理科,24,24383,23
10542,湖南师范大学,665,湖南,1966956,6595.6,298.2224513312,2012,8.22,0.0335347432,文科,24,10573,20
10542,湖南师范大学,665,湖南,2450167,6690.6,366.2103548262,2014,63.21,0.0600649351,理科,32,26722,28
10542,湖南师范大学,665,湖南,2215423,6638.93,333.7018164072,2013,7.79,0.0326034063,文科,26,8443,18
10530,湘潭大学,659,湖南,1966956,6595.6,298.2224513312,2012,4.36,0.0240785498,文科,25,10919,21
10530,湘潭大学,659,湖南,1603796,6570.1,244.10526476,2011,4.58,0,理科,43,28780,24
10530,湘潭大学,659,湖南,2215423,6638.93,333.7018164072,2013,3.84,0.0229927007,理科,33,29207,26
10530,湘潭大学,659,湖南,2704846,6737,401.4911681757,2015,63.28,0,理科,20,42759,32
10530,湘潭大学,659,湖南,1603796,6570.1,244.10526476,2011,4.58,0,文科,27,10493,23
