Label,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Label
18,10614,电子科技大学,1642,四川,1718548,8044.92,213.6190291513,2011,10.02,0.0672064777,理科,120,18
21,19614,电子科技大学(沙河校区),1642,四川,2387280,8076.2,295.5944627424,2013,10.06,0.0574209246,理科,30,21
22,19614,电子科技大学(沙河校区),1642,四川,2853666,8140,350.5732186732,2015,65.89,0.0569422777,理科,55,22
26,10107,石家庄铁道大学,1850,河北,2657501,7287.51,364.6651599792,2013,1,0,理科,5,26
18,10107,石家庄铁道大学,1850,河北,1723548,7034.4,245.0170590242,2010,0,0,文科,1,18
24,10107,石家庄铁道大学,1850,黑龙江,1258200,3834.01,328.1681581425,2012,0,0,理科,5,24
31,10107,石家庄铁道大学,1850,黑龙江,1438293,3835.02,375.0418511507,2014,60.41,0,理科,10,31
34,10107,石家庄铁道大学,1850,黑龙江,1503938,3833,392.3657709366,2015,61.81,0,理科,13,34
21,10107,石家庄铁道大学,1850,河北,1723548,7034.4,245.0170590242,2010,0,0,理科,4,21
34,10107,石家庄铁道大学,1850,河北,2942115,7384,398.4446099675,2015,61.81,0,理科,13,34
24,10107,石家庄铁道大学,1850,黑龙江,1036860,3833.35,270.4840413737,2011,0,0,理科,4,24
24,10107,石家庄铁道大学,1850,河北,2451576,7240.51,338.5916185462,2012,0,0,理科,5,24
31,10107,石家庄铁道大学,1850,河北,2830141,7332.61,385.9663885029,2014,60.41,0,理科,10,31
24,10107,石家庄铁道大学,1850,河北,2039426,7193.6,283.5056161032,2011,0,0,理科,4,24
18,10107,石家庄铁道大学,1850,黑龙江,858700,3826.01,224.4374687991,2010,0,0,文科,1,18
21,10107,石家庄铁道大学,1850,黑龙江,858700,3826.01,224.4374687991,2010,0,0,理科,4,21
26,10107,石家庄铁道大学,1850,黑龙江,1369158,3834.04,357.1058204922,2013,1,0,理科,5,26
23,10107,石家庄铁道大学,1850,黑龙江,1036860,3833.35,270.4840413737,2011,0,0,文科,1,23
23,10107,石家庄铁道大学,1850,河北,2039426,7193.6,283.5056161032,2011,0,0,文科,1,23
20,10386,福州大学,1460,福建,1473712,3693,399.0555104251,2011,5.8,0.0269635628,理科,10,20
20,10386,福州大学,1460,福建,1970178,3748,525.6611526147,2013,6.4,0.0257907543,理科,16,20
22,10386,福州大学,1460,福建,2405576,3806,632.0483447189,2015,63.96,0,文科,4,22
19,10386,福州大学,1460,福建,1970178,3748,525.6611526147,2013,6.4,0.0257907543,文科,6,19
23,10386,福州大学,1460,福建,1223653,3666,333.784233497,2010,5.7,0.0337037037,理科,10,23
19,10386,福州大学,1460,福建,2175964,3774,576.5670376259,2014,62.93,0,文科,7,19
27,10386,福州大学,1460,福建,2405576,3806,632.0483447189,2015,63.96,0,理科,20,27
31,10386,福州大学,1460,福建,2175964,3774,576.5670376259,2014,62.93,0,理科,35,31
21,10386,福州大学,1460,福建,1756018,3720,472.0478494624,2012,5.91,0.0263746224,理科,16,21
23,10386,福州大学,1460,福建,1473712,3693,399.0555104251,2011,5.8,0.0269635628,文科,4,23
21,10386,福州大学,1460,福建,1756018,3720,472.0478494624,2012,5.91,0.0263746224,文科,4,21
26,10394,福建师范大学,907,福建,2405576,3806,632.0483447189,2015,63.41,0.0365054602,文科,32,26
34,10394,福建师范大学,907,福建,2405576,3806,632.0483447189,2015,63.41,0.0365054602,理科,52,34
20,10285,苏州大学,1422,江苏,5405822,7919.98,682.555006452,2013,8.82,0.0274939173,理科,33,20
19,10285,苏州大学,1422,江苏,4142548,7869.34,526.4161924634,2011,8.57,0.0274898785,理科,24,19
20,10285,苏州大学,1422,江苏,4142548,7869.34,526.4161924634,2011,8.57,0.0274898785,文科,6,20
23,10285,苏州大学,1422,江苏,6508832,7960,817.6924623116,2015,65.14,0.0566302652,理科,34,23
13,10285,苏州大学,1422,江苏,5916175,7939.49,745.1580643089,2014,63.79,0.0498376623,文科,11,13
17,10285,苏州大学,1422,江苏,6508832,7960,817.6924623116,2015,65.14,0.0566302652,文科,12,17
13,10285,苏州大学,1422,江苏,5405822,7919.98,682.555006452,2013,8.82,0.0274939173,文科,10,13
23,10285,苏州大学,1422,江苏,4911027,7898.8006682342,621.7433767825,2012,8.61,0.0275830816,理科,26,23
23,10285,苏州大学,1422,江苏,5916175,7939.49,745.1580643089,2014,63.79,0.0498376623,理科,35,23
24,10285,苏州大学,1422,江苏,3445730,7810.269,441.1794267265,2010,9.13,0.0335802469,理科,24,24
16,10285,苏州大学,1422,江苏,4911027,7898.8006682342,621.7433767825,2012,8.61,0.0275830816,文科,8,16
15,10285,苏州大学,1422,江苏,3445730,7810.269,441.1794267265,2010,9.13,0.0335802469,文科,6,15
21,10712,西北农林科技大学,1638,陕西,1251230,3743,334.2853326209,2012,8.48,0,文科,4,21
31,10712,西北农林科技大学,1638,陕西,1604521,3764,426.2808182784,2014,63.58,0,理科,16,31
25,10712,西北农林科技大学,1638,陕西,1251230,3743,334.2853326209,2012,8.48,0,理科,10,25
26,10712,西北农林科技大学,1638,陕西,1445368,3753,385.1233679723,2013,8.02,0,理科,16,26
23,10712,西北农林科技大学,1638,陕西,816980,3727,219.205795546,2010,8.9,0,理科,14,23
31,10712,西北农林科技大学,1638,陕西,1768994,3775,468.6076821192,2015,65.14,0,理科,28,31
19,10712,西北农林科技大学,1638,陕西,1445368,3753,385.1233679723,2013,8.02,0,文科,2,19
24,10712,西北农林科技大学,1638,陕西,1012348,3735,271.0436412316,2011,8.74,0,理科,14,24
25,10712,西北农林科技大学,1638,陕西,1768994,3775,468.6076821192,2015,65.14,0,文科,2,25
20,10712,西北农林科技大学,1638,陕西,1604521,3764,426.2808182784,2014,63.58,0,文科,2,20
19,10712,西北农林科技大学,1638,陕西,816980,3727,219.205795546,2010,8.9,0,文科,6,19
23,10697,西北大学,1647,陕西,1012348,3735,271.0436412316,2011,11.63,0.0449392713,文科,2,23
25,10697,西北大学,1647,陕西,1251230,3743,334.2853326209,2012,11.59,0.0486404834,理科,4,25
24,10697,西北大学,1647,陕西,1445368,3753,385.1233679723,2013,10.79,0.0467153285,理科,4,24
19,10697,西北大学,1647,陕西,1251230,3743,334.2853326209,2012,11.59,0.0486404834,文科,2,19
16,10697,西北大学,1647,陕西,1445368,3753,385.1233679723,2013,10.79,0.0467153285,文科,2,16
18,10697,西北大学,1647,陕西,816980,3727,219.205795546,2010,11.58,0.0477366255,文科,2,18
28,10697,西北大学,1647,陕西,1604521,3764,426.2808182784,2014,64.59,0.0642857143,理科,3,28
25,10697,西北大学,1647,陕西,816980,3727,219.205795546,2010,11.58,0.0477366255,理科,6,25
29,10697,西北大学,1647,陕西,1768994,3775,468.6076821192,2015,66.67,0.0644305772,理科,12,29
17,10697,西北大学,1647,陕西,1604521,3764,426.2808182784,2014,64.59,0.0642857143,文科,2,17
24,10697,西北大学,1647,陕西,1012348,3735,271.0436412316,2011,11.63,0.0449392713,理科,4,24
26,10697,西北大学,1647,陕西,1768994,3775,468.6076821192,2015,66.67,0.0644305772,文科,8,26
19,10699,西北工业大学,1641,陕西,816980,3727,219.205795546,2010,18.09,0,文科,4,19
27,10699,西北工业大学,1641,陕西,1604521,3764,426.2808182784,2014,65.87,0.0420454545,理科,34,27
25,10699,西北工业大学,1641,陕西,1251230,3743,334.2853326209,2012,15.62,0.024652568,理科,25,25
17,10699,西北工业大学,1641,陕西,1012348,3735,271.0436412316,2011,17.08,0,理科,21,17
18,10699,西北工业大学,1641,陕西,1251230,3743,334.2853326209,2012,15.62,0.024652568,文科,2,18
18,10699,西北工业大学,1641,陕西,1445368,3753,385.1233679723,2013,14.41,0.0248175182,文科,4,18
16,10699,西北工业大学,1641,陕西,1604521,3764,426.2808182784,2014,65.87,0.0420454545,文科,4,16
21,10699,西北工业大学,1641,陕西,1768994,3775,468.6076821192,2015,67.82,0.0463338534,理科,41,21
22,10699,西北工业大学,1641,陕西,1012348,3735,271.0436412316,2011,17.08,0,文科,4,22
20,10699,西北工业大学,1641,陕西,1768994,3775,468.6076821192,2015,67.82,0.0463338534,文科,4,20
17,10699,西北工业大学,1641,陕西,1445368,3753,385.1233679723,2013,14.41,0.0248175182,理科,30,17
20,10699,西北工业大学,1641,陕西,816980,3727,219.205795546,2010,18.09,0,理科,21,20
17,10613,西南交通大学,1588,四川,2626077,8107,323.927100037,2014,63.84,0.0438311688,文科,14,17
19,10613,西南交通大学,1588,四川,2387280,8076.2,295.5944627424,2013,9.61,0.0277372263,文科,12,19
21,10613,西南交通大学,1588,四川,1718548,8044.92,213.6190291513,2011,10.15,0,文科,7,21
20,10613,西南交通大学,1588,四川,1718548,8044.92,213.6190291513,2011,10.15,0,理科,100,20
19,10613,西南交通大学,1588,四川,2102668,8050,261.2009937888,2012,10.33,0.0277039275,理科,104,19
18,10613,西南交通大学,1588,四川,2102668,8050,261.2009937888,2012,10.33,0.0277039275,文科,6,18
21,10613,西南交通大学,1588,四川,2387280,8076.2,295.5944627424,2013,9.61,0.0277372263,理科,112,21
23,10613,西南交通大学,1588,四川,2853666,8140,350.5732186732,2015,64.73,0,理科,121,23
20,10613,西南交通大学,1588,四川,1415128,8185,172.8928527795,2010,9.77,0.0267489712,理科,92,20
21,10613,西南交通大学,1588,四川,2626077,8107,323.927100037,2014,63.84,0.0438311688,理科,110,21
18,10613,西南交通大学,1588,四川,1415128,8185,172.8928527795,2010,9.77,0.0267489712,文科,4,18
21,10613,西南交通大学,1588,四川,2853666,8140,350.5732186732,2015,64.73,0,文科,17,21
20,10635,西南大学,1581,重庆,1426540,2991,476.9441658308,2015,65.15,0.0742589704,文科,12,20
24,10635,西南大学,1581,重庆,1140960,2945,387.4227504244,2013,10.32,0.0515815085,理科,45,24
27,10635,西南大学,1581,重庆,1426540,2991,476.9441658308,2015,65.15,0.0742589704,理科,30,27
23,10635,西南大学,1581,重庆,1001137,2919,342.9725933539,2012,10.52,0.0525679758,理科,42,23
19,10635,西南大学,1581,重庆,1001137,2919,342.9725933539,2012,10.52,0.0525679758,文科,6,19
18,10635,西南大学,1581,重庆,1140960,2945,387.4227504244,2013,10.32,0.0515815085,文科,13,18
27,10635,西南大学,1581,重庆,1265669,2970,426.1511784512,2014,64.13,0.076461039,理科,39,27
18,10635,西南大学,1581,重庆,653001,2859,228.4018887723,2010,9.33,0.0633744856,文科,13,18
26,19635,西南大学(荣昌校区),1581,重庆,1426540,2991,476.9441658308,2015,65.15,0.0742589704,文科,7,26
17,10635,西南大学,1581,重庆,1265669,2970,426.1511784512,2014,64.13,0.076461039,文科,12,17
25,10635,西南大学,1581,重庆,653001,2859,228.4018887723,2010,9.33,0.0633744856,理科,37,25
21,10635,西南大学,1581,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,文科,7,21
34,19635,西南大学(荣昌校区),1581,重庆,1426540,2991,476.9441658308,2015,65.15,0.0742589704,理科,48,34
24,10635,西南大学,1581,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,理科,36,24
24,60652,西南政法大学(中外合作办学专业),1298,四川,2853666,8140,350.5732186732,2015,62.9,0.0386895476,理科,4,24
24,60652,西南政法大学(中外合作办学专业),1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,理科,4,24
16,60652,西南政法大学(中外合作办学专业),1298,重庆,1265669,2970,426.1511784512,2014,61.44,0.0402597403,文科,4,16
27,60652,西南政法大学(中外合作办学专业),1298,四川,2626077,8107,323.927100037,2014,61.44,0.0402597403,理科,4,27
18,60652,西南政法大学(中外合作办学专业),1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,文科,6,18
21,10652,西南政法大学,1298,重庆,1140960,2945,387.4227504244,2013,3.36,0.0401459854,理科,63,21
16,60652,西南政法大学(中外合作办学专业),1298,四川,2626077,8107,323.927100037,2014,61.44,0.0402597403,文科,4,16
24,10652,西南政法大学,1298,重庆,1265669,2970,426.1511784512,2014,61.44,0.0402597403,理科,63,24
18,60652,西南政法大学(中外合作办学专业),1298,四川,2853666,8140,350.5732186732,2015,62.9,0.0386895476,文科,6,18
27,60652,西南政法大学(中外合作办学专业),1298,重庆,1265669,2970,426.1511784512,2014,61.44,0.0402597403,理科,4,27
15,10652,西南政法大学,1298,重庆,1265669,2970,426.1511784512,2014,61.44,0.0402597403,文科,68,15
14,10652,西南政法大学,1298,重庆,653001,2859,228.4018887723,2010,3.81,0.030617284,文科,65,14
14,10652,西南政法大学,1298,重庆,1140960,2945,387.4227504244,2013,3.36,0.0401459854,文科,69,14
18,10652,西南政法大学,1298,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,文科,67,18
16,10652,西南政法大学,1298,重庆,1001137,2919,342.9725933539,2012,3.71,0.0401812689,文科,70,16
15,10652,西南政法大学,1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,文科,42,15
23,10652,西南政法大学,1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,理科,38,23
23,10652,西南政法大学,1298,重庆,653001,2859,228.4018887723,2010,3.81,0.030617284,理科,69,23
20,10652,西南政法大学,1298,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,理科,68,20
19,10652,西南政法大学,1298,重庆,1001137,2919,342.9725933539,2012,3.71,0.0401812689,理科,61,19
16,10651,西南财经大学,1584,四川,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,理科,63,16
18,60651,西南财经大学(中外合作办学专业),1584,四川,2853666,8140,350.5732186732,2015,63.39,0.0541341654,文科,6,18
18,10651,西南财经大学,1584,四川,2853666,8140,350.5732186732,2015,63.39,0.0541341654,理科,48,18
16,10651,西南财经大学,1584,四川,2853666,8140,350.5732186732,2015,63.39,0.0541341654,文科,26,16
12,10651,西南财经大学,1584,四川,2626077,8107,323.927100037,2014,61.81,0.0534090909,文科,32,12
27,60651,西南财经大学(中外合作办学专业),1584,四川,2853666,8140,350.5732186732,2015,63.39,0.0541341654,理科,8,27
14,10651,西南财经大学,1584,四川,1415128,8185,172.8928527795,2010,4.55,0.0806584362,理科,36,14
17,10651,西南财经大学,1584,四川,2102668,8050,261.2009937888,2012,4.45,0.0380664653,理科,36,17
19,10651,西南财经大学,1584,四川,1718548,8044.92,213.6190291513,2011,4.34,0.0518218623,理科,36,19
17,10651,西南财经大学,1584,四川,2626077,8107,323.927100037,2014,61.81,0.0534090909,理科,49,17
13,10651,西南财经大学,1584,四川,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,文科,27,13
13,10651,西南财经大学,1584,四川,2102668,8050,261.2009937888,2012,4.45,0.0380664653,文科,24,13
14,10651,西南财经大学,1584,四川,1415128,8185,172.8928527795,2010,4.55,0.0806584362,文科,25,14
15,10651,西南财经大学,1584,四川,1718548,8044.92,213.6190291513,2011,4.34,0.0518218623,文科,24,15
16,10698,西安交通大学,1637,陕西,1768994,3775,468.6076821192,2015,72.13,0.1092043682,文科,3,16
11,10698,西安交通大学,1637,陕西,1445368,3753,385.1233679723,2013,25.59,0.0664233577,理科,38,11
13,10698,西安交通大学,1637,陕西,1445368,3753,385.1233679723,2013,25.59,0.0664233577,文科,2,13
10,10698,西安交通大学,1637,陕西,1251230,3743,334.2853326209,2012,26.43,0.0667673716,理科,31,10
16,10698,西安交通大学,1637,陕西,1768994,3775,468.6076821192,2015,72.13,0.1092043682,理科,44,16
11,10698,西安交通大学,1637,陕西,1604521,3764,426.2808182784,2014,70.55,0.1086038961,文科,2,11
22,10698,西安交通大学,1637,陕西,1604521,3764,426.2808182784,2014,70.55,0.1086038961,理科,40,22
11,10698,西安交通大学,1637,陕西,816980,3727,219.205795546,2010,27.45,0.058436214,理科,28,11
12,10698,西安交通大学,1637,陕西,1251230,3743,334.2853326209,2012,26.43,0.0667673716,文科,2,12
19,10698,西安交通大学,1637,陕西,1012348,3735,271.0436412316,2011,26.73,0.0898785425,文科,2,19
11,10698,西安交通大学,1637,陕西,1012348,3735,271.0436412316,2011,26.73,0.0898785425,理科,30,11
25,10724,西安外国语大学,1638,陕西,816980,3727,219.205795546,2010,0,0,理科,7,25
20,10724,西安外国语大学,1638,陕西,1012348,3735,271.0436412316,2011,0,0,文科,19,20
29,10724,西安外国语大学,1638,陕西,1768994,3775,468.6076821192,2015,0,0,理科,13,29
19,10724,西安外国语大学,1638,陕西,1251230,3743,334.2853326209,2012,0,0,文科,18,19
18,10724,西安外国语大学,1638,陕西,1445368,3753,385.1233679723,2013,0,0,文科,19,18
24,10724,西安外国语大学,1638,陕西,1251230,3743,334.2853326209,2012,0,0,理科,7,24
21,10724,西安外国语大学,1638,陕西,1768994,3775,468.6076821192,2015,0,0,文科,12,21
18,10724,西安外国语大学,1638,陕西,1604521,3764,426.2808182784,2014,60.1,0,文科,13,18
19,10724,西安外国语大学,1638,陕西,1012348,3735,271.0436412316,2011,0,0,理科,6,19
17,10724,西安外国语大学,1638,陕西,816980,3727,219.205795546,2010,0,0,文科,13,17
23,10724,西安外国语大学,1638,陕西,1445368,3753,385.1233679723,2013,0,0,理科,6,23
28,10724,西安外国语大学,1638,陕西,1604521,3764,426.2808182784,2014,60.1,0,理科,12,28
30,10703,西安建筑科技大学,1636,陕西,1768994,3775,468.6076821192,2015,62.64,0,理科,19,30
16,10703,西安建筑科技大学,1636,陕西,1251230,3743,334.2853326209,2012,2.76,0,理科,3,16
19,10703,西安建筑科技大学,1636,陕西,816980,3727,219.205795546,2010,2.72,0,文科,2,19
18,10703,西安建筑科技大学,1636,陕西,1445368,3753,385.1233679723,2013,2.65,0,理科,5,18
14,10703,西安建筑科技大学,1636,陕西,816980,3727,219.205795546,2010,2.72,0,理科,1,14
22,10703,西安建筑科技大学,1636,陕西,1012348,3735,271.0436412316,2011,2.74,0,理科,4,22
26,10703,西安建筑科技大学,1636,陕西,1604521,3764,426.2808182784,2014,61.14,0,理科,11,26
24,10700,西安理工大学,1633,陕西,1012348,3735,271.0436412316,2011,3.18,0,理科,54,24
21,10700,西安理工大学,1633,陕西,1251230,3743,334.2853326209,2012,3.26,0,文科,8,21
31,10700,西安理工大学,1633,陕西,1604521,3764,426.2808182784,2014,61.05,0,理科,36,31
34,10700,西安理工大学,1633,陕西,1768994,3775,468.6076821192,2015,62.54,0,理科,36,34
26,10700,西安理工大学,1633,陕西,1445368,3753,385.1233679723,2013,2.84,0,理科,45,26
25,10700,西安理工大学,1633,陕西,1251230,3743,334.2853326209,2012,3.26,0,理科,42,25
23,10701,西安电子科技大学,1639,陕西,1768994,3775,468.6076821192,2015,64.5,0,理科,112,23
23,10701,西安电子科技大学,1639,陕西,1445368,3753,385.1233679723,2013,8.68,0,理科,110,23
23,10701,西安电子科技大学,1639,陕西,1604521,3764,426.2808182784,2014,63.62,0,理科,110,23
19,10701,西安电子科技大学,1639,陕西,1012348,3735,271.0436412316,2011,8.31,0,理科,91,19
22,10701,西安电子科技大学,1639,陕西,816980,3727,219.205795546,2010,8.21,0,理科,90,22
19,10701,西安电子科技大学,1639,陕西,1251230,3743,334.2853326209,2012,7.81,0,理科,92,19
21,10657,贵州大学,1460,贵州,800679,3502.22,228.6204179064,2014,61.95,0,文科,6,21
26,10657,贵州大学,1460,贵州,685220,3484.07,196.6722827038,2013,4.5,0,理科,14,26
23,10657,贵州大学,1460,贵州,460216,3479,132.2839896522,2011,5,0,文科,2,23
19,10657,贵州大学,1460,贵州,391268,3537,110.6214305909,2010,4.55,0,文科,6,19
21,10657,贵州大学,1460,贵州,570184,3469,164.3655232055,2012,4.92,0,文科,6,21
26,10657,贵州大学,1460,贵州,925101,3508,263.7118015964,2015,63.34,0,文科,6,26
31,10657,贵州大学,1460,贵州,800679,3502.22,228.6204179064,2014,61.95,0,理科,8,31
25,10657,贵州大学,1460,贵州,570184,3469,164.3655232055,2012,4.92,0,理科,12,25
19,10657,贵州大学,1460,贵州,685220,3484.07,196.6722827038,2013,4.5,0,文科,6,19
32,10657,贵州大学,1460,贵州,925101,3508,263.7118015964,2015,63.34,0,理科,6,32
24,10657,贵州大学,1460,贵州,460216,3479,132.2839896522,2011,5,0,理科,16,24
24,10657,贵州大学,1460,贵州,391268,3537,110.6214305909,2010,4.55,0,理科,18,24
25,10140,辽宁大学,2749,辽宁,1521250,4341,350.4376871689,2010,4.8,0,理科,14,25
19,10140,辽宁大学,2749,辽宁,1521250,4341,350.4376871689,2010,4.8,0,文科,41,19
21,10140,辽宁大学,2749,辽宁,2222670,4383,507.1115674196,2012,4.75,0,文科,45,21
24,10140,辽宁大学,2749,辽宁,1845727,4375,421.8804571429,2011,4.79,0.0329149798,理科,16,24
19,10140,辽宁大学,2749,辽宁,2484643,4389,566.1068580542,2013,4.44,0,文科,50,19
21,10140,辽宁大学,2749,辽宁,2707765,4390,616.8029612756,2014,61.89,0,文科,50,21
31,10140,辽宁大学,2749,辽宁,2707765,4390,616.8029612756,2014,61.89,0,理科,18,31
34,10140,辽宁大学,2749,辽宁,2862658,4391,651.9375996356,2015,63.61,0,理科,14,34
26,10140,辽宁大学,2749,辽宁,2484643,4389,566.1068580542,2013,4.44,0,理科,18,26
25,10140,辽宁大学,2749,辽宁,2862658,4391,651.9375996356,2015,63.61,0,文科,30,25
24,10140,辽宁大学,2749,辽宁,2222670,4383,507.1115674196,2012,4.75,0,理科,18,24
23,10140,辽宁大学,2749,辽宁,1845727,4375,421.8804571429,2011,4.79,0.0329149798,文科,43,23
31,10147,辽宁工程技术大学,2760,辽宁,2707765,4390,616.8029612756,2014,60.75,0,理科,22,31
26,10147,辽宁工程技术大学,2760,辽宁,2484643,4389,566.1068580542,2013,1.59,0,理科,23,26
25,10147,辽宁工程技术大学,2760,辽宁,2222670,4383,507.1115674196,2012,1.75,0,理科,28,25
24,10147,辽宁工程技术大学,2760,辽宁,1845727,4375,421.8804571429,2011,1.54,0,理科,31,24
34,10147,辽宁工程技术大学,2760,辽宁,2862658,4391,651.9375996356,2015,62.12,0,理科,18,34
25,10147,辽宁工程技术大学,2760,辽宁,1521250,4341,350.4376871689,2010,1.6,0,理科,30,25
24,10459,郑州大学,1462,河南,2309236,9405.47,245.5205322009,2011,8.94,0.0672064777,理科,36,24
19,10459,郑州大学,1462,河南,2959931,9406.2,314.6787225447,2013,8.47,0.0688564477,文科,20,19
21,10459,郑州大学,1462,河南,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,文科,26,21
30,10459,郑州大学,1462,河南,3493938,9436,370.2774480712,2015,64.55,0.0628705148,理科,46,30
25,10459,郑州大学,1462,河南,2959931,9406.2,314.6787225447,2013,8.47,0.0688564477,理科,60,25
25,10459,郑州大学,1462,河南,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,理科,54,25
19,10459,郑州大学,1462,河南,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,文科,16,19
22,10459,郑州大学,1462,河南,3493938,9436,370.2774480712,2015,64.55,0.0628705148,文科,14,22
19,10459,郑州大学,1462,河南,1948046,9487.05,205.3373809561,2010,8.89,0.0613168724,文科,12,19
22,10459,郑州大学,1462,河南,2309236,9405.47,245.5205322009,2011,8.94,0.0672064777,文科,10,22
28,10459,郑州大学,1462,河南,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,理科,69,28
25,10459,郑州大学,1462,河南,1948046,9487.05,205.3373809561,2010,8.89,0.0613168724,理科,30,25
16,10611,重庆大学,1298,重庆,653001,2859,228.4018887723,2010,15.33,0.0600823045,文科,12,16
19,10611,重庆大学,1298,重庆,1265669,2970,426.1511784512,2014,65.88,0.0943181818,理科,106,19
18,10611,重庆大学,1298,重庆,1001137,2919,342.9725933539,2012,14.47,0.0719033233,理科,89,18
14,10611,重庆大学,1298,重庆,1265669,2970,426.1511784512,2014,65.88,0.0943181818,文科,10,14
15,10611,重庆大学,1298,重庆,1140960,2945,387.4227504244,2013,13.76,0.0712895377,文科,11,15
18,10611,重庆大学,1298,重庆,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,理科,86,18
18,10611,重庆大学,1298,重庆,1140960,2945,387.4227504244,2013,13.76,0.0712895377,理科,109,18
21,10611,重庆大学,1298,重庆,1426540,2991,476.9441658308,2015,67.26,0.0898595944,理科,104,21
21,10611,重庆大学,1298,重庆,653001,2859,228.4018887723,2010,15.33,0.0600823045,理科,80,21
17,10611,重庆大学,1298,重庆,1426540,2991,476.9441658308,2015,67.26,0.0898595944,文科,12,17
18,10611,重庆大学,1298,重庆,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,文科,10,18
16,10611,重庆大学,1298,重庆,1001137,2919,342.9725933539,2012,14.47,0.0719033233,文科,11,16
19,10710,长安大学,1641,陕西,816980,3727,219.205795546,2010,7.86,0,文科,4,19
24,10710,长安大学,1641,陕西,1012348,3735,271.0436412316,2011,8.57,0,理科,50,24
24,10710,长安大学,1641,陕西,1445368,3753,385.1233679723,2013,9.91,0,理科,50,24
31,10710,长安大学,1641,陕西,1768994,3775,468.6076821192,2015,65.84,0,理科,90,31
25,10710,长安大学,1641,陕西,816980,3727,219.205795546,2010,7.86,0,理科,46,25
31,10710,长安大学,1641,陕西,1604521,3764,426.2808182784,2014,64.17,0,理科,70,31
23,10710,长安大学,1641,陕西,1251230,3743,334.2853326209,2012,9.48,0,理科,50,23
34,10186,长春理工大学,3047,吉林,1380381,2752,501.5919331395,2015,62.33,0,理科,150,34
26,10536,长沙理工大学,660,湖南,2704846,6737,401.4911681757,2015,62.39,0,文科,33,26
34,10536,长沙理工大学,660,湖南,2704846,6737,401.4911681757,2015,62.39,0,理科,161,34
23,10718,陕西师范大学,1637,陕西,1012348,3735,271.0436412316,2011,5.8,0,文科,22,23
24,10718,陕西师范大学,1637,陕西,1012348,3735,271.0436412316,2011,5.8,0,理科,43,24
25,10718,陕西师范大学,1637,陕西,1251230,3743,334.2853326209,2012,5.97,0,理科,39,25
20,10718,陕西师范大学,1637,陕西,1604521,3764,426.2808182784,2014,62.62,0.0423701299,文科,25,20
31,10718,陕西师范大学,1637,陕西,1604521,3764,426.2808182784,2014,62.62,0.0423701299,理科,72,31
25,10718,陕西师范大学,1637,陕西,816980,3727,219.205795546,2010,5.82,0,理科,32,25
19,10718,陕西师范大学,1637,陕西,1445368,3753,385.1233679723,2013,6.19,0,文科,25,19
33,10718,陕西师范大学,1637,陕西,1768994,3775,468.6076821192,2015,64.06,0.0394695788,理科,81,33
26,10718,陕西师范大学,1637,陕西,1445368,3753,385.1233679723,2013,6.19,0,理科,68,26
21,10718,陕西师范大学,1637,陕西,1251230,3743,334.2853326209,2012,5.97,0,文科,20,21
24,10718,陕西师范大学,1637,陕西,1768994,3775,468.6076821192,2015,64.06,0.0394695788,文科,41,24
19,10718,陕西师范大学,1637,陕西,816980,3727,219.205795546,2010,5.82,0,文科,10,19
24,10708,陕西科技大学,1645,陕西,816980,3727,219.205795546,2010,1.08,0,理科,15,24
25,10708,陕西科技大学,1645,陕西,1251230,3743,334.2853326209,2012,1.16,0,理科,5,25
31,10708,陕西科技大学,1645,陕西,1604521,3764,426.2808182784,2014,60.47,0,理科,10,31
24,10708,陕西科技大学,1645,陕西,1012348,3735,271.0436412316,2011,1.05,0,理科,5,24
34,10708,陕西科技大学,1645,陕西,1768994,3775,468.6076821192,2015,61.84,0,理科,15,34
26,10708,陕西科技大学,1645,陕西,1445368,3753,385.1233679723,2013,1.1,0,理科,6,26
34,10212,黑龙江大学,3656,黑龙江,1503938,3833,392.3657709366,2015,63.23,0,理科,61,34
26,10212,黑龙江大学,3656,黑龙江,1503938,3833,392.3657709366,2015,63.23,0,文科,39,26
