,Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance,Lowest,Highest,ave,Plan,NO
161,1532,中南财经政法大学,10520,2011,理科,湖北,中南财经政法大学,120,5.78,0.0493927126,1596761,5727.9143,278.7683118792,979.0,640.0,670.0,650.0,125.0,第一批
162,1532,中南财经政法大学,10520,2011,理科,湖北,中南财经政法大学,120,5.78,0.0493927126,1596761,5727.9143,278.7683118792,979.0,,640.0,628.0,8.0,不详
163,1542,中南财经政法大学,10520,2013,理科,湖北,中南财经政法大学,136,5.13,0.0469586375,2225045,5779.0,385.0224952414,979.0,592.0,644.0,614.0,125.0,第一批
164,1585,中国人民大学,10002,2015,理科,北京,中国人民大学,48,78.71,0.5538221529,2133083,2152.0,991.2095724907001,2124.0,659.0,,655.0,,第一批
165,1592,中国人民大学,10002,2014,理科,北京,中国人民大学,37,72.36,0.5,1950056,2114.8,922.0994893134,2124.0,651.0,678.0,667.0,40.0,第一批
166,1601,中国人民大学,10002,2014,文科,北京,中国人民大学,38,72.36,0.5,1950056,2114.8,922.0994893134,2124.0,636.0,663.0,655.0,41.0,第一批
167,1613,中国人民大学,10002,2011,文科,北京,中国人民大学,35,35.65,0.49392712549999995,1411358,1961.9,719.3832509302,2124.0,638.0,665.0,656.0,37.0,第一批
168,1613,中国人民大学,10002,2011,文科,北京,中国人民大学,35,35.65,0.49392712549999995,1411358,1961.9,719.3832509302,2124.0,,659.0,654.0,5.0,不详
169,1632,中国人民大学,10002,2013,文科,北京,中国人民大学,39,28.36,0.5571776156,1787940,2069.3,864.0313149374001,2124.0,629.0,661.0,651.0,38.0,第一批
170,1633,中国人民大学,10002,2010,文科,北京,中国人民大学,37,37.31,0.5390946502,1215300,1860.0,653.3870967742,2124.0,582.0,599.0,589.0,41.0,第一批
171,1633,中国人民大学,10002,2010,文科,北京,中国人民大学,37,37.31,0.5390946502,1215300,1860.0,653.3870967742,2124.0,557.0,580.0,568.0,6.0,提前批
172,1645,中国人民大学,10002,2013,理科,北京,中国人民大学,38,28.36,0.5571776156,1787940,2069.3,864.0313149374001,2124.0,642.0,677.0,664.0,36.0,第一批
173,1657,中国人民大学,10002,2012,文科,北京,中国人民大学,36,36.61,0.5788519637,1625193,2018.6,805.1089864262,2124.0,626.0,655.0,648.0,37.0,第一批
174,1669,中国人民大学,10002,2015,文科,北京,中国人民大学,44,78.71,0.5538221529,2133083,2152.0,991.2095724907001,2124.0,646.0,,645.0,,第一批
175,1681,中国人民大学,10002,2011,理科,北京,中国人民大学,34,35.65,0.49392712549999995,1411358,1961.9,719.3832509302,2124.0,673.0,693.0,686.0,36.0,第一批
176,1696,中国人民大学,10002,2012,理科,北京,中国人民大学,34,36.61,0.5788519637,1625193,2018.6,805.1089864262,2124.0,629.0,663.0,651.0,34.0,第一批
177,1718,中国人民大学,10002,2010,理科,北京,中国人民大学,36,37.31,0.5390946502,1215300,1860.0,653.3870967742,2124.0,639.0,661.0,648.0,46.0,第一批
178,1718,中国人民大学,10002,2010,理科,北京,中国人民大学,36,37.31,0.5390946502,1215300,1860.0,653.3870967742,2124.0,549.0,608.0,582.0,4.0,提前批
179,1793,中国传媒大学,10033,2011,理科,北京,中国传媒大学,24,0.0,0.0,1411358,1961.9,719.3832509302,2140.0,631.0,668.0,650.0,16.0,第一批
180,1793,中国传媒大学,10033,2011,理科,北京,中国传媒大学,24,0.0,0.0,1411358,1961.9,719.3832509302,2140.0,,659.0,651.0,4.0,不详
181,1796,中国传媒大学,10033,2015,理科,北京,中国传媒大学,28,0.0,0.1358814353,2133083,2152.0,991.2095724907001,2140.0,562.0,638.0,603.0,27.0,第一批
182,1796,中国传媒大学,10033,2015,理科,北京,中国传媒大学,28,0.0,0.1358814353,2133083,2152.0,991.2095724907001,2140.0,,,611.0,,提前批
183,1801,中国传媒大学,10033,2013,理科,北京,中国传媒大学,26,0.0,0.0,1787940,2069.3,864.0313149374001,2140.0,614.0,645.0,625.0,27.0,第一批
184,1803,中国传媒大学,10033,2012,文科,北京,中国传媒大学,19,0.0,0.0,1625193,2018.6,805.1089864262,2140.0,620.0,643.0,628.0,14.0,第一批
185,1815,中国传媒大学,10033,2014,文科,北京,中国传媒大学,17,0.0,0.13327922080000001,1950056,2114.8,922.0994893134,2140.0,624.0,649.0,635.0,18.0,第一批
186,1836,中国传媒大学,10033,2015,文科,北京,中国传媒大学,21,0.0,0.1358814353,2133083,2152.0,991.2095724907001,2140.0,618.0,638.0,629.0,21.0,第一批
187,1836,中国传媒大学,10033,2015,文科,北京,中国传媒大学,21,0.0,0.1358814353,2133083,2152.0,991.2095724907001,2140.0,,,623.0,,提前批
188,1838,中国传媒大学,10033,2011,文科,北京,中国传媒大学,13,0.0,0.0,1411358,1961.9,719.3832509302,2140.0,627.0,654.0,639.0,10.0,第一批
189,1838,中国传媒大学,10033,2011,文科,北京,中国传媒大学,13,0.0,0.0,1411358,1961.9,719.3832509302,2140.0,,638.0,628.0,4.0,不详
190,1850,中国传媒大学,10033,2013,文科,北京,中国传媒大学,18,0.0,0.0,1787940,2069.3,864.0313149374001,2140.0,606.0,643.0,630.0,20.0,第一批
191,1862,中国传媒大学,10033,2012,理科,北京,中国传媒大学,26,0.0,0.0,1625193,2018.6,805.1089864262,2140.0,586.0,626.0,601.0,25.0,第一批
192,1874,中国传媒大学,10033,2014,理科,北京,中国传媒大学,25,0.0,0.13327922080000001,1950056,2114.8,922.0994893134,2140.0,597.0,655.0,629.0,26.0,第一批
193,1886,中国传媒大学,10033,2010,理科,北京,中国传媒大学,15,4.01,0.08930041150000001,1215300,1860.0,653.3870967742,2140.0,553.0,608.0,578.0,33.0,第一批
194,1886,中国传媒大学,10033,2010,理科,北京,中国传媒大学,15,4.01,0.08930041150000001,1215300,1860.0,653.3870967742,2140.0,594.0,604.0,599.0,2.0,提前批
195,1900,中国传媒大学,10033,2010,文科,北京,中国传媒大学,9,4.01,0.08930041150000001,1215300,1860.0,653.3870967742,2140.0,550.0,566.0,555.0,14.0,第一批
196,1900,中国传媒大学,10033,2010,文科,北京,中国传媒大学,9,4.01,0.08930041150000001,1215300,1860.0,653.3870967742,2140.0,558.0,566.0,560.0,4.0,提前批
197,1941,中国农业大学,10019,2012,理科,北京,中国农业大学,43,19.6,0.09211480359999999,1625193,2018.6,805.1089864262,1398.0,586.0,632.0,596.0,47.0,第一批
198,1944,中国农业大学,10019,2013,理科,北京,中国农业大学,49,18.1,0.11922141119999999,1787940,2069.3,864.0313149374001,1398.0,607.0,649.0,617.0,44.0,第一批
199,1953,中国农业大学,10019,2010,理科,北京,中国农业大学,50,20.76,0.1275720165,1215300,1860.0,653.3870967742,1398.0,563.0,608.0,573.0,99.0,第一批
200,1971,中国农业大学,10019,2012,文科,北京,中国农业大学,5,19.6,0.09211480359999999,1625193,2018.6,805.1089864262,1398.0,573.0,600.0,588.0,5.0,第一批
201,1981,中国农业大学,10019,2014,文科,北京,中国农业大学,5,67.05,0.125974026,1950056,2114.8,922.0994893134,1398.0,604.0,610.0,608.0,6.0,第一批
202,1992,中国农业大学,10019,2015,文科,北京,中国农业大学,8,68.46,0.1238689548,2133083,2152.0,991.2095724907001,1398.0,,,596.0,,第一批
203,1999,中国农业大学,10019,2011,理科,北京,中国农业大学,45,20.0,0.1089068826,1411358,1961.9,719.3832509302,1398.0,634.0,662.0,646.0,50.0,第一批
204,2011,中国农业大学,10019,2013,文科,北京,中国农业大学,6,18.1,0.11922141119999999,1787940,2069.3,864.0313149374001,1398.0,601.0,608.0,605.0,6.0,第一批
205,2014,中国农业大学,10019,2014,理科,北京,中国农业大学,50,67.05,0.125974026,1950056,2114.8,922.0994893134,1398.0,596.0,644.0,609.0,50.0,第一批
206,2025,中国农业大学,10019,2011,文科,北京,中国农业大学,5,20.0,0.1089068826,1411358,1961.9,719.3832509302,1398.0,581.0,609.0,601.0,15.0,第一批
207,2036,中国农业大学,10019,2015,理科,北京,中国农业大学,49,68.46,0.1238689548,2133083,2152.0,991.2095724907001,1398.0,594.0,642.0,604.0,,第一批
208,2062,中国医科大学,10159,2012,理科,辽宁,中国医科大学,37,4.19,0.0,2222670,4383.0,507.11156741959996,2248.0,564.0,602.0,582.0,27.0,第一批
209,2064,中国医科大学,10159,2010,理科,辽宁,中国医科大学,19,4.21,0.0,1521250,4341.0,350.43768716889997,2248.0,549.0,594.0,577.0,25.0,第一批
210,2070,中国医科大学,10159,2013,理科,辽宁,中国医科大学,47,4.37,0.0,2484643,4389.0,566.1068580542,2248.0,588.0,616.0,604.0,35.0,第一批
211,2072,中国医科大学,10159,2014,理科,辽宁,中国医科大学,35,61.85,0.0,2707765,4390.0,616.8029612756,2248.0,576.0,623.0,599.0,46.0,第一批
212,2078,中国医科大学,10159,2015,理科,辽宁,中国医科大学,25,63.04,0.0,2862658,4391.0,651.9375996356,2248.0,,,585.0,,第一批
213,2083,中国医科大学,10159,2011,理科,辽宁,中国医科大学,37,3.96,0.0,1845727,4375.0,421.8804571429,2248.0,626.0,658.0,641.0,17.0,第一批
214,2098,中国地质大学,11415,2013,理科,北京,中国地质大学(北京),34,11.87,0.0360097324,1787940,2069.3,864.0313149374001,988.0,591.0,642.0,599.0,30.0,第一批
215,2099,中国地质大学,11415,2011,理科,北京,中国地质大学(北京),29,11.82,0.035991902799999996,1411358,1961.9,719.3832509302,988.0,626.0,,,,第一批
216,2102,中国地质大学,11415,2015,理科,北京,中国地质大学(北京),36,65.81,0.0432137285,2133083,2152.0,991.2095724907001,988.0,,,580.0,,第一批
217,2103,中国地质大学,11415,2014,理科,北京,中国地质大学(北京),35,64.77,0.0558441558,1950056,2114.8,922.0994893134,988.0,580.0,605.0,588.0,35.0,第一批
218,2108,中国地质大学,10491,2011,文科,湖北,中国地质大学(武汉),16,11.82,0.035991902799999996,1596761,5727.9143,278.7683118792,988.0,600.0,608.0,602.0,12.0,第一批
219,2112,中国地质大学,11415,2012,理科,北京,中国地质大学(北京),29,11.85,0.036858006,1625193,2018.6,805.1089864262,988.0,561.0,596.0,579.0,30.0,第一批
220,2129,中国地质大学,11415,2011,文科,北京,中国地质大学(北京),4,11.82,0.035991902799999996,1411358,1961.9,719.3832509302,988.0,608.0,,,,第一批
221,2143,中国地质大学,10491,2010,理科,湖北,中国地质大学(武汉),56,11.73,0.041563786,1296110,5720.0,226.5926573427,988.0,542.0,590.0,563.0,1064.0,第一批
222,2143,中国地质大学,10491,2010,理科,湖北,中国地质大学(武汉),56,11.73,0.041563786,1296110,5720.0,226.5926573427,988.0,543.0,601.0,561.0,23.0,提前批
223,2146,中国地质大学,10491,2013,理科,湖北,中国地质大学(武汉),84,11.87,0.0360097324,2225045,5779.0,385.0224952414,988.0,578.0,625.0,598.0,50.0,第一批
224,2158,中国地质大学,10491,2011,理科,湖北,中国地质大学(武汉),49,11.82,0.035991902799999996,1596761,5727.9143,278.7683118792,988.0,626.0,655.0,632.0,61.0,第一批
225,2182,中国地质大学,10491,2014,理科,湖北,中国地质大学(武汉),84,64.77,0.0558441558,2466849,5799.0,425.3921365753,988.0,571.0,613.0,587.0,84.0,第一批
226,2194,中国地质大学,10491,2012,理科,湖北,中国地质大学(武汉),47,11.85,0.036858006,1963226,5758.0,340.9562348038,988.0,573.0,593.0,579.0,50.0,第一批
227,2206,中国地质大学,10491,2013,文科,湖北,中国地质大学(武汉),15,11.87,0.0360097324,2225045,5779.0,385.0224952414,988.0,573.0,605.0,594.0,15.0,第一批
228,2225,中国地质大学,10491,2010,文科,湖北,中国地质大学(武汉),12,11.73,0.041563786,1296110,5720.0,226.5926573427,988.0,523.0,545.0,533.0,116.0,第一批
229,2225,中国地质大学,10491,2010,文科,湖北,中国地质大学(武汉),12,11.73,0.041563786,1296110,5720.0,226.5926573427,988.0,307.0,429.0,364.0,6.0,提前批
230,2226,中国地质大学,11415,2012,文科,北京,中国地质大学(北京),4,11.85,0.036858006,1625193,2018.6,805.1089864262,988.0,597.0,606.0,600.0,4.0,第一批
231,2230,中国地质大学,10491,2012,文科,湖北,中国地质大学(武汉),14,11.85,0.036858006,1963226,5758.0,340.9562348038,988.0,584.0,600.0,589.0,17.0,第一批
232,2266,中国地质大学,11415,2010,文科,北京,中国地质大学(北京),4,11.73,0.041563786,1215300,1860.0,653.3870967742,988.0,523.0,535.0,529.0,4.0,第一批
233,2267,中国地质大学,11415,2010,理科,北京,中国地质大学(北京),27,11.73,0.041563786,1215300,1860.0,653.3870967742,988.0,540.0,588.0,563.0,52.0,第一批
234,2279,中国地质大学,10491,2014,文科,湖北,中国地质大学(武汉),15,64.77,0.0558441558,2466849,5799.0,425.3921365753,988.0,595.0,608.0,598.0,16.0,第一批
235,2323,中国政法大学,10053,2015,文科,北京,中国政法大学,56,64.35,0.1934477379,2133083,2152.0,991.2095724907001,2154.0,,,624.0,,第一批
236,2323,中国政法大学,10053,2015,文科,北京,中国政法大学,56,64.35,0.1934477379,2133083,2152.0,991.2095724907001,2154.0,,,615.0,,提前批
237,2329,中国政法大学,10053,2013,理科,北京,中国政法大学,42,5.8,0.16909975670000002,1787940,2069.3,864.0313149374001,2154.0,639.0,661.0,645.0,35.0,第一批
238,2333,中国政法大学,10053,2010,理科,北京,中国政法大学,39,6.2,0.1930041152,1215300,1860.0,653.3870967742,2154.0,576.0,614.0,587.0,23.0,第一批
239,2341,中国政法大学,10053,2013,文科,北京,中国政法大学,55,5.8,0.16909975670000002,1787940,2069.3,864.0313149374001,2154.0,618.0,644.0,634.0,43.0,第一批
240,2353,中国政法大学,10053,2015,理科,北京,中国政法大学,49,64.35,0.1934477379,2133083,2152.0,991.2095724907001,2154.0,,,624.0,,第一批
241,2353,中国政法大学,10053,2015,理科,北京,中国政法大学,49,64.35,0.1934477379,2133083,2152.0,991.2095724907001,2154.0,,,624.0,,提前批
242,2367,中国政法大学,10053,2011,文科,北京,中国政法大学,48,5.85,0.17004048579999997,1411358,1961.9,719.3832509302,2154.0,627.0,653.0,642.0,49.0,第一批
243,2371,中国政法大学,10053,2014,理科,北京,中国政法大学,42,62.39,0.1655844156,1950056,2114.8,922.0994893134,2154.0,616.0,659.0,642.0,43.0,第一批
244,2376,中国政法大学,10053,2012,文科,北京,中国政法大学,43,6.45,0.167673716,1625193,2018.6,805.1089864262,2154.0,623.0,642.0,630.0,49.0,第一批
245,2388,中国政法大学,10053,2010,文科,北京,中国政法大学,48,6.2,0.1930041152,1215300,1860.0,653.3870967742,2154.0,547.0,577.0,561.0,33.0,第一批
246,2388,中国政法大学,10053,2010,文科,北京,中国政法大学,48,6.2,0.1930041152,1215300,1860.0,653.3870967742,2154.0,523.0,560.0,543.0,3.0,提前批
247,2400,中国政法大学,10053,2014,文科,北京,中国政法大学,55,62.39,0.1655844156,1950056,2114.8,922.0994893134,2154.0,599.0,657.0,637.0,55.0,第一批
248,2412,中国政法大学,10053,2011,理科,北京,中国政法大学,39,5.85,0.17004048579999997,1411358,1961.9,719.3832509302,2154.0,659.0,682.0,667.0,39.0,第一批
249,2427,中国政法大学,10053,2012,理科,北京,中国政法大学,34,6.45,0.167673716,1625193,2018.6,805.1089864262,2154.0,599.0,645.0,620.0,41.0,第一批
250,2468,中国海洋大学,10423,2013,理科,山东,中国海洋大学,111,10.18,0.030413625299999997,5001324,9684.87,516.4058990983,440.0,585.0,615.0,603.0,86.0,第一批
251,2471,中国海洋大学,10423,2011,文科,山东,中国海洋大学,14,11.21,0.0284615385,3916992,9587.87,408.5362025142,440.0,605.0,618.0,609.0,21.0,第一批
252,2484,中国海洋大学,10423,2014,理科,山东,中国海洋大学,111,64.09,0.0438311688,5468433,9733.39,561.8220373375,440.0,592.0,619.0,600.0,113.0,第一批
253,2489,中国海洋大学,10423,2011,理科,山东,中国海洋大学,86,11.21,0.0284615385,3916992,9587.87,408.5362025142,440.0,629.0,653.0,634.0,79.0,第一批
254,2492,中国海洋大学,10423,2010,文科,山东,中国海洋大学,20,11.65,0.0330864198,3389665,9470.3,357.92583128309997,440.0,527.0,545.0,534.0,15.0,第一批
255,2510,中国海洋大学,10423,2013,文科,山东,中国海洋大学,27,10.18,0.030413625299999997,5001324,9684.87,516.4058990983,440.0,584.0,611.0,601.0,18.0,第一批
256,2527,中国海洋大学,10423,2014,文科,山东,中国海洋大学,27,64.09,0.0438311688,5468433,9733.39,561.8220373375,440.0,608.0,621.0,612.0,27.0,第一批
257,2537,中国海洋大学,10423,2012,文科,山东,中国海洋大学,18,11.11,0.0311178248,4536185,9637.27,470.69190756300003,440.0,589.0,600.0,593.0,15.0,第一批
258,2554,中国海洋大学,10423,2010,理科,山东,中国海洋大学,80,11.65,0.0330864198,3389665,9470.3,357.92583128309997,440.0,560.0,593.0,570.0,60.0,第一批
259,2581,中国海洋大学,10423,2012,理科,山东,中国海洋大学,86,11.11,0.0311178248,4536185,9637.27,470.69190756300003,440.0,563.0,609.0,584.0,87.0,第一批
260,2613,中国石油大学,10425,2013,理科,山东,中国石油大学(华东),48,9.95,0.0540145985,5001324,9684.87,516.4058990983,1858.0,586.0,640.0,601.0,38.0,第一批
261,2614,中国石油大学,11414,2011,文科,北京,中国石油大学(北京),2,11.06,0.0599190283,1411358,1961.9,719.3832509302,1858.0,600.0,601.0,600.0,3.0,第一批
262,2621,中国石油大学,10425,2014,理科,山东,中国石油大学(华东),55,63.77,0.0,5468433,9733.39,561.8220373375,1858.0,574.0,610.0,587.0,48.0,第一批
263,2623,中国石油大学,10425,2010,理科,山东,中国石油大学(华东),37,10.91,0.036625514399999996,3389665,9470.3,357.92583128309997,1858.0,543.0,600.0,565.0,107.0,第一批
264,2623,中国石油大学,10425,2010,理科,山东,中国石油大学(华东),37,10.91,0.036625514399999996,3389665,9470.3,357.92583128309997,1858.0,540.0,559.0,548.0,5.0,提前批
265,2634,中国石油大学,11414,2012,文科,北京,中国石油大学(北京),3,11.26,0.053776435,1625193,2018.6,805.1089864262,1858.0,594.0,603.0,598.0,2.0,第一批
266,2638,中国石油大学,11414,2013,文科,北京,中国石油大学(北京),4,9.95,0.0540145985,1787940,2069.3,864.0313149374001,1858.0,605.0,626.0,614.0,3.0,第一批
267,2645,中国石油大学,10425,2012,理科,山东,中国石油大学(华东),40,11.26,0.053776435,4536185,9637.27,470.69190756300003,1858.0,570.0,622.0,580.0,40.0,第一批
268,2648,中国石油大学,11414,2012,理科,北京,中国石油大学(北京),16,11.26,0.053776435,1625193,2018.6,805.1089864262,1858.0,566.0,618.0,591.0,17.0,第一批
269,2659,中国石油大学,11414,2014,理科,北京,中国石油大学(北京),17,63.77,0.0,1950056,2114.8,922.0994893134,1858.0,585.0,628.0,597.0,19.0,第一批
270,2681,中国石油大学,11414,2010,理科,北京,中国石油大学(北京),15,10.91,0.036625514399999996,1215300,1860.0,653.3870967742,1858.0,563.0,602.0,576.0,54.0,第一批
271,2703,中国石油大学,11414,2014,文科,北京,中国石油大学(北京),4,63.77,0.0,1950056,2114.8,922.0994893134,1858.0,577.0,614.0,599.0,4.0,第一批
272,2715,中国石油大学,11414,2015,理科,北京,中国石油大学(北京),19,65.1,0.0394695788,2133083,2152.0,991.2095724907001,1858.0,,,576.0,,第一批
273,2718,中国石油大学,11414,2013,理科,北京,中国石油大学(北京),19,9.95,0.0540145985,1787940,2069.3,864.0313149374001,1858.0,583.0,637.0,606.0,16.0,第一批
274,2730,中国石油大学,11414,2011,理科,北京,中国石油大学(北京),17,11.06,0.0599190283,1411358,1961.9,719.3832509302,1858.0,632.0,,,,第一批
275,2873,中国矿业大学,11413,2015,理科,北京,中国矿业大学(北京),20,66.79,0.035413416499999996,2133083,2152.0,991.2095724907001,2136.0,566.0,,579.0,,第一批
276,2884,中国矿业大学,11413,2013,理科,北京,中国矿业大学(北京),10,10.71,0.0233576642,1787940,2069.3,864.0313149374001,2136.0,587.0,597.0,592.0,7.0,第一批
277,2917,中国矿业大学,11413,2011,理科,北京,中国矿业大学(北京),6,11.94,0.0,1411358,1961.9,719.3832509302,2136.0,622.0,,,,第一批
278,2926,中国矿业大学,11413,2010,理科,北京,中国矿业大学(北京),6,10.77,0.0,1215300,1860.0,653.3870967742,2136.0,553.0,572.0,558.0,65.0,第一批
