"","Year","Province","University_Name_Location","University_Name","UniversityNo","Topic","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population"
"1244","2014","黑龙江","哈尔滨工业大学","哈尔滨工业大学","10213","理科","74","9223","610","70.68","0.0909090909090909","1438293","3835.02",75.6
"1245","2015","上海","上海财经大学","上海财经大学","10272","理科","38","1087","666","64.02","0.0794071762870515","2356094","2426",75.4
"1246","2015","上海","上海理工大学","上海理工大学","10252","理科","59","24623","606","62.83",NA,"2356094","2426",75.4
"1247","2015","上海","上海外国语大学","上海外国语大学","10271","理科","10","7182","638","62.44",NA,"2356094","2426",75.4
"1248","2015","上海","东华大学","东华大学","10255","理科","32","19988","612","63.71","0.0363494539781591","2356094","2426",75.4
"1249","2015","上海","上海外国语大学","上海外国语大学","10271","文科","6","1172","621","62.44",NA,"2356094","2426",75.4
"1250","2015","上海","华东师范大学","华东师范大学","10269","理科","25","6724","639","69.9","0.127457098283931","2356094","2426",75.4
"1251","2015","上海","上海海事大学","上海海事大学","10254","理科","127","50373","577","61.8",NA,"2356094","2426",75.4
"1252","2015","上海","同济大学","同济大学","10247","理科","94","1739","661","70.14","0.170046801872075","2356094","2426",75.4
"1253","2015","上海","上海交通大学","上海交通大学","10248","文科","1","39","657","81.08","0.27613104524181","2356094","2426",75.4
"1254","2015","上海","上海财经大学","上海财经大学","10272","文科","16","561","631","64.02","0.0794071762870515","2356094","2426",75.4
"1255","2015","上海","华东理工大学","华东理工大学","10251","理科","37","12327","626","66.08","0.0341653666146646","2356094","2426",75.4
"1256","2015","上海","复旦大学","复旦大学","10246","理科","12","173","684","80.92","0.447737909516381","2356094","2426",75.4
"1257","2015","上海","上海交通大学","上海交通大学","10248","理科","25","197","683","81.08","0.27613104524181","2356094","2426",75.4
"1258","2015","上海","上海大学","上海大学","10280","理科","10","16371","618","64.03","0.0673946957878315","2356094","2426",75.4
"1259","2015","上海","华东师范大学","华东师范大学","10269","文科","11","1372","619","69.9","0.127457098283931","2356094","2426",75.4
"1260","2015","上海","复旦大学医学","复旦大学","19246","理科","5","326","679","80.92","0.447737909516381","2356094","2426",75.4
"1261","2015","上海","上海海事大学","上海海事大学","10254","文科","34","11169","581","61.8",NA,"2356094","2426",75.4
"1262","2015","上海","复旦大学","复旦大学","10246","文科","13","133","645","80.92","0.447737909516381","2356094","2426",75.4
"1263","2015","上海","上海交通大学医学","上海交通大学","19248","理科","5","295","680","81.08","0.27613104524181","2356094","2426",75.4
"1264","2015","上海","上海海洋大学","上海海洋大学","10264","文科","26","15104","573","61.84",NA,"2356094","2426",75.4
"1265","2015","上海","上海海洋大学","上海海洋大学","10264","理科","81","51000","577","61.84",NA,"2356094","2426",75.4
"1266","2015","上海","华东政法大学","华东政法大学","10276","理科","16","15431","620","62.09",NA,"2356094","2426",75.4
"1267","2015","上海","华东政法大学","华东政法大学","10276","文科","15","2771","609","62.09",NA,"2356094","2426",75.4
"1268","2015","内蒙古","内蒙古大学","内蒙古大学","10126","文科","16","16964","573","63.4",NA,"1776951","2505",75.4
"1269","2015","内蒙古","内蒙古大学","内蒙古大学","10126","理科","41","51000","577","63.4",NA,"1776951","2505",75.4
"1270","2015","北京","北京大学","北京大学","10001","理科","20","66","690","100","1","2133083","2152",75.4
"1271","2015","北京","中国农业大学","中国农业大学","10019","理科","49","14352","622","68.46","0.12386895475819","2133083","2152",75.4
"1272","2015","北京","北京邮电大学","北京邮电大学","10013","理科","96","12808","625","64.26","0.0566302652106084","2133083","2152",75.4
"1273","2015","北京","中国人民大学","中国人民大学","10002","理科","48","667","672","78.71","0.553822152886115","2133083","2152",75.4
"1274","2015","北京","华北电力大学(北京)","华北电力大学","10054","理科","87","18325","615","63.43",NA,"2133083","2152",75.4
"1275","2015","北京","北京邮电大学(宏福校区)","北京邮电大学","19013","理科","28","24551","606","64.26","0.0566302652106084","2133083","2152",75.4
"1276","2015","北京","中国人民大学","中国人民大学","10002","文科","44","175","643","78.71","0.553822152886115","2133083","2152",75.4
"1277","2015","北京","北京语言大学","北京语言大学","10032","文科","14","3504","605","61.98",NA,"2133083","2152",75.4
"1278","2015","北京","北京大学医学部","北京大学","19001","理科","21","393","677","100","1","2133083","2152",75.4
"1279","2015","北京","中央民族大学","中央民族大学","10052","文科","10","4418","601","63.87","0.0447737909516381","2133083","2152",75.4
"1280","2015","北京","北京林业大学","北京林业大学","10022","文科","18","7123","591","64.48",NA,"2133083","2152",75.4
"1281","2015","北京","北京科技大学","北京科技大学","10008","理科","58","13927","622","66.45","0.0497659906396256","2133083","2152",75.4
"1282","2015","北京","清华大学","清华大学","10003","理科","60","106","687","97.8","0.968798751950078","2133083","2152",75.4
"1283","2015","北京","北京航空航天大学","北京航空航天大学","10006","文科","4","2029","613","70.65","0.0897035881435257","2133083","2152",75.4
"1284","2015","北京","中国农业大学","中国农业大学","10019","文科","8","9769","584","68.46","0.12386895475819","2133083","2152",75.4
"1285","2015","北京","中国传媒大学","中国传媒大学","10033","理科","28","9921","631",NA,"0.13588143525741","2133083","2152",75.4
"1286","2015","北京","北京中医药大学","北京中医药大学","10026","理科","17","24215","606","63.31","0.034009360374415","2133083","2152",75.4
"1287","2015","北京","中国地质大学(北京)","中国地质大学","11415","理科","36","31508","597","65.81","0.043213728549142","2133083","2152",75.4
"1288","2015","北京","清华大学","清华大学","10003","文科","4","10","668","97.8","0.968798751950078","2133083","2152",75.4
"1289","2015","北京","北京化工大学","北京化工大学","10010","文科","13","9801","584","64.57",NA,"2133083","2152",75.4
"1290","2015","北京","中央财经大学","中央财经大学","10034","文科","29","1644","616","63.4","0.18408736349454","2133083","2152",75.4
"1291","2015","北京","中国政法大学","中国政法大学","10053","理科","49","7930","636","64.35","0.193447737909516","2133083","2152",75.4
"1292","2015","北京","北京化工大学","北京化工大学","10010","理科","72","24603","606","64.57",NA,"2133083","2152",75.4
"1293","2015","北京","北京工业大学","北京工业大学","10005","理科","13","31867","596","63.97","0.0400936037441498","2133083","2152",75.4
"1294","2015","北京","中央财经大学","中央财经大学","10034","理科","75","3661","650","63.4","0.18408736349454","2133083","2152",75.4
"1295","2015","北京","北京林业大学","北京林业大学","10022","理科","86","29057","600","64.48",NA,"2133083","2152",75.4
"1296","2015","北京","北京第二外国语学院","北京第二外国语学院","10031","理科","18","22372","609",NA,NA,"2133083","2152",75.4
"1297","2015","北京","北京体育大学","北京体育大学","10043","理科","12","46701","581",NA,"0.0335413416536661","2133083","2152",75.4
"1298","2015","北京","北京交通大学","北京交通大学","10004","理科","105","14328","622","65.44","0.0658346333853354","2133083","2152",75.4
"1299","2015","北京","中国石油大学(北京)","中国石油大学","11414","文科","4","7984","589","65.1","0.0394695787831513","2133083","2152",75.4
"1300","2015","北京","北京电影学院","北京电影学院","10050","文科","2","4476","601",NA,"0.132293291731669","2133083","2152",75.4
"1301","2015","北京","北京理工大学","北京理工大学","10007","理科","76","8936","633","67.33","0.0801872074882995","2133083","2152",75.4
"1302","2015","北京","中国传媒大学(中外合作办学专业)","中国传媒大学","60033","理科","7","27480","602",NA,"0.13588143525741","2133083","2152",75.4
"1303","2015","北京","北京航空航天大学","北京航空航天大学","10006","理科","83","2191","658","70.65","0.0897035881435257","2133083","2152",75.4
"1304","2015","北京","北京第二外国语学院","北京第二外国语学院","10031","文科","13","4655","600",NA,NA,"2133083","2152",75.4
"1305","2015","北京","华北电力大学(北京)","华北电力大学","10054","文科","11","7875","589","63.43",NA,"2133083","2152",75.4
"1306","2015","北京","北京体育大学","北京体育大学","10043","文科","9","10471","582",NA,"0.0335413416536661","2133083","2152",75.4
"1307","2015","北京","中国矿业大学(北京)","中国矿业大学","11413","理科","20","44197","583","66.79","0.0354134165366615","2133083","2152",75.4
"1308","2015","北京","北京工业大学","北京工业大学","10005","文科","4","8084","589","63.97","0.0400936037441498","2133083","2152",75.4
"1309","2015","北京","北京师范大学","北京师范大学","10027","理科","20","2800","654","74.35","0.274570982839314","2133083","2152",75.4
"1310","2015","北京","北京科技大学","北京科技大学","10008","文科","1","3875","603","66.45","0.0497659906396256","2133083","2152",75.4
"1311","2015","北京","中央民族大学","中央民族大学","10052","理科","8","22102","609","63.87","0.0447737909516381","2133083","2152",75.4
"1312","2015","北京","北京外国语大学","北京外国语大学","10030","文科","8","447","633","62.77","0.0458658346333853","2133083","2152",75.4
"1313","2015","北京","中国石油大学(北京)","中国石油大学","11414","理科","19","51000","577","65.1","0.0394695787831513","2133083","2152",75.4
"1314","2015","北京","中国政法大学","中国政法大学","10053","文科","56","1740","616","64.35","0.193447737909516","2133083","2152",75.4
"1315","2015","北京","北京交通大学","北京交通大学","10004","文科","7","2882","608","65.44","0.0658346333853354","2133083","2152",75.4
"1316","2015","北京","中国传媒大学(中外合作办学专业)","中国传媒大学","60033","文科","13","15125","573",NA,"0.13588143525741","2133083","2152",75.4
"1317","2015","北京","对外经济贸易大学","对外经济贸易大学","10036","理科","49","2713","655","63.09","0.049609984399376","2133083","2152",75.4
"1318","2015","北京","北京师范大学","北京师范大学","10027","文科","10","620","629","74.35","0.274570982839314","2133083","2152",75.4
"1319","2015","北京","北京外国语大学","北京外国语大学","10030","理科","8","2802","654","62.77","0.0458658346333853","2133083","2152",75.4
"1320","2015","北京","中国传媒大学","中国传媒大学","10033","文科","21","2251","612",NA,"0.13588143525741","2133083","2152",75.4
"1321","2015","北京","对外经济贸易大学","对外经济贸易大学","10036","文科","32","891","625","63.09","0.049609984399376","2133083","2152",75.4
"1322","2015","北京","北京大学","北京大学","10001","文科","20","52","654","100","1","2133083","2152",75.4
"1323","2015","北京","北京理工大学","北京理工大学","10007","文科","8","3338","606","67.33","0.0801872074882995","2133083","2152",75.4
"1324","2015","吉林","吉林大学","吉林大学","10183","文科","41","4324","601","76.03","0.10015600624025","1380381","2752",75.4
"1325","2015","吉林","吉林大学","吉林大学","10183","理科","254","19053","614","76.03","0.10015600624025","1380381","2752",75.4
"1326","2015","吉林","东北师范大学","东北师范大学","10200","文科","17","11435","580","66.34","0.0453978159126365","1380381","2752",75.4
"1327","2015","吉林","延边大学","延边大学","10184","理科","8","51000","577","62.62",NA,"1380381","2752",75.4
"1328","2015","吉林","延边大学","延边大学","10184","文科","2","16964","573","62.62",NA,"1380381","2752",75.4
"1329","2015","吉林","长春理工大学","长春理工大学","10186","理科","150","51000","577","62.33",NA,"1380381","2752",75.4
"1330","2015","吉林","东北师范大学","东北师范大学","10200","理科","25","40295","587","66.34","0.0453978159126365","1380381","2752",75.4
"1331","2015","四川","西南财经大学","西南财经大学","10651","理科","48","9156","633","63.39","0.0541341653666147","2853666","8140",75.4
"1332","2015","四川","西南交通大学","西南交通大学","10613","理科","121","19107","614","64.73",NA,"2853666","8140",75.4
"1333","2015","四川","西南政法大学(中外合作办学专业)","西南政法大学","60652","文科","6","4827","599","62.9","0.0386895475819033","2853666","8140",75.4
"1334","2015","四川","西南财经大学(中外合作办学专业)","西南财经大学","60651","文科","6","5081","598","63.39","0.0541341653666147","2853666","8140",75.4
"1335","2015","四川","四川大学","四川大学","10610","文科","13","2654","609","74.05","0.126989079563183","2853666","8140",75.4
"1336","2015","四川","西南政法大学(中外合作办学专业)","西南政法大学","60652","理科","4","19926","612","62.9","0.0386895475819033","2853666","8140",75.4
"1337","2015","四川","西南财经大学(中外合作办学专业)","西南财经大学","60651","理科","8","27364","602","63.39","0.0541341653666147","2853666","8140",75.4
"1338","2015","四川","西南财经大学","西南财经大学","10651","文科","26","3682","604","63.39","0.0541341653666147","2853666","8140",75.4
"1339","2015","四川","四川大学","四川大学","10610","理科","107","10464","629","74.05","0.126989079563183","2853666","8140",75.4
"1340","2015","四川","电子科技大学","电子科技大学","10614","理科","135","11191","628","65.89","0.0569422776911076","2853666","8140",75.4
"1341","2015","四川","四川农业大学","四川农业大学","10626","理科","10","51000","577","62.96",NA,"2853666","8140",75.4
"1342","2015","四川","成都理工大学","成都理工大学","10616","文科","36","16964","573","62.37",NA,"2853666","8140",75.4
"1343","2015","四川","电子科技大学(沙河校区)","电子科技大学","19614","理科","55","16462","618","65.89","0.0569422776911076","2853666","8140",75.4
"1344","2015","四川","西南交通大学","西南交通大学","10613","文科","17","8129","588","64.73",NA,"2853666","8140",75.4
"1345","2015","四川","成都理工大学","成都理工大学","10616","理科","64","51000","577","62.37",NA,"2853666","8140",75.4
"1346","2015","天津","天津财经大学","天津财经大学","10070","理科","30","23874","607","61.97",NA,"1572247","1517",75.4
"1347","2015","天津","南开大学","南开大学","10055","文科","27","1576","617","72.67","0.171606864274571","1572247","1517",75.4
"1348","2015","天津","南开大学","南开大学","10055","理科","53","2621","655","72.67","0.171606864274571","1572247","1517",75.4
"1349","2015","天津","天津大学","天津大学","10056","理科","57","9347","632","70.03","0.0845553822152886","1572247","1517",75.4
"1350","2015","天津","天津财经大学","天津财经大学","10070","文科","20","9808","584","61.97",NA,"1572247","1517",75.4
"1351","2015","安徽","合肥工业大学","合肥工业大学","10359","理科","90","28228","601","64.31",NA,"2084875","6083",75.4
"1352","2015","安徽","安徽医科大学","安徽医科大学","10366","理科","8","51000","577","62.24",NA,"2084875","6083",75.4
"1353","2015","安徽","安徽大学","安徽大学","10357","文科","20","13096","577","63.46","0.0410296411856474","2084875","6083",75.4
"1354","2015","安徽","合肥工业大学(宣城校区)","合肥工业大学","19359","理科","64","48868","578","64.31",NA,"2084875","6083",75.4
"1355","2015","安徽","中国科学技术大学","中国科学技术大学","10358","理科","30","771","670","72.98","0.111076443057722","2084875","6083",75.4
"1356","2015","安徽","安徽大学","安徽大学","10357","理科","25","34909","593","63.46","0.0410296411856474","2084875","6083",75.4
"1357","2015","山东","山东大学","山东大学","10422","理科","99","14393","622","72.58","0.150546021840874","5942659","9789",75.4
"1358","2015","山东","济南大学","济南大学","10427","理科","100","51000","577","61.92",NA,"5942659","9789",75.4
"1359","2015","山东","山东大学","山东大学","10422","文科","37","3738","604","72.58","0.150546021840874","5942659","9789",75.4
"1360","2015","山东","中国海洋大学","中国海洋大学","10423","文科","28","5747","596","65.24","0.040405616224649","5942659","9789",75.4
"1361","2015","山东","中国海洋大学","中国海洋大学","10423","理科","114","21781","610","65.24","0.040405616224649","5942659","9789",75.4
"1362","2015","山东","哈尔滨工业大学(威海)","哈尔滨工业大学","19213","理科","42","19560","613","71.59","0.121840873634945","5942659","9789",75.4
"1363","2015","山东","山东大学威海分校","山东大学","19422","理科","62","30960","598","72.58","0.150546021840874","5942659","9789",75.4
"1364","2015","山东","山东大学威海分校","山东大学","19422","文科","22","8623","587","72.58","0.150546021840874","5942659","9789",75.4
"1365","2015","山东","中国石油大学(华东)","中国石油大学","10425","理科","60","40128","587","65.1","0.0394695787831513","5942659","9789",75.4
"1366","2015","山西","太原理工大学","太原理工大学","10112","理科","30","48107","579","63.48",NA,"1275944","3648",75.4
"1367","2015","山西","中北大学","中北大学","10110","理科","94","51000","577","62.49",NA,"1275944","3648",75.4
"1368","2015","山西","中北大学","中北大学","10110","文科","6","16964","573","62.49",NA,"1275944","3648",75.4
"1369","2015","广东","广东工业大学","广东工业大学","11845","理科","6792","45811","581","61.98",NA,"6779224","10724",75.4
"1370","2015","广东","广州大学","广州大学","11078","理科","3228","45768","582","62.08","0.0550702028081123","6779224","10724",75.4
"1371","2015","广东","广东医学院","广东医学院","10571","理科","688","51000","577",NA,NA,"6779224","10724",75.4
"1372","2015","广东","华南农业大学","华南农业大学","10564","理科","4996","46817","580","63.52","0.0360374414976599","6779224","10724",75.4
"1373","2015","广东","广州医科大学","广州医科大学","10570","理科","1288","42534","585","61.91",NA,"6779224","10724",75.4
"1374","2015","广东","暨南大学","暨南大学","10559","理科","1419","11966","626","64.67","0.0812792511700468","6779224","10724",75.4
"1375","2015","广东","南方医科大学","南方医科大学","12121","理科","1522","35527","592","63.23",NA,"6779224","10724",75.4
"1376","2015","广东","华南农业大学","华南农业大学","10564","文科","1354","13135","577","63.52","0.0360374414976599","6779224","10724",75.4
"1377","2015","广东","暨南大学","暨南大学","10559","文科","697","4706","600","64.67","0.0812792511700468","6779224","10724",75.4
"1378","2015","广东","汕头大学","汕头大学","10560","理科","657","27199","602","62.05",NA,"6779224","10724",75.4
"1379","2015","广东","南方医科大学","南方医科大学","12121","文科","50","12471","578","63.23",NA,"6779224","10724",75.4
"1380","2015","广东","广东海洋大学","广东海洋大学","10566","理科","1311","51000","577",NA,NA,"6779224","10724",75.4
"1381","2015","广东","华南师范大学","华南师范大学","10574","文科","1171","8900","586","64.09","0.0550702028081123","6779224","10724",75.4
"1382","2015","广东","广东工业大学","广东工业大学","11845","文科","832","16964","573","61.98",NA,"6779224","10724",75.4
"1383","2015","广东","华南理工大学","华南理工大学","10561","理科","2657","8845","633","68.38","0.0895475819032761","6779224","10724",75.4
"1384","2015","广东","广州大学","广州大学","11078","文科","2147","14802","574","62.08","0.0550702028081123","6779224","10724",75.4
"1385","2015","广东","华南理工大学","华南理工大学","10561","文科","182","2863","608","68.38","0.0895475819032761","6779224","10724",75.4
"1386","2015","广东","汕头大学(汕头大学医)","汕头大学","80001","理科","240","28249","601","62.05",NA,"6779224","10724",75.4
"1387","2015","广东","华南师范大学(中外合作办学专业)","华南师范大学","89012","理科","20","47190","580","64.09","0.0550702028081123","6779224","10724",75.4
"1388","2015","广东","汕头大学","汕头大学","10560","文科","300","9258","585","62.05",NA,"6779224","10724",75.4
"1389","2015","广东","广州医科大学","广州医科大学","10570","文科","137","16964","573","61.91",NA,"6779224","10724",75.4
"1390","2015","广东","华南师范大学(中外合作办学专业)","华南师范大学","89012","文科","20","16964","573","64.09","0.0550702028081123","6779224","10724",75.4
"1391","2015","广东","广州中医药大学","广州中医药大学","10572","文科","463","16964","573","62.59",NA,"6779224","10724",75.4
"1392","2015","广东","深圳大学","深圳大学","10590","文科","422","5558","597","63.37","0.0647425897035881","6779224","10724",75.4
"1393","2015","广东","中山大学","中山大学","10558","理科","2656","6000","641","75.33","0.273010920436817","6779224","10724",75.4
"1394","2015","广东","广东外语外贸大学","广东外语外贸大学","11846","理科","1858","22426","609","61.97",NA,"6779224","10724",75.4
"1395","2015","广东","广州中医药大学","广州中医药大学","10572","理科","1299","51000","577","62.59",NA,"6779224","10724",75.4
"1396","2015","广东","华南师范大学","华南师范大学","10574","理科","1779","24516","606","64.09","0.0550702028081123","6779224","10724",75.4
"1397","2015","广东","中山大学","中山大学","10558","文科","862","1761","615","75.33","0.273010920436817","6779224","10724",75.4
"1398","2015","广东","广东外语外贸大学","广东外语外贸大学","11846","文科","2089","10469","582","61.97",NA,"6779224","10724",75.4
"1399","2015","广东","深圳大学","深圳大学","10590","理科","2017","19532","613","63.37","0.0647425897035881","6779224","10724",75.4
"1400","2015","广西","广西大学","广西大学","10593","理科","14","43528","584","63.35",NA,"1567297","4754",75.4
"1401","2015","广西","广西大学","广西大学","10593","文科","6","14075","575","63.35",NA,"1567297","4754",75.4
"1402","2015","广西","广西医科大学","广西医科大学","10598","理科","15","40446","587","61.87",NA,"1567297","4754",75.4
"1403","2015","新疆","新疆大学","新疆大学","10755","文科","2","16964","573","63.47",NA,"926410","2298",75.4
"1404","2015","新疆","新疆医科大学","新疆医科大学","10760","理科","1","37500","590","61.83",NA,"926410","2298",75.4
"1405","2015","江苏","南京信息工程大学","南京信息工程大学","10300","理科","26","44908","582","61.96",NA,"6508832","7960",75.4
"1406","2015","江苏","中国矿业大学","中国矿业大学","10290","理科","118","43399","584","66.79","0.0354134165366615","6508832","7960",75.4
"1407","2015","江苏","苏州大学","苏州大学","10285","理科","34","19180","614","65.14","0.0566302652106084","6508832","7960",75.4
"1408","2015","江苏","河海大学","河海大学","10294","文科","12","10855","582","64.85",NA,"6508832","7960",75.4
"1409","2015","江苏","南京林业大学","南京林业大学","10298","文科","30","16964","573","62.41",NA,"6508832","7960",75.4
"1410","2015","江苏","河海大学","河海大学","10294","理科","106","25137","605","64.85",NA,"6508832","7960",75.4
"1411","2015","江苏","中国矿业大学","中国矿业大学","10290","文科","9","13713","576","66.79","0.0354134165366615","6508832","7960",75.4
"1412","2015","江苏","南京工业大学","南京工业大学","10291","文科","10","16964","573","63.14",NA,"6508832","7960",75.4
"1413","2015","江苏","南京工业大学","南京工业大学","10291","理科","30","42304","585","63.14",NA,"6508832","7960",75.4
"1414","2015","江苏","中国药科大学","中国药科大学","10316","理科","24","21301","610","62.81",NA,"6508832","7960",75.4
"1415","2015","江苏","南京航空航天大学","南京航空航天大学","10287","理科","67","14614","621","64.85","0.0360374414976599","6508832","7960",75.4
"1416","2015","江苏","南京信息工程大学","南京信息工程大学","10300","文科","4","16964","573","61.96",NA,"6508832","7960",75.4
"1417","2015","江苏","南京林业大学","南京林业大学","10298","理科","80","51000","577","62.41",NA,"6508832","7960",75.4
"1418","2015","江苏","中国人民大学(苏州校区)","中国人民大学","19002","文科","10","3054","607","78.71","0.553822152886115","6508832","7960",75.4
"1419","2015","江苏","南京农业大学","南京农业大学","10307","文科","10","10668","582","65.37",NA,"6508832","7960",75.4
"1420","2015","江苏","南京邮电大学","南京邮电大学","10293","理科","109","30494","598","62.12",NA,"6508832","7960",75.4
"1421","2015","江苏","江苏大学","江苏大学","10299","理科","42","44964","582","62.96",NA,"6508832","7960",75.4
"1422","2015","江苏","中国人民大学(苏州校区)","中国人民大学","19002","理科","10","5744","642","78.71","0.553822152886115","6508832","7960",75.4
"1423","2015","江苏","江南大学","江南大学","10295","理科","53","28511","601","63.78",NA,"6508832","7960",75.4
"1424","2015","江苏","南京农业大学","南京农业大学","10307","理科","77","42267","585","65.37",NA,"6508832","7960",75.4
"1425","2015","江苏","南京大学","南京大学","10284","理科","75","919","668","78.3","0.195007800312012","6508832","7960",75.4
"1426","2015","江苏","东南大学","东南大学","10286","理科","67","7680","637","69.69","0.0962558502340094","6508832","7960",75.4
"1427","2015","江苏","南京大学","南京大学","10284","文科","27","389","635","78.3","0.195007800312012","6508832","7960",75.4
"1428","2015","江苏","中国药科大学","中国药科大学","10316","文科","2","9108","586","62.81",NA,"6508832","7960",75.4
"1429","2015","江苏","苏州大学","苏州大学","10285","文科","12","3829","603","65.14","0.0566302652106084","6508832","7960",75.4
"1430","2015","江苏","南京理工大学","南京理工大学","10288","理科","55","15654","619","65.22","0.0321372854914197","6508832","7960",75.4
"1431","2015","江苏","南京师范大学","南京师范大学","10319","理科","5","32620","596","65.1","0.0636505460218409","6508832","7960",75.4
"1432","2015","江苏","南京邮电大学","南京邮电大学","10293","文科","31","13968","575","62.12",NA,"6508832","7960",75.4
"1433","2015","江西","江西理工大学","江西理工大学","10407","理科","100","51000","577","61.78",NA,"1570859","4542",75.4
"1434","2015","江西","江西财经大学","江西财经大学","10421","文科","56","9325","585","62.24",NA,"1570859","4542",75.4
"1435","2015","江西","江西财经大学","江西财经大学","10421","理科","90","27812","601","62.24",NA,"1570859","4542",75.4
"1436","2015","江西","华东交通大学","华东交通大学","10404","文科","6","16964","573","61.7",NA,"1570859","4542",75.4
"1437","2015","江西","南昌大学","南昌大学","10403","理科","74","31370","597","63.94",NA,"1570859","4542",75.4
"1438","2015","江西","南昌大学","南昌大学","10403","文科","19","10330","583","63.94",NA,"1570859","4542",75.4
"1439","2015","江西","华东交通大学","华东交通大学","10404","理科","59","51000","577","61.7",NA,"1570859","4542",75.4
"1440","2015","河北","燕山大学","燕山大学","10216","理科","54","51000","577","63.09",NA,"2942115","7384",75.4
"1441","2015","河北","石家庄铁道大学","石家庄铁道大学","10107","理科","13","51000","577","61.81",NA,"2942115","7384",75.4
"1442","2015","河北","河北工业大学","河北工业大学","10080","理科","20","36125","592","62.98",NA,"2942115","7384",75.4
"1443","2015","河北","燕山大学","燕山大学","10216","文科","6","16964","573","63.09",NA,"2942115","7384",75.4
"1444","2015","河北","华北电力大学(保定)","华北电力大学","10079","文科","6","14162","575","63.43",NA,"2942115","7384",75.4
"1445","2015","河北","东北大学秦皇岛分校","东北大学","19145","理科","67","50561","577","67","0.0357254290171607","2942115","7384",75.4
"1446","2015","河北","华北电力大学(保定)","华北电力大学","10079","理科","82","28571","600","63.43",NA,"2942115","7384",75.4
"1447","2015","河南","河南大学","河南大学","10475","文科","56","16964","573","63.44",NA,"3493938","9436",75.4
"1448","2015","河南","郑州大学","郑州大学","10459","文科","14","10303","583","64.55","0.0628705148205928","3493938","9436",75.4
"1449","2015","河南","河南大学","河南大学","10475","理科","94","51000","577","63.44",NA,"3493938","9436",75.4
"1450","2015","河南","郑州大学","郑州大学","10459","理科","46","34363","594","64.55","0.0628705148205928","3493938","9436",75.4
"1451","2015","浙江","浙江理工大学","浙江理工大学","10338","理科","130","46796","580","62.25",NA,"4015350","5508",75.4
"1452","2015","浙江","浙江大学医学","浙江大学","19335","理科","20","6954","639","80.45","0.26204368174727","4015350","5508",75.4
"1453","2015","浙江","浙江大学","浙江大学","10335","文科","21","221","640","80.45","0.26204368174727","4015350","5508",75.4
"1454","2015","浙江","温州医科大学","温州医科大学","10343","理科","16","43380","584","62.13",NA,"4015350","5508",75.4
"1455","2015","浙江","浙江理工大学","浙江理工大学","10338","文科","35","16964","573","62.25",NA,"4015350","5508",75.4
"1456","2015","浙江","浙江大学","浙江大学","10335","理科","86","468","675","80.45","0.26204368174727","4015350","5508",75.4
"1457","2015","海南","海南大学","海南大学","10589","文科","29","15008","573","63.44","0.0407176287051482","350072","903",75.4
"1458","2015","海南","海南大学","海南大学","10589","理科","71","47001","580","63.44","0.0407176287051482","350072","903",75.4
"1459","2015","湖北","中国地质大学(武汉)","中国地质大学","10491","理科","88","32359","596","65.81","0.043213728549142","2736704","5816",75.4
"1460","2015","湖北","武汉大学","武汉大学","10486","文科","45","824","626","80.72","0.301092043681747","2736704","5816",75.4
"1461","2015","湖北","华中农业大学","华中农业大学","10504","理科","37","39622","588","65.81","0.0379095163806552","2736704","5816",75.4
"1462","2015","湖北","中国地质大学(武汉)","中国地质大学","10491","文科","11","9254","585","65.81","0.043213728549142","2736704","5816",75.4
"1463","2015","湖北","华中科技大学","华中科技大学","10487","理科","157","7502","637","74.27","0.13603744149766","2736704","5816",75.4
"1464","2015","湖北","武汉工程大学","武汉工程大学","10490","理科","34","50820","577","61.79",NA,"2736704","5816",75.4
"1465","2015","湖北","华中师范大学","华中师范大学","10511","文科","44","4671","600","66.72","0.0858034321372855","2736704","5816",75.4
"1466","2015","湖北","中南财经政法大学","中南财经政法大学","10520","文科","113","2913","608","64.04","0.0580343213728549","2736704","5816",75.4
"1467","2015","湖北","武汉大学","武汉大学","10486","理科","198","4680","646","80.72","0.301092043681747","2736704","5816",75.4
"1468","2015","湖北","武汉理工大学","武汉理工大学","10497","理科","209","17939","616","65.15","0.04399375975039","2736704","5816",75.4
"1469","2015","湖北","中南财经政法大学","中南财经政法大学","10520","理科","126","13739","623","64.04","0.0580343213728549","2736704","5816",75.4
"1470","2015","湖北","华中农业大学","华中农业大学","10504","文科","16","12057","579","65.81","0.0379095163806552","2736704","5816",75.4
"1471","2015","湖北","武汉理工大学","武汉理工大学","10497","文科","18","8062","589","65.15","0.04399375975039","2736704","5816",75.4
"1472","2015","湖北","华中师范大学","华中师范大学","10511","理科","71","25961","604","66.72","0.0858034321372855","2736704","5816",75.4
"1473","2015","湖北","华中科技大学","华中科技大学","10487","文科","21","2822","608","74.27","0.13603744149766","2736704","5816",75.4
"1474","2015","湖南","湖南农业大学","湖南农业大学","10537","文科","13","16964","573","62.61",NA,"2704846","6737",75.4
"1475","2015","湖南","湘潭大学","湘潭大学","10530","理科","20","43922","583","63.28",NA,"2704846","6737",75.4
"1476","2015","湖南","长沙理工大学","长沙理工大学","10536","理科","161","51000","577","62.39",NA,"2704846","6737",75.4
"1477","2015","湖南","中南林业科技大学","中南林业科技大学","10538","文科","6","16964","573","62.15",NA,"2704846","6737",75.4
