"","Year","Province","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP"
"1","2010","上海","华东师范大学","文科","4","3076","21.21","0.088663967611336","1716598"
"2","2010","上海","上海大学","文科","5","4252","8.18","0.0615384615384615","1716598"
"3","2010","上海","复旦大学","理科","34","429","54.89","0.469635627530364","1716598"
"4","2010","上海","上海外国语大学","文科","8","706","2.8","0.0293927125506073","1716598"
"5","2010","上海","上海外国语大学","理科","8","3524","2.8","0.0293927125506073","1716598"
"6","2010","上海","上海财经大学","文科","9","576","5.45","0.0744939271255061","1716598"
"7","2010","上海","上海财经大学","理科","26","1633","5.45","0.0744939271255061","1716598"
"8","2010","上海","上海交通大学","理科","43","351","43.63","0.246558704453441","1716598"
"9","2010","上海","复旦大学","文科","15","89","54.89","0.469635627530364","1716598"
"10","2010","上海","同济大学","理科","80","2040","21.63","0.145344129554656","1716598"
"11","2010","上海","东华大学","理科","38","21993","7.8","0.0374089068825911","1716598"
"12","2010","上海","华东理工大学","理科","36","14107","12.15","0.0280566801619433","1716598"
"13","2010","上海","上海大学","理科","25","17596","8.18","0.0615384615384615","1716598"
"14","2010","上海","上海理工大学","理科","50","22132","1.85",NA,"1716598"
"15","2010","内蒙古","内蒙古大学","文科","4",NA,"5.47",NA,NA
"16","2010","内蒙古","内蒙古大学","理科","11",NA,"5.47",NA,NA
"17","2010","北京","中国人民大学","理科","36","519","35.65","0.493927125506073","1411358"
"18","2010","北京","北京航空航天大学","理科","47","1647","21.96","0.0748987854251012","1411358"
"19","2010","北京","北京航空航天大学","文科","3","2976","21.96","0.0748987854251012","1411358"
"20","2010","北京","北京邮电大学(宏福校区)","理科","14","22977",NA,NA,"1411358"
"21","2010","北京","北京化工大学","文科","8","8587","7.76",NA,"1411358"
"22","2010","北京","中国人民大学","文科","37","107","35.65","0.493927125506073","1411358"
"23","2010","北京","中国地质大学(北京)","文科","4","5563",NA,NA,"1411358"
"24","2010","北京","北京中医药大学","理科","2","8611","4.04","0.0288259109311741","1411358"
"25","2010","北京","北京林业大学","理科","54","24073","7.66",NA,"1411358"
"26","2010","北京","北京交通大学","理科","71","20541","10.87","0.0404858299595142","1411358"
"27","2010","北京","北京林业大学","文科","16","10704","7.66",NA,"1411358"
"28","2010","北京","北京外国语大学","理科","8","5656","3.65","0.0320242914979757","1411358"
"29","2010","北京","北京第二外国语学院","文科","13","2453",NA,NA,"1411358"
"30","2010","北京","北京体育大学","文科","7","9670",NA,NA,"1411358"
"31","2010","北京","中国矿业大学(北京)","理科","6","26934",NA,NA,"1411358"
"32","2010","北京","北京第二外国语学院","理科","12","14050",NA,NA,"1411358"
"33","2010","北京","清华大学","文科","2","14","94.72","0.882591093117409","1411358"
"34","2010","北京","北京大学医学部","理科","15","264",NA,NA,"1411358"
"35","2010","北京","北京交通大学","文科","4","2080","10.87","0.0404858299595142","1411358"
"36","2010","北京","北京化工大学","理科","50","18667","7.76",NA,"1411358"
"37","2010","北京","北京邮电大学","理科","88","11069","8.33","0.0716599190283401","1411358"
"38","2010","北京","对外经济贸易大学","理科","33","2513","3.85","0.0481781376518219","1411358"
"39","2010","北京","中央财经大学","文科","17","567","4.6","0.240890688259109","1411358"
"40","2010","北京","中国地质大学(北京)","理科","27","24446",NA,NA,"1411358"
"41","2010","北京","中国政法大学","文科","48","777","5.85","0.17004048582996","1411358"
"42","2010","北京","北京外国语大学","文科","8","222","3.65","0.0320242914979757","1411358"
"43","2010","北京","北京体育大学","理科","15",NA,NA,NA,"1411358"
"44","2010","北京","北京理工大学","理科","61","7447","16.6","0.0765182186234818","1411358"
"45","2010","北京","中国传媒大学","理科","15","9736",NA,NA,"1411358"
"46","2010","北京","北京工业大学","文科","2","8369","7.54","0.0325910931174089","1411358"
"47","2010","北京","北京工业大学","理科","18","16402","7.54","0.0325910931174089","1411358"
"48","2010","北京","北京科技大学","理科","31","11773","13.8","0.059919028340081","1411358"
"49","2010","北京","中国农业大学","理科","50","18276","20","0.108906882591093","1411358"
"50","2010","北京","中国石油大学(北京)","理科","15","19602",NA,NA,"1411358"
"51","2010","北京","中央民族大学","理科","9","27551","5.97","0.0502024291497976","1411358"
"52","2010","北京","中国地质大学(武汉)","文科","12","8538",NA,NA,"1411358"
"53","2010","北京","北京理工大学","文科","4","2524","16.6","0.0765182186234818","1411358"
"54","2010","北京","中央财经大学","理科","53","2046","4.6","0.240890688259109","1411358"
"55","2010","北京","清华大学","理科","34","110","94.72","0.882591093117409","1411358"
"56","2010","北京","华北电力大学(北京)","文科","9","7081",NA,NA,"1411358"
"57","2010","北京","北京大学","理科","16","118","100","1","1411358"
"58","2010","北京","北京协和医学院","理科","10","28667",NA,NA,"1411358"
"59","2010","北京","中国传媒大学","文科","9","1650",NA,NA,"1411358"
"60","2010","北京","中央民族大学","文科","8","7567","5.97","0.0502024291497976","1411358"
"61","2010","北京","北京语言大学","文科","15","1698","1.58",NA,"1411358"
"62","2010","北京","中国地质大学(武汉)","理科","56","24313",NA,NA,"1411358"
"63","2010","北京","北京大学","文科","12","23","100","1","1411358"
"64","2010","北京","对外经济贸易大学","文科","32","520","3.85","0.0481781376518219","1411358"
"65","2010","北京","华北电力大学(北京)","理科","64","18548",NA,NA,"1411358"
"66","2010","北京","中国政法大学","理科","39","4748","5.85","0.17004048582996","1411358"
"67","2010","吉林","吉林大学","文科","10","7931","35.41","0.0680161943319838","866758"
"68","2010","吉林","延边大学","理科","6",NA,"2.94",NA,"866758"
"69","2010","吉林","东北师范大学","文科","4","10464","10.81",NA,"866758"
"70","2010","吉林","吉林大学","理科","90","19526","35.41","0.0680161943319838","866758"
"71","2010","吉林","延边大学","文科","4",NA,"2.94",NA,"866758"
"72","2010","吉林","东北师范大学","理科","6","26157","10.81",NA,"866758"
"73","2010","四川","西南交通大学","理科","92","17479","10.15",NA,"1718548"
"74","2010","四川","四川大学","文科","16","3955","33.37","0.139676113360324","1718548"
"75","2010","四川","西南财经大学","文科","25","4433","4.34","0.0518218623481781","1718548"
"76","2010","四川","四川农业大学","理科","20",NA,"4.62",NA,"1718548"
"77","2010","四川","四川大学","理科","93","14285","33.37","0.139676113360324","1718548"
"78","2010","四川","电子科技大学","理科","120","15120","10.02","0.0672064777327935","1718548"
"79","2010","四川","西南财经大学","理科","36","7402","4.34","0.0518218623481781","1718548"
"80","2010","四川","西南交通大学","文科","4","8974","10.15",NA,"1718548"
"81","2010","天津","天津大学","理科","30","6611","21.98","0.0757085020242915","922446"
"82","2010","天津","天津医科大学","理科","10","27798","3.77",NA,"922446"
"83","2010","天津","南开大学","理科","28","1753","29.16","0.173279352226721","922446"
"84","2010","天津","南开大学","文科","10","656","29.16","0.173279352226721","922446"
"85","2010","天津","天津财经大学","文科","20","4224","1.39",NA,"922446"
"86","2010","天津","天津财经大学","理科","25","16829","1.39",NA,"922446"
"87","2010","安徽","合肥工业大学","文科","6",NA,"7.28",NA,"1235933"
"88","2010","安徽","合肥工业大学","理科","108","23190","7.28",NA,"1235933"
"89","2010","安徽","中国科学技术大学","理科","32","718",NA,NA,"1235933"
"90","2010","安徽","安徽大学","理科","10","22420","5",NA,"1235933"
"91","2010","安徽","安徽大学","文科","10","10835","5",NA,"1235933"
"92","2010","山东","山东大学","理科","61","14519","29.13","0.088663967611336","3916992"
"93","2010","山东","中国海洋大学","理科","80","22046","11.21","0.0284615384615385","3916992"
"94","2010","山东","山东大学威海分校","理科","18","29187",NA,NA,"3916992"
"95","2010","山东","中国石油大学(华东)","理科","37","25753",NA,NA,"3916992"
"96","2010","山东","汕头大学（汕头大学医学院）","理科","246","29092",NA,NA,"3916992"
"97","2010","山东","中国海洋大学","文科","20","6618","11.21","0.0284615384615385","3916992"
"98","2010","山东","山东大学","文科","19","3093","29.13","0.088663967611336","3916992"
"99","2010","山东","山东大学威海分校","文科","12","9909",NA,NA,"3916992"
"100","2010","山西","太原理工大学","理科","40","25698","5.42",NA,"920086"
"101","2010","广东","南方医科大学","文科","200","10673","5.27",NA,"4601306"
"102","2010","广东","中国地质大学(武汉)","理科","56","24313",NA,NA,"4601306"
"103","2010","广东","南方医科大学","理科","1693","29546","5.27",NA,"4601306"
"104","2010","广东","汕头大学（汕头大学医学院）","理科","246","29092",NA,NA,"4601306"
"105","2010","广东","中山大学","文科","940","2697","33.78","0.259514170040486","4601306"
"106","2010","广东","汕头大学","文科","354","10851","1.78",NA,"4601306"
"107","2010","广东","华南理工大学","理科","2981","10589","16.47","0.0748987854251012","4601306"
"108","2010","广东","华南农业大学","理科","5457","29550","6.25","0.0404858299595142","4601306"
"109","2010","广东","广州医学院","理科","408","29506","1.36",NA,"4601306"
"110","2010","广东","汕头大学","理科","640","29498","1.78",NA,"4601306"
"111","2010","广东","暨南大学","理科","1253","12674","7.36","0.0680161943319838","4601306"
"112","2010","广东","中山大学","理科","2810","11428","33.78","0.259514170040486","4601306"
"113","2010","广东","华南农业大学","文科","1608","10869","6.25","0.0404858299595142","4601306"
"114","2010","广东","广州中医药大学","理科","1808","29545","3.11",NA,"4601306"
"115","2010","广东","华南理工大学","文科","203","6262","16.47","0.0748987854251012","4601306"
"116","2010","广东","广东外语外贸大学","理科","1909","17940","1.47","0.0279757085020243","4601306"
"117","2010","广东","广东外语外贸大学","文科","2024","6871","1.47","0.0279757085020243","4601306"
"118","2010","广东","华南师范大学","文科","1347","9417","6.61","0.0522267206477733","4601306"
"119","2010","广东","暨南大学","文科","649","4081","7.36","0.0680161943319838","4601306"
"120","2010","广东","中国地质大学(武汉)","文科","12","8538",NA,NA,"4601306"
"121","2010","广东","广州中医药大学","文科","576","10830","3.11",NA,"4601306"
"122","2010","广东","华南师范大学","理科","1946","22895","6.61","0.0522267206477733","4601306"
"123","2010","广西","广西大学","理科","15","29340","4.7","0.0265991902834008","956985"
"124","2010","广西","广西医科大学","理科","12","28884","1.14",NA,"956985"
"125","2010","武汉","中国地质大学(武汉)","文科","12","8538",NA,NA,NA
"126","2010","武汉","中国地质大学(武汉)","理科","56","24313",NA,NA,NA
"127","2010","江苏","中国矿业大学","理科","81","29486","11.94",NA,"4142548"
"128","2010","江苏","苏州大学","理科","24","26239","8.57","0.0274898785425101","4142548"
"129","2010","江苏","南京邮电大学","文科","3","9732","1.45",NA,"4142548"
"130","2010","江苏","中国矿业大学","文科","12","7822","11.94",NA,"4142548"
"131","2010","江苏","南京航空航天大学","理科","40","12011","10.46",NA,"4142548"
"132","2010","江苏","中国药科大学","理科","25","28197","3.46",NA,"4142548"
"133","2010","江苏","江苏大学","理科","40","26621","3.55",NA,"4142548"
"134","2010","江苏","南京工业大学","理科","40","24600","4.97",NA,"4142548"
"135","2010","江苏","河海大学","文科","11","9137","8.44",NA,"4142548"
"136","2010","江苏","南京信息工程大学","理科","17","29252","1.15",NA,"4142548"
"137","2010","江苏","江南大学","文科","21","9155","5.37",NA,"4142548"
"138","2010","江苏","南京理工大学","理科","42","14372","10.68","0.0258704453441296","4142548"
"139","2010","江苏","南京农业大学","理科","59","27677","8.49","0.0276113360323887","4142548"
"140","2010","江苏","南京农业大学","文科","10","9399","8.49","0.0276113360323887","4142548"
"141","2010","江苏","南京大学","文科","17","267","42.47","0.155060728744939","4142548"
"142","2010","江苏","南京大学","理科","42","839","42.47","0.155060728744939","4142548"
"143","2010","江苏","河海大学","理科","77","25777","8.44",NA,"4142548"
"144","2010","江苏","江南大学","理科","27","29069","5.37",NA,"4142548"
"145","2010","江苏","苏州大学","文科","6","5309","8.57","0.0274898785425101","4142548"
"146","2010","江苏","东南大学","理科","40","9234","19.73","0.0724696356275304","4142548"
"147","2010","江苏","南京邮电大学","理科","47","18188","1.45",NA,"4142548"
"148","2010","江苏","南京信息工程大学","文科","8","10522","1.15",NA,"4142548"
"149","2010","江苏/北京","中国矿业大学","理科","81","29486","11.94",NA,NA
"150","2010","江苏/北京","中国矿业大学","文科","12","7822","11.94",NA,NA
"151","2010","江西","南昌大学","理科","22","29057","6.91","0.0388259109311741","945126"
"152","2010","江西","南昌大学","文科","20","9384","6.91","0.0388259109311741","945126"
"153","2010","河北","石家庄铁道大学","文科","1","8824",NA,NA,"2039426"
"154","2010","河北","华北电力大学(保定)","理科","59","15912",NA,NA,"2039426"
"155","2010","河北","河北工业大学","理科","10","24555","3.05",NA,"2039426"
"156","2010","河北","燕山大学","理科","5","26600","5.1",NA,"2039426"
"157","2010","河北","华北电力大学(保定)","文科","4","10701",NA,NA,"2039426"
"158","2010","河北","石家庄铁道大学","理科","4","19245",NA,NA,"2039426"
"159","2010","河北","华北电力大学(北京)","理科","64","18548",NA,NA,"2039426"
"160","2010","河北","东北大学秦皇岛分校","理科","40","28230",NA,NA,"2039426"
"161","2010","河北","华北电力大学(北京)","文科","9","7081",NA,NA,"2039426"
"162","2010","河南","郑州大学","理科","30","29339","8.94","0.0672064777327935","2309236"
"163","2010","河南","郑州大学","文科","12","10786","8.94","0.0672064777327935","2309236"
"164","2010","浙江","浙江大学","文科","12","310","52.91","0.261133603238866","2772231"
"165","2010","浙江","浙江大学","理科","73","533","52.91","0.261133603238866","2772231"
"166","2010","浙江","温州医学院","理科","25","29017","1.53",NA,"2772231"
"167","2010","海南","海南大学","理科","116","27559","4.75","0.0353036437246964","206450"
"168","2010","海南","海南大学","文科","49","10550","4.75","0.0353036437246964","206450"
"169","2010","湖北","武汉大学","文科","30","1245","41.07","0.269230769230769","1596761"
"170","2010","湖北","武汉理工大学","文科","16","8436","8.82","0.042914979757085","1596761"
"171","2010","湖北","武汉大学","理科","145","5971","41.07","0.269230769230769","1596761"
"172","2010","湖北","华中师范大学","理科","24","29086","11.7","0.0643724696356275","1596761"
"173","2010","湖北","中南财经政法大学","理科","125","13535","5.78","0.0493927125506073","1596761"
"174","2010","湖北","华中农业大学","理科","28","23699","10.24","0.030080971659919","1596761"
"175","2010","湖北","华中师范大学","文科","17","6534","11.7","0.0643724696356275","1596761"
"176","2010","湖北","武汉理工大学","理科","184","16887","8.82","0.042914979757085","1596761"
"177","2010","湖北","华中科技大学","理科","160","6329","33.77","0.116599190283401","1596761"
"178","2010","湖北","华中科技大学","文科","24","2902","33.77","0.116599190283401","1596761"
"179","2010","湖北","华中农业大学","文科","12","10845","10.24","0.030080971659919","1596761"
"180","2010","湖北","中南财经政法大学","文科","100","3251","5.78","0.0493927125506073","1596761"
"181","2010","湖南","湖南中医药大学","理科","7","29105","0.91",NA,"1603796"
"182","2010","湖南","湖南大学","文科","23","5474","14.05","0.0663967611336032","1603796"
"183","2010","湖南","湖南大学","理科","148","13505","14.05","0.0663967611336032","1603796"
"184","2010","湖南","中南大学","文科","22","6152","27.77","0.0761133603238866","1603796"
"185","2010","湖南","湖南师范大学","文科","22","8432","8.25","0.0302834008097166","1603796"
"186","2010","湖南","中南大学","理科","236","15261","27.77","0.0761133603238866","1603796"
"187","2010","湖南","湘潭大学","文科","27","10493","4.58",NA,"1603796"
"188","2010","湖南","湘潭大学","理科","33","28780","4.58",NA,"1603796"
"189","2010","湖南","湖南师范大学","理科","26","29406","8.25","0.0302834008097166","1603796"
"190","2010","甘肃","兰州大学","文科","12","7274","14.61","0.0449392712550607","412075"
"191","2010","甘肃","兰州大学","理科","38","23374","14.61","0.0449392712550607","412075"
"192","2010","福建","厦门大学","文科","22","1620","26.03","0.17085020242915","1473712"
"193","2010","福建","华侨大学","理科","186","29441","1.64","0.0312145748987854","1473712"
"194","2010","福建","华侨大学","文科","44","10832","1.64","0.0312145748987854","1473712"
"195","2010","福建","福州大学","理科","10","24811","5.8","0.0269635627530364","1473712"
"196","2010","福建","厦门大学","理科","70","12248","26.03","0.17085020242915","1473712"
"197","2010","贵州","贵州大学","理科","18","26886","5",NA,"460216"
"198","2010","贵州","贵州大学","文科","6","10273","5",NA,"460216"
"199","2010","辽宁","大连理工大学","理科","30","11656","17.8","0.0267611336032389","1845727"
"200","2010","辽宁","东北大学","理科","42","22866","15.08","0.0393522267206478","1845727"
"201","2010","辽宁","东北财经大学","文科","20","4033","3.38",NA,"1845727"
"202","2010","辽宁","大连海事大学","文科","14","7594","3.28",NA,"1845727"
"203","2010","辽宁","辽宁大学","理科","14","29363","4.79","0.032914979757085","1845727"
"204","2010","辽宁","中国医科大学","理科","19","22217","3.96",NA,"1845727"
"205","2010","辽宁","沈阳药科大学","理科","10","24363","1.59",NA,"1845727"
"206","2010","辽宁","辽宁大学","文科","41","10814","4.79","0.032914979757085","1845727"
"207","2010","辽宁","东北财经大学","理科","20","15200","3.38",NA,"1845727"
"208","2010","辽宁","大连海事大学","理科","73","29032","3.28",NA,"1845727"
"209","2010","辽宁","辽宁工程技术大学","理科","30","27850","1.54",NA,"1845727"
"210","2010","重庆","西南大学","文科","13","8751","9.96","0.0603238866396761","792558"
"211","2010","重庆","西南政法大学","文科","65","4122","3.77","0.0389878542510121","792558"
"212","2010","重庆","西南政法大学","理科","69","23308","3.77","0.0389878542510121","792558"
"213","2010","重庆","西南大学","理科","37","29392","9.96","0.0603238866396761","792558"
"214","2010","重庆","重庆大学","理科","80","17825","15.19","0.0712550607287449","792558"
"215","2010","重庆","重庆大学","文科","12","6292","15.19","0.0712550607287449","792558"
"216","2010","陕西","陕西师范大学","理科","32","28571","5.8",NA,"1012348"
"217","2010","陕西","陕西科技大学","理科","15","25220","1.05",NA,"1012348"
"218","2010","陕西","西安建筑科技大学","文科","2",NA,"2.74",NA,"1012348"
"219","2010","陕西","西安电子科技大学","理科","90","21794","8.31",NA,"1012348"
"220","2010","陕西","西北大学","文科","2","9242","11.63","0.0449392712550607","1012348"
"221","2010","陕西","西北农林科技大学","文科","6",NA,"8.74",NA,"1012348"
"222","2010","陕西","陕西师范大学","文科","10","10270","5.8",NA,"1012348"
"223","2010","陕西","西安建筑科技大学","理科","1","7387","2.74",NA,"1012348"
"224","2010","陕西","西安外国语大学","文科","13","7240",NA,NA,"1012348"
"225","2010","陕西","西北工业大学","文科","4","10045","17.08",NA,"1012348"
"226","2010","陕西","西安外国语大学","理科","7","28511",NA,NA,"1012348"
"227","2010","陕西","长安大学","理科","46","28490","8.57",NA,"1012348"
"228","2010","陕西","西安交通大学","理科","28","4333","26.73","0.0898785425101215","1012348"
"229","2010","陕西","西北工业大学","理科","21","15713","17.08",NA,"1012348"
"230","2010","陕西","长安大学","文科","4","10119","8.57",NA,"1012348"
"231","2010","陕西","西北农林科技大学","理科","14","23607","8.74",NA,"1012348"
"232","2010","陕西","西北大学","理科","6","28814","11.63","0.0449392712550607","1012348"
"233","2010","黑龙江","哈尔滨医科大学","理科","18","28616","3.89",NA,"1036860"
"234","2010","黑龙江","石家庄铁道大学","文科","1","8824",NA,NA,"1036860"
"235","2010","黑龙江","东北林业大学","理科","16",NA,"5.11",NA,"1036860"
"236","2010","黑龙江","哈尔滨工业大学","理科","63","7458","27.82","0.0765182186234818","1036860"
"237","2010","黑龙江","东北林业大学","文科","3","6129","5.11",NA,"1036860"
"238","2010","黑龙江","哈尔滨工业大学","文科","2","5695","27.82","0.0765182186234818","1036860"
"239","2010","黑龙江","哈尔滨工程大学","理科","20","26000","9.83",NA,"1036860"
"240","2010","黑龙江","东北石油大学","理科","5","28693",NA,NA,"1036860"
"241","2010","黑龙江","石家庄铁道大学","理科","4","19245",NA,NA,"1036860"
"242","2011","上海","上海理工大学","理科","55","19761","1.89",NA,"1919569"
"243","2011","上海","华东政法大学","理科","27","22664","1.3","0.0256495468277946","1919569"
"244","2011","上海","上海交通大学","文科","1","40","42.52","0.165558912386707","1919569"
"245","2011","上海","东华大学","理科","36","23025","7.73","0.0323262839879154","1919569"
"246","2011","上海","复旦大学","理科","36","260","55.57","0.453172205438066","1919569"
"247","2011","上海","上海交通大学医学院","理科","8","1717",NA,NA,"1919569"
"248","2011","上海","上海财经大学","理科","25","1222","5.92","0.0676737160120846","1919569"
"249","2011","上海","华东理工大学","理科","34","18832","12.54","0.0255589123867069","1919569"
"250","2011","上海","上海大学","文科","3","2801","8.16","0.0719033232628399","1919569"
"251","2011","上海","上海外国语大学","文科","9","717","2.86","0.0283987915407855","1919569"
"252","2011","上海","上海外国语大学","理科","9","5560","2.86","0.0283987915407855","1919569"
"253","2011","上海","同济大学","理科","80","1555","21.1","0.16404833836858","1919569"
"254","2011","上海","复旦大学","文科","16","81","55.57","0.453172205438066","1919569"
"255","2011","上海","华东政法大学","文科","23","4978","1.3","0.0256495468277946","1919569"
"256","2011","上海","上海财经大学","文科","10","479","5.92","0.0676737160120846","1919569"
"257","2011","上海","上海交通大学","理科","40","284","42.52","0.165558912386707","1919569"
"258","2011","上海","上海大学","理科","27","13602","8.16","0.0719033232628399","1919569"
"259","2011","内蒙古","内蒙古大学","文科","5",NA,"5.82",NA,"1435988"
"260","2011","内蒙古","内蒙古大学","理科","7",NA,"5.82",NA,"1435988"
"261","2011","北京","北京第二外国语学院","理科","13","15042",NA,NA,"1625193"
"262","2011","北京","中国石油大学(北京)","文科","2","5597",NA,NA,"1625193"
"263","2011","北京","北京协和医学院","理科","5",NA,NA,NA,"1625193"
"264","2011","北京","北京大学医学部","理科","15","358",NA,NA,"1625193"
"265","2011","北京","中国地质大学(武汉)","文科","16","9085",NA,NA,"1625193"
"266","2011","北京","中央民族大学","理科","8","19109","5.92","0.0374622356495468","1625193"
"267","2011","北京","北京林业大学","文科","17","7987","8.11","0.0240483383685801","1625193"
"268","2011","北京","中国政法大学","文科","48","870","6.45","0.167673716012085","1625193"
"269","2011","北京","北京中医药大学","理科","6","10651","4.57","0.0302114803625378","1625193"
"270","2011","北京","北京航空航天大学","文科","3","1333","21.85","0.0628398791540786","1625193"
"271","2011","北京","北京大学","文科","12","25","100","1","1625193"
"272","2011","北京","北京航空航天大学","理科","52","1860","21.85","0.0628398791540786","1625193"
"273","2011","北京","中国地质大学(武汉)","理科","49","25460",NA,NA,"1625193"
"274","2011","北京","北京交通大学","文科","5","2882","10.66","0.0537764350453172","1625193"
"275","2011","北京","中央民族大学","文科","8","6846","5.92","0.0374622356495468","1625193"
"276","2011","北京","清华大学","理科","27","95","96.18","0.898972809667674","1625193"
"277","2011","北京","对外经济贸易大学","理科","32","2261","3.89","0.0450151057401813","1625193"
"278","2011","北京","北京第二外国语学院","文科","9","3614",NA,NA,"1625193"
"279","2011","北京","北京外国语大学","文科","9","238","3.61","0.0371601208459214","1625193"
"280","2011","北京","中央财经大学","文科","23","504","4.9","0.242900302114804","1625193"
"281","2011","北京","北京外国语大学","理科","8","2824","3.61","0.0371601208459214","1625193"
"282","2011","北京","中国地质大学(北京)","理科","29","23837",NA,NA,"1625193"
"283","2011","北京","北京交通大学","理科","76","13584","10.66","0.0537764350453172","1625193"
"284","2011","北京","中国农业大学","文科","5","7098","19.6","0.0921148036253776","1625193"
"285","2011","北京","中国地质大学(北京)","文科","4","4835",NA,NA,"1625193"
"286","2011","北京","中国石油大学(北京)","理科","17","17685",NA,NA,"1625193"
"287","2011","北京","北京工业大学","文科","6",NA,"7.47","0.0380664652567976","1625193"
"288","2011","北京","北京语言大学","文科","15","2230","1.48",NA,"1625193"
"289","2011","北京","中国政法大学","理科","39","5090","6.45","0.167673716012085","1625193"
"290","2011","北京","北京邮电大学(宏福校区)","理科","17","18045",NA,NA,"1625193"
"291","2011","北京","中国人民大学","理科","34","625","36.61","0.578851963746224","1625193"
"292","2011","北京","中国人民大学","文科","35","113","36.61","0.578851963746224","1625193"
"293","2011","北京","北京化工大学","文科","12","10832","8.53",NA,"1625193"
"294","2011","北京","北京邮电大学","理科","89","10833","8.49","0.0773413897280967","1625193"
"295","2011","北京","中国矿业大学(北京)","理科","6","27661",NA,NA,"1625193"
"296","2011","北京","北京化工大学","理科","47","29317","8.53",NA,"1625193"
"297","2011","北京","北京理工大学","文科","5","3045","15.14","0.0767371601208459","1625193"
"298","2011","北京","清华大学","文科","2","28","96.18","0.898972809667674","1625193"
"299","2011","北京","对外经济贸易大学","文科","33","672","3.89","0.0450151057401813","1625193"
"300","2011","北京","华北电力大学(北京)","理科","70","14155",NA,NA,"1625193"
"301","2011","北京","北京工业大学","理科","14","25010","7.47","0.0380664652567976","1625193"
"302","2011","北京","北京林业大学","理科","69","25920","8.11","0.0240483383685801","1625193"
"303","2011","北京","中国农业大学","理科","45","16868","19.6","0.0921148036253776","1625193"
"304","2011","北京","北京科技大学","理科","42","29750","13.97","0.0613293051359517","1625193"
"305","2011","北京","北京体育大学","理科","14",NA,NA,NA,"1625193"
"306","2011","北京","中央财经大学","理科","58","2114","4.9","0.242900302114804","1625193"
"307","2011","北京","中国传媒大学","文科","13","1111",NA,NA,"1625193"
"308","2011","北京","中国传媒大学","理科","24","16645",NA,NA,"1625193"
"309","2011","北京","北京体育大学","文科","6","7611",NA,NA,"1625193"
"310","2011","北京","北京理工大学","理科","65","9536","15.14","0.0767371601208459","1625193"
"311","2011","北京","华北电力大学(北京)","文科","9","7513",NA,NA,"1625193"
"312","2011","北京","北京大学","理科","12","101","100","1","1625193"
"313","2011","吉林","延边大学","理科","6",NA,"2.98",NA,"1056883"
"314","2011","吉林","吉林大学","理科","100","19965","33.68","0.075226586102719","1056883"
"315","2011","吉林","延边大学","文科","4",NA,"2.98",NA,"1056883"
"316","2011","吉林","东北师范大学","文科","10",NA,"11.08","0.024833836858006","1056883"
"317","2011","吉林","东北师范大学","理科","9",NA,"11.08","0.024833836858006","1056883"
"318","2011","吉林","吉林大学","文科","10","5655","33.68","0.075226586102719","1056883"
"319","2011","四川","电子科技大学(沙河校区)","理科","20",NA,NA,NA,"2102668"
"320","2011","四川","西南交通大学","理科","100","20792","10.33","0.0277039274924471","2102668"
"321","2011","四川","西南财经大学","理科","36","18147","4.45","0.0380664652567976","2102668"
"322","2011","四川","西南财经大学","文科","24","3556","4.45","0.0380664652567976","2102668"
"323","2011","四川","电子科技大学","理科","120","15960","10.42","0.0598187311178248","2102668"
"324","2011","四川","四川大学","文科","20","3237","32.23","0.136253776435045","2102668"
"325","2011","四川","西南交通大学","文科","7","8771","10.33","0.0277039274924471","2102668"
"326","2011","四川","四川大学","理科","93","15640","32.23","0.136253776435045","2102668"
"327","2011","天津","南开大学","理科","28","2032","27.84","0.152296072507553","1130728"
"328","2011","天津","南开大学","文科","11","7968","27.84","0.152296072507553","1130728"
"329","2011","天津","天津财经大学","文科","18","5863","1.51",NA,"1130728"
"330","2011","天津","天津医科大学","理科","5","25146","3.76",NA,"1130728"
"331","2011","天津","天津财经大学","理科","23","18793","1.51",NA,"1130728"
"332","2011","天津","天津大学","理科","33","12966","22.17","0.0731117824773414","1130728"
"333","2011","天津","天津大学","文科","2","3475","22.17","0.0731117824773414","1130728"
"334","2011","安徽","合肥工业大学","理科","105","29912","8.02",NA,"1530065"
"335","2011","安徽","合肥工业大学","文科","10",NA,"8.02",NA,"1530065"
"336","2011","安徽","安徽大学","理科","10",NA,"4.75","0.0264350453172205","1530065"
"337","2011","安徽","安徽大学","文科","10","9896","4.75","0.0264350453172205","1530065"
"338","2011","安徽","中国科学技术大学","理科","35","700",NA,NA,"1530065"
"339","2011","山东","山东大学威海分校","理科","32",NA,NA,NA,"4536185"
"340","2011","山东","中国海洋大学","理科","86","21446","11.11","0.0311178247734139","4536185"
"341","2011","山东","中国石油大学(华东)","理科","40","27597",NA,NA,"4536185"
"342","2011","山东","中国海洋大学","文科","14","7325","11.11","0.0311178247734139","4536185"
"343","2011","山东","山东大学","文科","21","2949","27.49","0.102719033232628","4536185"
"344","2011","山东","哈尔滨工业大学(威海)","理科","20","26327",NA,NA,"4536185"
"345","2011","山东","山东大学威海分校","文科","18","8309",NA,NA,"4536185"
"346","2011","山东","汕头大学（汕头大学医学院）","理科","246","24252",NA,NA,"4536185"
"347","2011","山东","山东大学","理科","61","14621","27.49","0.102719033232628","4536185"
