"","Year","UniversityNo","Ranking_Scores","Province","Topic","Media_Impact","Plan_Number","GDP_Per_Person","X1A_Number","Level","Lowest_Ranking","Ranking_Percentage"
"1442",2015,10213,71.59,"黑龙江","理科",0.121840873634945,75,392.365770936603,51000,26,10188,0.199764705882353
"1443",2015,10421,62.24,"江西","理科",NA,90,345.851827388815,51000,31,27812,0.545333333333333
"1444",2015,11414,65.1,"北京","理科",0.0394695787831513,19,991.209572490706,51000,34,51000,1
"1445",2015,10226,63.25,"黑龙江","理科",NA,27,392.365770936603,51000,34,50691,0.993941176470588
"1446",2015,10030,62.77,"北京","理科",0.0458658346333853,8,991.209572490706,51000,19,2802,0.0549411764705882
"1447",2015,10423,65.24,"山东","理科",0.040405616224649,114,607.075186433752,51000,30,21781,0.427078431372549
"1448",2015,10036,63.09,"北京","理科",0.049609984399376,49,991.209572490706,51000,18,2713,0.0531960784313725
"1449",2015,10427,61.92,"山东","理科",NA,100,607.075186433752,51000,34,51000,1
"1450",2015,19213,71.59,"山东","理科",0.121840873634945,42,607.075186433752,51000,29,19560,0.383529411764706
"1451",2015,10080,62.98,"河北","理科",NA,20,398.444609967497,51000,33,36125,0.708333333333333
"1452",2015,19145,67,"河北","理科",0.0357254290171607,67,398.444609967497,51000,34,50561,0.991392156862745
"1453",2015,10079,63.43,"河北","理科",NA,82,398.444609967497,51000,31,28571,0.56021568627451
"1454",2015,10216,63.09,"河北","理科",NA,54,398.444609967497,51000,34,51000,1
"1455",2015,10538,62.15,"湖南","理科",NA,94,401.491168175746,51000,34,51000,1
"1456",2015,10475,63.44,"河南","理科",NA,94,370.277448071217,51000,34,51000,1
"1457",2015,10186,62.33,"吉林","理科",NA,150,501.591933139535,51000,34,51000,1
"1458",2015,10459,64.55,"河南","理科",0.0628705148205928,46,370.277448071217,51000,32,34363,0.67378431372549
"1459",2015,10200,66.34,"吉林","理科",0.0453978159126365,25,501.591933139535,51000,33,40295,0.790098039215686
"1460",2015,10184,62.62,"吉林","理科",NA,8,501.591933139535,51000,34,51000,1
"1461",2015,10651,63.39,"四川","理科",0.0541341653666147,48,350.573218673219,51000,25,9156,0.179529411764706
"1462",2015,10613,64.73,"四川","理科",NA,121,350.573218673219,51000,29,19107,0.374647058823529
"1463",2015,10335,80.45,"浙江","理科",0.26204368174727,86,729.003267973856,51000,9,468,0.00917647058823529
"1464",2015,10559,64.67,"广东","理科",0.0812792511700468,1419,632.15441999254,51000,27,11966,0.234627450980392
"1465",2015,60652,62.9,"四川","理科",0.0386895475819033,4,350.573218673219,51000,29,19926,0.390705882352941
"1466",2015,60651,63.39,"四川","理科",0.0541341653666147,8,350.573218673219,51000,31,27364,0.536549019607843
"1467",2015,10566,NA,"广东","理科",NA,1311,632.15441999254,51000,34,51000,1
"1468",2015,10610,74.05,"四川","理科",0.126989079563183,107,350.573218673219,51000,26,10464,0.205176470588235
"1469",2015,10614,65.89,"四川","理科",0.0569422776911076,135,350.573218673219,51000,26,11191,0.21943137254902
"1470",2015,10394,63.41,"福建","理科",0.0365054602184087,52,632.048344718865,51000,34,51000,1
"1471",2015,10284,78.3,"江苏","理科",0.195007800312012,75,817.692462311558,51000,12,919,0.0180196078431373
"1472",2015,19614,65.89,"四川","理科",0.0569422776911076,55,350.573218673219,51000,28,16462,0.32278431372549
"1473",2015,10497,65.15,"湖北","理科",0.04399375975039,209,470.547455295736,51000,29,17939,0.351745098039216
"1474",2015,10616,62.37,"四川","理科",NA,64,350.573218673219,51000,34,51000,1
"1475",2015,10564,63.52,"广东","理科",0.0360374414976599,4996,632.15441999254,51000,34,46817,0.917980392156863
"1476",2015,10486,80.72,"湖北","理科",0.301092043681747,198,470.547455295736,51000,21,4680,0.0917647058823529
"1477",2015,10055,72.67,"天津","理科",0.171606864274571,53,1036.41858932103,51000,18,2621,0.0513921568627451
"1478",2015,10056,70.03,"天津","理科",0.0845553822152886,57,1036.41858932103,51000,25,9347,0.183274509803922
"1479",2015,10107,61.81,"黑龙江","理科",NA,13,392.365770936603,51000,34,51000,1
"1480",2015,10070,61.97,"天津","理科",NA,30,1036.41858932103,51000,30,23874,0.468117647058824
"1481",2015,10366,62.24,"安徽","理科",NA,8,342.737958244287,51000,34,51000,1
"1482",2015,10530,63.28,"湖南","理科",NA,20,401.491168175746,51000,34,43922,0.86121568627451
"1483",2015,10358,72.98,"安徽","理科",0.111076443057722,30,342.737958244287,51000,12,771,0.0151176470588235
"1484",2015,10359,64.31,"安徽","理科",NA,90,342.737958244287,51000,31,28228,0.553490196078431
"1485",2015,10357,63.46,"安徽","理科",0.0410296411856474,25,342.737958244287,51000,32,34909,0.684490196078431
"1486",2015,19359,64.31,"安徽","理科",NA,64,342.737958244287,51000,34,48868,0.958196078431373
"1487",2015,10590,63.37,"广东","理科",0.0647425897035881,2017,632.15441999254,51000,29,19532,0.382980392156863
"1488",2015,10422,72.58,"山东","理科",0.150546021840874,99,607.075186433752,51000,28,14393,0.28221568627451
"1489",2015,60652,62.9,"重庆","理科",0.0386895475819033,4,476.944165830826,51000,29,19926,0.390705882352941
"1490",2015,10598,61.87,"广西","理科",NA,15,329.679638199411,51000,33,40446,0.793058823529412
"1491",2015,19422,72.58,"山东","理科",0.150546021840874,62,607.075186433752,51000,32,30960,0.607058823529412
"1492",2015,10541,61.8,"湖南","理科",NA,3,401.491168175746,51000,32,30002,0.588274509803922
"1493",2015,10425,65.1,"山东","理科",0.0394695787831513,60,607.075186433752,51000,33,40128,0.786823529411765
"1494",2015,10555,61.78,"湖南","理科",NA,180,401.491168175746,51000,34,51000,1
"1495",2015,10290,66.79,"江苏","理科",0.0354134165366615,118,817.692462311558,51000,34,43399,0.850960784313725
"1496",2015,10112,63.48,"山西","理科",NA,30,349.765350877193,51000,34,48107,0.943274509803922
"1497",2015,10533,72.28,"湖南","理科",0.0925117004680187,280,401.491168175746,51000,27,12009,0.235470588235294
"1498",2015,10712,65.14,"陕西","理科",NA,28,468.607682119205,51000,33,40075,0.78578431372549
"1499",2015,10571,NA,"广东","理科",NA,688,632.15441999254,51000,34,51000,1
"1500",2015,11078,62.08,"广东","理科",0.0550702028081123,3228,632.15441999254,51000,34,45768,0.897411764705882
"1501",2015,10724,NA,"陕西","理科",NA,13,468.607682119205,51000,32,31659,0.620764705882353
"1502",2015,11845,61.98,"广东","理科",NA,6792,632.15441999254,51000,34,45811,0.898254901960784
"1503",2015,10385,62.16,"福建","理科",0.0365054602184087,166,632.048344718865,51000,34,47449,0.930372549019608
"1504",2015,10316,62.81,"江苏","理科",NA,24,817.692462311558,51000,30,21301,0.417666666666667
"1505",2015,12121,63.23,"广东","理科",NA,1522,632.15441999254,51000,33,35527,0.696607843137255
"1506",2015,60384,71.66,"福建","理科",0.176287051482059,16,632.048344718865,51000,29,18074,0.354392156862745
"1507",2015,10700,62.54,"陕西","理科",NA,36,468.607682119205,51000,34,50470,0.989607843137255
"1508",2015,10386,63.96,"福建","理科",NA,20,632.048344718865,51000,31,26597,0.521509803921569
"1509",2015,10295,63.78,"江苏","理科",NA,53,817.692462311558,51000,31,28511,0.559039215686274
"1510",2015,10287,64.85,"江苏","理科",0.0360374414976599,67,817.692462311558,51000,28,14614,0.286549019607843
"1511",2015,10574,64.09,"广东","理科",0.0550702028081123,1779,632.15441999254,51000,30,24516,0.480705882352941
"1512",2015,10698,72.13,"陕西","理科",0.109204368174727,44,468.607682119205,51000,24,6972,0.136705882352941
"1513",2015,10657,63.34,"贵州","理科",NA,6,263.711801596351,51000,34,42863,0.840450980392157
"1514",2015,89012,64.09,"广东","理科",0.0550702028081123,20,632.15441999254,51000,34,47190,0.925294117647059
"1515",2015,10697,66.67,"陕西","理科",0.0644305772230889,12,468.607682119205,51000,32,30675,0.601470588235294
"1516",2015,10140,63.61,"辽宁","理科",NA,14,651.937599635618,51000,34,49276,0.966196078431373
"1517",2015,10220,61.96,"黑龙江","理科",NA,46,392.365770936603,51000,34,51000,1
"1518",2015,10212,63.23,"黑龙江","理科",NA,61,392.365770936603,51000,34,51000,1
"1519",2015,10520,64.04,"湖北","理科",0.0580343213728549,126,470.547455295736,51000,27,13739,0.269392156862745
"1520",2015,10558,75.33,"广东","理科",0.273010920436817,2656,632.15441999254,51000,23,6000,0.117647058823529
"1521",2015,11846,61.97,"广东","理科",NA,1858,632.15441999254,51000,30,22426,0.439725490196078
"1522",2015,10214,62.33,"黑龙江","理科",NA,121,392.365770936603,51000,34,51000,1
"1523",2015,60173,62.69,"辽宁","理科",NA,10,651.937599635618,51000,34,51000,1
"1524",2015,10652,62.9,"重庆","理科",0.0386895475819033,38,476.944165830826,51000,29,18321,0.359235294117647
"1525",2015,10403,63.94,"江西","理科",NA,74,345.851827388815,51000,32,31370,0.615098039215686
"1526",2015,10147,62.12,"辽宁","理科",NA,18,651.937599635618,51000,34,51000,1
"1527",2015,10404,61.7,"江西","理科",NA,59,345.851827388815,51000,34,51000,1
"1528",2015,10537,62.61,"湖南","理科",NA,130,401.491168175746,51000,34,51000,1
"1529",2015,10107,61.81,"河北","理科",NA,13,398.444609967497,51000,34,51000,1
"1530",2015,80001,62.05,NA,"理科",NA,240,NA,51000,31,28249,0.553901960784314
"1531",2015,10532,67.92,"湖南","理科",0.0681747269890796,215,401.491168175746,51000,27,13532,0.265333333333333
"1532",2015,10542,64.75,"湖南","理科",0.0471138845553822,39,401.491168175746,51000,32,30996,0.607764705882353
"1533",2015,10760,61.83,"新疆","理科",NA,1,403.137510879025,51000,33,37500,0.735294117647059
"1534",2015,10300,61.96,"江苏","理科",NA,26,817.692462311558,51000,34,44908,0.880549019607843
"1535",2015,10384,71.66,"福建","理科",0.176287051482059,107,632.048344718865,51000,23,6838,0.134078431372549
"1536",2015,10294,64.85,"江苏","理科",NA,106,817.692462311558,51000,31,25137,0.492882352941176
"1537",2015,10708,61.84,"陕西","理科",NA,15,468.607682119205,51000,34,51000,1
"1538",2015,10534,61.96,"湖南","理科",NA,72,401.491168175746,51000,34,51000,1
"1539",2015,10291,63.14,"江苏","理科",NA,30,817.692462311558,51000,33,42304,0.829490196078431
"1540",2015,10699,67.82,"陕西","理科",0.0463338533541342,41,468.607682119205,51000,27,14195,0.278333333333333
"1541",2015,10730,66.62,"甘肃","理科",0.0550702028081123,80,263.808182169047,51000,31,24743,0.485156862745098
"1542",2015,10343,62.13,"浙江","理科",NA,16,729.003267973856,51000,34,43380,0.850588235294118
"1543",2015,10298,62.41,"江苏","理科",NA,80,817.692462311558,51000,34,51000,1
"1544",2015,10611,67.26,"重庆","理科",0.0898595943837753,104,476.944165830826,51000,27,13398,0.262705882352941
"1545",2015,10701,64.5,"陕西","理科",NA,112,468.607682119205,51000,29,18201,0.356882352941176
"1546",2015,10293,62.12,"江苏","理科",NA,109,817.692462311558,51000,32,30494,0.597921568627451
"1547",2015,10589,63.44,"海南","理科",0.0407176287051482,71,387.676633444075,51000,34,47001,0.921588235294118
"1548",2015,10718,64.06,"陕西","理科",0.0394695787831513,81,468.607682119205,51000,34,48352,0.948078431372549
"1549",2015,10710,65.84,"陕西","理科",NA,90,468.607682119205,51000,33,37528,0.735843137254902
"1550",2015,10307,65.37,"江苏","理科",NA,77,817.692462311558,51000,33,42267,0.828764705882353
"1551",2015,10490,61.79,"湖北","理科",NA,34,470.547455295736,51000,34,50820,0.996470588235294
"1552",2015,10224,62.94,"黑龙江","理科",NA,24,392.365770936603,51000,34,51000,1
"1553",2015,10338,62.25,"浙江","理科",NA,130,729.003267973856,51000,34,46796,0.91756862745098
"1554",2015,10511,66.72,"湖北","理科",0.0858034321372855,71,470.547455295736,51000,31,25961,0.509039215686275
"1555",2015,19335,80.45,"浙江","理科",0.26204368174727,20,729.003267973856,51000,24,6954,0.136352941176471
"1556",2015,60145,67,"辽宁","理科",0.0357254290171607,15,651.937599635618,51000,34,51000,1
"1557",2015,19141,67.81,"辽宁","理科",0.0361934477379095,15,651.937599635618,51000,33,40289,0.789980392156863
"1558",2015,10536,62.39,"湖南","理科",NA,161,401.491168175746,51000,34,51000,1
"1559",2015,10487,74.27,"湖北","理科",0.13603744149766,157,470.547455295736,51000,24,7502,0.147098039215686
"1560",2015,10703,62.64,"陕西","理科",NA,19,468.607682119205,51000,33,35464,0.695372549019608
"1561",2015,10141,67.81,"辽宁","理科",0.0361934477379095,52,651.937599635618,51000,27,12773,0.250450980392157
"1562",2015,10225,63.42,"黑龙江","理科",NA,24,392.365770936603,51000,34,51000,1
