,UniversityNo,Distance,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Lowest,Label
1117,10560,427.0,3948256,10130.1854628636,389.7516007455,2010,1.81,0.0,0,354,518.0,19
1118,10295,1483.0,5916175,7939.49,745.1580643089,2014,62.47,0.0,0,5,595.0,18
1119,10295,1483.0,5405822,7919.98,682.5550064519999,2013,6.2,0.0,1,46,585.0,23
1120,10295,1483.0,4142548,7869.34,526.4161924634,2011,5.37,0.0,1,25,621.0,24
1121,10295,1483.0,3445730,7810.269,441.1794267265,2010,5.45,0.0,0,21,518.0,18
1122,10295,1483.0,5405822,7919.98,682.5550064519999,2013,6.2,0.0,0,5,595.0,16
1123,10295,1483.0,6508832,7960.0,817.6924623116,2015,63.78,0.0,1,53,581.0,28
1124,10295,1483.0,4142548,7869.34,526.4161924634,2011,5.37,0.0,0,23,600.0,21
1125,10295,1483.0,3445730,7810.269,441.1794267265,2010,5.45,0.0,1,27,544.0,25
1126,10295,1483.0,4911027,7898.8006682342,621.7433767825,2012,6.11,0.0,0,8,582.0,19
1127,10295,1483.0,5916175,7939.49,745.1580643089,2014,62.47,0.0,1,47,585.0,28
1128,10295,1483.0,4911027,7898.8006682342,621.7433767825,2012,6.11,0.0,1,41,568.0,25
1129,10299,1516.0,3445730,7810.269,441.1794267265,2010,3.29,0.0,1,40,544.0,24
1130,10299,1516.0,5916175,7939.49,745.1580643089,2014,61.81,0.0,1,42,561.0,31
1131,10299,1516.0,4142548,7869.34,526.4161924634,2011,3.55,0.0,1,40,624.0,24
1132,10299,1516.0,5405822,7919.98,682.5550064519999,2013,3.82,0.0,1,40,585.0,26
1133,10299,1516.0,4911027,7898.8006682342,621.7433767825,2012,3.4,0.0,1,40,568.0,25
1134,10299,1516.0,6508832,7960.0,817.6924623116,2015,62.96,0.0,1,42,569.0,33
1135,10421,792.0,1570859,4542.0,345.85182738879996,2015,62.24,0.0,1,90,569.0,28
1136,10421,792.0,1433850,4522.15,317.0726313811,2014,60.79,0.0,0,47,588.0,19
1137,10421,792.0,1433850,4522.15,317.0726313811,2014,60.79,0.0,0,47,543.0,19
1138,10421,792.0,1570859,4542.0,345.85182738879996,2015,62.24,0.0,0,56,587.0,22
1139,10421,792.0,1433850,4522.15,317.0726313811,2014,60.79,0.0,1,93,549.0,28
1140,10421,792.0,1433850,4522.15,317.0726313811,2014,60.79,0.0,1,93,505.0,28
1141,10163,2755.0,2484643,4389.0,566.1068580542,2013,1.81,0.0,1,12,579.0,26
1142,10163,2755.0,2484643,4389.0,566.1068580542,2013,1.81,0.0,1,12,533.0,26
1143,10163,2755.0,2222670,4383.0,507.11156741959996,2012,1.47,0.0,1,9,572.0,25
1144,10163,2755.0,2222670,4383.0,507.11156741959996,2012,1.47,0.0,1,9,511.0,25
1145,10163,2755.0,2222670,4383.0,507.11156741959996,2012,1.47,0.0,1,9,379.0,25
1146,10163,2755.0,1845727,4375.0,421.8804571429,2011,1.59,0.0,1,10,397.0,24
1147,10163,2755.0,1845727,4375.0,421.8804571429,2011,1.59,0.0,1,10,586.0,24
1148,10163,2755.0,2707765,4390.0,616.8029612756,2014,60.76,0.0,1,12,574.0,31
1149,10163,2755.0,2707765,4390.0,616.8029612756,2014,60.76,0.0,1,12,526.0,31
1150,10163,2755.0,1521250,4341.0,350.43768716889997,2010,1.67,0.0,1,10,540.0,23
1151,10163,2755.0,2862658,4391.0,651.9375996356,2015,61.94,0.0,1,6,574.0,32
1152,10163,2755.0,2862658,4391.0,651.9375996356,2015,61.94,0.0,1,6,538.0,32
1153,10080,2106.0,2942115,7384.0,398.4446099675,2015,62.98,0.0,1,20,572.0,30
1154,10080,2106.0,2451576,7240.51,338.5916185462,2012,3.34,0.0,1,20,573.0,25
1155,10080,2106.0,2039426,7193.6,283.5056161032,2011,3.05,0.0,1,10,626.0,22
1156,10080,2106.0,1723548,7034.4,245.0170590242,2010,3.21,0.0,1,10,540.0,23
1157,10080,2106.0,2830141,7332.61,385.96638850290003,2014,61.31,0.0,1,20,574.0,30
1158,10080,2106.0,2657501,7287.51,364.6651599792,2013,2.96,0.0,1,20,584.0,26
1159,10475,1462.0,3493938,9436.0,370.2774480712,2015,63.44,0.0,0,56,566.0,26
1160,10475,1462.0,3493938,9436.0,370.2774480712,2015,63.44,0.0,1,94,539.0,34
1161,10294,1381.0,6508832,7960.0,817.6924623116,2015,64.85,0.0,0,12,583.0,23
1162,10294,1381.0,5405822,7919.98,682.5550064519999,2013,8.33,0.0,1,102,585.0,22
1163,10294,1381.0,6508832,7960.0,817.6924623116,2015,64.85,0.0,1,106,577.0,26
1164,10294,1381.0,5916175,7939.49,745.1580643089,2014,63.37,0.0,1,98,569.0,27
1165,10294,1381.0,5405822,7919.98,682.5550064519999,2013,8.33,0.0,0,10,597.0,18
1166,10294,1381.0,4911027,7898.8006682342,621.7433767825,2012,8.95,0.0,1,88,573.0,22
1167,10294,1381.0,4142548,7869.34,526.4161924634,2011,8.44,0.0,1,81,625.0,22
1168,10294,1381.0,3445730,7810.269,441.1794267265,2010,8.16,0.0,1,77,544.0,24
1169,10294,1381.0,4142548,7869.34,526.4161924634,2011,8.44,0.0,0,13,598.0,20
1170,10294,1381.0,3445730,7810.269,441.1794267265,2010,8.16,0.0,0,11,518.0,18
1171,10294,1381.0,4911027,7898.8006682342,621.7433767825,2012,8.95,0.0,0,8,588.0,18
1172,10294,1381.0,5916175,7939.49,745.1580643089,2014,63.37,0.0,0,14,597.0,20
1173,10335,1299.0,2299035,5275.5,435.7947114018,2010,53.16,0.2407407407,0,12,541.0,4
1174,10335,1299.0,3466533,5477.0,632.9255066641999,2013,54.27,0.2822384428,0,17,628.0,5
1175,10335,1299.0,3231885,5463.0,591.5952773202,2012,56.1,0.25226586100000004,1,80,628.0,2
1176,10335,1299.0,3756849,5498.0,683.3119316115,2014,82.18,0.2857142857,1,106,645.0,4
1177,10335,1299.0,3756849,5498.0,683.3119316115,2014,82.18,0.2857142857,0,32,632.0,5
1178,10335,1299.0,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,1,74,682.0,3
1179,10335,1299.0,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,0,16,629.0,5
1180,10335,1299.0,3466533,5477.0,632.9255066641999,2013,54.27,0.2822384428,1,88,647.0,3
1181,10335,1299.0,4015350,5508.0,729.0032679738998,2015,80.45,0.26204368170000003,0,21,646.0,5
1182,10335,1299.0,3231885,5463.0,591.5952773202,2012,56.1,0.25226586100000004,0,16,628.0,3
1183,10335,1299.0,2299035,5275.5,435.7947114018,2010,53.16,0.2407407407,1,73,620.0,4
1184,10335,1299.0,4015350,5508.0,729.0032679738998,2015,80.45,0.26204368170000003,1,86,663.0,5
1185,10338,1281.0,3756849,5498.0,683.3119316115,2014,60.86,0.0,1,130,562.0,31
1186,10338,1281.0,4015350,5508.0,729.0032679738998,2015,62.25,0.0,1,130,567.0,33
1187,10338,1281.0,4015350,5508.0,729.0032679738998,2015,62.25,0.0,0,35,585.0,26
1188,10589,591.0,165421,864.07,191.4439802331,2010,4.76,0.0357613169,0,49,518.0,19
1189,10589,591.0,165421,864.07,191.4439802331,2010,4.76,0.0357613169,0,49,499.0,19
1190,10589,591.0,252266,877.38,287.5219403223,2012,4.76,0.0435045317,1,140,555.0,25
1191,10589,591.0,206450,868.55,237.6950089229,2011,4.75,0.0353036437,0,53,595.0,23
1192,10589,591.0,285554,886.55,322.0957644803,2013,3.99,0.0454987835,0,43,585.0,19
1193,10589,591.0,206450,868.55,237.6950089229,2011,4.75,0.0353036437,1,162,621.0,24
1194,10589,591.0,252266,877.38,287.5219403223,2012,4.76,0.0435045317,0,52,558.0,21
1195,10589,591.0,165421,864.07,191.4439802331,2010,4.76,0.0357613169,1,116,540.0,24
1196,10589,591.0,165421,864.07,191.4439802331,2010,4.76,0.0357613169,1,116,500.0,24
1197,10589,591.0,314646,895.28,351.4498257528,2014,61.81,0.0396103896,0,34,591.0,21
1198,10589,591.0,314646,895.28,351.4498257528,2014,61.81,0.0396103896,1,96,558.0,31
1199,10589,591.0,285554,886.55,322.0957644803,2013,3.99,0.0454987835,1,119,571.0,26
1200,10590,102.0,5706792,10594.0,538.6815178403,2013,3.35,0.07007299269999999,1,620,506.0,22
1201,10590,102.0,6779224,10724.0,632.1544199925,2015,63.37,0.06474258969999999,1,2017,586.0,24
1202,10590,102.0,6779224,10724.0,632.1544199925,2015,63.37,0.06474258969999999,1,2017,562.0,24
1203,10590,102.0,6216397,10644.0,584.0282788425,2014,61.46,0.0753246753,1,1211,574.0,23
1204,10590,102.0,6216397,10644.0,584.0282788425,2014,61.46,0.0753246753,1,1211,504.0,23
1205,10590,102.0,6216397,10644.0,584.0282788425,2014,61.46,0.0753246753,0,289,559.0,16
1206,10590,102.0,6779224,10724.0,632.1544199925,2015,63.37,0.06474258969999999,0,422,596.0,19
1207,10590,102.0,6779224,10724.0,632.1544199925,2015,63.37,0.06474258969999999,0,422,580.0,19
1208,10003,2127.0,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931000001,1,27,694.0,0
1209,10003,2127.0,1787940,2069.3,864.0313149374001,2013,96.81,0.9756690998,0,4,647.0,0
1210,10003,2127.0,1787940,2069.3,864.0313149374001,2013,96.81,0.9756690998,1,63,664.0,0
1211,10003,2127.0,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,1,49,646.0,0
1212,10003,2127.0,1215300,1860.0,653.3870967742,2010,95.06,0.8271604938,0,2,579.0,0
1213,10003,2127.0,1215300,1860.0,653.3870967742,2010,95.06,0.8271604938,0,2,588.0,0
1214,10003,2127.0,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,0,4,608.0,0
1215,10003,2127.0,2133083,2152.0,991.2095724907001,2015,97.8,0.968798752,1,60,676.0,1
1216,10003,2127.0,2133083,2152.0,991.2095724907001,2015,97.8,0.968798752,0,4,671.0,0
1217,10003,2127.0,1215300,1860.0,653.3870967742,2010,95.06,0.8271604938,1,34,648.0,0
1218,10003,2127.0,1215300,1860.0,653.3870967742,2010,95.06,0.8271604938,1,34,649.0,0
1219,10003,2127.0,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931000001,0,2,668.0,1
1220,10003,2127.0,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,1,64,661.0,0
1221,10003,2127.0,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,0,4,657.0,0
1222,10343,1215.0,3466533,5477.0,632.9255066641999,2013,1.76,0.0,1,15,586.0,26
1223,10343,1215.0,3466533,5477.0,632.9255066641999,2013,1.76,0.0,1,15,586.0,26
1224,10343,1215.0,3756849,5498.0,683.3119316115,2014,60.78,0.0,1,15,577.0,27
1225,10343,1215.0,3756849,5498.0,683.3119316115,2014,60.78,0.0,1,15,577.0,27
1226,10343,1215.0,4015350,5508.0,729.0032679738998,2015,62.13,0.0,1,16,582.0,32
1227,10343,1215.0,4015350,5508.0,729.0032679738998,2015,62.13,0.0,1,16,582.0,32
1228,10541,657.0,2215423,6638.93,333.7018164072,2013,0.89,0.0,1,10,586.0,26
1229,10541,657.0,2215423,6638.93,333.7018164072,2013,0.89,0.0,1,10,534.0,26
1230,10541,657.0,2704846,6737.0,401.4911681757,2015,61.8,0.0,1,3,574.0,28
1231,10541,657.0,2704846,6737.0,401.4911681757,2015,61.8,0.0,1,3,551.0,28
1232,10541,657.0,1603796,6570.1,244.10526476,2011,0.91,0.0,1,10,625.0,23
1233,10541,657.0,1603796,6570.1,244.10526476,2011,0.91,0.0,1,10,593.0,23
1234,10541,657.0,2450167,6690.6,366.21035482620005,2014,60.41,0.0,1,6,575.0,28
1235,10541,657.0,2450167,6690.6,366.21035482620005,2014,60.41,0.0,1,6,538.0,28
1236,10541,657.0,1305969,6406.0,203.8665313768,2010,0.94,0.0,1,7,540.0,25
1237,10541,657.0,1305969,6406.0,203.8665313768,2010,0.94,0.0,1,7,513.0,25
1238,10541,657.0,1966956,6595.6,298.2224513312,2012,1.0,0.0,1,10,572.0,25
1239,10541,657.0,1966956,6595.6,298.2224513312,2012,1.0,0.0,1,10,513.0,25
1240,10537,656.0,2704846,6737.0,401.4911681757,2015,62.61,0.0,0,13,560.0,26
1241,10537,656.0,2450167,6690.6,366.21035482620005,2014,61.1,0.0,1,101,537.0,31
1242,10537,656.0,2704846,6737.0,401.4911681757,2015,62.61,0.0,1,130,551.0,34
1243,10537,656.0,2704846,6737.0,401.4911681757,2015,62.61,0.0,1,130,537.0,34
1244,10532,272.0,1305969,6406.0,203.8665313768,2010,13.84,0.0576131687,0,23,518.0,15
1245,10532,272.0,2215423,6638.93,333.7018164072,2013,14.31,0.0549878345,1,176,596.0,16
1246,10532,272.0,2215423,6638.93,333.7018164072,2013,14.31,0.0549878345,0,25,609.0,13
1247,10532,272.0,1603796,6570.1,244.10526476,2011,14.05,0.0663967611,0,24,608.0,17
1248,10532,272.0,2704846,6737.0,401.4911681757,2015,67.92,0.068174727,0,26,607.0,16
1249,10532,272.0,2450167,6690.6,366.21035482620005,2014,66.41,0.0685064935,0,29,614.0,13
1250,10532,272.0,2704846,6737.0,401.4911681757,2015,67.92,0.068174727,1,215,602.0,21
1251,10532,272.0,1966956,6595.6,298.2224513312,2012,13.92,0.0564954683,1,185,572.0,17
1252,10532,272.0,1603796,6570.1,244.10526476,2011,14.05,0.0663967611,1,170,640.0,18
1253,10532,272.0,1305969,6406.0,203.8665313768,2010,13.84,0.0576131687,1,148,540.0,19
1254,10532,272.0,1305969,6406.0,203.8665313768,2010,13.84,0.0576131687,1,148,569.0,19
1255,10532,272.0,2450167,6690.6,366.21035482620005,2014,66.41,0.0685064935,1,186,606.0,18
1256,10532,272.0,1966956,6595.6,298.2224513312,2012,13.92,0.0564954683,0,23,599.0,14
1257,10542,665.0,2704846,6737.0,401.4911681757,2015,64.75,0.0471138846,1,39,576.0,29
1258,10542,665.0,2450167,6690.6,366.21035482620005,2014,63.21,0.0600649351,0,31,597.0,19
1259,10542,665.0,1966956,6595.6,298.2224513312,2012,8.22,0.0335347432,1,24,568.0,23
1260,10542,665.0,2704846,6737.0,401.4911681757,2015,64.75,0.0471138846,0,33,590.0,22
1261,10542,665.0,1603796,6570.1,244.10526476,2011,8.25,0.0302834008,1,28,621.0,24
1262,10542,665.0,1603796,6570.1,244.10526476,2011,8.25,0.0302834008,0,24,598.0,23
1263,10542,665.0,2215423,6638.93,333.7018164072,2013,7.79,0.0326034063,1,24,571.0,23
1264,10542,665.0,1966956,6595.6,298.2224513312,2012,8.22,0.0335347432,0,24,580.0,20
1265,10542,665.0,1305969,6406.0,203.8665313768,2010,8.28,0.0309053498,0,22,520.0,18
1266,10542,665.0,1305969,6406.0,203.8665313768,2010,8.28,0.0309053498,0,22,526.0,18
1267,10542,665.0,1305969,6406.0,203.8665313768,2010,8.28,0.0309053498,1,26,541.0,25
1268,10542,665.0,1305969,6406.0,203.8665313768,2010,8.28,0.0309053498,1,26,540.0,25
1269,10542,665.0,2450167,6690.6,366.21035482620005,2014,63.21,0.0600649351,1,32,573.0,28
1270,10542,665.0,2215423,6638.93,333.7018164072,2013,7.79,0.0326034063,0,26,576.0,18
1271,10534,628.0,2704846,6737.0,401.4911681757,2015,61.96,0.0,0,28,560.0,26
1272,10534,628.0,2704846,6737.0,401.4911681757,2015,61.96,0.0,1,72,548.0,34
1273,10530,659.0,1966956,6595.6,298.2224513312,2012,4.36,0.0240785498,0,25,576.0,21
1274,10530,659.0,1603796,6570.1,244.10526476,2011,4.58,0.0,1,43,621.0,24
1275,10530,659.0,2215423,6638.93,333.7018164072,2013,3.84,0.0229927007,1,33,585.0,26
1276,10530,659.0,2704846,6737.0,401.4911681757,2015,63.28,0.0,1,20,566.0,32
1277,10530,659.0,1603796,6570.1,244.10526476,2011,4.58,0.0,0,27,595.0,23
1278,10530,659.0,1305969,6406.0,203.8665313768,2010,4.67,0.0,0,27,518.0,19
1279,10530,659.0,1305969,6406.0,203.8665313768,2010,4.67,0.0,1,33,540.0,25
1280,10530,659.0,1305969,6406.0,203.8665313768,2010,4.67,0.0,1,33,552.0,25
1281,10530,659.0,2215423,6638.93,333.7018164072,2013,3.84,0.0229927007,0,25,589.0,19
1282,10530,659.0,2704846,6737.0,401.4911681757,2015,63.28,0.0,0,17,584.0,25
1283,10530,659.0,2450167,6690.6,366.21035482620005,2014,61.99,0.0,0,20,578.0,21
1284,10530,659.0,2450167,6690.6,366.21035482620005,2014,61.99,0.0,1,26,574.0,31
1285,10530,659.0,1966956,6595.6,298.2224513312,2012,4.36,0.0240785498,1,35,561.0,25
1286,10216,2399.0,2942115,7384.0,398.4446099675,2015,63.09,0.0,1,54,562.0,34
1287,10216,2399.0,1723548,7034.4,245.0170590242,2010,5.29,0.0,1,5,543.0,24
1288,10216,2399.0,2039426,7193.6,283.5056161032,2011,5.1,0.0,1,5,624.0,22
1289,10216,2399.0,2451576,7240.51,338.5916185462,2012,4.84,0.0,1,5,573.0,24
1290,10216,2399.0,2830141,7332.61,385.96638850290003,2014,61.91,0.0,1,10,574.0,31
1291,10216,2399.0,2657501,7287.51,364.6651599792,2013,4.36,0.0,1,5,587.0,23
1292,10614,1642.0,2387280,8076.2,295.5944627424,2013,10.06,0.0574209246,1,150,594.0,17
1293,10614,1642.0,2626077,8107.0,323.927100037,2014,64.47,0.0637987013,1,135,586.0,18
1294,10614,1642.0,2102668,8050.0,261.2009937888,2012,10.42,0.0598187311,1,130,570.0,18
1295,10614,1642.0,2853666,8140.0,350.5732186732,2015,65.89,0.0569422777,1,135,605.0,19
1296,10614,1642.0,1415128,8185.0,172.8928527795,2010,9.79,0.0382716049,1,120,567.0,19
1297,10614,1642.0,1718548,8044.92,213.6190291513,2011,10.02,0.06720647769999999,1,120,638.0,18
1298,10107,1850.0,2657501,7287.51,364.6651599792,2013,1.0,0.0,1,5,523.0,26
1299,10107,1850.0,1369158,3834.04,357.1058204922,2013,1.0,0.0,1,5,523.0,26
1300,10107,1850.0,1258200,3834.01,328.1681581425,2012,0.0,0.0,1,5,523.0,24
1301,10107,1850.0,2451576,7240.51,338.5916185462,2012,0.0,0.0,1,5,523.0,24
1302,10107,1850.0,1438293,3835.02,375.0418511507,2014,60.41,0.0,1,10,547.0,31
1303,10107,1850.0,2830141,7332.61,385.96638850290003,2014,60.41,0.0,1,10,547.0,31
1304,10107,1850.0,1503938,3833.0,392.36577093660003,2015,61.81,0.0,1,13,537.0,34
1305,10107,1850.0,2942115,7384.0,398.4446099675,2015,61.81,0.0,1,13,537.0,34
1306,10386,1460.0,1473712,3693.0,399.0555104251,2011,5.8,0.0269635628,1,10,627.0,20
1307,10386,1460.0,1970178,3748.0,525.6611526147,2013,6.4,0.025790754300000003,1,16,597.0,20
1308,10386,1460.0,2405576,3806.0,632.0483447189,2015,63.96,0.0,0,4,586.0,22
1309,10386,1460.0,1970178,3748.0,525.6611526147,2013,6.4,0.025790754300000003,0,6,591.0,19
1310,10386,1460.0,1223653,3666.0,333.784233497,2010,5.7,0.033703703700000004,1,10,546.0,23
1311,10386,1460.0,2175964,3774.0,576.5670376259,2014,62.93,0.0,0,7,594.0,19
1312,10386,1460.0,2405576,3806.0,632.0483447189,2015,63.96,0.0,1,20,560.0,27
1313,10386,1460.0,2175964,3774.0,576.5670376259,2014,62.93,0.0,1,35,595.0,31
1314,10386,1460.0,1756018,3720.0,472.0478494624,2012,5.91,0.0263746224,1,16,580.0,21
1315,10386,1460.0,1473712,3693.0,399.0555104251,2011,5.8,0.0269635628,0,4,587.0,23
1316,10386,1460.0,1756018,3720.0,472.0478494624,2012,5.91,0.0263746224,0,4,581.0,21
1317,10394,907.0,2405576,3806.0,632.0483447189,2015,63.41,0.0365054602,0,32,563.0,26
1318,10394,907.0,2405576,3806.0,632.0483447189,2015,63.41,0.0365054602,1,52,537.0,34
1319,10285,1422.0,5405822,7919.98,682.5550064519999,2013,8.82,0.0274939173,1,33,591.0,20
1320,10285,1422.0,4142548,7869.34,526.4161924634,2011,8.57,0.0274898785,1,24,624.0,19
1321,10285,1422.0,4142548,7869.34,526.4161924634,2011,8.57,0.0274898785,0,6,610.0,20
1322,10285,1422.0,6508832,7960.0,817.6924623116,2015,65.14,0.0566302652,1,34,595.0,23
1323,10285,1422.0,5916175,7939.49,745.1580643089,2014,63.79,0.0498376623,0,11,613.0,13
1324,10285,1422.0,6508832,7960.0,817.6924623116,2015,65.14,0.0566302652,0,12,609.0,17
1325,10285,1422.0,5405822,7919.98,682.5550064519999,2013,8.82,0.0274939173,0,10,603.0,13
1326,10285,1422.0,4911027,7898.8006682342,621.7433767825,2012,8.61,0.0275830816,1,26,572.0,23
1327,10285,1422.0,5916175,7939.49,745.1580643089,2014,63.79,0.0498376623,1,35,594.0,23
1328,10285,1422.0,3445730,7810.269,441.1794267265,2010,9.13,0.0335802469,1,24,547.0,24
1329,10285,1422.0,4911027,7898.8006682342,621.7433767825,2012,8.61,0.0275830816,0,8,589.0,16
1330,10285,1422.0,3445730,7810.269,441.1794267265,2010,9.13,0.0335802469,0,6,522.0,15
1331,10712,1638.0,1604521,3764.0,426.2808182784,2014,63.58,0.0,1,16,575.0,31
1332,10712,1638.0,1251230,3743.0,334.2853326209,2012,8.48,0.0,1,10,572.0,25
1333,10712,1638.0,1445368,3753.0,385.12336797230006,2013,8.02,0.0,1,16,566.0,26
1334,10712,1638.0,816980,3727.0,219.205795546,2010,8.9,0.0,1,14,540.0,23
1335,10712,1638.0,1768994,3775.0,468.6076821192,2015,65.14,0.0,1,28,561.0,31
1336,10712,1638.0,1012348,3735.0,271.0436412316,2011,8.74,0.0,1,14,621.0,24
1337,10712,1638.0,1768994,3775.0,468.6076821192,2015,65.14,0.0,0,2,585.0,25
1338,10712,1638.0,1604521,3764.0,426.2808182784,2014,63.58,0.0,0,2,594.0,20
1339,10712,1638.0,816980,3727.0,219.205795546,2010,8.9,0.0,0,6,519.0,19
1340,10697,1647.0,1012348,3735.0,271.0436412316,2011,11.63,0.0449392713,0,2,599.0,23
1341,10697,1647.0,1251230,3743.0,334.2853326209,2012,11.59,0.0486404834,1,4,568.0,25
1342,10697,1647.0,1445368,3753.0,385.12336797230006,2013,10.79,0.046715328499999986,1,4,586.0,24
1343,10697,1647.0,1251230,3743.0,334.2853326209,2012,11.59,0.0486404834,0,2,580.0,19
1344,10697,1647.0,1445368,3753.0,385.12336797230006,2013,10.79,0.046715328499999986,0,2,596.0,16
1345,10697,1647.0,816980,3727.0,219.205795546,2010,11.58,0.0477366255,0,2,520.0,18
1346,10697,1647.0,1604521,3764.0,426.2808182784,2014,64.59,0.06428571429999999,1,3,582.0,28
1347,10697,1647.0,816980,3727.0,219.205795546,2010,11.58,0.0477366255,1,6,544.0,25
1348,10697,1647.0,1768994,3775.0,468.6076821192,2015,66.67,0.06443057719999999,1,12,572.0,29
1349,10697,1647.0,1604521,3764.0,426.2808182784,2014,64.59,0.06428571429999999,0,2,604.0,17
1350,10697,1647.0,1012348,3735.0,271.0436412316,2011,11.63,0.0449392713,1,4,621.0,24
1351,10697,1647.0,1768994,3775.0,468.6076821192,2015,66.67,0.06443057719999999,0,8,594.0,26
1352,10699,1641.0,816980,3727.0,219.205795546,2010,18.09,0.0,0,4,521.0,19
1353,10699,1641.0,1604521,3764.0,426.2808182784,2014,65.87,0.0420454545,1,34,595.0,27
1354,10699,1641.0,1251230,3743.0,334.2853326209,2012,15.62,0.024652568,1,25,575.0,25
1355,10699,1641.0,1012348,3735.0,271.0436412316,2011,17.08,0.0,1,21,637.0,17
1356,10699,1641.0,1251230,3743.0,334.2853326209,2012,15.62,0.024652568,0,2,590.0,18
1357,10699,1641.0,1445368,3753.0,385.12336797230006,2013,14.41,0.0248175182,0,4,597.0,18
1358,10699,1641.0,1604521,3764.0,426.2808182784,2014,65.87,0.0420454545,0,4,597.0,16
1359,10699,1641.0,1768994,3775.0,468.6076821192,2015,67.82,0.0463338534,1,41,596.0,21
1360,10699,1641.0,1012348,3735.0,271.0436412316,2011,17.08,0.0,0,4,596.0,22
1361,10699,1641.0,1768994,3775.0,468.6076821192,2015,67.82,0.0463338534,0,4,599.0,20
1362,10699,1641.0,1445368,3753.0,385.12336797230006,2013,14.41,0.0248175182,1,30,586.0,17
1363,10699,1641.0,816980,3727.0,219.205795546,2010,18.09,0.0,1,21,542.0,20
1364,10613,1588.0,2626077,8107.0,323.927100037,2014,63.84,0.0438311688,0,14,594.0,17
1365,10613,1588.0,2387280,8076.2,295.5944627424,2013,9.61,0.0277372263,0,12,578.0,19
1366,10613,1588.0,1718548,8044.92,213.6190291513,2011,10.15,0.0,0,7,599.0,21
1367,10613,1588.0,1718548,8044.92,213.6190291513,2011,10.15,0.0,1,100,623.0,20
1368,10613,1588.0,2102668,8050.0,261.2009937888,2012,10.33,0.0277039275,1,104,569.0,19
1369,10613,1588.0,2102668,8050.0,261.2009937888,2012,10.33,0.0277039275,0,6,585.0,18
1370,10613,1588.0,2387280,8076.2,295.5944627424,2013,9.61,0.0277372263,1,112,582.0,21
1371,10613,1588.0,2853666,8140.0,350.5732186732,2015,64.73,0.0,1,121,592.0,23
1372,10613,1588.0,1415128,8185.0,172.8928527795,2010,9.77,0.026748971200000003,1,92,547.0,20
1373,10613,1588.0,1415128,8185.0,172.8928527795,2010,9.77,0.026748971200000003,1,92,535.0,20
1374,10613,1588.0,2626077,8107.0,323.927100037,2014,63.84,0.0438311688,1,110,584.0,21
1375,10613,1588.0,1415128,8185.0,172.8928527795,2010,9.77,0.026748971200000003,0,4,518.0,18
1376,10613,1588.0,1415128,8185.0,172.8928527795,2010,9.77,0.026748971200000003,0,4,496.0,18
1377,10613,1588.0,2853666,8140.0,350.5732186732,2015,64.73,0.0,0,17,594.0,21
1378,10635,1581.0,1426540,2991.0,476.9441658308001,2015,65.15,0.0742589704,0,12,599.0,20
1379,10635,1581.0,1140960,2945.0,387.4227504244,2013,10.32,0.0515815085,1,45,573.0,24
1380,10635,1581.0,1426540,2991.0,476.9441658308001,2015,65.15,0.0742589704,1,30,582.0,27
1381,10635,1581.0,1001137,2919.0,342.9725933539,2012,10.52,0.0525679758,1,42,569.0,23
1382,10635,1581.0,1001137,2919.0,342.9725933539,2012,10.52,0.0525679758,0,6,586.0,19
1383,10635,1581.0,1140960,2945.0,387.4227504244,2013,10.32,0.0515815085,0,13,578.0,18
1384,10635,1581.0,1265669,2970.0,426.15117845120005,2014,64.13,0.07646103900000001,1,39,566.0,27
1385,10635,1581.0,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,0,13,519.0,18
1386,10635,1581.0,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,0,13,519.0,18
1387,10635,1581.0,1265669,2970.0,426.15117845120005,2014,64.13,0.07646103900000001,0,12,598.0,17
1388,10635,1581.0,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,1,37,544.0,25
1389,10635,1581.0,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,1,37,552.0,25
1390,10635,1581.0,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,0,7,601.0,21
1391,10635,1581.0,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,0,7,603.0,21
1392,10635,1581.0,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,1,36,625.0,24
1393,10635,1581.0,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,1,36,637.0,24
1394,10652,1298.0,1140960,2945.0,387.4227504244,2013,3.36,0.0401459854,1,63,589.0,21
1395,10652,1298.0,1265669,2970.0,426.15117845120005,2014,61.44,0.0402597403,1,63,591.0,24
1396,10652,1298.0,1265669,2970.0,426.15117845120005,2014,61.44,0.0402597403,0,68,596.0,15
1397,10652,1298.0,653001,2859.0,228.4018887723,2010,3.81,0.030617284,0,65,525.0,14
