,Unnamed: 0,Label,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Label.1,Lowest,Highest,ave,Plan,NO
514,514,15,10013,北京邮电大学,2127.0,北京,1411358,1961.9,719.3832509302,2011,8.33,0.071659919,理科,89,15,644.0,683.0,665.0,89.0,第一批
515,515,26,10404,华东交通大学,1455.0,江西,1570859,4542.0,345.85182738879996,2015,61.7,0.0,文科,6,26,562.0,,562.0,,第二批
516,516,34,10404,华东交通大学,1455.0,江西,1570859,4542.0,345.85182738879996,2015,61.7,0.0,理科,59,34,552.0,,552.0,,第二批
517,517,16,10269,华东师范大学,1457.0,上海,2160212,2415.15,894.4421671532001,2014,67.73,0.1168831169,理科,18,16,608.0,628.0,615.0,21.0,第一批
518,518,12,10269,华东师范大学,1457.0,上海,2356094,2426.0,971.1846661171,2015,69.9,0.1274570983,文科,11,12,620.0,,622.0,,第一批
519,519,16,10269,华东师范大学,1457.0,上海,2018172,2380.43,847.8182513242999,2013,18.73,0.0912408759,理科,20,16,574.0,623.0,605.0,12.0,第一批
520,520,12,10269,华东师范大学,1457.0,上海,1504645,2210.2841277426,680.7473216291,2010,21.11,0.1032921811,文科,4,12,527.0,561.0,544.0,14.0,提前批
521,521,9,10269,华东师范大学,1457.0,上海,2018172,2380.43,847.8182513242999,2013,18.73,0.0912408759,文科,8,9,603.0,634.0,619.0,8.0,第一批
522,522,10,10269,华东师范大学,1457.0,上海,2160212,2415.15,894.4421671532001,2014,67.73,0.1168831169,文科,9,10,626.0,639.0,628.0,8.0,第一批
523,523,16,10269,华东师范大学,1457.0,上海,2356094,2426.0,971.1846661171,2015,69.9,0.1274570983,理科,25,16,611.0,,618.0,,第一批
524,524,15,10276,华东政法大学,1457.0,上海,1919569,2347.46,817.7217077181,2012,1.3,0.025649546800000003,文科,23,15,586.0,616.0,603.0,23.0,第一批
525,525,12,10276,华东政法大学,1457.0,上海,2018172,2380.43,847.8182513242999,2013,1.42,0.025790754300000003,文科,26,12,608.0,619.0,612.0,24.0,第一批
526,526,15,10276,华东政法大学,1457.0,上海,2356094,2426.0,971.1846661171,2015,62.09,0.0,文科,15,15,612.0,,612.0,,第一批
527,527,23,10276,华东政法大学,1457.0,上海,2160212,2415.15,894.4421671532001,2014,60.59,0.0,理科,30,23,591.0,613.0,599.0,34.0,第一批
528,528,20,10276,华东政法大学,1457.0,上海,1919569,2347.46,817.7217077181,2012,1.3,0.025649546800000003,理科,27,20,577.0,610.0,585.0,28.0,第一批
529,529,21,10276,华东政法大学,1457.0,上海,2018172,2380.43,847.8182513242999,2013,1.42,0.025790754300000003,理科,34,21,584.0,628.0,606.0,27.0,第一批
530,530,15,10276,华东政法大学,1457.0,上海,2160212,2415.15,894.4421671532001,2014,60.59,0.0,文科,22,15,609.0,632.0,621.0,27.0,第一批
531,531,21,10276,华东政法大学,1457.0,上海,1716598,2302.66,745.4847871592,2011,1.33,0.0293117409,理科,27,21,618.0,630.0,624.0,16.0,第二批
532,532,22,10276,华东政法大学,1457.0,上海,2356094,2426.0,971.1846661171,2015,62.09,0.0,理科,16,22,596.0,,596.0,,第一批
533,533,17,10276,华东政法大学,1457.0,上海,1716598,2302.66,745.4847871592,2011,1.33,0.0293117409,文科,23,17,594.0,617.0,602.0,16.0,第二批
534,534,19,10251,华东理工大学,1448.0,上海,2160212,2415.15,894.4421671532001,2014,65.76,0.0,理科,36,19,602.0,613.0,608.0,38.0,第一批
535,535,20,10251,华东理工大学,1448.0,上海,2356094,2426.0,971.1846661171,2015,66.08,0.034165366600000004,理科,37,20,599.0,,605.0,,第一批
536,536,19,10251,华东理工大学,1448.0,上海,1716598,2302.66,745.4847871592,2011,12.15,0.0280566802,理科,34,19,627.0,674.0,645.0,38.0,第一批
537,537,19,10251,华东理工大学,1448.0,上海,1504645,2210.2841277426,680.7473216291,2010,11.61,0.03,理科,36,19,544.0,610.0,579.0,107.0,第一批
538,538,18,10251,华东理工大学,1448.0,上海,2018172,2380.43,847.8182513242999,2013,13.21,0.0255474453,理科,36,18,606.0,622.0,612.0,35.0,第一批
539,539,18,10251,华东理工大学,1448.0,上海,1919569,2347.46,817.7217077181,2012,12.54,0.0255589124,理科,36,18,570.0,612.0,591.0,35.0,第一批
540,540,24,10504,华中农业大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,65.81,0.0379095164,文科,16,24,579.0,,582.0,,第一批
541,541,19,10504,华中农业大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,10.88,0.0330452675,文科,12,19,519.0,546.0,531.0,262.0,第一批
542,542,26,10504,华中农业大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,10.56,0.0296836983,理科,38,26,585.0,607.0,592.0,11.0,第一批
543,543,31,10504,华中农业大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,65.81,0.0379095164,理科,37,31,560.0,,571.0,,第一批
544,544,23,10504,华中农业大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,10.88,0.0330452675,理科,28,23,540.0,608.0,556.0,1566.0,第一批
545,545,21,10504,华中农业大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,10.73,0.03081571,文科,16,21,580.0,583.0,581.0,6.0,第一批
546,546,21,10504,华中农业大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,64.52,0.0,文科,12,21,594.0,597.0,595.0,9.0,第一批
547,547,25,10504,华中农业大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,10.73,0.03081571,理科,25,25,568.0,594.0,578.0,12.0,第一批
548,548,19,10504,华中农业大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,10.56,0.0296836983,文科,12,19,589.0,596.0,592.0,10.0,第一批
549,549,31,10504,华中农业大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,64.52,0.0,理科,40,31,574.0,596.0,582.0,30.0,第一批
550,550,24,10504,华中农业大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,10.24,0.0300809717,理科,28,24,624.0,634.0,629.0,8.0,第一批
551,551,23,10504,华中农业大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,10.24,0.0300809717,文科,12,23,595.0,603.0,596.0,11.0,第一批
552,552,20,10511,华中师范大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,文科,17,20,606.0,628.0,612.0,17.0,第一批
553,553,20,10511,华中师范大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,文科,17,20,619.0,632.0,619.0,20.0,不详
554,554,15,10511,华中师范大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,11.06,0.0647201946,文科,39,15,599.0,620.0,603.0,24.0,第一批
555,555,15,10511,华中师范大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,11.06,0.0647201946,文科,39,15,451.0,475.0,465.0,10.0,专科
556,556,18,10511,华中师范大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,66.72,0.08580343210000001,文科,44,18,604.0,,609.0,,第一批
557,557,18,10511,华中师范大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,66.72,0.08580343210000001,文科,44,18,613.0,,615.0,,提前批
558,558,22,10511,华中师范大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,理科,26,22,622.0,656.0,628.0,24.0,第一批
559,559,22,10511,华中师范大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,理科,26,22,645.0,662.0,645.0,16.0,不详
560,560,14,10511,华中师范大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,64.62,0.088474026,文科,31,14,606.0,620.0,611.0,39.0,第一批
561,561,16,10511,华中师范大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,11.77,0.0481481481,文科,17,16,518.0,538.0,524.0,60.0,第一批
562,562,16,10511,华中师范大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,11.77,0.0481481481,文科,17,16,440.0,592.0,544.0,386.0,提前批
563,563,23,10511,华中师范大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,11.06,0.0647201946,理科,54,23,592.0,621.0,598.0,39.0,第一批
564,564,23,10511,华中师范大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,11.06,0.0647201946,理科,54,23,430.0,461.0,443.0,10.0,专科
565,565,26,10511,华中师范大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,64.62,0.088474026,理科,64,26,587.0,619.0,595.0,54.0,第一批
566,566,25,10511,华中师范大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,11.77,0.0481481481,理科,24,25,540.0,577.0,548.0,73.0,第一批
567,567,25,10511,华中师范大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,11.77,0.0481481481,理科,24,25,506.0,620.0,573.0,663.0,提前批
568,568,27,10511,华中师范大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,66.72,0.08580343210000001,理科,71,27,579.0,,588.0,,第一批
569,569,27,10511,华中师范大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,66.72,0.08580343210000001,理科,71,27,610.0,,620.0,,提前批
570,570,22,10511,华中师范大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,11.86,0.0664652568,理科,38,22,575.0,604.0,582.0,27.0,第一批
571,571,22,10511,华中师范大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,11.86,0.0664652568,理科,38,22,406.0,453.0,429.0,7.0,专科
572,572,18,10511,华中师范大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,11.86,0.0664652568,文科,24,18,588.0,607.0,595.0,18.0,第一批
573,573,13,10487,华中科技大学,994.0,湖北,1296110,5720.0,226.5926573427,2010,33.15,0.0888888889,理科,160,13,540.0,649.0,605.0,2434.0,第一批
574,574,13,10487,华中科技大学,994.0,湖北,1296110,5720.0,226.5926573427,2010,33.15,0.0888888889,理科,160,13,547.0,620.0,573.0,39.0,提前批
575,575,11,10487,华中科技大学,994.0,湖北,2225045,5779.0,385.0224952414,2013,32.05,0.15523114359999998,文科,23,11,606.0,622.0,615.0,20.0,第一批
576,576,13,10487,华中科技大学,994.0,湖北,1596761,5727.9143,278.7683118792,2011,33.77,0.1165991903,理科,168,13,655.0,682.0,663.0,164.0,第一批
577,577,11,10487,华中科技大学,994.0,湖北,2466849,5799.0,425.3921365753,2014,73.52,0.1512987013,文科,21,11,619.0,630.0,622.0,24.0,第一批
578,578,15,10487,华中科技大学,994.0,湖北,2466849,5799.0,425.3921365753,2014,73.52,0.1512987013,理科,166,15,603.0,661.0,629.0,171.0,第一批
579,579,14,10487,华中科技大学,994.0,湖北,2225045,5779.0,385.0224952414,2013,32.05,0.15523114359999998,理科,170,14,605.0,662.0,633.0,151.0,第一批
580,580,18,10487,华中科技大学,994.0,湖北,1963226,5758.0,340.9562348038,2012,34.56,0.1501510574,理科,150,18,595.0,647.0,621.0,169.0,第一批
581,581,16,10487,华中科技大学,994.0,湖北,2736704,5816.0,470.5474552957,2015,74.27,0.1360374415,理科,157,16,616.0,,630.0,,第一批
582,582,12,10487,华中科技大学,994.0,湖北,1296110,5720.0,226.5926573427,2010,33.15,0.0888888889,文科,24,12,518.0,577.0,549.0,205.0,第一批
583,583,15,10487,华中科技大学,994.0,湖北,1963226,5758.0,340.9562348038,2012,34.56,0.1501510574,文科,19,15,592.0,625.0,607.0,20.0,第一批
584,584,19,10487,华中科技大学,994.0,湖北,1596761,5727.9143,278.7683118792,2011,33.77,0.1165991903,文科,22,19,620.0,630.0,623.0,26.0,第一批
585,585,15,10487,华中科技大学,994.0,湖北,2736704,5816.0,470.5474552957,2015,74.27,0.1360374415,文科,21,15,613.0,,617.0,,第一批
586,586,24,10385,华侨大学,674.0,福建,1473712,3693.0,399.0555104251,2011,1.64,0.031214574900000007,理科,182,24,621.0,653.0,627.0,131.0,第一批
587,587,23,10385,华侨大学,674.0,福建,1473712,3693.0,399.0555104251,2011,1.64,0.031214574900000007,文科,48,23,595.0,612.0,598.0,36.0,第一批
588,588,25,10385,华侨大学,674.0,福建,1223653,3666.0,333.784233497,2010,1.3,0.0388477366,理科,186,25,540.0,580.0,550.0,71.0,第一批
589,589,21,10385,华侨大学,674.0,福建,2175964,3774.0,576.5670376259,2014,60.86,0.0381493506,文科,58,21,594.0,608.0,597.0,54.0,第一批
590,590,19,10385,华侨大学,674.0,福建,1970178,3748.0,525.6611526147,2013,1.95,0.0335766423,文科,55,19,572.0,617.0,592.0,40.0,第一批
591,591,21,10385,华侨大学,674.0,福建,1756018,3720.0,472.0478494624,2012,1.78,0.0344410876,文科,47,21,569.0,606.0,585.0,42.0,第一批
592,592,25,10385,华侨大学,674.0,福建,1756018,3720.0,472.0478494624,2012,1.78,0.0344410876,理科,160,25,549.0,610.0,576.0,111.0,第一批
593,593,24,10385,华侨大学,674.0,福建,2405576,3806.0,632.0483447189,2015,62.16,0.0365054602,文科,63,24,581.0,,584.0,,第一批
594,594,19,10385,华侨大学,674.0,福建,1223653,3666.0,333.784233497,2010,1.3,0.0388477366,文科,44,19,518.0,554.0,526.0,22.0,第一批
595,595,26,10385,华侨大学,674.0,福建,1970178,3748.0,525.6611526147,2013,1.95,0.0335766423,理科,165,26,572.0,613.0,592.0,110.0,第一批
596,596,33,10385,华侨大学,674.0,福建,2405576,3806.0,632.0483447189,2015,62.16,0.0365054602,理科,166,33,561.0,,574.0,,第一批
597,597,30,10385,华侨大学,674.0,福建,2175964,3774.0,576.5670376259,2014,60.86,0.0381493506,理科,156,30,561.0,607.0,583.0,152.0,第一批
598,598,19,10079,华北电力大学(保定),1986.0,河北,1723548,7034.4,245.0170590242,2010,4.46,0.0,文科,4,19,518.0,540.0,525.0,7.0,第一批
599,599,31,10079,华北电力大学(保定),1986.0,河北,2830141,7332.61,385.96638850290003,2014,62.15,0.0,理科,80,31,584.0,634.0,603.0,79.0,第一批
600,600,23,10079,华北电力大学(保定),1986.0,河北,2039426,7193.6,283.5056161032,2011,4.39,0.0,理科,64,23,636.0,675.0,643.0,59.0,第一批
601,601,23,10079,华北电力大学(保定),1986.0,河北,2657501,7287.51,364.6651599792,2013,4.44,0.0,理科,79,23,595.0,637.0,611.0,68.0,第一批
602,602,19,10079,华北电力大学(保定),1986.0,河北,2657501,7287.51,364.6651599792,2013,4.44,0.0,文科,6,19,593.0,595.0,594.0,3.0,第一批
603,603,19,10079,华北电力大学(保定),1986.0,河北,2451576,7240.51,338.5916185462,2012,4.6,0.0,理科,67,19,569.0,612.0,588.0,64.0,第一批
604,604,23,10079,华北电力大学(保定),1986.0,河北,2039426,7193.6,283.5056161032,2011,4.39,0.0,文科,4,23,595.0,599.0,597.0,4.0,第一批
605,605,21,10079,华北电力大学(保定),1986.0,河北,2830141,7332.61,385.96638850290003,2014,62.15,0.0,文科,6,21,597.0,602.0,600.0,2.0,第一批
606,606,21,10079,华北电力大学(保定),1986.0,河北,2451576,7240.51,338.5916185462,2012,4.6,0.0,文科,4,21,581.0,588.0,586.0,4.0,第一批
607,607,20,10079,华北电力大学(保定),1986.0,河北,1723548,7034.4,245.0170590242,2010,4.46,0.0,理科,59,20,540.0,627.0,564.0,61.0,第一批
608,608,20,10564,华南农业大学,12.2,广东,6216397,10644.0,584.0282788425,2014,62.4,0.0391233766,文科,1142,20,574.0,621.0,597.0,1084.0,第一批
609,609,23,10564,华南农业大学,12.2,广东,4601306,10440.94,440.69844286050005,2011,6.25,0.04048583,文科,1499,23,595.0,620.0,598.0,1426.0,第一批
610,610,21,10564,华南农业大学,12.2,广东,5321028,10505.0,506.5233698239,2012,6.15,0.032326284,文科,1423,21,560.0,621.0,584.0,1370.0,第一批
611,611,24,10564,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,63.52,0.0360374415,文科,1354,24,587.0,,587.0,,第一批
612,612,24,10564,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,63.52,0.0360374415,文科,1354,24,638.0,,638.0,,提前批
613,613,24,10564,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,63.52,0.0360374415,文科,1354,24,584.0,,584.0,,提前批
614,614,33,10564,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,63.52,0.0360374415,理科,4996,33,571.0,,571.0,,第一批
615,615,33,10564,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,63.52,0.0360374415,理科,4996,33,571.0,,571.0,,提前批
616,616,19,10564,华南农业大学,12.2,广东,3948256,10130.1854628636,389.7516007455,2010,5.58,0.0346090535,文科,1608,19,518.0,523.0,519.0,5.0,第一批
617,617,25,10564,华南农业大学,12.2,广东,3948256,10130.1854628636,389.7516007455,2010,5.58,0.0346090535,理科,5457,25,540.0,571.0,546.0,84.0,第一批
618,618,31,10564,华南农业大学,12.2,广东,6216397,10644.0,584.0282788425,2014,62.4,0.0391233766,理科,4754,31,551.0,629.0,583.0,5586.0,第一批
619,619,25,10564,华南农业大学,12.2,广东,5321028,10505.0,506.5233698239,2012,6.15,0.032326284,理科,5259,25,539.0,617.0,573.0,5516.0,第一批
620,620,19,10564,华南农业大学,12.2,广东,5706792,10594.0,538.6815178403,2013,5.48,0.0311435523,文科,1080,19,569.0,617.0,592.0,1213.0,第一批
621,621,26,10564,华南农业大学,12.2,广东,5706792,10594.0,538.6815178403,2013,5.48,0.0311435523,理科,5622,26,557.0,627.0,590.0,5654.0,第一批
622,622,18,10574,华南师范大学,36.5,广东,3948256,10130.1854628636,389.7516007455,2010,6.53,0.0477366255,文科,1347,18,522.0,542.0,528.0,8.0,第一批
623,623,21,10574,华南师范大学,36.5,广东,4601306,10440.94,440.69844286050005,2011,6.61,0.0522267206,文科,1265,21,598.0,627.0,603.0,1368.0,第一批
624,624,21,10574,华南师范大学,36.5,广东,4601306,10440.94,440.69844286050005,2011,6.61,0.0522267206,文科,1265,21,602.0,648.0,611.0,975.0,提前批
625,625,18,10574,华南师范大学,36.5,广东,5706792,10594.0,538.6815178403,2013,6.15,0.049635036500000014,文科,1386,18,574.0,619.0,599.0,1207.0,第一批
626,626,18,10574,华南师范大学,36.5,广东,5706792,10594.0,538.6815178403,2013,6.15,0.049635036500000014,文科,1386,18,458.0,560.0,517.0,473.0,专科
627,627,21,10574,华南师范大学,36.5,广东,6779224,10724.0,632.1544199925,2015,64.09,0.0550702028,文科,1171,21,595.0,,595.0,,第一批
628,628,21,10574,华南师范大学,36.5,广东,6779224,10724.0,632.1544199925,2015,64.09,0.0550702028,文科,1171,21,598.0,,598.0,,提前批
629,629,21,10574,华南师范大学,36.5,广东,5706792,10594.0,538.6815178403,2013,6.15,0.049635036500000014,理科,1838,21,578.0,624.0,604.0,1816.0,第一批
630,630,21,10574,华南师范大学,36.5,广东,5706792,10594.0,538.6815178403,2013,6.15,0.049635036500000014,理科,1838,21,434.0,524.0,487.0,321.0,专科
631,631,26,10574,华南师范大学,36.5,广东,6779224,10724.0,632.1544199925,2015,64.09,0.0550702028,理科,1779,26,589.0,,589.0,,第一批
632,632,26,10574,华南师范大学,36.5,广东,6779224,10724.0,632.1544199925,2015,64.09,0.0550702028,理科,1779,26,595.0,,595.0,,提前批
633,633,23,10574,华南师范大学,36.5,广东,3948256,10130.1854628636,389.7516007455,2010,6.53,0.0477366255,理科,1946,23,541.0,566.0,553.0,10.0,第一批
634,634,23,10574,华南师范大学,36.5,广东,3948256,10130.1854628636,389.7516007455,2010,6.53,0.0477366255,理科,1946,23,558.0,566.0,562.0,3.0,提前批
635,635,26,10574,华南师范大学,36.5,广东,6216397,10644.0,584.0282788425,2014,62.66,0.0649350649,理科,1891,26,576.0,625.0,599.0,1850.0,第一批
636,636,26,10574,华南师范大学,36.5,广东,6216397,10644.0,584.0282788425,2014,62.66,0.0649350649,理科,1891,26,402.0,547.0,476.0,352.0,专科
637,637,21,10574,华南师范大学,36.5,广东,5321028,10505.0,506.5233698239,2012,6.64,0.0504531722,理科,1810,21,562.0,634.0,586.0,1894.0,第一批
638,638,21,10574,华南师范大学,36.5,广东,5321028,10505.0,506.5233698239,2012,6.64,0.0504531722,理科,1810,21,417.0,505.0,465.0,450.0,专科
639,639,20,10574,华南师范大学,36.5,广东,5321028,10505.0,506.5233698239,2012,6.64,0.0504531722,文科,1192,20,571.0,614.0,592.0,1260.0,第一批
640,640,20,10574,华南师范大学,36.5,广东,5321028,10505.0,506.5233698239,2012,6.64,0.0504531722,文科,1192,20,478.0,545.0,511.0,655.0,专科
641,641,18,10574,华南师范大学,36.5,广东,6216397,10644.0,584.0282788425,2014,62.66,0.0649350649,文科,1280,18,580.0,631.0,604.0,1386.0,第一批
642,642,18,10574,华南师范大学,36.5,广东,6216397,10644.0,584.0282788425,2014,62.66,0.0649350649,文科,1280,18,457.0,552.0,507.0,484.0,专科
643,643,20,10574,华南师范大学,36.5,广东,4601306,10440.94,440.69844286050005,2011,6.61,0.0522267206,理科,1874,20,624.0,661.0,634.0,1954.0,第一批
644,644,20,10574,华南师范大学,36.5,广东,4601306,10440.94,440.69844286050005,2011,6.61,0.0522267206,理科,1874,20,624.0,674.0,637.0,1112.0,提前批
645,645,14,10561,华南理工大学,11.9,广东,5321028,10505.0,506.5233698239,2012,16.73,0.08308157099999999,文科,258,14,587.0,617.0,606.0,205.0,第一批
646,646,16,10561,华南理工大学,11.9,广东,6216397,10644.0,584.0282788425,2014,67.61,0.1001623377,理科,2663,16,598.0,679.0,626.0,2671.0,第一批
