"","X","Year","Province","University_Name_Location","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person"
"624",624,2012,"江苏","江苏大学","江苏大学","理科",40,29027,3.4,NA,4911027,7898.80066823418,69.2,621.743376782527
"625",625,2012,"江苏","中国药科大学","中国药科大学","文科",2,8225,3.4,NA,4911027,7898.80066823418,69.2,621.743376782527
"626",626,2012,"江西","南昌大学","南昌大学","文科",10,8675,6.61,0.040785498489426,1170282,4488.4367,69.2,260.732651080943
"627",627,2012,"江西","南昌大学","南昌大学","理科",19,25229,6.61,0.040785498489426,1170282,4488.4367,69.2,260.732651080943
"628",628,2012,"河北","石家庄铁道大学","石家庄铁道大学","理科",5,28079,NA,NA,2451576,7240.51,69.2,338.591618546207
"629",629,2012,"河北","华北电力大学(保定)","华北电力大学","文科",4,10000,4.6,NA,2451576,7240.51,69.2,338.591618546207
"630",630,2012,"河北","华北电力大学(保定)","华北电力大学","理科",67,17706,4.6,NA,2451576,7240.51,69.2,338.591618546207
"631",631,2012,"河北","河北工业大学","河北工业大学","理科",20,29207,3.34,NA,2451576,7240.51,69.2,338.591618546207
"632",632,2012,"河北","燕山大学","燕山大学","理科",5,27389,4.84,NA,2451576,7240.51,69.2,338.591618546207
"633",633,2012,"河北","东北大学秦皇岛分校","东北大学","理科",46,29207,14.97,0.0323262839879154,2451576,7240.51,69.2,338.591618546207
"634",634,2012,"河南","郑州大学","郑州大学","文科",26,10000,8.58,0.0673716012084592,2693103,9388.24,69.2,286.859198316191
"635",635,2012,"河南","郑州大学","郑州大学","理科",54,29207,8.58,0.0673716012084592,2693103,9388.24,69.2,286.859198316191
"636",636,2012,"浙江","浙江大学","浙江大学","理科",80,487,56.1,0.25226586102719,3231885,5463,69.2,591.595277320154
"637",637,2012,"浙江","浙江大学","浙江大学","文科",16,163,56.1,0.25226586102719,3231885,5463,69.2,591.595277320154
"638",638,2012,"浙江","温州医学院","温州医学院","理科",15,29207,NA,NA,3231885,5463,69.2,591.595277320154
"639",639,2012,"海南","海南大学","海南大学","文科",52,10000,4.76,0.0435045317220544,252266,877.38,69.2,287.521940322323
"640",640,2012,"海南","海南大学","海南大学","理科",140,29207,4.76,0.0435045317220544,252266,877.38,69.2,287.521940322323
"641",641,2012,"湖北","华中科技大学","华中科技大学","文科",19,4217,34.56,0.150151057401813,1963226,5758,69.2,340.956234803751
"642",642,2012,"湖北","华中师范大学","华中师范大学","理科",38,23672,11.86,0.0664652567975831,1963226,5758,69.2,340.956234803751
"643",643,2012,"湖北","华中科技大学","华中科技大学","理科",150,15332,34.56,0.150151057401813,1963226,5758,69.2,340.956234803751
"644",644,2012,"湖北","中南财经政法大学","中南财经政法大学","文科",100,7078,5.87,0.0492447129909366,1963226,5758,69.2,340.956234803751
"645",645,2012,"湖北","华中师范大学","华中师范大学","文科",24,6438,11.86,0.0664652567975831,1963226,5758,69.2,340.956234803751
"646",646,2012,"湖北","华中农业大学","华中农业大学","文科",16,10000,10.73,0.0308157099697885,1963226,5758,69.2,340.956234803751
"647",647,2012,"湖北","武汉大学","武汉大学","文科",38,2172,39.37,0.222356495468278,1963226,5758,69.2,340.956234803751
"648",648,2012,"湖北","中国地质大学(武汉)","中国地质大学","理科",47,22208,11.85,0.0368580060422961,1963226,5758,69.2,340.956234803751
"649",649,2012,"湖北","中国地质大学(武汉)","中国地质大学","文科",14,8800,11.85,0.0368580060422961,1963226,5758,69.2,340.956234803751
"650",650,2012,"湖北","武汉大学","武汉大学","理科",169,9602,39.37,0.222356495468278,1963226,5758,69.2,340.956234803751
"651",651,2012,"湖北","武汉理工大学","武汉理工大学","理科",200,17073,9.11,0.0344410876132931,1963226,5758,69.2,340.956234803751
"652",652,2012,"湖北","武汉理工大学","武汉理工大学","文科",16,8237,9.11,0.0344410876132931,1963226,5758,69.2,340.956234803751
"653",653,2012,"湖北","华中农业大学","华中农业大学","理科",25,29207,10.73,0.0308157099697885,1963226,5758,69.2,340.956234803751
"654",654,2012,"湖北","中南财经政法大学","中南财经政法大学","理科",125,15752,5.87,0.0492447129909366,1963226,5758,69.2,340.956234803751
"655",655,2012,"湖南","湘潭大学","湘潭大学","文科",25,10000,4.36,0.0240785498489426,1966956,6595.6,69.2,298.22245133119
"656",656,2012,"湖南","湖南师范大学","湖南师范大学","理科",24,24383,8.22,0.0335347432024169,1966956,6595.6,69.2,298.22245133119
"657",657,2012,"湖南","湖南师范大学","湖南师范大学","文科",24,8443,8.22,0.0335347432024169,1966956,6595.6,69.2,298.22245133119
"658",658,2012,"湖南","湖南中医药大学","湖南中医药大学","理科",10,29207,1,NA,1966956,6595.6,69.2,298.22245133119
"659",659,2012,"湖南","湖南大学","湖南大学","文科",23,3722,13.92,0.0564954682779456,1966956,6595.6,69.2,298.22245133119
"660",660,2012,"湖南","中南大学","中南大学","理科",202,12514,27.62,0.0645015105740181,1966956,6595.6,69.2,298.22245133119
"661",661,2012,"湖南","湘潭大学","湘潭大学","理科",35,29207,4.36,0.0240785498489426,1966956,6595.6,69.2,298.22245133119
"662",662,2012,"湖南","湖南大学","湖南大学","理科",185,13401,13.92,0.0564954682779456,1966956,6595.6,69.2,298.22245133119
"663",663,2012,"湖南","中南大学","中南大学","文科",20,5533,27.62,0.0645015105740181,1966956,6595.6,69.2,298.22245133119
"664",664,2012,"甘肃","兰州大学","兰州大学","理科",60,21526,13.82,0.0522658610271903,502037,2564.19,69.2,195.787753637601
"665",665,2012,"甘肃","兰州大学","兰州大学","文科",26,7462,13.82,0.0522658610271903,502037,2564.19,69.2,195.787753637601
"666",666,2012,"福建","福州大学","福州大学","文科",4,10000,5.91,0.0263746223564955,1756018,3720,69.2,472.047849462366
"667",667,2012,"福建","华侨大学","华侨大学","文科",47,10000,1.78,0.0344410876132931,1756018,3720,69.2,472.047849462366
"668",668,2012,"福建","福州大学","福州大学","理科",16,20157,5.91,0.0263746223564955,1756018,3720,69.2,472.047849462366
"669",669,2012,"福建","厦门大学","厦门大学","文科",23,1677,25.42,0.146525679758308,1756018,3720,69.2,472.047849462366
"670",670,2012,"福建","华侨大学","华侨大学","理科",160,29207,1.78,0.0344410876132931,1756018,3720,69.2,472.047849462366
"671",671,2012,"福建","厦门大学","厦门大学","理科",91,7122,25.42,0.146525679758308,1756018,3720,69.2,472.047849462366
"672",672,2012,"贵州","贵州大学","贵州大学","理科",12,29207,4.92,NA,570184,3469,69.2,164.365523205535
"673",673,2012,"贵州","贵州大学","贵州大学","文科",6,10000,4.92,NA,570184,3469,69.2,164.365523205535
"674",674,2012,"辽宁","中国医科大学","中国医科大学","理科",37,25164,4.19,NA,2222670,4383,69.2,507.111567419576
"675",675,2012,"辽宁","辽宁大学","辽宁大学","理科",18,27283,4.75,NA,2222670,4383,69.2,507.111567419576
"676",676,2012,"辽宁","东北财经大学","东北财经大学","理科",19,17253,3.18,NA,2222670,4383,69.2,507.111567419576
"677",677,2012,"辽宁","大连海事大学","大连海事大学","理科",77,28425,3.37,NA,2222670,4383,69.2,507.111567419576
"678",678,2012,"辽宁","东北大学","东北大学","理科",92,23386,14.97,0.0323262839879154,2222670,4383,69.2,507.111567419576
"679",679,2012,"辽宁","东北财经大学","东北财经大学","文科",21,5535,3.18,NA,2222670,4383,69.2,507.111567419576
"680",680,2012,"辽宁","沈阳药科大学","沈阳药科大学","理科",9,29207,1.47,NA,2222670,4383,69.2,507.111567419576
"681",681,2012,"辽宁","大连理工大学","大连理工大学","理科",35,13157,17.34,0.0252567975830816,2222670,4383,69.2,507.111567419576
"682",682,2012,"辽宁","辽宁工程技术大学","辽宁工程技术大学","理科",28,29207,1.75,NA,2222670,4383,69.2,507.111567419576
"683",683,2012,"辽宁","辽宁大学","辽宁大学","文科",45,10000,4.75,NA,2222670,4383,69.2,507.111567419576
"684",684,2012,"辽宁","大连海事大学","大连海事大学","文科",14,6861,3.37,NA,2222670,4383,69.2,507.111567419576
"685",685,2012,"重庆","西南政法大学","西南政法大学","理科",61,18152,3.71,0.0401812688821752,1001137,2919,69.2,342.972593353888
"686",686,2012,"重庆","重庆大学","重庆大学","理科",89,15786,14.47,0.0719033232628399,1001137,2919,69.2,342.972593353888
"687",687,2012,"重庆","西南大学","西南大学","文科",6,7397,10.52,0.0525679758308157,1001137,2919,69.2,342.972593353888
"688",688,2012,"重庆","西南政法大学","西南政法大学","文科",70,4657,3.71,0.0401812688821752,1001137,2919,69.2,342.972593353888
"689",689,2012,"重庆","重庆大学","重庆大学","文科",11,4946,14.47,0.0719033232628399,1001137,2919,69.2,342.972593353888
"690",690,2012,"重庆","西南大学","西南大学","理科",42,24017,10.52,0.0525679758308157,1001137,2919,69.2,342.972593353888
"691",691,2012,"陕西","西安交通大学","西安交通大学","理科",31,3934,26.43,0.0667673716012085,1251230,3743,69.2,334.285332620892
"692",692,2012,"陕西","西安理工大学","西安理工大学","理科",42,29207,3.26,NA,1251230,3743,69.2,334.285332620892
"693",693,2012,"陕西","西北农林科技大学","西北农林科技大学","文科",4,10000,8.48,NA,1251230,3743,69.2,334.285332620892
"694",694,2012,"陕西","西安外国语大学","西安外国语大学","理科",7,28070,NA,NA,1251230,3743,69.2,334.285332620892
"695",695,2012,"陕西","西安建筑科技大学","西安建筑科技大学","理科",3,12065,2.76,NA,1251230,3743,69.2,334.285332620892
"696",696,2012,"陕西","陕西师范大学","陕西师范大学","文科",20,10000,5.97,NA,1251230,3743,69.2,334.285332620892
"697",697,2012,"陕西","西安理工大学","西安理工大学","文科",8,10000,3.26,NA,1251230,3743,69.2,334.285332620892
"698",698,2012,"陕西","西安电子科技大学","西安电子科技大学","理科",92,16772,7.81,NA,1251230,3743,69.2,334.285332620892
"699",699,2012,"陕西","西北大学","西北大学","理科",4,29207,11.59,0.0486404833836858,1251230,3743,69.2,334.285332620892
"700",700,2012,"陕西","西北农林科技大学","西北农林科技大学","理科",10,29207,8.48,NA,1251230,3743,69.2,334.285332620892
"701",701,2012,"陕西","长安大学","长安大学","理科",50,24898,9.48,NA,1251230,3743,69.2,334.285332620892
"702",702,2012,"陕西","陕西师范大学","陕西师范大学","理科",39,29207,5.97,NA,1251230,3743,69.2,334.285332620892
"703",703,2012,"陕西","陕西科技大学","陕西科技大学","理科",5,29207,1.16,NA,1251230,3743,69.2,334.285332620892
"704",704,2012,"陕西","西北工业大学","西北工业大学","文科",2,7117,15.62,0.0246525679758308,1251230,3743,69.2,334.285332620892
"705",705,2012,"陕西","西北工业大学","西北工业大学","理科",25,29207,15.62,0.0246525679758308,1251230,3743,69.2,334.285332620892
"706",706,2012,"陕西","西安外国语大学","西安外国语大学","文科",18,7512,NA,NA,1251230,3743,69.2,334.285332620892
"707",707,2012,"陕西","西北大学","西北大学","文科",2,7342,11.59,0.0486404833836858,1251230,3743,69.2,334.285332620892
"708",708,2012,"陕西","西安交通大学","西安交通大学","文科",2,2488,26.43,0.0667673716012085,1251230,3743,69.2,334.285332620892
"709",709,2012,"黑龙江","东北石油大学","东北石油大学","理科",5,29207,NA,NA,1258200,3834.01,69.2,328.168158142519
"710",710,2012,"黑龙江","东北林业大学","东北林业大学","理科",23,29207,5.02,NA,1258200,3834.01,69.2,328.168158142519
"711",711,2012,"黑龙江","哈尔滨工业大学","哈尔滨工业大学","理科",65,9387,27.27,0.0424773413897281,1258200,3834.01,69.2,328.168158142519
"712",712,2012,"黑龙江","石家庄铁道大学","石家庄铁道大学","理科",5,28079,NA,NA,1258200,3834.01,69.2,328.168158142519
"713",713,2012,"黑龙江","哈尔滨医科大学","哈尔滨医科大学","理科",18,29207,3.88,NA,1258200,3834.01,69.2,328.168158142519
"714",714,2012,"黑龙江","东北林业大学","东北林业大学","文科",3,10000,5.02,NA,1258200,3834.01,69.2,328.168158142519
"715",715,2012,"黑龙江","哈尔滨工程大学","哈尔滨工程大学","理科",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519
"716",716,2013,"上海","复旦大学","复旦大学","文科",15,69,55.87,0.489051094890511,2018172,2380.43,72.7,847.818251324341
"717",717,2013,"上海","华东师范大学","华东师范大学","理科",20,12665,18.73,0.0912408759124088,2018172,2380.43,72.7,847.818251324341
"718",718,2013,"上海","上海交通大学医学","上海交通大学","理科",8,479,47.62,0.165693430656934,2018172,2380.43,72.7,847.818251324341
"719",719,2013,"上海","华东政法大学","华东政法大学","文科",26,3524,1.42,0.0257907542579075,2018172,2380.43,72.7,847.818251324341
"720",720,2013,"上海","上海财经大学","上海财经大学","理科",32,2583,5.15,0.0695863746958637,2018172,2380.43,72.7,847.818251324341
"721",721,2013,"上海","上海财经大学","上海财经大学","文科",13,818,5.15,0.0695863746958637,2018172,2380.43,72.7,847.818251324341
"722",722,2013,"上海","复旦大学医学","复旦大学","理科",15,599,55.87,0.489051094890511,2018172,2380.43,72.7,847.818251324341
"723",723,2013,"上海","华东政法大学","华东政法大学","理科",34,22447,1.42,0.0257907542579075,2018172,2380.43,72.7,847.818251324341
"724",724,2013,"上海","复旦大学","复旦大学","理科",26,236,55.87,0.489051094890511,2018172,2380.43,72.7,847.818251324341
"725",725,2013,"上海","上海交通大学","上海交通大学","理科",43,274,47.62,0.165693430656934,2018172,2380.43,72.7,847.818251324341
"726",726,2013,"上海","上海大学","上海大学","文科",3,3664,9.21,0.070316301703163,2018172,2380.43,72.7,847.818251324341
"727",727,2013,"上海","东华大学","东华大学","理科",37,22822,10.43,0.0311435523114355,2018172,2380.43,72.7,847.818251324341
"728",728,2013,"上海","上海理工大学","上海理工大学","理科",69,27201,1.78,NA,2018172,2380.43,72.7,847.818251324341
"729",729,2013,"上海","上海大学","上海大学","理科",40,17408,9.21,0.070316301703163,2018172,2380.43,72.7,847.818251324341
"730",730,2013,"上海","同济大学","同济大学","理科",98,1444,21.52,0.165450121654501,2018172,2380.43,72.7,847.818251324341
"731",731,2013,"上海","上海外国语大学","上海外国语大学","理科",8,4868,2.53,0.0279805352798054,2018172,2380.43,72.7,847.818251324341
"732",732,2013,"上海","华东师范大学","华东师范大学","文科",8,1796,18.73,0.0912408759124088,2018172,2380.43,72.7,847.818251324341
"733",733,2013,"上海","华东理工大学","华东理工大学","理科",36,16041,13.21,0.0255474452554745,2018172,2380.43,72.7,847.818251324341
"734",734,2013,"上海","上海外国语大学","上海外国语大学","文科",4,3021,2.53,0.0279805352798054,2018172,2380.43,72.7,847.818251324341
"735",735,2013,"上海","上海交通大学","上海交通大学","文科",1,45,47.62,0.165693430656934,2018172,2380.43,72.7,847.818251324341
"736",736,2013,"内蒙古","内蒙古大学","内蒙古大学","理科",7,40420,5.38,NA,1588058,2489.85,72.7,637.812719641746
"737",737,2013,"北京","北京理工大学","北京理工大学","理科",74,9832,14.04,0.0778588807785888,1787940,2069.3,72.7,864.031314937418
"738",738,2013,"北京","北京体育大学","北京体育大学","理科",16,40420,NA,NA,1787940,2069.3,72.7,864.031314937418
"739",739,2013,"北京","北京航空航天大学","北京航空航天大学","理科",55,1854,19.81,0.0600973236009732,1787940,2069.3,72.7,864.031314937418
