,UniversityNo,University_Name,University_Name_Pinyin,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Student_Population,X1A_Number,Ranking_Scores,Media_Impact,Topic,Plan_Number,Plan_Number_Total,Lowest_Ranking,Label,Ranking_Percentage
569,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,29550,10.88,0.0330452675,理科,28,17574.0,23699,11,0.8019966159
570,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,10000,10.73,0.03081571,文科,16,10507.0,10000,11,1.0
571,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,14000,64.52,0.0,文科,12,13299.0,13583,11,0.9702142856999999
572,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,29207,10.73,0.03081571,理科,25,27731.0,29207,12,1.0
573,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,12924,10.56,0.029683698300000002,文科,12,10697.0,12924,12,1.0
574,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,43106,64.52,0.0,理科,40,40651.0,43049,15,0.9986776783
575,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,30392,10.24,0.0300809717,理科,28,28810.0,30392,13,1.0
576,10504,华中农业大学,huazhongnongyedaxue,华中农业大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,10919,10.24,0.0300809717,文科,12,10967.0,10919,11,1.0
577,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,10919,11.7,0.0643724696,文科,17,7914.0,7516,10,0.6883414231999999
578,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,12924,11.06,0.0647201946,文科,39,2423.0,6066,10,0.4693593315
579,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,16964,66.72,0.08580343210000001,文科,44,3149.0,4671,9,0.27534779530000003
580,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,30392,11.7,0.0643724696,理科,26,17659.0,24288,12,0.7991576731000001
581,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,14000,64.62,0.088474026,文科,31,2458.0,4667,8,0.3333571429
582,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,10869,11.77,0.048148148099999996,文科,17,6591.0,6534,7,0.6011592603
583,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,40420,11.06,0.0647201946,理科,54,17968.0,25396,11,0.6283028204
584,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,43106,64.62,0.088474026,理科,64,20704.0,26870,13,0.6233470979
585,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,29550,11.77,0.048148148099999996,理科,24,28587.0,29086,12,0.9842978003
586,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,51000,66.72,0.08580343210000001,理科,71,19467.0,25961,12,0.5090392157
587,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,29207,11.86,0.0664652568,理科,38,16917.0,23672,11,0.8104906358
588,10511,华中师范大学,huazhongshifandaxue,华中师范大学,984.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,10000,11.86,0.0664652568,文科,24,7780.0,6438,10,0.6438
589,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,29550,33.15,0.0888888889,理科,160,1173.0,6329,7,0.214179357
590,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,12924,32.05,0.15523114359999998,文科,23,1723.0,2937,8,0.22725162489999998
591,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,30392,33.77,0.11659919029999999,理科,168,3840.0,7159,8,0.2355554093
592,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,14000,73.52,0.1512987013,文科,21,2292.0,2645,7,0.1889285714
593,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,43106,73.52,0.1512987013,理科,166,6709.0,7098,9,0.1646638519
594,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,40420,32.05,0.15523114359999998,理科,170,7093.0,9385,8,0.2321870361
595,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,29207,34.56,0.1501510574,理科,150,13947.0,15332,10,0.5249426507
596,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,51000,74.27,0.1360374415,理科,157,6931.0,7502,8,0.1470980392
597,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,10869,33.15,0.0888888889,文科,24,1291.0,2902,5,0.2669978839
598,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,10000,34.56,0.1501510574,文科,19,2380.0,4217,9,0.4217
599,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,10919,33.77,0.11659919029999999,文科,22,7914.0,6520,10,0.5971242788000001
600,10487,华中科技大学,huazhongkejidaxue,华中科技大学,994.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,16964,74.27,0.1360374415,文科,21,1848.0,2822,8,0.1663522754
601,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1473712,3693.0,399.0555104251,2011,65.5,30392,1.64,0.031214574900000003,理科,182,28810.0,30392,13,1.0
602,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1473712,3693.0,399.0555104251,2011,65.5,10919,1.64,0.031214574900000003,文科,48,10967.0,10919,11,1.0
603,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1223653,3666.0,333.784233497,2010,61.5,29550,1.3,0.0388477366,理科,186,28587.0,29441,12,0.9963113367
604,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,2175964,3774.0,576.5670376259,2014,75.6,14000,60.86,0.0381493506,文科,58,13299.0,12695,11,0.9067857143000001
605,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1970178,3748.0,525.6611526147,2013,72.7,12924,1.95,0.0335766423,文科,55,10697.0,12924,12,1.0
606,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1756018,3720.0,472.0478494624,2012,69.2,10000,1.78,0.034441087599999996,文科,47,10507.0,10000,11,1.0
607,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1756018,3720.0,472.0478494624,2012,69.2,29207,1.78,0.034441087599999996,理科,160,27731.0,29207,12,1.0
608,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,2405576,3806.0,632.0483447189,2015,75.4,16964,62.16,0.0365054602,文科,63,10855.0,12864,11,0.7583117189
609,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1223653,3666.0,333.784233497,2010,61.5,10869,1.3,0.0388477366,文科,44,11175.0,10832,9,0.9965958229999999
610,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,1970178,3748.0,525.6611526147,2013,72.7,40420,1.95,0.0335766423,理科,165,35561.0,40420,13,1.0
611,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,2405576,3806.0,632.0483447189,2015,75.4,51000,62.16,0.0365054602,理科,166,46267.0,47449,15,0.9303725490000001
612,10385,华侨大学,huaqiaodaxue,华侨大学,674.0,福建,2175964,3774.0,576.5670376259,2014,75.6,43106,60.86,0.0381493506,理科,156,40651.0,42117,15,0.9770565582999999
613,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1950056,2114.8,922.0994893134,2014,75.6,43106,62.15,0.0,理科,86,20704.0,27316,13,0.6336936853
614,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,4.46,0.0,理科,64,14427.0,18548,10,0.6276818950999999
615,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1625193,2018.6,805.1089864262,2012,69.2,10000,4.6,0.0,文科,8,7780.0,6538,10,0.6538
616,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1215300,1860.0,653.3870967742,2010,61.5,10869,4.46,0.0,文科,9,6591.0,7081,7,0.6514858773
617,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1411358,1961.9,719.3832509302,2011,65.5,30392,4.39,0.0,理科,70,13215.0,14155,10,0.4657475651
618,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,12924,4.44,0.0,文科,10,10697.0,12924,12,1.0
619,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,63.43,0.0,文科,11,4913.0,7875,10,0.4642183447
620,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,63.43,0.0,理科,87,13301.0,18325,11,0.35931372549999996
621,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,4.44,0.0,理科,86,35561.0,40420,13,1.0
622,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1950056,2114.8,922.0994893134,2014,75.6,14000,62.15,0.0,文科,10,9020.0,9453,10,0.6752142857
623,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1625193,2018.6,805.1089864262,2012,69.2,29207,4.6,0.0,理科,72,8915.0,12320,9,0.42181668780000003
624,10054,华北电力大学,huabeidianlidaxue,华北电力大学(北京),1986.0,北京,1411358,1961.9,719.3832509302,2011,65.5,10919,4.39,0.0,文科,9,7914.0,7513,10,0.6880666728
625,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,1723548,7034.4,245.0170590242,2010,61.5,10869,4.46,0.0,文科,4,11175.0,10701,9,0.9845431962000001
626,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2830141,7332.61,385.96638850290003,2014,75.6,43106,62.15,0.0,理科,80,40651.0,43106,15,1.0
627,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2039426,7193.6,283.5056161032,2011,65.5,30392,4.39,0.0,理科,64,17659.0,26888,12,0.8847065017
628,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2657501,7287.51,364.6651599792,2013,72.7,40420,4.44,0.0,理科,79,21284.0,26956,12,0.6668975755
629,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2657501,7287.51,364.6651599792,2013,72.7,12924,4.44,0.0,文科,6,10697.0,12924,12,1.0
630,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2451576,7240.51,338.5916185462,2012,69.2,29207,4.6,0.0,理科,67,13947.0,17706,10,0.6062245352000001
631,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2039426,7193.6,283.5056161032,2011,65.5,10919,4.39,0.0,文科,4,10967.0,10444,11,0.9564978478
632,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2830141,7332.61,385.96638850290003,2014,75.6,14000,62.15,0.0,文科,6,13299.0,14000,11,1.0
633,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2942115,7384.0,398.4446099675,2015,75.4,51000,63.43,0.0,理科,82,21375.0,28571,13,0.5602156863000001
634,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2942115,7384.0,398.4446099675,2015,75.4,16964,63.43,0.0,文科,6,10855.0,14162,11,0.8348266918
635,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,2451576,7240.51,338.5916185462,2012,69.2,10000,4.6,0.0,文科,4,10507.0,10000,11,1.0
636,10079,华北电力大学,huabeidianlidaxue,华北电力大学(保定),1986.0,河北,1723548,7034.4,245.0170590242,2010,61.5,29550,4.46,0.0,理科,59,9731.0,15912,9,0.5384771574
637,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,6216397,10644.0,584.0282788425,2014,75.6,14000,62.4,0.0391233766,文科,1142,13299.0,11509,11,0.8220714286
638,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,4601306,10440.94,440.69844286050005,2011,65.5,10919,6.25,0.04048583,文科,1499,10967.0,10919,11,1.0
639,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,5321028,10505.0,506.5233698239,2012,69.2,10000,6.15,0.032326284,文科,1423,10507.0,10000,11,1.0
640,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,75.4,16964,63.52,0.036037441499999996,文科,1354,10855.0,13135,11,0.7742867248
641,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,63.52,0.036037441499999996,理科,4996,46267.0,46817,15,0.9179803921999999
642,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,10869,5.58,0.0346090535,文科,1608,11175.0,10869,9,1.0
643,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,29550,5.58,0.0346090535,理科,5457,28587.0,29550,12,1.0
644,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,6216397,10644.0,584.0282788425,2014,75.6,43106,62.4,0.0391233766,理科,4754,40651.0,43106,15,1.0
645,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,5321028,10505.0,506.5233698239,2012,69.2,29207,6.15,0.032326284,理科,5259,27731.0,29207,12,1.0
646,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,5706792,10594.0,538.6815178403,2013,72.7,12924,5.48,0.0311435523,文科,1080,10697.0,10980,12,0.8495821726999999
647,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,4601306,10440.94,440.69844286050005,2011,65.5,30392,6.25,0.04048583,理科,5324,28810.0,30392,13,1.0
648,10564,华南农业大学,huanannongyedaxue,华南农业大学,12.2,广东,5706792,10594.0,538.6815178403,2013,72.7,40420,5.48,0.0311435523,理科,5622,35561.0,40420,13,1.0
649,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,10869,6.53,0.0477366255,文科,1347,8164.0,9417,8,0.8664090533
650,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,4601306,10440.94,440.69844286050005,2011,65.5,10919,6.61,0.0522267206,文科,1265,7914.0,8116,10,0.7432915102
651,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,5706792,10594.0,538.6815178403,2013,72.7,12924,6.15,0.04963503650000001,文科,1386,8056.0,8692,11,0.672547199
652,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,6779224,10724.0,632.1544199925,2015,75.4,16964,64.09,0.0550702028,文科,1171,4913.0,8900,10,0.524640415
653,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,5706792,10594.0,538.6815178403,2013,72.7,40420,6.15,0.04963503650000001,理科,1838,17968.0,22242,11,0.5502721425
654,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,64.09,0.0550702028,理科,1779,19467.0,24516,12,0.4807058824
655,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,29550,6.53,0.0477366255,理科,1946,17574.0,22895,11,0.7747884941
656,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,6216397,10644.0,584.0282788425,2014,75.6,43106,62.66,0.0649350649,理科,1891,20704.0,26286,13,0.6097990999
657,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,5321028,10505.0,506.5233698239,2012,69.2,29207,6.64,0.0504531722,理科,1810,16917.0,20245,11,0.6931557503
658,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,5321028,10505.0,506.5233698239,2012,69.2,10000,6.64,0.0504531722,文科,1192,7780.0,8255,10,0.8255
659,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,6216397,10644.0,584.0282788425,2014,75.6,14000,62.66,0.0649350649,文科,1280,9020.0,8820,10,0.63
660,10574,华南师范大学,huananshifandaxue,华南师范大学,36.5,广东,4601306,10440.94,440.69844286050005,2011,65.5,30392,6.61,0.0522267206,理科,1874,16174.0,19956,11,0.6566201632
661,89012,华南师范大学,huananshifandaxue,华南师范大学(中外合作办学专业),36.5,广东,6779224,10724.0,632.1544199925,2015,75.4,16964,64.09,0.0550702028,文科,20,14945.0,16964,12,1.0
662,89012,华南师范大学,huananshifandaxue,华南师范大学(中外合作办学专业),36.5,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,64.09,0.0550702028,理科,20,46267.0,47190,15,0.9252941176
663,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,5321028,10505.0,506.5233698239,2012,69.2,10000,16.73,0.08308157099999999,文科,258,2176.0,3538,8,0.3538
664,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,6216397,10644.0,584.0282788425,2014,75.6,43106,67.61,0.10016233769999999,理科,2663,6709.0,8925,9,0.20704774280000002
665,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,5321028,10505.0,506.5233698239,2012,69.2,29207,16.73,0.08308157099999999,理科,2731,6679.0,9024,8,0.3089670285
666,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,5706792,10594.0,538.6815178403,2013,72.7,12924,16.98,0.0888077859,文科,238,2308.0,3587,9,0.2775456515
667,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,4601306,10440.94,440.69844286050005,2011,65.5,30392,16.47,0.0748987854,理科,2880,8284.0,9473,9,0.3116938668
668,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,4601306,10440.94,440.69844286050005,2011,65.5,10919,16.47,0.0748987854,文科,205,2243.0,3844,8,0.3520468907
669,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,68.38,0.08954758189999999,理科,2657,6931.0,8845,8,0.1734313725
670,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,5706792,10594.0,538.6815178403,2013,72.7,40420,16.98,0.0888077859,理科,2662,7093.0,9052,8,0.2239485403
671,10561,华南理工大学,huananligongdaxue,华南理工大学,11.9,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,29550,16.15,0.0736625514,理科,2981,7208.0,10589,8,0.3583417936
