"","Year","Topic","University_Name_Location","Label","University_Name","UniversityNo","Province","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person","X1A_Number","Ranking_Percentage","University_Name_Pinyin","Distance","Score_Last_Year"
"589",2013,"理科","中南财经政法大学",1542,"中南财经政法大学",10520,"湖北",136,14695,604,5.13,0.0469586375,2225045,5779,72.7,385.0224952414,40420,0.3635576447,"zhongnancaijingzhengfadaxue",979,605
"590",2013,"理科","中国人民大学",1645,"中国人民大学",10002,"北京",38,613,663,28.36,0.5571776156,1787940,2069.3,72.7,864.0313149374,40420,0.0151657595,"zhongguorenmindaxue",2124,661
"591",2013,"理科","中国人民大学(苏州校区)",1713,"中国人民大学",19002,"江苏",6,2579,642,28.36,0.5571776156,5405822,7919.98,72.7,682.555006452,40420,0.063805047,"zhongguorenmindaxue",2124,639
"592",2013,"理科","中国传媒大学",1801,"中国传媒大学",10033,"北京",26,9143,617,0,0,1787940,2069.3,72.7,864.0313149374,40420,0.226199901,"zhongguochuanmeidaxue",2140,614
"593",2013,"理科","中国农业大学",1944,"中国农业大学",10019,"北京",49,19521,596,18.1,0.1192214112,1787940,2069.3,72.7,864.0313149374,40420,0.4829539832,"zhongguonongyedaxue",1398,607
"594",2013,"理科","中国医科大学",2070,"中国医科大学",10159,"辽宁",47,28119,584,4.37,0,2484643,4389,72.7,566.1068580542,40420,0.6956704602,"zhongguoyikedaxue",2248,590
"595",2013,"理科","中国地质大学(北京)",2098,"中国地质大学",11415,"北京",34,31160,580,11.87,0.0360097324,1787940,2069.3,72.7,864.0313149374,40420,0.7709054923,"zhongguodizhidaxue",988,591
"596",2013,"理科","中国地质大学(武汉)",2146,"中国地质大学",10491,"湖北",84,40420,574,11.87,0.0360097324,2225045,5779,72.7,385.0224952414,40420,1,"zhongguodizhidaxue",988,594
"597",2013,"理科","中国政法大学",2329,"中国政法大学",10053,"北京",42,3870,635,5.8,0.1690997567,1787940,2069.3,72.7,864.0313149374,40420,0.0957446809,"zhongguozhengfadaxue",2154,639
"598",2013,"理科","中国海洋大学",2468,"中国海洋大学",10423,"山东",111,21843,592,10.18,0.0304136253,5001324,9684.87,72.7,516.4058990983,40420,0.5404007917,"zhongguohaiyangdaxue",440,598
"599",2013,"理科","中国石油大学(北京)",2718,"中国石油大学",11414,"北京",19,27089,585,9.95,0.0540145985,1787940,2069.3,72.7,864.0313149374,40420,0.6701880257,"zhongguoshiyoudaxue",1858,585
"600",2013,"理科","中国石油大学(华东)",2613,"中国石油大学",10425,"山东",48,40420,574,9.95,0.0540145985,5001324,9684.87,72.7,516.4058990983,40420,1,"zhongguoshiyoudaxue",1858,593
"601",2013,"理科","中国矿业大学",2777,"中国矿业大学",10290,"江苏",94,31855,579,10.71,0.0233576642,5405822,7919.98,72.7,682.555006452,40420,0.7880999505,"zhongguokuangyedaxue",2136,585
"602",2013,"理科","中国矿业大学(北京)",2884,"中国矿业大学",11413,"北京",10,33507,577,10.71,0.0233576642,1787940,2069.3,72.7,864.0313149374,40420,0.8289708065,"zhongguokuangyedaxue",2136,587
"603",2013,"理科","中国科学技术大学",2949,"中国科学技术大学",10358,"安徽",38,727,661,0,0,1721205,5988,72.7,287.4423847695,40420,0.0179861455,"zhongguokexuejizhudaxue",1214,663
"604",2013,"理科","中国药科大学",3020,"中国药科大学",10316,"江苏",24,26507,586,3.42,0,5405822,7919.98,72.7,682.555006452,40420,0.6557892133,"zhongguoyaokedaxue",1390,592
"605",2013,"理科","中央民族大学",3219,"中央民族大学",10052,"北京",9,24486,588,5.22,0.0369829684,1787940,2069.3,72.7,864.0313149374,40420,0.6057892133,"zhongyangminzudaxue",2122,603
"606",2013,"理科","中央财经大学",3255,"中央财经大学",10034,"北京",72,2714,641,4.46,0.2457420925,1787940,2069.3,72.7,864.0313149374,40420,0.0671449777,"zhongyangcaijingdaxue",2152,652
"607",2013,"理科","中山大学",3446,"中山大学",10558,"广东",2710,6309,625,37.85,0.2530413625,5706792,10594,72.7,538.6815178403,40420,0.156086096,"zhongshandaxue",119,628
"608",2013,"理科","兰州大学",3645,"兰州大学",10730,"甘肃",65,26321,586,15.6,0.0498783455,565020,2577.55,72.7,219.2081627902,40420,0.6511875309,"lanzhoudaxue",2258,595
"609",2013,"理科","内蒙古大学",3681,"内蒙古大学",10126,"内蒙古",7,40420,574,5.38,0,1588058,2489.85,72.7,637.8127196417,40420,1,"neimenggudaxue",2304,585
"610",2013,"理科","北京中医药大学",3818,"北京中医药大学",10026,"北京",10,7497,621,4.08,0.0289537713,1787940,2069.3,72.7,864.0313149374,40420,0.1854774864,"beijingzhongyiyaodaxue",2138,619
"611",2013,"理科","北京交通大学",3919,"北京交通大学",10004,"北京",88,17279,599,9.31,0.0532846715,1787940,2069.3,72.7,864.0313149374,40420,0.4274863929,"beijingjiaotongdaxue",2124,611
"612",2013,"理科","北京体育大学",4047,"北京体育大学",10043,"北京",16,40420,574,0,0,1787940,2069.3,72.7,864.0313149374,40420,1,"beijingtiyudaxue",2131,585
"613",2013,"理科","北京化工大学",4209,"北京化工大学",10010,"北京",59,23362,590,8.77,0,1787940,2069.3,72.7,864.0313149374,40420,0.5779811974,"beijinghuagongdaxue",2133,594
"614",2013,"理科","北京外国语大学",4331,"北京外国语大学",10030,"北京",8,3805,635,3.22,0.0360097324,1787940,2069.3,72.7,864.0313149374,40420,0.0941365661,"beijingwaiguoyudaxue",2122,647
"615",2013,"理科","北京大学",4442,"北京大学",10001,"北京",18,114,681,100,1,1787940,2069.3,72.7,864.0313149374,40420,0.0028203859,"beijingdaxue",2156,683
"616",2013,"理科","北京大学医学部",4568,"北京大学",19001,"北京",18,229,674,100,1,1787940,2069.3,72.7,864.0313149374,40420,0.0056655121,"beijingdaxue",2156,668
"617",2013,"理科","北京工业大学",4698,"北京工业大学",10005,"北京",12,20054,595,6.71,0.0394160584,1787940,2069.3,72.7,864.0313149374,40420,0.4961405245,"beijinggongyedaxue",2116,596
"618",2013,"理科","北京林业大学",4876,"北京林业大学",10022,"北京",87,28470,583,6.85,0.0228467153,1787940,2069.3,72.7,864.0313149374,40420,0.7043542801,"beijinglinyedaxue",2135,590
"619",2013,"理科","北京理工大学",4968,"北京理工大学",10007,"北京",74,9832,615,14.04,0.0778588808,1787940,2069.3,72.7,864.0313149374,40420,0.2432459179,"beijingligongdaxue",2123,616
"620",2013,"理科","北京科技大学",5070,"北京科技大学",10008,"北京",56,14460,605,13,0.0576642336,1787940,2069.3,72.7,864.0313149374,40420,0.3577436912,"beijingkejidaxue",2129,609
"621",2013,"理科","北京第二外国语学院",5094,"北京第二外国语学院",10031,"北京",18,18670,597,0,0,1787940,2069.3,72.7,864.0313149374,40420,0.4619000495,"beijingdierwaiguoyuxueyuan",2146,610
"622",2013,"理科","北京航空航天大学",5283,"北京航空航天大学",10006,"北京",55,1854,647,19.81,0.0600973236,1787940,2069.3,72.7,864.0313149374,40420,0.045868382,"beijinghangkonghangtiandaxue",2129,647
"623",2013,"理科","北京邮电大学",5406,"北京邮电大学",10013,"北京",101,6720,623,7.69,0.0788321168,1787940,2069.3,72.7,864.0313149374,40420,0.1662543295,"beijingyoudiandaxue",2127,622
"624",2013,"理科","北京邮电大学(宏福校区)",5442,"北京邮电大学",19013,"北京",24,28237,583,7.69,0.0788321168,1787940,2069.3,72.7,864.0313149374,40420,0.698589807,"beijingyoudiandaxue",2127,602
"625",2013,"理科","华东师范大学",5472,"华东师范大学",10269,"上海",20,12665,608,18.73,0.0912408759,2018172,2380.43,72.7,847.8182513243,40420,0.3133349827,"huadongshifandaxue",1457,590
"626",2013,"理科","华东政法大学",5576,"华东政法大学",10276,"上海",34,22447,591,1.42,0.0257907543,2018172,2380.43,72.7,847.8182513243,40420,0.5553438892,"huadongzhengfadaxue",1457,599
"627",2013,"理科","华东理工大学",5656,"华东理工大学",10251,"上海",36,16041,602,13.21,0.0255474453,2018172,2380.43,72.7,847.8182513243,40420,0.3968579911,"huadongligongdaxue",1448,606
"628",2013,"理科","华中农业大学",5680,"华中农业大学",10504,"湖北",38,40420,574,10.56,0.0296836983,2225045,5779,72.7,385.0224952414,40420,1,"huazhongnongyedaxue",984,585
"629",2013,"理科","华中师范大学",5880,"华中师范大学",10511,"湖北",54,25396,587,11.06,0.0647201946,2225045,5779,72.7,385.0224952414,40420,0.6283028204,"huazhongshifandaxue",984,592
"630",2013,"理科","华中科技大学",5997,"华中科技大学",10487,"湖北",170,9385,616,32.05,0.1552311436,2225045,5779,72.7,385.0224952414,40420,0.2321870361,"huazhongkejidaxue",994,605
"631",2013,"理科","华侨大学",6198,"华侨大学",10385,"福建",165,40420,574,1.95,0.0335766423,1970178,3748,72.7,525.6611526147,40420,1,"huaqiaodaxue",674,585
"632",2013,"理科","华北电力大学(保定)",6406,"华北电力大学",10079,"河北",79,26956,585,4.44,0,2657501,7287.51,72.7,364.6651599792,40420,0.6668975755,"huabeidianlidaxue",1986,601
"633",2013,"理科","华北电力大学(北京)",6331,"华北电力大学",10054,"北京",86,40420,574,4.44,0,1787940,2069.3,72.7,864.0313149374,40420,1,"huabeidianlidaxue",1986,611
"634",2013,"理科","华南农业大学",6648,"华南农业大学",10564,"广东",5622,40420,574,5.48,0.0311435523,5706792,10594,72.7,538.6815178403,40420,1,"huanannongyedaxue",12.2,585
"635",2013,"理科","华南师范大学",6720,"华南师范大学",10574,"广东",1838,22242,592,6.15,0.0496350365,5706792,10594,72.7,538.6815178403,40420,0.5502721425,"huananshifandaxue",36.5,597
"636",2013,"理科","华南理工大学",6892,"华南理工大学",10561,"广东",2662,9052,617,16.98,0.0888077859,5706792,10594,72.7,538.6815178403,40420,0.2239485403,"huananligongdaxue",11.9,619
"637",2013,"理科","南京信息工程大学",6987,"南京信息工程大学",10300,"江苏",11,27613,584,1.59,0,5405822,7919.98,72.7,682.555006452,40420,0.683151905,"nanjingxinxigongchengdaxue",1366,585
"638",2013,"理科","南京农业大学",7122,"南京农业大学",10307,"江苏",83,40420,574,9.16,0,5405822,7919.98,72.7,682.555006452,40420,1,"nanjingnongyedaxue",1388,585
"639",2013,"理科","南京大学",7278,"南京大学",10284,"江苏",58,793,660,45.01,0.1778588808,5405822,7919.98,72.7,682.555006452,40420,0.0196190005,"nanjingdaxue",1380,660
"640",2013,"理科","南京工业大学",7367,"南京工业大学",10291,"江苏",30,30620,581,4.46,0.0230170316,5405822,7919.98,72.7,682.555006452,40420,0.7575457694,"nanjinggongyedaxue",1345,585
"641",2013,"理科","南京理工大学",7478,"南京理工大学",10288,"江苏",47,16681,600,9.7,0,5405822,7919.98,72.7,682.555006452,40420,0.4126917368,"nanjingligongdaxue",1387,606
"642",2013,"理科","南京航空航天大学",7510,"南京航空航天大学",10287,"江苏",64,14395,605,10.13,0,5405822,7919.98,72.7,682.555006452,40420,0.3561355764,"nanjinghangkonghangtiandaxue",1383,603
"643",2013,"理科","南京邮电大学",7613,"南京邮电大学",10293,"江苏",107,40420,574,1.81,0,5405822,7919.98,72.7,682.555006452,40420,1,"nanjingyoudiandaxue",1384,601
"644",2013,"理科","南开大学",7694,"南开大学",10055,"天津",33,2041,646,27.91,0.1571776156,1289388,1413.15,72.7,912.4211867105,40420,0.0504948046,"nankaidaxue",2090,648
"645",2013,"理科","南方医科大学",7965,"南方医科大学",12121,"广东",1262,26823,585,4.73,0,5706792,10594,72.7,538.6815178403,40420,0.6636071252,"nanfangyikedaxue",14.5,585
"646",2013,"理科","南昌大学",7985,"南昌大学",10403,"江西",42,40420,574,6.38,0.0413625304,1294888,4503.9321,72.7,287.5016699297,40420,1,"nanchangdaxue",775,590
"647",2013,"理科","厦门大学",8134,"厦门大学",10384,"福建",111,6777,623,24.63,0.1377128954,1970178,3748,72.7,525.6611526147,40420,0.1676645225,"shamendaxue",686,625
"648",2013,"理科","合肥工业大学",8332,"合肥工业大学",10359,"安徽",67,29635,582,7.89,0,1721205,5988,72.7,287.4423847695,40420,0.7331766452,"hefeigongyedaxue",1212,594
"649",2013,"理科","合肥工业大学(宣城校区)",8350,"合肥工业大学",19359,"安徽",80,40420,574,7.89,0,1721205,5988,72.7,287.4423847695,40420,1,"hefeigongyedaxue",1212,585
"650",2013,"理科","吉林大学",8488,"吉林大学",10183,"吉林",152,17854,598,34,0.0729927007,1193924,2750.4,72.7,434.0910413031,40420,0.4417120238,"jilindaxue",3064,594
"651",2013,"理科","同济大学",8548,"同济大学",10247,"上海",98,1444,651,21.52,0.1654501217,2018172,2380.43,72.7,847.8182513243,40420,0.0357248887,"tongjidaxue",1475,649
"652",2013,"理科","哈尔滨医科大学",8594,"哈尔滨医科大学",10226,"黑龙江",18,33020,578,4.67,0,1369158,3834.04,72.7,357.1058204922,40420,0.8169223157,"haerbinyikedaxue",3315,585
"653",2013,"理科","哈尔滨工业大学",8649,"哈尔滨工业大学",10213,"黑龙江",74,9004,617,25.8,0.0472019465,1369158,3834.04,72.7,357.1058204922,40420,0.2227610094,"haerbingongyedaxue",3297,618
"654",2013,"理科","哈尔滨工业大学(威海)",8698,"哈尔滨工业大学",19213,"山东",30,17062,600,25.8,0.0472019465,5001324,9684.87,72.7,516.4058990983,40420,0.4221177635,"haerbingongyedaxue",3297,600
"655",2013,"理科","哈尔滨工程大学",8760,"哈尔滨工程大学",10217,"黑龙江",33,27213,585,7.42,0,1369158,3834.04,72.7,357.1058204922,40420,0.673255814,"haerbingongchengdaxue",3301,585
"656",2013,"理科","四川大学",8881,"四川大学",10610,"四川",94,15834,602,30,0.1352798054,2387280,8076.2,72.7,295.5944627424,40420,0.391736764,"sichuandaxue",1581,611
"657",2013,"理科","复旦大学",9036,"复旦大学",10246,"上海",26,236,674,55.87,0.4890510949,2018172,2380.43,72.7,847.8182513243,40420,0.0058386937,"fudandaxue",1473,664
"658",2013,"理科","大连海事大学",9128,"大连海事大学",10151,"辽宁",100,36644,574,3.18,0,2484643,4389,72.7,566.1068580542,40420,0.9065809005,"dalianhaishidaxue",2259,585
"659",2013,"理科","大连理工大学",9282,"大连理工大学",10141,"辽宁",42,11390,611,18.82,0.0253041363,2484643,4389,72.7,566.1068580542,40420,0.2817911925,"dalianligongdaxue",2259,610
"660",2013,"理科","天津大学",9298,"天津大学",10056,"天津",45,8421,618,20.99,0.0720194647,1289388,1413.15,72.7,912.4211867105,40420,0.2083374567,"tianjindaxue",2090,615
"661",2013,"理科","天津财经大学",9398,"天津财经大学",10070,"天津",26,26286,586,1.52,0,1289388,1413.15,72.7,912.4211867105,40420,0.650321623,"tianjincaijingdaxue",2103,602
"662",2013,"理科","太原理工大学",9497,"太原理工大学",10112,"山西",30,40420,574,4.88,0,1211283,3610.83,72.7,335.4583295253,40420,1,"taiyuanligongdaxue",1865,585
"663",2013,"理科","安徽医科大学",9525,"安徽医科大学",10366,"安徽",8,23805,589,2.15,0,1721205,5988,72.7,287.4423847695,40420,0.5889411183,"anhuiyikedaxue",1215,589
"664",2013,"理科","安徽大学",9659,"安徽大学",10357,"安徽",20,33314,577,4.42,0.0265206813,1721205,5988,72.7,287.4423847695,40420,0.8241959426,"anhuidaxue",1253,585
"665",2013,"理科","对外经济贸易大学",9776,"对外经济贸易大学",10036,"北京",38,2770,641,3.88,0.0457420925,1787940,2069.3,72.7,864.0313149374,40420,0.0685304305,"duiwaijingjimaoyidaxue",2136,646
"666",2013,"理科","山东大学",10022,"山东大学",10422,"山东",104,15693,602,28.09,0.1221411192,5001324,9684.87,72.7,516.4058990983,40420,0.3882483919,"shandongdaxue",1803,585
"667",2013,"理科","山东大学威海分校",10067,"山东大学",19422,"山东",48,27034,585,28.09,0.1221411192,5001324,9684.87,72.7,516.4058990983,40420,0.6688273132,"shandongdaxue",1803,587
"668",2013,"理科","广东外语外贸大学",10157,"广东外语外贸大学",11846,"广东",1821,17668,599,1.16,0.0279805353,5706792,10594,72.7,538.6815178403,40420,0.4371103414,"guangdongwaiyuwaiyudaxue",22.5,602
"669",2013,"理科","广东外语外贸大学",10157,"广东外语外贸大学",11846,"广东",1821,17668,599,1.16,0.0279805353,5706792,10594,72.7,538.6815178403,40420,0.4371103414,"guangdongwaiyuwaiyudaxue",22.5,602
"670",2013,"理科","广东外语外贸大学",10129,"广东外语外贸大学",11846,"广东",1821,17668,599,1.16,0.0279805353,5706792,10594,72.7,538.6815178403,40420,0.4371103414,"guangdongwaiyuwaimaodaxue",22.5,602
"671",2013,"理科","广东外语外贸大学",10129,"广东外语外贸大学",11846,"广东",1821,17668,599,1.16,0.0279805353,5706792,10594,72.7,538.6815178403,40420,0.4371103414,"guangdongwaiyuwaimaodaxue",22.5,602
"672",2013,"理科","广州中医药大学",10385,"广州中医药大学",10572,"广东",1322,40420,574,2.84,0,5706792,10594,72.7,538.6815178403,40420,1,"guangzhouzhongyiyaodaxue",24.6,585
"673",2013,"理科","广州医科大学",10499,"广州医科大学",10570,"广东",441,28802,583,1.41,0,5706792,10594,72.7,538.6815178403,40420,0.7125680356,"guangzhouyikedaxue",2.4,591
"674",2013,"理科","广西医科大学",10568,"广西医科大学",10598,"广西",10,25725,587,1.41,0,1303510,4682,72.7,278.4087996583,40420,0.6364423553,"guangxiyikedaxue",561,588
"675",2013,"理科","广西大学",10663,"广西大学",10593,"广西",7,40420,574,4.79,0.0272506083,1303510,4682,72.7,278.4087996583,40420,1,"guangxidaxue",593,585
"676",2013,"理科","延边大学",10776,"延边大学",10184,"吉林",6,40420,574,3.16,0,1193924,2750.4,72.7,434.0910413031,40420,1,"yanbiandaxue",3057,585
"677",2013,"理科","新疆大学",10870,"新疆大学",10755,"新疆",4,40420,574,5.38,0,750531,2232.78,72.7,336.1419396447,40420,1,"xinjiangdaxue",4866,585
"678",2013,"理科","暨南大学",10964,"暨南大学",10559,"广东",1418,11843,610,7.58,0.0815085158,5706792,10594,72.7,538.6815178403,40420,0.2929985156,"jinandaxue",10.2,613
"679",2013,"理科","武汉大学",11031,"武汉大学",10486,"湖北",202,7178,622,37.06,0.2199513382,2225045,5779,72.7,385.0224952414,40420,0.1775853538,"wuhandaxue",984,617
"680",2013,"理科","武汉理工大学",11180,"武汉理工大学",10497,"湖北",237,18663,597,9.85,0.0347931873,2225045,5779,72.7,385.0224952414,40420,0.4617268679,"wuhanligongdaxue",981,602
"681",2013,"理科","汕头大学",11349,"汕头大学",10560,"广东",664,31117,580,2.57,0,5706792,10594,72.7,538.6815178403,40420,0.7698416625,"shantoudaxue",427,585
"682",2013,"理科","江南大学",11516,"江南大学",10295,"江苏",46,27181,585,6.2,0,5405822,7919.98,72.7,682.555006452,40420,0.6724641267,"jiangnandaxue",1483,585
"683",2013,"理科","江苏大学",11645,"江苏大学",10299,"江苏",40,40420,574,3.82,0,5405822,7919.98,72.7,682.555006452,40420,1,"jiangsudaxue",1516,585
"684",2013,"理科","沈阳药科大学",11689,"沈阳药科大学",10163,"辽宁",12,40420,574,1.81,0,2484643,4389,72.7,566.1068580542,40420,1,"shenyangyaokedaxue",2755,585
"685",2013,"理科","河北工业大学",11748,"河北工业大学",10080,"河北",20,40420,574,2.96,0,2657501,7287.51,72.7,364.6651599792,40420,1,"hebeigongyedaxue",2106,585
"686",2013,"理科","河海大学",11767,"河海大学",10294,"江苏",102,25049,588,8.33,0,5405822,7919.98,72.7,682.555006452,40420,0.6197179614,"hehaidaxue",1381,594
"687",2013,"理科","浙江大学",11971,"浙江大学",10335,"浙江",88,527,665,54.27,0.2822384428,3466533,5477,72.7,632.9255066642,40420,0.0130381,"zhejiangdaxue",1299,667
"688",2013,"理科","海南大学",12177,"海南大学",10589,"海南",119,40420,574,3.99,0.0454987835,285554,886.55,72.7,322.0957644803,40420,1,"hainandaxue",591,585
"689",2013,"理科","清华大学",12264,"清华大学",10003,"北京",63,111,681,96.81,0.9756690998,1787940,2069.3,72.7,864.0313149374,40420,0.0027461653,"qinghuadaxue",2127,684
"690",2013,"理科","湖南中医药大学",12420,"湖南中医药大学",10541,"湖南",10,36434,574,0.89,0,2215423,6638.93,72.7,333.7018164072,40420,0.9013854527,"hunanzhongyiyaodaxue",657,585
"691",2013,"理科","湖南大学",12469,"湖南大学",10532,"湖南",176,14004,606,14.31,0.0549878345,2215423,6638.93,72.7,333.7018164072,40420,0.3464621475,"hunandaxue",272,609
"692",2013,"理科","湖南师范大学",12637,"湖南师范大学",10542,"湖南",24,26722,585,7.79,0.0326034063,2215423,6638.93,72.7,333.7018164072,40420,0.6611083622,"hunanshifandaxue",665,591
"693",2013,"理科","湘潭大学",12763,"湘潭大学",10530,"湖南",33,40420,574,3.84,0.0229927007,2215423,6638.93,72.7,333.7018164072,40420,1,"xiangtandaxue",659,585
"694",2013,"理科","燕山大学",12930,"燕山大学",10216,"河北",5,25212,587,4.36,0,2657501,7287.51,72.7,364.6651599792,40420,0.6237506185,"yanshandaxue",2399,587
"695",2013,"理科","电子科技大学",12955,"电子科技大学",10614,"四川",150,14479,605,10.06,0.0574209246,2387280,8076.2,72.7,295.5944627424,40420,0.3582137556,"dianzikejidaxue",1642,607
"696",2013,"理科","电子科技大学(沙河校区)",12989,"电子科技大学",19614,"四川",30,22943,591,10.06,0.0574209246,2387280,8076.2,72.7,295.5944627424,40420,0.5676150421,"dianzikejidaxue",1642,588
"697",2013,"理科","石家庄铁道大学",13200,"石家庄铁道大学",10107,"黑龙江",5,40420,574,1,0,1369158,3834.04,72.7,357.1058204922,40420,1,"shijiazhuangtiedaodaxue",1850,586
"698",2013,"理科","石家庄铁道大学",13200,"石家庄铁道大学",10107,"黑龙江",5,40420,574,1,0,1369158,3834.04,72.7,357.1058204922,40420,1,"shijiazhuangtiedaodaxue",1850,586
"699",2013,"理科","石家庄铁道大学",13011,"石家庄铁道大学",10107,"河北",5,40420,574,1,0,2657501,7287.51,72.7,364.6651599792,40420,1,"shijiazhuangtiedaodaxue",1850,586
"700",2013,"理科","石家庄铁道大学",13011,"石家庄铁道大学",10107,"河北",5,40420,574,1,0,2657501,7287.51,72.7,364.6651599792,40420,1,"shijiazhuangtiedaodaxue",1850,586
"701",2013,"理科","福州大学",13272,"福州大学",10386,"福建",16,20219,595,6.4,0.0257907543,1970178,3748,72.7,525.6611526147,40420,0.500222662,"fuzhoudaxue",1460,597
"702",2013,"理科","苏州大学",13392,"苏州大学",10285,"江苏",33,20487,594,8.82,0.0274939173,5405822,7919.98,72.7,682.555006452,40420,0.506853043,"suzhoudaxue",1422,591
"703",2013,"理科","西北农林科技大学",13563,"西北农林科技大学",10712,"陕西",16,40420,574,8.02,0,1445368,3753,72.7,385.1233679723,40420,1,"xibeinonglinkejidaxue",1638,585
"704",2013,"理科","西北大学",13665,"西北大学",10697,"陕西",4,29104,582,10.79,0.0467153285,1445368,3753,72.7,385.1233679723,40420,0.7200395844,"xibeidaxue",1647,585
"705",2013,"理科","西北工业大学",13900,"西北工业大学",10699,"陕西",30,14545,605,14.41,0.0248175182,1445368,3753,72.7,385.1233679723,40420,0.3598466106,"xibeigongyedaxue",1641,585
"706",2013,"理科","西南交通大学",13986,"西南交通大学",10613,"四川",112,21190,593,9.61,0.0277372263,2387280,8076.2,72.7,295.5944627424,40420,0.5242454231,"xinanjiaotongdaxue",1588,601
"707",2013,"理科","西南大学",14090,"西南大学",10635,"重庆",45,28065,584,10.32,0.0515815085,1140960,2945,72.7,387.4227504244,40420,0.6943344879,"xinandaxue",1581,591
"708",2013,"理科","西南政法大学",14262,"西南政法大学",10652,"重庆",63,22561,591,3.36,0.0401459854,1140960,2945,72.7,387.4227504244,40420,0.5581642751,"xinanzhengfadaxue",1298,601
"709",2013,"理科","西南财经大学",14445,"西南财经大学",10651,"四川",63,13048,608,4.26,0.0389294404,2387280,8076.2,72.7,295.5944627424,40420,0.3228104899,"xinancaijingdaxue",1584,610
"710",2013,"理科","西安交通大学",14596,"西安交通大学",10698,"陕西",38,6376,625,25.59,0.0664233577,1445368,3753,72.7,385.1233679723,40420,0.1577436912,"xianjiaotongdaxue",1637,636
"711",2013,"理科","西安外国语大学",14799,"西安外国语大学",10724,"陕西",6,26479,586,0,0,1445368,3753,72.7,385.1233679723,40420,0.6550964869,"xianwaiguoyudaxue",1638,586
"712",2013,"理科","西安建筑科技大学",14869,"西安建筑科技大学",10703,"陕西",5,16639,601,2.65,0,1445368,3753,72.7,385.1233679723,40420,0.4116526472,"xianjianzhukejidaxue",1636,612
"713",2013,"理科","西安理工大学",14925,"西安理工大学",10700,"陕西",45,40420,574,2.84,0,1445368,3753,72.7,385.1233679723,40420,1,"xianligongdaxue",1633,585
"714",2013,"理科","西安电子科技大学",14948,"西安电子科技大学",10701,"陕西",110,26199,586,8.68,0,1445368,3753,72.7,385.1233679723,40420,0.6481692232,"xiandianzikejidaxue",1639,603
"715",2013,"理科","贵州大学",14980,"贵州大学",10657,"贵州",14,40420,574,4.5,0,685220,3484.07,72.7,196.6722827038,40420,1,"guizhoudaxue",1460,585
"716",2013,"理科","辽宁大学",15200,"辽宁大学",10140,"辽宁",18,40420,574,4.44,0,2484643,4389,72.7,566.1068580542,40420,1,"liaoningdaxue",2749,587
"717",2013,"理科","辽宁工程技术大学",15268,"辽宁工程技术大学",10147,"辽宁",23,40420,574,1.59,0,2484643,4389,72.7,566.1068580542,40420,1,"liaoninggongchengjizhudaxue",2760,585
"718",2013,"理科","郑州大学",15315,"郑州大学",10459,"河南",60,32048,579,8.47,0.0688564477,2959931,9406.2,72.7,314.6787225447,40420,0.7928748144,"zhengzhoudaxue",1462,585
"719",2013,"理科","重庆大学",15488,"重庆大学",10611,"重庆",109,16541,601,13.76,0.0712895377,1140960,2945,72.7,387.4227504244,40420,0.4092281049,"zhongqingdaxue",1298,605
"720",2013,"理科","长安大学",15601,"长安大学",10710,"陕西",50,29200,582,9.91,0,1445368,3753,72.7,385.1233679723,40420,0.7224146462,"changandaxue",1641,590
"721",2013,"理科","陕西师范大学",15726,"陕西师范大学",10718,"陕西",68,40420,574,6.19,0,1445368,3753,72.7,385.1233679723,40420,1,"shanxishifandaxue",1637,585
"722",2013,"理科","陕西科技大学",15811,"陕西科技大学",10708,"陕西",6,40420,574,1.1,0,1445368,3753,72.7,385.1233679723,40420,1,"shanxikejidaxue",1645,585
"723",2014,"文科","上海交通大学",55,"上海交通大学",10248,"上海",1,78,654,79.72,0.2662337662,2160212,2415.15,75.6,894.4421671532,14000,0.0055714286,"shanghaijiaotongdaxue",1452,664
"724",2014,"文科","上海外国语大学",266,"上海外国语大学",10271,"上海",8,1075,626,61.04,0,2160212,2415.15,75.6,894.4421671532,14000,0.0767857143,"shanghaiwaiguoyudaxue",1466,618
"725",2014,"文科","上海大学",307,"上海大学",10280,"上海",2,1876,619,63.49,0.0761363636,2160212,2415.15,75.6,894.4421671532,14000,0.134,"shanghaidaxue",1473,615
"726",2014,"文科","上海财经大学",480,"上海财经大学",10272,"上海",16,1077,626,62.15,0.0733766234,2160212,2415.15,75.6,894.4421671532,14000,0.0769285714,"shanghaicaijingdaxue",1473,636
"727",2014,"文科","东北农业大学",627,"东北农业大学",10224,"黑龙江",12,14000,579,61.33,0,1438293,3835.02,75.6,375.0418511507,14000,1,"dongbeinongyedaxue",3301,594
"728",2014,"文科","东北师范大学",822,"东北师范大学",10200,"吉林",13,12062,582,65.27,0.0451298701,1298146,2751.28,75.6,471.833473874,14000,0.8615714286,"dongbeishifandaxue",3052,595
"729",2014,"文科","东北林业大学",997,"东北林业大学",10225,"黑龙江",4,14000,579,61.89,0,1438293,3835.02,75.6,375.0418511507,14000,1,"dongbeilinyedaxue",3294,594
"730",2014,"文科","东北财经大学",1110,"东北财经大学",10173,"辽宁",29,7889,593,61.29,0,2707765,4390,75.6,616.8029612756,14000,0.5635,"dongbeicaijingdaxue",2246,594
