Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance
14287,西南政法大学,60652,2014,理科,重庆,西南政法大学(中外合作办学专业),4,61.44,0.0402597403,1265669,2970,426.1511784512,1298
14300,西南政法大学,10652,2014,文科,重庆,西南政法大学,68,61.44,0.0402597403,1265669,2970,426.1511784512,1298
14301,西南政法大学,10652,2010,文科,重庆,西南政法大学,65,3.81,0.030617284,653001,2859,228.4018887723,1298
14313,西南政法大学,10652,2013,文科,重庆,西南政法大学,69,3.36,0.0401459854,1140960,2945,387.4227504244,1298
14325,西南政法大学,10652,2011,文科,重庆,西南政法大学,67,3.77,0.0389878543,792558,2884.62,274.7530003952,1298
14338,西南政法大学,10652,2012,文科,重庆,西南政法大学,70,3.71,0.0401812689,1001137,2919,342.9725933539,1298
14350,西南政法大学,10652,2015,文科,重庆,西南政法大学,42,62.9,0.0386895476,1426540,2991,476.9441658308,1298
14362,西南政法大学,10652,2015,理科,重庆,西南政法大学,38,62.9,0.0386895476,1426540,2991,476.9441658308,1298
14383,西南政法大学,10652,2010,理科,重庆,西南政法大学,69,3.81,0.030617284,653001,2859,228.4018887723,1298
14399,西南政法大学,10652,2011,理科,重庆,西南政法大学,68,3.77,0.0389878543,792558,2884.62,274.7530003952,1298
14423,西南政法大学,10652,2012,理科,重庆,西南政法大学,61,3.71,0.0401812689,1001137,2919,342.9725933539,1298
14445,西南财经大学,10651,2013,理科,四川,西南财经大学,63,4.26,0.0389294404,2387280,8076.2,295.5944627424,1584
14446,西南财经大学,60651,2015,文科,四川,西南财经大学(中外合作办学专业),6,63.39,0.0541341654,2853666,8140,350.5732186732,1584
14447,西南财经大学,10651,2015,理科,四川,西南财经大学,48,63.39,0.0541341654,2853666,8140,350.5732186732,1584
14456,西南财经大学,10651,2015,文科,四川,西南财经大学,26,63.39,0.0541341654,2853666,8140,350.5732186732,1584
14464,西南财经大学,10651,2014,文科,四川,西南财经大学,32,61.81,0.0534090909,2626077,8107,323.927100037,1584
14467,西南财经大学,60651,2015,理科,四川,西南财经大学(中外合作办学专业),8,63.39,0.0541341654,2853666,8140,350.5732186732,1584
14468,西南财经大学,10651,2010,理科,四川,西南财经大学,36,4.55,0.0806584362,1415128,8185,172.8928527795,1584
14493,西南财经大学,10651,2012,理科,四川,西南财经大学,36,4.45,0.0380664653,2102668,8050,261.2009937888,1584
14496,西南财经大学,10651,2011,理科,四川,西南财经大学,36,4.34,0.0518218623,1718548,8044.92,213.6190291513,1584
14501,西南财经大学,10651,2014,理科,四川,西南财经大学,49,61.81,0.0534090909,2626077,8107,323.927100037,1584
14506,西南财经大学,10651,2013,文科,四川,西南财经大学,27,4.26,0.0389294404,2387280,8076.2,295.5944627424,1584
14518,西南财经大学,10651,2012,文科,四川,西南财经大学,24,4.45,0.0380664653,2102668,8050,261.2009937888,1584
14535,西南财经大学,10651,2010,文科,四川,西南财经大学,25,4.55,0.0806584362,1415128,8185,172.8928527795,1584
14541,西南财经大学,10651,2011,文科,四川,西南财经大学,24,4.34,0.0518218623,1718548,8044.92,213.6190291513,1584
14593,西安交通大学,10698,2015,文科,陕西,西安交通大学,3,72.13,0.1092043682,1768994,3775,468.6076821192,1637
14596,西安交通大学,10698,2013,理科,陕西,西安交通大学,38,25.59,0.0664233577,1445368,3753,385.1233679723,1637
14597,西安交通大学,10698,2013,文科,陕西,西安交通大学,2,25.59,0.0664233577,1445368,3753,385.1233679723,1637
14601,西安交通大学,10698,2012,理科,陕西,西安交通大学,31,26.43,0.0667673716,1251230,3743,334.2853326209,1637
14607,西安交通大学,10698,2015,理科,陕西,西安交通大学,44,72.13,0.1092043682,1768994,3775,468.6076821192,1637
14608,西安交通大学,10698,2014,文科,陕西,西安交通大学,2,70.55,0.1086038961,1604521,3764,426.2808182784,1637
14632,西安交通大学,10698,2014,理科,陕西,西安交通大学,40,70.55,0.1086038961,1604521,3764,426.2808182784,1637
14647,西安交通大学,10698,2010,理科,陕西,西安交通大学,28,27.45,0.058436214,816980,3727,219.205795546,1637
14656,西安交通大学,10698,2012,文科,陕西,西安交通大学,2,26.43,0.0667673716,1251230,3743,334.2853326209,1637
14667,西安交通大学,10698,2011,文科,陕西,西安交通大学,2,26.73,0.0898785425,1012348,3735,271.0436412316,1637
14688,西安交通大学,10698,2011,理科,陕西,西安交通大学,30,26.73,0.0898785425,1012348,3735,271.0436412316,1637
14714,西安外国语大学,10724,2010,理科,陕西,西安外国语大学,7,0,0,816980,3727,219.205795546,1638
14715,西安外国语大学,10724,2011,文科,陕西,西安外国语大学,19,0,0,1012348,3735,271.0436412316,1638
14721,西安外国语大学,10724,2015,理科,陕西,西安外国语大学,13,0,0,1768994,3775,468.6076821192,1638
14726,西安外国语大学,10724,2012,文科,陕西,西安外国语大学,18,0,0,1251230,3743,334.2853326209,1638
14734,西安外国语大学,10724,2013,文科,陕西,西安外国语大学,19,0,0,1445368,3753,385.1233679723,1638
14746,西安外国语大学,10724,2012,理科,陕西,西安外国语大学,7,0,0,1251230,3743,334.2853326209,1638
14752,西安外国语大学,10724,2015,文科,陕西,西安外国语大学,12,0,0,1768994,3775,468.6076821192,1638
14762,西安外国语大学,10724,2014,文科,陕西,西安外国语大学,13,60.1,0,1604521,3764,426.2808182784,1638
14774,西安外国语大学,10724,2011,理科,陕西,西安外国语大学,6,0,0,1012348,3735,271.0436412316,1638
14783,西安外国语大学,10724,2010,文科,陕西,西安外国语大学,13,0,0,816980,3727,219.205795546,1638
14799,西安外国语大学,10724,2013,理科,陕西,西安外国语大学,6,0,0,1445368,3753,385.1233679723,1638
14819,西安外国语大学,10724,2014,理科,陕西,西安外国语大学,12,60.1,0,1604521,3764,426.2808182784,1638
14858,西安建筑科技大学,10703,2015,理科,陕西,西安建筑科技大学,19,62.64,0,1768994,3775,468.6076821192,1636
14859,西安建筑科技大学,10703,2012,理科,陕西,西安建筑科技大学,3,2.76,0,1251230,3743,334.2853326209,1636
14861,西安建筑科技大学,10703,2010,文科,陕西,西安建筑科技大学,2,2.72,0,816980,3727,219.205795546,1636
14869,西安建筑科技大学,10703,2013,理科,陕西,西安建筑科技大学,5,2.65,0,1445368,3753,385.1233679723,1636
14876,西安建筑科技大学,10703,2010,理科,陕西,西安建筑科技大学,1,2.72,0,816980,3727,219.205795546,1636
14883,西安建筑科技大学,10703,2011,理科,陕西,西安建筑科技大学,4,2.74,0,1012348,3735,271.0436412316,1636
14891,西安建筑科技大学,10703,2014,理科,陕西,西安建筑科技大学,11,61.14,0,1604521,3764,426.2808182784,1636
14907,西安理工大学,10700,2011,理科,陕西,西安理工大学,54,3.18,0,1012348,3735,271.0436412316,1633
14908,西安理工大学,10700,2012,文科,陕西,西安理工大学,8,3.26,0,1251230,3743,334.2853326209,1633
14909,西安理工大学,10700,2014,理科,陕西,西安理工大学,36,61.05,0,1604521,3764,426.2808182784,1633
14913,西安理工大学,10700,2015,理科,陕西,西安理工大学,36,62.54,0,1768994,3775,468.6076821192,1633
14925,西安理工大学,10700,2013,理科,陕西,西安理工大学,45,2.84,0,1445368,3753,385.1233679723,1633
14934,西安理工大学,10700,2012,理科,陕西,西安理工大学,42,3.26,0,1251230,3743,334.2853326209,1633
14943,西安电子科技大学,10701,2015,理科,陕西,西安电子科技大学,112,64.5,0,1768994,3775,468.6076821192,1639
14948,西安电子科技大学,10701,2013,理科,陕西,西安电子科技大学,110,8.68,0,1445368,3753,385.1233679723,1639
14953,西安电子科技大学,10701,2014,理科,陕西,西安电子科技大学,110,63.62,0,1604521,3764,426.2808182784,1639
14957,西安电子科技大学,10701,2011,理科,陕西,西安电子科技大学,91,8.31,0,1012348,3735,271.0436412316,1639
14958,西安电子科技大学,10701,2010,理科,陕西,西安电子科技大学,90,8.21,0,816980,3727,219.205795546,1639
14966,西安电子科技大学,10701,2012,理科,陕西,西安电子科技大学,92,7.81,0,1251230,3743,334.2853326209,1639
14979,贵州大学,10657,2014,文科,贵州,贵州大学,6,61.95,0,800679,3502.22,228.6204179064,1460
14980,贵州大学,10657,2013,理科,贵州,贵州大学,14,4.5,0,685220,3484.07,196.6722827038,1460
14983,贵州大学,10657,2011,文科,贵州,贵州大学,2,5,0,460216,3479,132.2839896522,1460
14989,贵州大学,10657,2010,文科,贵州,贵州大学,6,4.55,0,391268,3537,110.6214305909,1460
14996,贵州大学,10657,2012,文科,贵州,贵州大学,6,4.92,0,570184,3469,164.3655232055,1460
15016,贵州大学,10657,2015,文科,贵州,贵州大学,6,63.34,0,925101,3508,263.7118015964,1460
15038,贵州大学,10657,2014,理科,贵州,贵州大学,8,61.95,0,800679,3502.22,228.6204179064,1460
15039,贵州大学,10657,2012,理科,贵州,贵州大学,12,4.92,0,570184,3469,164.3655232055,1460
15052,贵州大学,10657,2013,文科,贵州,贵州大学,6,4.5,0,685220,3484.07,196.6722827038,1460
15064,贵州大学,10657,2015,理科,贵州,贵州大学,6,63.34,0,925101,3508,263.7118015964,1460
15080,贵州大学,10657,2011,理科,贵州,贵州大学,16,5,0,460216,3479,132.2839896522,1460
15093,贵州大学,10657,2010,理科,贵州,贵州大学,18,4.55,0,391268,3537,110.6214305909,1460
15123,辽宁大学,10140,2010,理科,辽宁,辽宁大学,14,4.8,0,1521250,4341,350.4376871689,2749
15124,辽宁大学,10140,2010,文科,辽宁,辽宁大学,41,4.8,0,1521250,4341,350.4376871689,2749
15129,辽宁大学,10140,2012,文科,辽宁,辽宁大学,45,4.75,0,2222670,4383,507.1115674196,2749
15140,辽宁大学,10140,2011,理科,辽宁,辽宁大学,16,4.79,0.0329149798,1845727,4375,421.8804571429,2749
15160,辽宁大学,10140,2013,文科,辽宁,辽宁大学,50,4.44,0,2484643,4389,566.1068580542,2749
15164,辽宁大学,10140,2014,文科,辽宁,辽宁大学,50,61.89,0,2707765,4390,616.8029612756,2749
15176,辽宁大学,10140,2014,理科,辽宁,辽宁大学,18,61.89,0,2707765,4390,616.8029612756,2749
15188,辽宁大学,10140,2015,理科,辽宁,辽宁大学,14,63.61,0,2862658,4391,651.9375996356,2749
15200,辽宁大学,10140,2013,理科,辽宁,辽宁大学,18,4.44,0,2484643,4389,566.1068580542,2749
15216,辽宁大学,10140,2015,文科,辽宁,辽宁大学,30,63.61,0,2862658,4391,651.9375996356,2749
15224,辽宁大学,10140,2012,理科,辽宁,辽宁大学,18,4.75,0,2222670,4383,507.1115674196,2749
15236,辽宁大学,10140,2011,文科,辽宁,辽宁大学,43,4.79,0.0329149798,1845727,4375,421.8804571429,2749
15267,辽宁工程技术大学,10147,2014,理科,辽宁,辽宁工程技术大学,22,60.75,0,2707765,4390,616.8029612756,2760
15268,辽宁工程技术大学,10147,2013,理科,辽宁,辽宁工程技术大学,23,1.59,0,2484643,4389,566.1068580542,2760
15273,辽宁工程技术大学,10147,2012,理科,辽宁,辽宁工程技术大学,28,1.75,0,2222670,4383,507.1115674196,2760
15274,辽宁工程技术大学,10147,2011,理科,辽宁,辽宁工程技术大学,31,1.54,0,1845727,4375,421.8804571429,2760
15280,辽宁工程技术大学,10147,2015,理科,辽宁,辽宁工程技术大学,18,62.12,0,2862658,4391,651.9375996356,2760
15289,辽宁工程技术大学,10147,2010,理科,辽宁,辽宁工程技术大学,30,1.6,0,1521250,4341,350.4376871689,2760
15303,郑州大学,10459,2011,理科,河南,郑州大学,36,8.94,0.0672064777,2309236,9405.47,245.5205322009,1462
15305,郑州大学,10459,2013,文科,河南,郑州大学,20,8.47,0.0688564477,2959931,9406.2,314.6787225447,1462
15306,郑州大学,10459,2012,文科,河南,郑州大学,26,8.58,0.0673716012,2693103,9388.24,286.8591983162,1462
15308,郑州大学,10459,2015,理科,河南,郑州大学,46,64.55,0.0628705148,3493938,9436,370.2774480712,1462
15315,郑州大学,10459,2013,理科,河南,郑州大学,60,8.47,0.0688564477,2959931,9406.2,314.6787225447,1462
15329,郑州大学,10459,2012,理科,河南,郑州大学,54,8.58,0.0673716012,2693103,9388.24,286.8591983162,1462
15344,郑州大学,10459,2014,文科,河南,郑州大学,16,63.4,0.0917207792,3215586,9413.35,341.598474507,1462
15350,郑州大学,10459,2015,文科,河南,郑州大学,14,64.55,0.0628705148,3493938,9436,370.2774480712,1462
15367,郑州大学,10459,2010,文科,河南,郑州大学,12,8.89,0.0613168724,1948046,9487.05,205.3373809561,1462
15384,郑州大学,10459,2011,文科,河南,郑州大学,10,8.94,0.0672064777,2309236,9405.47,245.5205322009,1462
15410,郑州大学,10459,2014,理科,河南,郑州大学,69,63.4,0.0917207792,3215586,9413.35,341.598474507,1462
15413,郑州大学,10459,2010,理科,河南,郑州大学,30,8.89,0.0613168724,1948046,9487.05,205.3373809561,1462
15447,重庆大学,10611,2010,文科,重庆,重庆大学,12,15.33,0.0600823045,653001,2859,228.4018887723,1298
15448,重庆大学,10611,2014,理科,重庆,重庆大学,106,65.88,0.0943181818,1265669,2970,426.1511784512,1298
15449,重庆大学,10611,2012,理科,重庆,重庆大学,89,14.47,0.0719033233,1001137,2919,342.9725933539,1298
15452,重庆大学,10611,2014,文科,重庆,重庆大学,10,65.88,0.0943181818,1265669,2970,426.1511784512,1298
15461,重庆大学,10611,2013,文科,重庆,重庆大学,11,13.76,0.0712895377,1140960,2945,387.4227504244,1298
15474,重庆大学,10611,2011,理科,重庆,重庆大学,86,15.19,0.0712550607,792558,2884.62,274.7530003952,1298
15488,重庆大学,10611,2013,理科,重庆,重庆大学,109,13.76,0.0712895377,1140960,2945,387.4227504244,1298
15496,重庆大学,10611,2015,理科,重庆,重庆大学,104,67.26,0.0898595944,1426540,2991,476.9441658308,1298
15511,重庆大学,10611,2010,理科,重庆,重庆大学,80,15.33,0.0600823045,653001,2859,228.4018887723,1298
15535,重庆大学,10611,2015,文科,重庆,重庆大学,12,67.26,0.0898595944,1426540,2991,476.9441658308,1298
15555,重庆大学,10611,2011,文科,重庆,重庆大学,10,15.19,0.0712550607,792558,2884.62,274.7530003952,1298
15556,重庆大学,10611,2012,文科,重庆,重庆大学,11,14.47,0.0719033233,1001137,2919,342.9725933539,1298
15591,长安大学,10710,2010,文科,陕西,长安大学,4,7.86,0,816980,3727,219.205795546,1641
15593,长安大学,10710,2011,理科,陕西,长安大学,50,8.57,0,1012348,3735,271.0436412316,1641
15601,长安大学,10710,2013,理科,陕西,长安大学,50,9.91,0,1445368,3753,385.1233679723,1641
15607,长安大学,10710,2015,理科,陕西,长安大学,90,65.84,0,1768994,3775,468.6076821192,1641
15614,长安大学,10710,2010,理科,陕西,长安大学,46,7.86,0,816980,3727,219.205795546,1641
15615,长安大学,10710,2014,理科,陕西,长安大学,70,64.17,0,1604521,3764,426.2808182784,1641
15627,长安大学,10710,2012,理科,陕西,长安大学,50,9.48,0,1251230,3743,334.2853326209,1641
15640,长春理工大学,10186,2015,理科,吉林,长春理工大学,150,62.33,0,1380381,2752,501.5919331395,3047
15641,长沙理工大学,10536,2015,文科,湖南,长沙理工大学,33,62.39,0,2704846,6737,401.4911681757,660
15642,长沙理工大学,10536,2015,理科,湖南,长沙理工大学,161,62.39,0,2704846,6737,401.4911681757,660
15645,陕西师范大学,10718,2011,文科,陕西,陕西师范大学,22,5.8,0,1012348,3735,271.0436412316,1637
15647,陕西师范大学,10718,2011,理科,陕西,陕西师范大学,43,5.8,0,1012348,3735,271.0436412316,1637
15653,陕西师范大学,10718,2012,理科,陕西,陕西师范大学,39,5.97,0,1251230,3743,334.2853326209,1637
15661,陕西师范大学,10718,2014,文科,陕西,陕西师范大学,25,62.62,0.0423701299,1604521,3764,426.2808182784,1637
15675,陕西师范大学,10718,2014,理科,陕西,陕西师范大学,72,62.62,0.0423701299,1604521,3764,426.2808182784,1637
15682,陕西师范大学,10718,2010,理科,陕西,陕西师范大学,32,5.82,0,816980,3727,219.205795546,1637
15694,陕西师范大学,10718,2013,文科,陕西,陕西师范大学,25,6.19,0,1445368,3753,385.1233679723,1637
15714,陕西师范大学,10718,2015,理科,陕西,陕西师范大学,81,64.06,0.0394695788,1768994,3775,468.6076821192,1637
15726,陕西师范大学,10718,2013,理科,陕西,陕西师范大学,68,6.19,0,1445368,3753,385.1233679723,1637
15738,陕西师范大学,10718,2012,文科,陕西,陕西师范大学,20,5.97,0,1251230,3743,334.2853326209,1637
15756,陕西师范大学,10718,2015,文科,陕西,陕西师范大学,41,64.06,0.0394695788,1768994,3775,468.6076821192,1637
15769,陕西师范大学,10718,2010,文科,陕西,陕西师范大学,10,5.82,0,816980,3727,219.205795546,1637
15789,陕西科技大学,10708,2010,理科,陕西,陕西科技大学,15,1.08,0,816980,3727,219.205795546,1645
15790,陕西科技大学,10708,2012,理科,陕西,陕西科技大学,5,1.16,0,1251230,3743,334.2853326209,1645
15791,陕西科技大学,10708,2014,理科,陕西,陕西科技大学,10,60.47,0,1604521,3764,426.2808182784,1645
15795,陕西科技大学,10708,2011,理科,陕西,陕西科技大学,5,1.05,0,1012348,3735,271.0436412316,1645
15808,陕西科技大学,10708,2015,理科,陕西,陕西科技大学,15,61.84,0,1768994,3775,468.6076821192,1645
15811,陕西科技大学,10708,2013,理科,陕西,陕西科技大学,6,1.1,0,1445368,3753,385.1233679723,1645
15825,黑龙江大学,10212,2015,理科,黑龙江,黑龙江大学,61,63.23,0,1503938,3833,392.3657709366,3656
