,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label,Lowest,Highest,ave,Plan,NO
618,10403,南昌大学,775,江西,1294888,4503.9321,287.5016699297,2013,6.38,0.0413625304,文科,14,8675,19,592,601,595,11,第一批
619,10403,南昌大学,775,江西,1294888,4503.9321,287.5016699297,2013,6.38,0.0413625304,文科,14,8675,19,481,508,490,5,专科
620,10403,南昌大学,775,江西,1170282,4488.4367,260.7326510809,2012,6.61,0.0407854985,理科,19,27066,23,571,582,576,21,第一批
621,10403,南昌大学,775,江西,1170282,4488.4367,260.7326510809,2012,6.61,0.0407854985,理科,19,27066,23,431,489,453,15,专科
622,10403,南昌大学,775,江西,1570859,4542,345.8518273888,2015,63.94,0,理科,74,36401,29,,,575,,第一批
623,10403,南昌大学,775,江西,1570859,4542,345.8518273888,2015,63.94,0,文科,19,11558,22,,,586,,第一批
624,10384,厦门大学,686,福建,1756018,3720,472.0478494624,2012,25.42,0.1465256798,理科,91,7331,12,588,637,613,87,第一批
625,10384,厦门大学,686,福建,1970178,3748,525.6611526147,2013,24.63,0.1377128954,理科,111,7122,11,607,657,631,91,第一批
626,10384,厦门大学,686,福建,2405576,3806,632.0483447189,2015,71.66,0.1762870515,理科,107,7157,16,616,,626,,第一批
627,10384,厦门大学,686,福建,1970178,3748,525.6611526147,2013,24.63,0.1377128954,文科,27,1677,8,615,642,627,23,第一批
628,10384,厦门大学,686,福建,1756018,3720,472.0478494624,2012,25.42,0.1465256798,文科,23,1995,11,600,636,619,23,第一批
629,10384,厦门大学,686,福建,2175964,3774,576.5670376259,2014,70.43,0.1818181818,理科,97,6777,15,607,665,634,111,第一批
630,10384,厦门大学,686,福建,2175964,3774,576.5670376259,2014,70.43,0.1818181818,文科,18,1474,10,622,651,634,27,第一批
631,10384,厦门大学,686,福建,1473712,3693,399.0555104251,2011,26.03,0.1708502024,文科,25,1620,13,627,648,634,24,第一批
632,10384,厦门大学,686,福建,2405576,3806,632.0483447189,2015,71.66,0.1762870515,文科,17,1599,12,621,,620,,第一批
633,10384,厦门大学,686,福建,1473712,3693,399.0555104251,2011,26.03,0.1708502024,理科,87,12248,13,642,677,654,74,第一批
634,10359,合肥工业大学,1212,安徽,2084875,6083,342.7379582443,2015,64.31,0,理科,90,28966,28,,,576,,第一批
635,10359,合肥工业大学,1212,安徽,1530065,5968,256.3781836461,2012,8.02,0,理科,50,29912,22,568,592,578,97,第一批
636,10359,合肥工业大学,1212,安徽,1235933,5956.7,207.4861920191,2011,7.28,0,文科,10,10869,23,601,601,601,1,第一批
637,10359,合肥工业大学,1212,安徽,1235933,5956.7,207.4861920191,2011,7.28,0,理科,105,23190,24,624,646,632,108,第一批
638,10359,合肥工业大学,1212,安徽,1903887,6029.8,315.7462934094,2014,63.22,0,理科,86,29635,27,582,611,591,66,第一批
639,10359,合肥工业大学,1212,安徽,1721205,5988,287.4423847695,2013,7.89,0,理科,67,21962,24,588,614,599,49,第一批
640,10183,吉林大学,3064,吉林,1298146,2751.28,471.833473874,2014,74.95,0.1030844156,文科,24,3648,14,615,625,620,8,第一批
641,10183,吉林大学,3064,吉林,866758,2746.6,315.5748925945,2011,35.41,0.0680161943,理科,100,19526,20,632,657,641,89,第一批
642,10183,吉林大学,3064,吉林,1298146,2751.28,471.833473874,2014,74.95,0.1030844156,理科,174,17854,21,588,645,606,160,第一批
643,10183,吉林大学,3064,吉林,1380381,2752,501.5919331395,2015,76.03,0.1001560062,文科,41,5235,17,,,609,,第一批
644,10183,吉林大学,3064,吉林,1056883,2749.41,384.4035629462,2012,33.68,0.0752265861,理科,108,19965,22,581,616,592,100,第一批
645,10183,吉林大学,3064,吉林,1380381,2752,501.5919331395,2015,76.03,0.1001560062,理科,254,18078,23,,,600,,第一批
646,10183,吉林大学,3064,吉林,1193924,2750.4,434.0910413031,2013,34,0.0729927007,文科,8,3778,13,608,618,612,13,第一批
647,10183,吉林大学,3064,吉林,1193924,2750.4,434.0910413031,2013,34,0.0729927007,理科,152,22234,19,594,628,606,112,第一批
648,10183,吉林大学,3064,吉林,866758,2746.6,315.5748925945,2011,35.41,0.0680161943,文科,10,7931,18,610,630,619,9,第一批
649,10183,吉林大学,3064,吉林,1056883,2749.41,384.4035629462,2012,33.68,0.0752265861,文科,12,5655,15,594,613,599,11,第一批
650,10247,同济大学,1475,上海,2356094,2426,971.1846661171,2015,70.14,0.1700468019,理科,94,1895,10,642,675,652,,第一批
651,10247,同济大学,1475,上海,2018172,2380.43,847.8182513243,2013,21.52,0.1654501217,理科,98,1751,6,631,678,656,85,第一批
652,10247,同济大学,1475,上海,1716598,2302.66,745.4847871592,2011,21.63,0.1453441296,理科,80,2040,7,669,688,674,83,第一批
653,10247,同济大学,1475,上海,1919569,2347.46,817.7217077181,2012,21.1,0.1640483384,理科,81,1555,7,613,650,636,81,第一批
654,10247,同济大学,1475,上海,2160212,2415.15,894.4421671532,2014,68.92,0.1704545455,理科,94,1444,10,634,676,657,98,第一批
655,10226,哈尔滨医科大学,3315,黑龙江,1258200,3834.01,328.1681581425,2012,3.88,0,理科,18,30392,25,568,597,576,9,第一批
656,10226,哈尔滨医科大学,3315,黑龙江,1258200,3834.01,328.1681581425,2012,3.88,0,理科,18,30392,25,434,483,455,10,专科
657,10226,哈尔滨医科大学,3315,黑龙江,1503938,3833,392.3657709366,2015,63.25,0,文科,3,14000,26,,,579,,第一批
658,10226,哈尔滨医科大学,3315,黑龙江,1369158,3834.04,357.1058204922,2013,4.67,0,理科,18,29207,25,585,643,598,11,第一批
659,10226,哈尔滨医科大学,3315,黑龙江,1369158,3834.04,357.1058204922,2013,4.67,0,理科,18,29207,25,441,493,470,14,专科
660,10226,哈尔滨医科大学,3315,黑龙江,1036860,3833.35,270.4840413737,2011,3.89,0,理科,18,28616,24,622,670,635,10,第一批
661,10226,哈尔滨医科大学,3315,黑龙江,1503938,3833,392.3657709366,2015,63.25,0,理科,27,43106,34,,,578,,第一批
662,10226,哈尔滨医科大学,3315,黑龙江,1438293,3835.02,375.0418511507,2014,61.94,0,理科,44,33020,31,578,619,588,18,第一批
663,10226,哈尔滨医科大学,3315,黑龙江,1438293,3835.02,375.0418511507,2014,61.94,0,理科,44,33020,31,467,500,478,14,专科
664,10213,哈尔滨工业大学,3297,黑龙江,1438293,3835.02,375.0418511507,2014,70.68,0.0909090909,理科,74,9004,16,600,649,626,74,第一批
665,10213,哈尔滨工业大学,3297,黑龙江,1369158,3834.04,357.1058204922,2013,25.8,0.0472019465,理科,74,9387,13,605,656,629,67,第一批
666,10213,哈尔滨工业大学,3297,黑龙江,1258200,3834.01,328.1681581425,2012,27.27,0.0424773414,理科,65,27812,14,574,644,603,75,第一批
667,10213,哈尔滨工业大学,3297,黑龙江,1503938,3833,392.3657709366,2015,71.59,0.1218408736,理科,75,9223,19,610,,624,,第一批
668,10213,哈尔滨工业大学,3297,黑龙江,1438293,3835.02,375.0418511507,2014,70.68,0.0909090909,文科,6,10492,15,595,608,600,6,第一批
669,10213,哈尔滨工业大学,3297,黑龙江,1036860,3833.35,270.4840413737,2011,27.82,0.0765182186,理科,75,7458,23,621,673,659,78,第一批
670,10217,哈尔滨工程大学,3301,黑龙江,1258200,3834.01,328.1681581425,2012,8.48,0,理科,25,21667,25,578,595,584,20,第一批
671,10217,哈尔滨工程大学,3301,黑龙江,1036860,3833.35,270.4840413737,2011,9.83,0,理科,20,26000,21,624,651,631,20,第一批
672,10217,哈尔滨工程大学,3301,黑龙江,1369158,3834.04,357.1058204922,2013,7.42,0,理科,33,29207,23,586,605,593,21,第一批
673,10217,哈尔滨工程大学,3301,黑龙江,1503938,3833,392.3657709366,2015,64.9,0,理科,40,35645,28,568,,580,,第一批
674,10217,哈尔滨工程大学,3301,黑龙江,1438293,3835.02,375.0418511507,2014,63.22,0,理科,33,27213,29,585,604,590,33,第一批
675,10626,四川农业大学,1574,四川,2626077,8107,323.927100037,2014,61.42,0,理科,10,40420,31,575,575,575,1,第一批
676,10626,四川农业大学,1574,四川,2853666,8140,350.5732186732,2015,62.96,0,理科,10,43106,34,,,561,,第一批
677,10610,四川大学,1581,四川,2853666,8140,350.5732186732,2015,74.05,0.1269890796,文科,13,2477,15,614,,618,,第一批
678,10610,四川大学,1581,四川,2102668,8050,261.2009937888,2012,32.23,0.1362537764,理科,86,15640,16,570,628,596,95,第一批
679,10610,四川大学,1581,四川,2102668,8050,261.2009937888,2012,32.23,0.1362537764,文科,16,3237,13,605,613,608,20,第一批
680,10610,四川大学,1581,四川,2626077,8107,323.927100037,2014,72.31,0.1452922078,理科,103,15834,19,602,651,614,97,第一批
681,10610,四川大学,1581,四川,2387280,8076.2,295.5944627424,2013,30,0.1352798054,文科,16,2635,12,598,624,615,18,第一批
682,10610,四川大学,1581,四川,1718548,8044.92,213.6190291513,2011,33.37,0.1396761134,理科,93,14285,17,639,664,645,105,第一批
683,10610,四川大学,1581,四川,1718548,8044.92,213.6190291513,2011,33.37,0.1396761134,文科,20,3955,15,614,625,617,23,第一批
684,10610,四川大学,1581,四川,2387280,8076.2,295.5944627424,2013,30,0.1352798054,理科,94,12524,18,594,652,618,92,第一批
685,10610,四川大学,1581,四川,2853666,8140,350.5732186732,2015,74.05,0.1269890796,理科,107,13913,19,599,,607,,第一批
686,10610,四川大学,1581,四川,2626077,8107,323.927100037,2014,72.31,0.1452922078,文科,17,3118,11,618,627,622,17,第一批
687,10246,复旦大学,1473,上海,1716598,2302.66,745.4847871592,2011,54.89,0.4696356275,理科,36,429,1,685,694,,43,第一批
688,10246,复旦大学,1473,上海,1919569,2347.46,817.7217077181,2012,55.57,0.4531722054,文科,12,81,2,634,657,650,19,第一批
689,10246,复旦大学,1473,上海,2160212,2415.15,894.4421671532,2014,82.51,0.4350649351,理科,28,236,2,655,683,671,30,第一批
690,10246,复旦大学,1473,上海,2356094,2426,971.1846661171,2015,80.92,0.4477379095,理科,12,225,2,,,669,,第一批
691,10246,复旦大学,1473,上海,1919569,2347.46,817.7217077181,2012,55.57,0.4531722054,理科,40,260,3,636,665,654,41,第一批
692,10246,复旦大学,1473,上海,2160212,2415.15,894.4421671532,2014,82.51,0.4350649351,文科,21,69,3,642,667,657,18,第一批
693,10246,复旦大学,1473,上海,1716598,2302.66,745.4847871592,2011,54.89,0.4696356275,文科,16,89,3,657,665,657,18,第一批
694,10246,复旦大学,1473,上海,2018172,2380.43,847.8182513243,2013,55.87,0.4890510949,理科,26,601,1,651,682,671,40,第一批
695,10246,复旦大学,1473,上海,2018172,2380.43,847.8182513243,2013,55.87,0.4890510949,文科,15,59,3,638,663,652,14,第一批
696,10246,复旦大学,1473,上海,2356094,2426,971.1846661171,2015,80.92,0.4477379095,文科,13,92,3,,,655,,第一批
697,10151,大连海事大学,2259,辽宁,2222670,4383,507.1115674196,2012,3.37,0,文科,14,9861,18,571,603,588,12,第一批
698,10151,大连海事大学,2259,辽宁,2707765,4390,616.8029612756,2014,61.27,0,文科,16,12924,21,594,617,604,15,第一批
699,10151,大连海事大学,2259,辽宁,1845727,4375,421.8804571429,2011,3.28,0,文科,12,7594,22,602,634,613,13,第一批
700,10151,大连海事大学,2259,辽宁,2484643,4389,566.1068580542,2013,3.18,0,理科,100,28425,26,585,613,594,77,第一批
701,10151,大连海事大学,2259,辽宁,2862658,4391,651.9375996356,2015,62.53,0,文科,17,14000,23,,,586,,第一批
702,10151,大连海事大学,2259,辽宁,2222670,4383,507.1115674196,2012,3.37,0,理科,77,27389,25,571,612,579,77,第一批
703,10151,大连海事大学,2259,辽宁,2484643,4389,566.1068580542,2013,3.18,0,文科,16,6861,19,597,605,600,15,第一批
704,10151,大连海事大学,2259,辽宁,2862658,4391,651.9375996356,2015,62.53,0,理科,104,43106,32,,,574,,第一批
705,10151,大连海事大学,2259,辽宁,2707765,4390,616.8029612756,2014,61.27,0,理科,104,36644,31,556,617,586,95,第一批
706,10151,大连海事大学,2259,辽宁,1845727,4375,421.8804571429,2011,3.28,0,理科,78,29032,23,621,649,630,73,第一批
707,10141,大连理工大学,2259,辽宁,1845727,4375,421.8804571429,2011,17.8,0.0267611336,理科,30,11656,16,643,654,647,31,第一批
708,10141,大连理工大学,2259,辽宁,2862658,4391,651.9375996356,2015,67.81,0.0361934477,理科,52,13426,20,600,616,599,,第一批
709,10141,大连理工大学,2259,辽宁,2707765,4390,616.8029612756,2014,67.77,0,理科,47,11390,19,596,639,615,46,第一批
710,10141,大连理工大学,2259,辽宁,2222670,4383,507.1115674196,2012,17.34,0.0252567976,理科,35,13424,17,592,611,599,30,第一批
711,10141,大连理工大学,2259,辽宁,2484643,4389,566.1068580542,2013,18.82,0.0253041363,理科,42,13157,15,610,633,616,51,第一批
712,10062,天津医科大学,2102,天津,922446,1299.29,709.9615944093,2011,3.77,0,理科,5,27798,22,622,630,624,5,第一批
713,10056,天津大学,2090,天津,1289388,1413.15,912.4211867105,2013,20.99,0.0720194647,理科,45,10825,13,610,649,624,40,第一批
714,10056,天津大学,2090,天津,1437016,1472.21,976.0944430482,2014,68.56,0.0933441558,理科,51,8421,29,600,650,626,47,第一批
715,10056,天津大学,2090,天津,922446,1299.29,709.9615944093,2011,21.98,0.075708502,理科,33,6611,16,656,676,663,43,第一批
716,10056,天津大学,2090,天津,1130728,1354.58,834.7443488018,2012,22.17,0.0731117825,理科,40,12966,15,584,630,612,33,第一批
717,10070,天津财经大学,2103,天津,1437016,1472.21,976.0944430482,2014,60.58,0,理科,21,26286,24,586,611,597,26,第一批
718,10070,天津财经大学,2103,天津,1130728,1354.58,834.7443488018,2012,1.51,0,理科,21,18793,19,576,604,587,24,第一批
719,10070,天津财经大学,2103,天津,1572247,1517,1036.418589321,2015,61.97,0,理科,30,22571,26,585,,594,,第一批
720,10070,天津财经大学,2103,天津,1130728,1354.58,834.7443488018,2012,1.51,0,文科,15,5863,17,594,615,602,18,第一批
721,10070,天津财经大学,2103,天津,1289388,1413.15,912.4211867105,2013,1.52,0,文科,19,5384,17,602,618,608,15,第一批
722,10070,天津财经大学,2103,天津,1437016,1472.21,976.0944430482,2014,60.58,0,文科,16,8113,17,598,618,609,18,第一批
723,10070,天津财经大学,2103,天津,1289388,1413.15,912.4211867105,2013,1.52,0,理科,26,17585,23,602,624,608,24,第一批
724,10070,天津财经大学,2103,天津,1572247,1517,1036.418589321,2015,61.97,0,文科,20,7847,22,593,,601,,第一批
725,10070,天津财经大学,2103,天津,922446,1299.29,709.9615944093,2011,1.39,0,理科,23,16829,19,636,649,640,25,第一批
726,10070,天津财经大学,2103,天津,922446,1299.29,709.9615944093,2011,1.39,0,文科,18,4224,18,613,629,616,19,第一批
727,10112,太原理工大学,1865,山西,1123755,3593.28,312.7379441624,2012,5.63,0,理科,30,30392,25,565,579,569,30,第一批
728,10112,太原理工大学,1865,山西,920086,3574.11,257.4308009546,2011,5.42,0,理科,30,25698,24,621,639,625,17,第一批
729,10112,太原理工大学,1865,山西,1211283,3610.83,335.4583295253,2013,4.88,0,理科,30,29207,26,581,601,587,28,第一批
730,10112,太原理工大学,1865,山西,1260224,3629.8,347.1882748361,2014,62.08,0,理科,30,40420,31,572,595,578,29,第一批
731,10112,太原理工大学,1865,山西,1275944,3648,349.7653508772,2015,63.48,0,理科,30,43106,33,,,568,,第一批
732,10366,安徽医科大学,1215,安徽,1903887,6029.8,315.7462934094,2014,60.89,0,理科,8,23805,27,577,603,593,8,第一批
733,10366,安徽医科大学,1215,安徽,1721205,5988,287.4423847695,2013,2.15,0,理科,8,25590,22,589,594,592,3,第一批
734,10366,安徽医科大学,1215,安徽,1721205,5988,287.4423847695,2013,2.15,0,理科,8,25590,22,554,558,556,3,第二批
735,10366,安徽医科大学,1215,安徽,2084875,6083,342.7379582443,2015,62.24,0,理科,8,30735,34,,,578,,第一批
736,10357,安徽大学,1253,安徽,1235933,5956.7,207.4861920191,2011,5,0,文科,10,10835,22,595,606,600,10,第一批
737,10357,安徽大学,1253,安徽,2084875,6083,342.7379582443,2015,63.46,0.0410296412,理科,25,33427,30,,,575,,第一批
738,10357,安徽大学,1253,安徽,2084875,6083,342.7379582443,2015,63.46,0.0410296412,文科,20,9109,24,,,594,,第一批
739,10357,安徽大学,1253,安徽,1721205,5988,287.4423847695,2013,4.42,0.0265206813,文科,15,9172,18,591,607,596,16,第一批
740,10357,安徽大学,1253,安徽,1530065,5968,256.3781836461,2012,4.75,0.0264350453,文科,16,9896,20,582,591,585,10,第一批
741,10357,安徽大学,1253,安徽,1903887,6029.8,315.7462934094,2014,62.04,0.0368506494,理科,20,33314,28,569,591,580,21,第一批
742,10357,安徽大学,1253,安徽,1235933,5956.7,207.4861920191,2011,5,0,理科,10,22420,24,624,645,628,10,第一批
743,10357,安徽大学,1253,安徽,1530065,5968,256.3781836461,2012,4.75,0.0264350453,理科,14,30392,25,568,575,572,8,第一批
744,10357,安徽大学,1253,安徽,1903887,6029.8,315.7462934094,2014,62.04,0.0368506494,文科,15,8977,18,598,612,601,15,第一批
745,10357,安徽大学,1253,安徽,1721205,5988,287.4423847695,2013,4.42,0.0265206813,理科,20,29207,26,585,615,590,14,第一批
746,10036,对外经济贸易大学,2136,北京,1411358,1961.9,719.3832509302,2011,3.85,0.0481781377,理科,32,2513,9,667,681,671,35,第一批
747,10036,对外经济贸易大学,2136,北京,1411358,1961.9,719.3832509302,2011,3.85,0.0481781377,文科,33,520,8,622,654,644,32,第一批
748,10036,对外经济贸易大学,2136,北京,1625193,2018.6,805.1089864262,2012,3.89,0.0450151057,文科,33,672,8,612,639,630,32,第一批
749,10036,对外经济贸易大学,2136,北京,2133083,2152,991.2095724907,2015,63.09,0.0496099844,理科,49,3875,12,629,649,639,,第一批
750,10036,对外经济贸易大学,2136,北京,2133083,2152,991.2095724907,2015,63.09,0.0496099844,文科,32,1396,10,623,643,631,,第一批
751,10036,对外经济贸易大学,2136,北京,1950056,2114.8,922.0994893134,2014,61.63,0.0488636364,理科,44,2770,12,621,660,644,38,第一批
752,10036,对外经济贸易大学,2136,北京,1787940,2069.3,864.0313149374,2013,3.88,0.0457420925,文科,38,843,18,630,656,639,33,第一批
753,10036,对外经济贸易大学,2136,北京,1950056,2114.8,922.0994893134,2014,61.63,0.0488636364,文科,36,8898,9,598,650,631,38,第一批
754,10036,对外经济贸易大学,2136,北京,1787940,2069.3,864.0313149374,2013,3.88,0.0457420925,理科,38,2136,8,627,657,650,33,第一批
755,10036,对外经济贸易大学,2136,北京,1625193,2018.6,805.1089864262,2012,3.89,0.0450151057,理科,33,2261,8,607,645,630,32,第一批
756,10422,山东大学,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,理科,81,14621,25,572,619,596,63,第一批
757,10422,山东大学,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,理科,81,14621,25,251,339,284,3,专科
758,19422,山东大学威海分校,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,文科,18,9909,21,597,612,601,12,第一批
759,19422,山东大学威海分校,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,理科,53,27034,30,585,605,590,48,第一批
760,19422,山东大学威海分校,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,文科,22,9007,17,591,604,596,20,第一批
761,10422,山东大学,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,32,4280,12,594,627,616,29,第一批
762,10422,山东大学,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,32,4280,12,515,515,515,1,专科
763,10422,山东大学,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,理科,99,15693,20,583,635,610,108,第一批
764,19422,山东大学威海分校,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,文科,20,8309,20,568,603,590,19,第一批
765,19422,山东大学威海分校,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,理科,62,38590,29,,,579,,第一批
766,19422,山东大学威海分校,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,理科,32,29187,24,621,639,624,17,第一批
767,10422,山东大学,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,文科,21,3093,14,618,635,622,19,第一批
768,10422,山东大学,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,文科,25,2949,21,606,617,610,21,第一批
769,10422,山东大学,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,文科,25,2949,21,267,387,329,7,专科
770,10422,山东大学,1803,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,理科,61,14519,17,639,664,644,65,第一批
771,10422,山东大学,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,文科,37,3582,16,608,,613,,第一批
772,10422,山东大学,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,文科,28,9540,14,590,619,612,25,第一批
773,19422,山东大学威海分校,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,理科,35,30392,24,568,586,573,30,第一批
774,10422,山东大学,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,理科,104,29207,18,586,632,608,79,第一批
775,19422,山东大学威海分校,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,文科,22,10877,21,,,595,,第一批
776,19422,山东大学威海分校,1803,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,22,7877,19,582,620,605,22,第一批
777,19422,山东大学威海分校,1803,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,理科,48,26943,23,572,610,591,35,第一批
778,10422,山东大学,1803,山东,5942659,9789,607.0751864338,2015,72.58,0.1505460218,理科,99,15712,21,596,,603,,第一批
779,11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19,585,640,610,1859,第一批
780,11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19,585,640,610,1859,第一批
781,11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19,585,640,610,1859,第一批
782,11846,广东外语外贸大学,22.5,广东,5706792,10594,538.6815178403,2013,1.16,0.0279805353,理科,1821,17488,19,585,640,610,1859,第一批
783,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19,574,629,601,2052,第一批
784,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19,574,629,601,2052,第一批
785,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19,574,629,601,2052,第一批
786,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,文科,1940,5971,19,574,629,601,2052,第一批
787,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23,594,,604,,第一批
788,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23,594,,604,,第一批
789,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23,594,,604,,第一批
790,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,文科,2089,7458,23,594,,604,,第一批
791,11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24,582,640,606,1836,第一批
792,11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24,582,640,606,1836,第一批
793,11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24,582,640,606,1836,第一批
794,11846,广东外语外贸大学,22.5,广东,6216397,10644,584.0282788425,2014,60.5,0,理科,1929,17668,24,582,640,606,1836,第一批
795,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25,584,,598,,第一批
796,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25,584,,598,,第一批
797,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25,584,,598,,第一批
798,11846,广东外语外贸大学,22.5,广东,6779224,10724,632.1544199925,2015,61.97,0,理科,1858,22644,25,584,,598,,第一批
799,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19,569,634,594,1939,第一批
800,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19,569,634,594,1939,第一批
801,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19,569,634,594,1939,第一批
802,11846,广东外语外贸大学,22.5,广东,5321028,10505,506.5233698239,2012,1.37,0.0280362538,理科,1839,15494,19,569,634,594,1939,第一批
803,11845,广东工业大学,26.6,广东,6779224,10724,632.1544199925,2015,61.98,0,文科,832,14000,26,579,,580,,第一批
804,11845,广东工业大学,26.6,广东,6779224,10724,632.1544199925,2015,61.98,0,文科,832,14000,26,,,544,,第二批
805,11845,广东工业大学,26.6,广东,6779224,10724,632.1544199925,2015,61.98,0,理科,6792,43096,33,560,,575,,第一批
806,11845,广东工业大学,26.6,广东,6779224,10724,632.1544199925,2015,61.98,0,理科,6792,43096,33,,,508,,第二批
807,11845,广东工业大学,26.6,广东,6216397,10644,584.0282788425,2014,60.77,0.038474026,理科,7340,40420,31,548,639,581,4941,第一批
808,11845,广东工业大学,26.6,广东,6216397,10644,584.0282788425,2014,60.77,0.038474026,理科,7340,40420,31,509,615,563,2777,第二批
809,10572,广州中医药大学,24.6,广东,5706792,10594,538.6815178403,2013,2.84,0,文科,681,10000,19,559,631,583,734,第一批
810,10572,广州中医药大学,24.6,广东,5706792,10594,538.6815178403,2013,2.84,0,文科,681,10000,19,507,561,533,120,专科
811,10572,广州中医药大学,24.6,广东,6779224,10724,632.1544199925,2015,62.59,0,理科,1299,43106,34,556,637,571,,第一批
812,10572,广州中医药大学,24.6,广东,4601306,10440.94,440.6984428605,2011,3.11,0,文科,555,10830,23,584,618,601,148,第一批
813,10572,广州中医药大学,24.6,广东,5321028,10505,506.5233698239,2012,3.16,0,理科,1462,30392,25,530,621,563,1807,第一批
814,10572,广州中医药大学,24.6,广东,5321028,10505,506.5233698239,2012,3.16,0,理科,1462,30392,25,453,523,486,221,专科
815,10572,广州中医药大学,24.6,广东,5321028,10505,506.5233698239,2012,3.16,0,文科,578,10919,21,551,612,575,568,第一批
816,10572,广州中医药大学,24.6,广东,5321028,10505,506.5233698239,2012,3.16,0,文科,578,10919,21,498,535,523,79,专科
817,10572,广州中医药大学,24.6,广东,6779224,10724,632.1544199925,2015,62.59,0,文科,463,14000,26,573,624,584,,第一批
818,10572,广州中医药大学,24.6,广东,6216397,10644,584.0282788425,2014,61.08,0,文科,409,12924,21,567,627,592,533,第一批
819,10572,广州中医药大学,24.6,广东,6216397,10644,584.0282788425,2014,61.08,0,文科,409,12924,21,499,554,533,121,专科
820,10572,广州中医药大学,24.6,广东,6216397,10644,584.0282788425,2014,61.08,0,理科,1214,40420,31,558,642,577,1472,第一批
821,10572,广州中医药大学,24.6,广东,6216397,10644,584.0282788425,2014,61.08,0,理科,1214,40420,31,471,559,502,182,专科
822,10572,广州中医药大学,24.6,广东,5706792,10594,538.6815178403,2013,2.84,0,理科,1322,29207,26,550,632,583,1298,第一批
