,UniversityNo,Year,Topic,Lowest,GDP,Population,GDP_Per_Person,Plan_Number,Ranking_Scores,Media_Impact,Distance,Last_Ranking,Average_Ranking
1207,10590,2015,0,596.0,6779224,10724.0,632.15441999254,422,63.37,0.0647425897035881,102.0,6901.0,6901.0
1208,10590,2015,0,,6779224,10724.0,632.15441999254,422,63.37,0.0647425897035881,102.0,6901.0,6901.0
1209,10003,2015,0,671.0,2133083,2152.0,991.209572490706,4,97.8,0.968798751950078,2127.0,10.0,16.4
1212,10003,2012,0,608.0,1625193,2018.6,805.108986426236,4,96.18,0.898972809667674,2127.0,28.0,21.0
1215,10003,2013,0,647.0,1787940,2069.3,864.0313149374181,4,96.81,0.9756690997566908,2127.0,16.0,19.333333333333332
1216,10003,2014,1,661.0,1950056,2114.8,922.09948931341,64,98.25,0.956168831168831,2127.0,111.0,103.0
1217,10003,2015,1,676.0,2133083,2152.0,991.209572490706,60,97.8,0.968798751950078,2127.0,100.0,102.4
1218,10003,2012,1,646.0,1625193,2018.6,805.108986426236,49,96.18,0.898972809667674,2127.0,95.0,102.5
1219,10003,2011,1,694.0,1411358,1961.9,719.3832509302209,27,94.72,0.882591093117409,2127.0,110.0,110.0
1220,10003,2014,0,657.0,1950056,2114.8,922.09948931341,4,98.25,0.956168831168831,2127.0,14.0,18.0
1221,10003,2013,1,664.0,1787940,2069.3,864.0313149374181,63,96.81,0.9756690997566908,2127.0,96.0,100.33333333333333
1222,10003,2011,0,668.0,1411358,1961.9,719.3832509302209,2,94.72,0.882591093117409,2127.0,14.0,14.0
1223,10343,2014,1,577.0,3756849,5498.0,683.311931611495,15,60.78,0.0,1215.0,33929.0,30636.25
1224,10343,2014,1,577.0,3756849,5498.0,683.311931611495,15,60.78,0.0,1215.0,33929.0,30636.25
1225,10343,2013,1,586.0,3466533,5477.0,632.925506664232,15,1.76,0.0,1215.0,29207.0,29538.666666666668
1226,10343,2013,1,586.0,3466533,5477.0,632.925506664232,15,1.76,0.0,1215.0,29207.0,29538.666666666668
1227,10343,2015,1,,4015350,5508.0,729.003267973856,16,62.13,0.0,1215.0,30657.0,30640.4
1228,10343,2015,1,,4015350,5508.0,729.003267973856,16,62.13,0.0,1215.0,30657.0,30640.4
1229,10541,2014,1,575.0,2450167,6690.6,366.210354826174,6,60.41,0.0,657.0,36434.0,30327.75
1230,10541,2014,1,538.0,2450167,6690.6,366.210354826174,6,60.41,0.0,657.0,36434.0,30327.75
1231,10541,2012,1,572.0,1966956,6595.6,298.22245133119,10,1.0,0.0,657.0,26565.0,27835.0
1232,10541,2012,1,513.0,1966956,6595.6,298.22245133119,10,1.0,0.0,657.0,26565.0,27835.0
1235,10541,2013,1,586.0,2215423,6638.93,333.701816407162,10,0.89,0.0,657.0,29207.0,28292.333333333332
1236,10541,2013,1,534.0,2215423,6638.93,333.701816407162,10,0.89,0.0,657.0,29207.0,28292.333333333332
1237,10541,2015,1,,2704846,6737.0,401.491168175746,3,61.8,0.0,657.0,32720.0,30806.2
1238,10541,2015,1,,2704846,6737.0,401.491168175746,3,61.8,0.0,657.0,32720.0,30806.2
1239,10541,2011,1,,1603796,6570.1,244.105264760049,10,0.91,0.0,657.0,29105.0,29105.0
1240,10541,2011,1,593.0,1603796,6570.1,244.105264760049,10,0.91,0.0,657.0,29105.0,29105.0
1243,10537,2015,1,,2704846,6737.0,401.491168175746,130,62.61,0.0,656.0,43106.0,43106.0
1244,10537,2015,1,,2704846,6737.0,401.491168175746,130,62.61,0.0,656.0,43106.0,43106.0
1245,10532,2011,1,640.0,1603796,6570.1,244.105264760049,170,14.05,0.0663967611336032,272.0,13505.0,13505.0
1246,10532,2012,0,599.0,1966956,6595.6,298.22245133119,23,13.92,0.0564954682779456,272.0,4364.0,4919.0
1247,10532,2015,0,607.0,2704846,6737.0,401.491168175746,26,67.92,0.0681747269890796,272.0,3797.0,4268.8
1250,10532,2014,1,606.0,2450167,6690.6,366.210354826174,186,66.41,0.0685064935064935,272.0,14004.0,14432.75
1251,10532,2015,1,602.0,2704846,6737.0,401.491168175746,215,67.92,0.0681747269890796,272.0,12864.0,14119.0
1252,10532,2013,0,609.0,2215423,6638.93,333.701816407162,25,14.31,0.0549878345498783,272.0,3722.0,4520.0
1253,10532,2011,0,608.0,1603796,6570.1,244.105264760049,24,14.05,0.0663967611336032,272.0,5474.0,5474.0
1254,10532,2014,0,614.0,2450167,6690.6,366.210354826174,29,66.41,0.0685064935064935,272.0,3987.0,4386.75
1255,10532,2012,1,572.0,1966956,6595.6,298.22245133119,185,13.92,0.0564954682779456,272.0,16821.0,15163.0
1256,10532,2013,1,596.0,2215423,6638.93,333.701816407162,176,14.31,0.0549878345498783,272.0,13401.0,14575.666666666666
1258,10542,2012,0,580.0,1966956,6595.6,298.22245133119,24,8.22,0.0335347432024169,665.0,10573.0,9502.5
1259,10542,2012,1,568.0,1966956,6595.6,298.22245133119,24,8.22,0.0335347432024169,665.0,29904.0,29655.0
1260,10542,2015,0,,2704846,6737.0,401.491168175746,33,64.75,0.0471138845553822,665.0,10585.0,9355.0
1261,10542,2011,0,598.0,1603796,6570.1,244.105264760049,24,8.25,0.0302834008097166,665.0,8432.0,8432.0
1262,10542,2014,1,573.0,2450167,6690.6,366.210354826174,32,63.21,0.0600649350649351,665.0,26722.0,27603.75
1263,10542,2013,1,571.0,2215423,6638.93,333.701816407162,24,7.79,0.0326034063260341,665.0,24383.0,27897.666666666668
1264,10542,2015,1,,2704846,6737.0,401.491168175746,39,64.75,0.0471138845553822,665.0,33347.0,28752.4
1267,10542,2014,0,597.0,2450167,6690.6,366.210354826174,31,63.21,0.0600649350649351,665.0,8742.0,9047.5
1268,10542,2011,1,621.0,1603796,6570.1,244.105264760049,28,8.25,0.0302834008097166,665.0,29406.0,29406.0
1269,10542,2013,0,576.0,2215423,6638.93,333.701816407162,26,7.79,0.0326034063260341,665.0,8443.0,9149.333333333334
1274,10530,2015,1,,2704846,6737.0,401.491168175746,20,63.28,0.0,659.0,42759.0,34311.6
1275,10530,2015,0,,2704846,6737.0,401.491168175746,17,63.28,0.0,659.0,13355.0,11538.2
1276,10530,2014,0,578.0,2450167,6690.6,366.210354826174,20,61.99,0.0,659.0,12924.0,11084.0
1277,10530,2011,1,621.0,1603796,6570.1,244.105264760049,43,4.58,0.0,659.0,28780.0,28780.0
1280,10530,2014,1,574.0,2450167,6690.6,366.210354826174,26,61.99,0.0,659.0,40420.0,32199.75
1281,10530,2013,0,589.0,2215423,6638.93,333.701816407162,25,3.84,0.022992700729927002,659.0,10000.0,10470.666666666666
1282,10530,2012,1,561.0,1966956,6595.6,298.22245133119,35,4.36,0.0240785498489426,659.0,30392.0,29586.0
1283,10530,2013,1,585.0,2215423,6638.93,333.701816407162,33,3.84,0.022992700729927002,659.0,29207.0,29459.666666666668
1285,10530,2011,0,595.0,1603796,6570.1,244.105264760049,27,4.58,0.0,659.0,10493.0,10493.0
1286,10530,2012,0,576.0,1966956,6595.6,298.22245133119,25,4.36,0.0240785498489426,659.0,10919.0,10706.0
1287,10216,2012,1,573.0,2451576,7240.51,338.59161854620703,5,4.84,0.0,2399.0,25986.0,26293.0
1289,10216,2015,1,562.0,2942115,7384.0,398.444609967497,54,63.09,0.0,2399.0,43106.0,29658.6
1290,10216,2013,1,587.0,2657501,7287.51,364.665159979197,5,4.36,0.0,2399.0,27389.0,26658.333333333332
1291,10216,2014,1,574.0,2830141,7332.61,385.966388502866,10,61.91,0.0,2399.0,25212.0,26296.75
1292,10216,2011,1,624.0,2039426,7193.6,283.505616103203,5,5.1,0.0,2399.0,26600.0,26600.0
1293,10614,2014,1,586.0,2626077,8107.0,323.927100037005,135,64.47,0.0637987012987013,1642.0,14479.0,14959.75
1294,10614,2013,1,594.0,2387280,8076.2,295.594462742379,150,10.06,0.0574209245742092,1642.0,14280.0,15120.0
1295,10614,2015,1,,2853666,8140.0,350.573218673219,135,65.89,0.0569422776911076,1642.0,12171.0,14402.0
1297,10614,2011,1,638.0,1718548,8044.92,213.619029151315,120,10.02,0.0672064777327935,1642.0,15120.0,15120.0
1298,10614,2012,1,570.0,2102668,8050.0,261.20099378882,130,10.42,0.0598187311178248,1642.0,15960.0,15540.0
1299,10107,2013,1,523.0,2657501,7287.51,364.665159979197,5,1.0,0.0,1850.0,28079.0,25905.333333333332
1300,10107,2015,1,,2942115,7384.0,398.444609967497,13,61.81,0.0,1850.0,43106.0,32248.4
1301,10107,2014,1,547.0,2830141,7332.61,385.966388502866,10,60.41,0.0,1850.0,40420.0,29534.0
1302,10107,2012,1,523.0,2451576,7240.51,338.59161854620703,5,0.0,0.0,1850.0,30392.0,24818.5
1303,10386,2014,1,595.0,2175964,3774.0,576.567037625861,35,62.93,0.0,1460.0,20219.0,21466.5
1304,10386,2015,0,586.0,2405576,3806.0,632.048344718865,4,63.96,0.0,1460.0,10354.0,10472.25
1306,10386,2013,0,591.0,1970178,3748.0,525.661152614728,6,6.4,0.0257907542579075,1460.0,10000.0,10459.5
1307,10386,2014,0,594.0,2175964,3774.0,576.567037625861,7,62.93,0.0,1460.0,10616.0,10511.666666666666
1308,10386,2013,1,597.0,1970178,3748.0,525.661152614728,16,6.4,0.0257907542579075,1460.0,20157.0,21882.333333333332
1309,10386,2012,1,580.0,1756018,3720.0,472.047849462366,16,5.91,0.0263746223564955,1460.0,20679.0,22745.0
1310,10386,2012,0,581.0,1756018,3720.0,472.047849462366,4,5.91,0.0263746223564955,1460.0,10919.0,10919.0
1311,10386,2011,1,627.0,1473712,3693.0,399.055510425129,10,5.8,0.0269635627530364,1460.0,24811.0,24811.0
1312,10386,2015,1,560.0,2405576,3806.0,632.048344718865,20,63.96,0.0,1460.0,42223.0,25617.8
1316,10285,2013,1,591.0,5405822,7919.98,682.555006452037,33,8.82,0.0274939172749392,1422.0,24387.0,23298.666666666668
1317,10285,2014,0,613.0,5916175,7939.49,745.1580643089169,11,63.79,0.0498376623376623,1422.0,4030.0,5399.25
1318,10285,2013,0,603.0,5405822,7919.98,682.555006452037,10,8.82,0.0274939172749392,1422.0,5113.0,5855.666666666667
1319,10285,2012,0,589.0,4911027,7898.800668234179,621.743376782527,8,8.61,0.027583081570997002,1422.0,7145.0,6227.0
1320,10285,2011,1,624.0,4142548,7869.34,526.416192463409,24,8.57,0.0274898785425101,1422.0,26239.0,26239.0
1321,10285,2015,1,,6508832,7960.0,817.6924623115581,34,65.14,0.0566302652106084,1422.0,20712.0,22219.0
1322,10285,2014,1,594.0,5916175,7939.49,745.1580643089169,35,63.79,0.0498376623376623,1422.0,20487.0,22595.75
1323,10285,2015,0,,6508832,7960.0,817.6924623115581,12,65.14,0.0566302652106084,1422.0,4332.0,5185.8
1325,10285,2012,1,572.0,4911027,7898.800668234179,621.743376782527,26,8.61,0.027583081570997002,1422.0,19270.0,22754.5
1326,10285,2011,0,610.0,4142548,7869.34,526.416192463409,6,8.57,0.0274898785425101,1422.0,5309.0,5309.0
1328,10712,2015,0,585.0,1768994,3775.0,468.60768211920504,2,65.14,0.0,1638.0,11473.0,11316.5
1329,10712,2014,1,575.0,1604521,3764.0,426.280818278427,16,63.58,0.0,1638.0,40420.0,30906.5
1330,10712,2012,1,572.0,1251230,3743.0,334.285332620892,10,8.48,0.0,1638.0,30392.0,26999.5
1331,10712,2011,1,621.0,1012348,3735.0,271.043641231593,14,8.74,0.0,1638.0,23607.0,23607.0
1333,10712,2015,1,561.0,1768994,3775.0,468.60768211920504,28,65.14,0.0,1638.0,43106.0,33346.4
1334,10712,2014,0,594.0,1604521,3764.0,426.280818278427,2,63.58,0.0,1638.0,12924.0,11264.333333333334
1335,10712,2013,1,566.0,1445368,3753.0,385.123367972289,16,8.02,0.0,1638.0,29207.0,27735.333333333332
1337,10697,2011,0,,1012348,3735.0,271.043641231593,2,11.63,0.0449392712550607,1647.0,9242.0,9242.0
1338,10697,2014,0,604.0,1604521,3764.0,426.280818278427,2,64.59,0.0642857142857143,1647.0,6875.0,8594.5
1339,10697,2012,1,568.0,1251230,3743.0,334.285332620892,4,11.59,0.0486404833836858,1647.0,30392.0,29603.0
1340,10697,2015,1,572.0,1768994,3775.0,468.60768211920504,12,66.67,0.0644305772230889,1647.0,31945.0,29892.4
1341,10697,2013,1,586.0,1445368,3753.0,385.123367972289,4,10.79,0.0467153284671533,1647.0,29207.0,29471.0
1342,10697,2013,0,596.0,1445368,3753.0,385.123367972289,2,10.79,0.0467153284671533,1647.0,7342.0,9167.666666666666
1343,10697,2014,1,582.0,1604521,3764.0,426.280818278427,3,64.59,0.0642857142857143,1647.0,29104.0,29379.25
1344,10697,2011,1,621.0,1012348,3735.0,271.043641231593,4,11.63,0.0449392712550607,1647.0,28814.0,28814.0
1345,10697,2012,0,580.0,1251230,3743.0,334.285332620892,2,11.59,0.0486404833836858,1647.0,10919.0,10080.5
1347,10697,2015,0,594.0,1768994,3775.0,468.60768211920504,8,66.67,0.0644305772230889,1647.0,7525.0,8380.6
1349,10699,2013,1,586.0,1445368,3753.0,385.123367972289,30,14.41,0.0248175182481752,1641.0,29207.0,20194.666666666668
1350,10699,2012,0,590.0,1251230,3743.0,334.285332620892,2,15.62,0.0246525679758308,1641.0,9566.0,9805.5
1351,10699,2014,0,597.0,1604521,3764.0,426.280818278427,4,65.87,0.0420454545454545,1641.0,9415.0,9035.75
1353,10699,2011,1,637.0,1012348,3735.0,271.043641231593,21,17.08,0.0,1641.0,15713.0,15713.0
1355,10699,2012,1,575.0,1251230,3743.0,334.285332620892,25,15.62,0.0246525679758308,1641.0,15664.0,15688.5
1356,10699,2013,0,597.0,1445368,3753.0,385.123367972289,4,14.41,0.0248175182481752,1641.0,7117.0,8909.333333333334
1357,10699,2015,0,,1768994,3775.0,468.60768211920504,4,67.82,0.0463338533541342,1641.0,7193.0,8667.2
1358,10699,2011,0,596.0,1012348,3735.0,271.043641231593,4,17.08,0.0,1641.0,10045.0,10045.0
1359,10699,2014,1,595.0,1604521,3764.0,426.280818278427,34,65.87,0.0420454545454545,1641.0,14545.0,18782.25
1360,10699,2015,1,,1768994,3775.0,468.60768211920504,41,67.82,0.0463338533541342,1641.0,30588.0,21143.4
1361,10613,2012,0,585.0,2102668,8050.0,261.20099378882,6,10.33,0.0277039274924471,1588.0,8771.0,8872.5
1364,10613,2015,0,594.0,2853666,8140.0,350.573218673219,17,64.73,0.0,1588.0,7711.0,8686.2
1365,10613,2013,1,582.0,2387280,8076.2,295.594462742379,112,9.61,0.0277372262773723,1588.0,17702.0,18657.666666666668
1366,10613,2014,1,584.0,2626077,8107.0,323.927100037005,110,63.84,0.0438311688311688,1588.0,21190.0,19290.75
1367,10613,2011,1,623.0,1718548,8044.92,213.619029151315,100,10.15,0.0,1588.0,17479.0,17479.0
1368,10613,2012,1,569.0,2102668,8050.0,261.20099378882,104,10.33,0.0277039274924471,1588.0,20792.0,19135.5
1369,10613,2015,1,592.0,2853666,8140.0,350.573218673219,121,64.73,0.0,1588.0,18009.0,19034.4
1370,10613,2013,0,578.0,2387280,8076.2,295.594462742379,12,9.61,0.0277372262773723,1588.0,7011.0,8252.0
1371,10613,2011,0,599.0,1718548,8044.92,213.619029151315,7,10.15,0.0,1588.0,8974.0,8974.0
1374,10613,2014,0,594.0,2626077,8107.0,323.927100037005,14,63.84,0.0438311688311688,1588.0,10964.0,8930.0
1375,10635,2012,1,569.0,1001137,2919.0,342.97259335388804,42,10.52,0.0525679758308157,1581.0,28930.0,29161.0
1376,10635,2015,1,,1426540,2991.0,476.944165830826,30,65.15,0.0742589703588143,1581.0,29164.0,27913.6
1377,10635,2013,0,578.0,1140960,2945.0,387.422750424448,13,10.32,0.0515815085158151,1581.0,7397.0,8126.0
1378,10635,2011,0,,792558,2884.62,274.753000395199,7,9.96,0.0603238866396761,1581.0,8751.0,8751.0
1379,10635,2011,0,,792558,2884.62,274.753000395199,7,9.96,0.0603238866396761,1581.0,8751.0,8751.0
1380,10635,2011,1,,792558,2884.62,274.753000395199,36,9.96,0.0603238866396761,1581.0,29392.0,29392.0
1381,10635,2011,1,,792558,2884.62,274.753000395199,36,9.96,0.0603238866396761,1581.0,29392.0,29392.0
1384,10635,2014,1,566.0,1265669,2970.0,426.151178451178,39,64.13,0.076461038961039,1581.0,28065.0,27601.0
1385,10635,2012,0,586.0,1001137,2919.0,342.97259335388804,6,10.52,0.0525679758308157,1581.0,8230.0,8490.5
1386,10635,2013,1,573.0,1140960,2945.0,387.422750424448,45,10.32,0.0515815085158151,1581.0,24017.0,27446.333333333332
1387,10635,2015,0,,1426540,2991.0,476.944165830826,12,65.15,0.0742589703588143,1581.0,7579.0,8157.4
1388,10635,2014,0,598.0,1265669,2970.0,426.151178451178,12,64.13,0.076461038961039,1581.0,8830.0,8302.0
1391,10652,2015,1,,1426540,2991.0,476.944165830826,38,62.9,0.0386895475819033,1298.0,22600.0,21610.0
1392,10652,2015,1,,1426540,2991.0,476.944165830826,38,62.9,0.0386895475819033,1298.0,22600.0,21610.0
1393,10652,2012,0,575.0,1001137,2919.0,342.97259335388804,70,3.71,0.0401812688821752,1298.0,5779.0,4950.5
1394,10652,2011,1,,792558,2884.62,274.753000395199,68,3.77,0.0389878542510121,1298.0,23308.0,23308.0
1395,10652,2011,1,,792558,2884.62,274.753000395199,68,3.77,0.0389878542510121,1298.0,23308.0,23308.0
1396,10652,2011,0,,792558,2884.62,274.753000395199,67,3.77,0.0389878542510121,1298.0,4122.0,4122.0
1397,10652,2011,0,,792558,2884.62,274.753000395199,67,3.77,0.0389878542510121,1298.0,4122.0,4122.0
1400,10652,2014,0,596.0,1265669,2970.0,426.151178451178,68,61.44,0.0402597402597403,1298.0,4279.0,4709.25
1401,10652,2013,1,589.0,1140960,2945.0,387.422750424448,63,3.36,0.0401459854014599,1298.0,18152.0,20963.0
1402,10652,2014,1,591.0,1265669,2970.0,426.151178451178,63,61.44,0.0402597402597403,1298.0,22561.0,21362.5
1403,10652,2015,0,,1426540,2991.0,476.944165830826,42,62.9,0.0386895475819033,1298.0,5628.0,4893.0
1404,10652,2015,0,,1426540,2991.0,476.944165830826,42,62.9,0.0386895475819033,1298.0,5628.0,4893.0
1405,10652,2013,0,588.0,1140960,2945.0,387.422750424448,69,3.36,0.0401459854014599,1298.0,4657.0,4852.666666666667
1408,10652,2012,1,579.0,1001137,2919.0,342.97259335388804,61,3.71,0.0401812688821752,1298.0,21429.0,22368.5
1409,10651,2011,0,612.0,1718548,8044.92,213.619029151315,24,4.34,0.0518218623481781,1584.0,4433.0,4433.0
1410,10651,2014,0,614.0,2626077,8107.0,323.927100037005,32,61.81,0.0534090909090909,1584.0,3903.0,3632.75
1412,10651,2012,1,585.0,2102668,8050.0,261.20099378882,36,4.45,0.0380664652567976,1584.0,18147.0,12774.5
1413,10651,2012,0,603.0,2102668,8050.0,261.20099378882,24,4.45,0.0380664652567976,1584.0,3556.0,3994.5
1414,10651,2013,1,610.0,2387280,8076.2,295.594462742379,63,4.26,0.0389294403892944,1584.0,12994.0,12847.666666666666
1415,10651,2013,0,600.0,2387280,8076.2,295.594462742379,27,4.26,0.0389294403892944,1584.0,2639.0,3542.6666666666665
1416,10651,2015,0,,2853666,8140.0,350.573218673219,26,63.39,0.0541341653666147,1584.0,3159.0,3538.0
1418,10651,2014,1,608.0,2626077,8107.0,323.927100037005,49,61.81,0.0534090909090909,1584.0,13048.0,12897.75
1419,10651,2015,1,,2853666,8140.0,350.573218673219,48,63.39,0.0541341653666147,1584.0,10826.0,12483.4
1420,10651,2011,1,633.0,1718548,8044.92,213.619029151315,36,4.34,0.0518218623481781,1584.0,7402.0,7402.0
1421,10698,2013,0,597.0,1445368,3753.0,385.123367972289,2,25.59,0.0664233576642336,1637.0,2488.0,4336.0
1422,10698,2013,1,636.0,1445368,3753.0,385.123367972289,38,25.59,0.0664233576642336,1637.0,3934.0,4312.333333333333
1423,10698,2014,1,625.0,1604521,3764.0,426.280818278427,40,70.55,0.108603896103896,1637.0,6376.0,4828.25
1424,10698,2011,1,660.0,1012348,3735.0,271.043641231593,30,26.73,0.0898785425101215,1637.0,4333.0,4333.0
1425,10698,2012,1,605.0,1251230,3743.0,334.285332620892,31,26.43,0.0667673716012085,1637.0,4670.0,4501.5
1426,10698,2014,0,614.0,1604521,3764.0,426.280818278427,2,70.55,0.108603896103896,1637.0,3996.0,4222.666666666667
1427,10698,2012,0,593.0,1251230,3743.0,334.285332620892,2,26.43,0.0667673716012085,1637.0,6184.0,6184.0
1430,10698,2015,0,,1768994,3775.0,468.60768211920504,3,72.13,0.10920436817472698,1637.0,2843.0,3877.75
1431,10698,2015,1,,1768994,3775.0,468.60768211920504,44,72.13,0.10920436817472698,1637.0,19386.0,7739.8
1433,10724,2012,1,583.0,1251230,3743.0,334.285332620892,7,0.0,0.0,1638.0,18751.0,23631.0
1434,10724,2012,0,589.0,1251230,3743.0,334.285332620892,18,0.0,0.0,1638.0,7548.0,7394.0
1435,10724,2012,0,496.0,1251230,3743.0,334.285332620892,18,0.0,0.0,1638.0,7548.0,7394.0
1436,10724,2014,0,597.0,1604521,3764.0,426.280818278427,13,60.1,0.0,1638.0,9510.0,7952.5
1437,10724,2015,1,,1768994,3775.0,468.60768211920504,13,0.0,0.0,1638.0,32252.0,26812.6
1438,10724,2011,1,622.0,1012348,3735.0,271.043641231593,6,0.0,0.0,1638.0,28511.0,28511.0
1439,10724,2013,0,583.0,1445368,3753.0,385.123367972289,19,0.0,0.0,1638.0,7512.0,7433.333333333333
1440,10724,2013,0,502.0,1445368,3753.0,385.123367972289,19,0.0,0.0,1638.0,7512.0,7433.333333333333
1443,10724,2011,0,603.0,1012348,3735.0,271.043641231593,19,0.0,0.0,1638.0,7240.0,7240.0
1444,10724,2015,0,,1768994,3775.0,468.60768211920504,12,0.0,0.0,1638.0,9022.0,8166.4
1445,10724,2013,1,586.0,1445368,3753.0,385.123367972289,6,0.0,0.0,1638.0,28070.0,25110.666666666668
1446,10724,2014,1,586.0,1604521,3764.0,426.280818278427,12,60.1,0.0,1638.0,26479.0,25452.75
1447,10703,2013,1,612.0,1445368,3753.0,385.123367972289,5,2.65,0.0,1636.0,12065.0,14493.666666666666
1448,10703,2015,1,,1768994,3775.0,468.60768211920504,19,62.64,0.0,1636.0,26273.0,17278.6
1449,10703,2014,1,577.0,1604521,3764.0,426.280818278427,11,61.14,0.0,1636.0,16639.0,15030.0
1450,10703,2012,1,575.0,1251230,3743.0,334.285332620892,3,2.76,0.0,1636.0,24029.0,15708.0
1452,10703,2011,1,652.0,1012348,3735.0,271.043641231593,4,2.74,0.0,1636.0,7387.0,7387.0
1453,10700,2015,1,,1768994,3775.0,468.60768211920504,36,62.54,0.0,1633.0,43106.0,35781.25
1454,10700,2014,1,575.0,1604521,3764.0,426.280818278427,36,61.05,0.0,1633.0,40420.0,33339.666666666664
1455,10700,2013,1,585.0,1445368,3753.0,385.123367972289,45,2.84,0.0,1633.0,29207.0,29799.5
1457,10700,2012,1,569.0,1251230,3743.0,334.285332620892,42,3.26,0.0,1633.0,30392.0,30392.0
1458,10701,2015,1,588.0,1768994,3775.0,468.60768211920504,112,64.5,0.0,1639.0,20134.0,20685.6
1459,10701,2011,1,629.0,1012348,3735.0,271.043641231593,91,8.31,0.0,1639.0,21794.0,21794.0
1460,10701,2012,1,564.0,1251230,3743.0,334.285332620892,92,7.81,0.0,1639.0,18529.0,20161.5
1461,10701,2014,1,585.0,1604521,3764.0,426.280818278427,110,63.62,0.0,1639.0,26199.0,20823.5
1463,10701,2013,1,603.0,1445368,3753.0,385.123367972289,110,8.68,0.0,1639.0,16772.0,19031.666666666668
1464,10657,2015,0,,925101,3508.0,263.711801596351,6,63.34,0.0,1460.0,14000.0,11623.2
1465,10657,2011,1,623.0,460216,3479.0,132.283989652199,16,5.0,0.0,1460.0,26886.0,26886.0
1467,10657,2011,0,596.0,460216,3479.0,132.283989652199,2,5.0,0.0,1460.0,10273.0,10273.0
1468,10657,2013,1,585.0,685220,3484.07,196.672282703849,14,4.5,0.0,1460.0,29207.0,28828.333333333332
1469,10657,2015,1,,925101,3508.0,263.711801596351,6,63.34,0.0,1460.0,43066.0,33994.2
1470,10657,2012,1,568.0,570184,3469.0,164.365523205535,12,4.92,0.0,1460.0,30392.0,28639.0
1473,10657,2014,1,570.0,800679,3502.22,228.620417906357,8,61.95,0.0,1460.0,40420.0,31726.25
1474,10657,2014,0,591.0,800679,3502.22,228.620417906357,6,61.95,0.0,1460.0,12924.0,11029.0
1475,10657,2013,0,589.0,685220,3484.07,196.672282703849,6,4.5,0.0,1460.0,10000.0,10397.333333333334
1476,10140,2012,0,562.0,2222670,4383.0,507.11156741957603,45,4.75,0.0,2749.0,10919.0,10866.5
1477,10140,2015,1,,2862658,4391.0,651.937599635618,14,63.61,0.0,2749.0,43106.0,33814.2
1478,10140,2014,1,554.0,2707765,4390.0,616.802961275626,18,61.89,0.0,2749.0,40420.0,31491.25
1479,10140,2011,0,595.0,1845727,4375.0,421.880457142857,43,4.79,0.032914979757085,2749.0,10814.0,10814.0
1480,10140,2013,1,585.0,2484643,4389.0,566.106858054226,18,4.44,0.0,2749.0,27283.0,28515.0
1481,10140,2011,1,621.0,1845727,4375.0,421.880457142857,16,4.79,0.032914979757085,2749.0,29363.0,29363.0
1482,10140,2014,0,594.0,2707765,4390.0,616.802961275626,50,61.89,0.0,2749.0,12924.0,11164.25
1483,10140,2013,0,589.0,2484643,4389.0,566.106858054226,50,4.44,0.0,2749.0,10000.0,10577.666666666666
1485,10140,2015,0,,2862658,4391.0,651.937599635618,30,63.61,0.0,2749.0,13707.0,11672.8
1486,10140,2012,1,569.0,2222670,4383.0,507.11156741957603,18,4.75,0.0,2749.0,28899.0,29131.0
1488,10147,2012,1,538.0,2222670,4383.0,507.11156741957603,28,1.75,0.0,2760.0,30392.0,29121.0
1489,10147,2014,1,560.0,2707765,4390.0,616.802961275626,22,60.75,0.0,2760.0,40420.0,31967.25
1490,10147,2011,1,622.0,1845727,4375.0,421.880457142857,31,1.54,0.0,2760.0,27850.0,27850.0
1491,10147,2015,1,,2862658,4391.0,651.937599635618,18,62.12,0.0,2760.0,43106.0,34195.0
1492,10147,2013,1,570.0,2484643,4389.0,566.106858054226,23,1.59,0.0,2760.0,29207.0,29149.666666666668
1493,10459,2011,1,621.0,2309236,9405.47,245.520532200943,36,8.94,0.0672064777327935,1462.0,29339.0,29339.0
1494,10459,2015,0,587.0,3493938,9436.0,370.27744807121695,14,64.55,0.0628705148205928,1462.0,10187.0,10331.2
1496,10459,2013,0,589.0,2959931,9406.2,314.678722544705,20,8.47,0.0688564476885645,1462.0,10000.0,10194.666666666666
1497,10459,2014,0,594.0,3215586,9413.35,341.59847450694997,16,63.4,0.0917207792207792,1462.0,10885.0,10367.25
1498,10459,2012,0,582.0,2693103,9388.24,286.859198316191,26,8.58,0.0673716012084592,1462.0,9798.0,10292.0
1499,10459,2014,1,579.0,3215586,9413.35,341.59847450694997,69,63.4,0.0917207792207792,1462.0,32048.0,30246.5
1500,10459,2011,0,595.0,2309236,9405.47,245.520532200943,10,8.94,0.0672064777327935,1462.0,10786.0,10786.0
1501,10459,2015,1,572.0,3493938,9436.0,370.27744807121695,46,64.55,0.0628705148205928,1462.0,32694.0,30736.0
1502,10459,2012,1,568.0,2693103,9388.24,286.859198316191,54,8.58,0.0673716012084592,1462.0,30392.0,29865.5
1503,10459,2013,1,585.0,2959931,9406.2,314.678722544705,60,8.47,0.0688564476885645,1462.0,29207.0,29646.0
1506,10611,2013,1,585.0,1140960,2945.0,387.422750424448,109,13.76,0.0712895377128954,1298.0,15786.0,16565.666666666668
1507,10611,2014,0,608.0,1265669,2970.0,426.151178451178,10,65.88,0.0943181818181818,1298.0,5421.0,5473.5
