,Unnamed: 0,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Lowest_Ranking,Score,Ranking_Scores,Media_Impact,GDP,Population,Student_Population,GDP_Per_Person,X1A_Number,Ranking_Percentage,University_Name_Pinyin,Distance,Plan_Number_Total,New_Label,Label,Lowest,Last_Ranking,Average_Ranking
128,1532,中南财经政法大学,10520,2014,0,湖北,中南财经政法大学,118,3295,610,62.06,0.0574675324675325,2466849,5799.0,75.6,425.392136575272,14000,0.23535714285714301,zhongnancaijingzhengfadaxue,979.0,2250.0,16.0,16.0,596.0,3947.0,4501.75
129,1585,中国人民大学,10002,2012,0,北京,中国人民大学,36,176,646,36.61,0.5788519637462239,1625193,2018.6,69.2,805.108986426236,10000,0.0176,zhongguorenmindaxue,2124.0,80.0,4.0,4.0,626.0,113.0,110.0
130,1589,中国人民大学,10002,2014,0,北京,中国人民大学,38,160,646,72.36,0.5,1950056,2114.8,75.6,922.09948931341,14000,0.0114285714285714,zhongguorenmindaxue,2124.0,84.0,4.0,4.0,636.0,139.0,133.75
131,1601,中国人民大学,10002,2013,1,北京,中国人民大学,38,613,663,28.36,0.557177615571776,1787940,2069.3,72.7,864.0313149374181,40420,0.0151657595249876,zhongguorenmindaxue,2124.0,302.0,7.0,5.0,642.0,772.0,638.6666666666666
132,1625,中国人民大学,10002,2014,1,北京,中国人民大学,37,529,659,72.36,0.5,1950056,2114.8,75.6,922.09948931341,43106,0.0122720734932492,zhongguorenmindaxue,2124.0,300.0,5.0,5.0,651.0,613.0,632.25
133,1645,中国人民大学,10002,2015,0,北京,中国人民大学,44,175,643,78.71,0.553822152886115,2133083,2152.0,75.4,991.209572490706,16964,0.0103159632162226,zhongguorenmindaxue,2124.0,69.0,4.0,4.0,646.0,160.0,139.0
134,1657,中国人民大学,10002,2013,0,北京,中国人民大学,39,139,655,28.36,0.557177615571776,1787940,2069.3,72.7,864.0313149374181,12924,0.0107551841535128,zhongguorenmindaxue,2124.0,77.0,4.0,4.0,629.0,176.0,132.0
135,1669,中国人民大学,10002,2015,1,北京,中国人民大学,48,667,672,78.71,0.553822152886115,2133083,2152.0,75.4,991.209572490706,51000,0.013078431372549,zhongguorenmindaxue,2124.0,153.0,5.0,8.0,659.0,529.0,611.6
136,1681,中国人民大学,10002,2012,1,北京,中国人民大学,34,772,661,36.61,0.5788519637462239,1625193,2018.6,69.2,805.108986426236,29207,0.0264320197212997,zhongguorenmindaxue,2124.0,304.0,7.0,7.0,629.0,625.0,572.0
137,1693,中国人民大学,10002,2011,0,北京,中国人民大学,35,113,646,35.65,0.49392712550607304,1411358,1961.9,65.5,719.3832509302209,10919,0.0103489330524773,zhongguorenmindaxue,2124.0,65.0,4.0,4.0,638.0,107.0,107.0
139,1719,中国人民大学,10002,2011,1,北京,中国人民大学,34,625,645,35.65,0.49392712550607304,1411358,1961.9,65.5,719.3832509302209,30392,0.0205646222690182,zhongguorenmindaxue,2124.0,238.0,6.0,6.0,673.0,519.0,519.0
140,1805,中国传媒大学,10033,2012,0,北京,中国传媒大学,19,1484,623,0.0,0.0,1625193,2018.6,69.2,805.108986426236,10000,0.1484,zhongguochuanmeidaxue,2140.0,234.0,16.0,11.0,620.0,1111.0,1380.5
141,1814,中国传媒大学,10033,2015,0,北京,中国传媒大学,21,2251,612,0.0,0.13588143525741,2133083,2152.0,75.4,991.209572490706,16964,0.13269276114124,zhongguochuanmeidaxue,2140.0,1125.0,16.0,16.0,618.0,1778.0,1619.4
143,1818,中国传媒大学,10033,2014,0,北京,中国传媒大学,17,1778,620,0.0,0.133279220779221,1950056,2114.8,75.6,922.09948931341,14000,0.127,zhongguochuanmeidaxue,2140.0,1172.0,13.0,12.0,624.0,2074.0,1579.75
144,1830,中国传媒大学,10033,2011,0,北京,中国传媒大学,13,1111,620,0.0,0.0,1411358,1961.9,65.5,719.3832509302209,10919,0.101749244436304,zhongguochuanmeidaxue,2140.0,244.0,14.0,12.0,627.0,1650.0,1650.0
146,1838,中国传媒大学,10033,2011,1,北京,中国传媒大学,24,16645,586,0.0,0.0,1411358,1961.9,65.5,719.3832509302209,30392,0.5476770202684921,zhongguochuanmeidaxue,2140.0,2365.0,24.0,26.0,631.0,9736.0,9736.0
148,1850,中国传媒大学,10033,2015,1,北京,中国传媒大学,28,9921,631,0.0,0.13588143525741,2133083,2152.0,75.4,991.209572490706,51000,0.19452941176470603,zhongguochuanmeidaxue,2140.0,3679.0,23.0,23.0,562.0,43106.0,17962.0
150,1874,中国传媒大学,10033,2012,1,北京,中国传媒大学,26,11180,614,0.0,0.0,1625193,2018.6,69.2,805.108986426236,29207,0.382784948813641,zhongguochuanmeidaxue,2140.0,6741.0,24.0,24.0,586.0,16645.0,13190.5
151,1886,中国传媒大学,10033,2013,0,北京,中国传媒大学,18,2074,624,0.0,0.0,1787940,2069.3,72.7,864.0313149374181,12924,0.160476632621479,zhongguochuanmeidaxue,2140.0,1085.0,16.0,12.0,606.0,1484.0,1415.0
152,1898,中国传媒大学,10033,2013,1,北京,中国传媒大学,26,9143,617,0.0,0.0,1787940,2069.3,72.7,864.0313149374181,40420,0.22619990103909002,zhongguochuanmeidaxue,2140.0,6998.0,21.0,19.0,614.0,11180.0,12520.333333333336
153,1910,中国传媒大学,10033,2014,1,北京,中国传媒大学,25,43106,560,0.0,0.133279220779221,1950056,2114.8,75.6,922.09948931341,43106,1.0,zhongguochuanmeidaxue,2140.0,56158.0,43.0,43.0,597.0,9143.0,11676.0
154,1941,中国农业大学,10019,2011,1,北京,中国农业大学,45,16868,586,20.0,0.10890688259109299,1411358,1961.9,65.5,719.3832509302209,30392,0.5550144774940771,zhongguonongyedaxue,1398.0,2365.0,26.0,26.0,634.0,18276.0,18276.0
155,1964,中国农业大学,10019,2012,0,北京,中国农业大学,5,5744,601,19.6,0.0921148036253776,1625193,2018.6,69.2,805.108986426236,10000,0.5744,zhongguonongyedaxue,1398.0,2363.0,20.0,21.0,573.0,7098.0,7098.0
156,1970,中国农业大学,10019,2013,0,北京,中国农业大学,6,6739,604,18.1,0.11922141119221401,1787940,2069.3,72.7,864.0313149374181,12924,0.521432992881461,zhongguonongyedaxue,1398.0,2472.0,20.0,20.0,601.0,5744.0,6421.0
157,1981,中国农业大学,10019,2014,0,北京,中国农业大学,5,7341,594,67.05,0.12597402597402602,1950056,2114.8,75.6,922.09948931341,14000,0.5243571428571429,zhongguonongyedaxue,1398.0,10968.0,23.0,23.0,604.0,6739.0,6527.0
158,2004,中国农业大学,10019,2012,1,北京,中国农业大学,43,14354,607,19.6,0.0921148036253776,1625193,2018.6,69.2,805.108986426236,29207,0.49145752730509795,zhongguonongyedaxue,1398.0,9091.0,28.0,28.0,586.0,16868.0,17572.0
159,2015,中国农业大学,10019,2015,1,北京,中国农业大学,49,14352,622,68.46,0.12386895475819001,2133083,2152.0,75.4,991.209572490706,51000,0.28141176470588203,zhongguonongyedaxue,1398.0,6322.0,26.0,26.0,594.0,17050.0,17213.8
160,2026,中国农业大学,10019,2014,1,北京,中国农业大学,50,17050,594,67.05,0.12597402597402602,1950056,2114.8,75.6,922.09948931341,43106,0.39553658423421295,zhongguonongyedaxue,1398.0,9844.0,28.0,26.0,596.0,19521.0,17254.75
162,2048,中国农业大学,10019,2013,1,北京,中国农业大学,49,19521,596,18.1,0.11922141119221401,1787940,2069.3,72.7,864.0313149374181,40420,0.48295398317664506,zhongguonongyedaxue,1398.0,17851.0,28.0,28.0,607.0,14354.0,16499.333333333332
164,2070,中国医科大学,10159,2011,1,辽宁,中国医科大学,37,30392,568,3.96,0.0,1845727,4375.0,65.5,421.880457142857,30392,1.0,zhongguoyikedaxue,2248.0,9832.0,35.0,35.0,626.0,22217.0,22217.0
165,2072,中国医科大学,10159,2013,1,辽宁,中国医科大学,47,28119,584,4.37,0.0,2484643,4389.0,72.7,566.106858054226,40420,0.695670460168234,zhongguoyikedaxue,2248.0,25649.0,34.0,34.0,588.0,25164.0,25924.33333333333
166,2078,中国医科大学,10159,2014,1,辽宁,中国医科大学,35,43106,560,61.85,0.0,2707765,4390.0,75.6,616.802961275626,43106,1.0,zhongguoyikedaxue,2248.0,56158.0,43.0,43.0,576.0,28119.0,26473.0
167,2083,中国医科大学,10159,2012,1,辽宁,中国医科大学,37,25164,590,4.19,0.0,2222670,4383.0,69.2,507.11156741957603,29207,0.861574280138323,zhongguoyikedaxue,2248.0,22382.0,36.0,36.0,564.0,30392.0,26304.5
169,2099,中国地质大学,11415,2011,1,北京,中国地质大学(北京),29,23837,575,11.82,0.0359919028340081,1411358,1961.9,65.5,719.3832509302209,30392,0.7843182416425369,zhongguodizhidaxue,988.0,7494.0,33.0,32.0,626.0,24446.0,24446.0
170,2102,中国地质大学,11415,2011,0,北京,中国地质大学(北京),4,4835,597,11.82,0.0359919028340081,1411358,1961.9,65.5,719.3832509302209,10919,0.442806117776353,zhongguodizhidaxue,988.0,547.0,21.0,21.0,608.0,5563.0,5563.0
171,2103,中国地质大学,11415,2012,0,北京,中国地质大学(北京),4,5702,601,11.85,0.0368580060422961,1625193,2018.6,69.2,805.108986426236,10000,0.5702,zhongguodizhidaxue,988.0,2363.0,21.0,21.0,597.0,4835.0,5199.0
172,2108,中国地质大学,10491,2012,1,湖北,中国地质大学(武汉),47,22208,594,11.85,0.0368580060422961,1963226,5758.0,69.2,340.956234803751,29207,0.7603656657650558,zhongguodizhidaxue,988.0,21833.0,34.0,34.0,573.0,25460.0,24886.5
173,2129,中国地质大学,11415,2012,1,北京,中国地质大学(北京),29,23997,591,11.85,0.0368580060422961,1625193,2018.6,69.2,805.108986426236,29207,0.8216181052487421,zhongguodizhidaxue,988.0,22382.0,36.0,36.0,561.0,23837.0,24141.5
174,2143,中国地质大学,10491,2011,1,湖北,中国地质大学(武汉),49,25460,573,11.82,0.0359919028340081,1596761,5727.9143,65.5,278.768311879247,30392,0.8377204527507242,zhongguodizhidaxue,988.0,7660.0,33.0,33.0,626.0,24313.0,24313.0
175,2158,中国地质大学,10491,2013,0,湖北,中国地质大学(武汉),15,10080,595,11.87,0.0360097323600973,2225045,5779.0,72.7,385.02249524139097,12924,0.7799442896935931,zhongguodizhidaxue,988.0,5929.0,24.0,24.0,573.0,8800.0,8807.666666666666
176,2170,中国地质大学,10491,2012,0,湖北,中国地质大学(武汉),14,8800,592,11.85,0.0368580060422961,1963226,5758.0,69.2,340.956234803751,10000,0.88,zhongguodizhidaxue,988.0,12887.0,25.0,26.0,584.0,9085.0,8811.5
177,2182,中国地质大学,10491,2014,1,湖北,中国地质大学(武汉),84,31216,573,64.77,0.0558441558441558,2466849,5799.0,75.6,425.392136575272,43106,0.7241683292349091,zhongguodizhidaxue,988.0,28520.0,36.0,36.0,571.0,40420.0,28100.25
178,2194,中国地质大学,10491,2014,0,湖北,中国地质大学(武汉),15,10535,586,64.77,0.0558441558441558,2466849,5799.0,75.6,425.392136575272,14000,0.7525,zhongguodizhidaxue,988.0,14168.0,27.0,27.0,595.0,10080.0,9125.75
179,2225,中国地质大学,10491,2013,1,湖北,中国地质大学(武汉),84,40420,574,11.87,0.0360097323600973,2225045,5779.0,72.7,385.02249524139097,40420,1.0,zhongguodizhidaxue,988.0,36352.0,38.0,38.0,578.0,22208.0,23993.66666666667
180,2226,中国地质大学,11415,2013,1,北京,中国地质大学(北京),34,31160,580,11.87,0.0360097323600973,1787940,2069.3,72.7,864.0313149374181,40420,0.7709054923305291,zhongguodizhidaxue,988.0,26558.0,36.0,36.0,591.0,23997.0,24093.33333333333
181,2243,中国地质大学,10491,2011,0,湖北,中国地质大学(武汉),16,9085,584,11.82,0.0359919028340081,1596761,5727.9143,65.5,278.768311879247,10919,0.83203590072351,zhongguodizhidaxue,988.0,3344.0,26.0,26.0,600.0,8538.0,8538.0
182,2266,中国地质大学,11415,2014,1,北京,中国地质大学(北京),35,29339,575,64.77,0.0558441558441558,1950056,2114.8,75.6,922.09948931341,43106,0.680624507029184,zhongguodizhidaxue,988.0,28236.0,35.0,35.0,580.0,31160.0,25860.0
183,2328,中国政法大学,10053,2014,1,北京,中国政法大学,42,43106,560,62.39,0.16558441558441597,1950056,2114.8,75.6,922.09948931341,43106,1.0,zhongguozhengfadaxue,2154.0,56158.0,15.0,43.0,616.0,3870.0,4280.0
184,2338,中国政法大学,10053,2012,0,北京,中国政法大学,43,1160,626,6.45,0.167673716012085,1625193,2018.6,69.2,805.108986426236,10000,0.11599999999999999,zhongguozhengfadaxue,2154.0,215.0,10.0,10.0,623.0,870.0,823.5
185,2341,中国政法大学,10053,2011,0,北京,中国政法大学,48,870,623,5.85,0.17004048582996,1411358,1961.9,65.5,719.3832509302209,10919,0.0796776261562414,zhongguozhengfadaxue,2154.0,231.0,11.0,11.0,627.0,777.0,777.0
186,2376,中国政法大学,10053,2011,1,北京,中国政法大学,39,5090,613,5.85,0.17004048582996,1411358,1961.9,65.5,719.3832509302209,30392,0.167478283758884,zhongguozhengfadaxue,2154.0,672.0,17.0,17.0,659.0,4748.0,4748.0
187,2388,中国政法大学,10053,2014,0,北京,中国政法大学,55,3177,610,62.39,0.16558441558441597,1950056,2114.8,75.6,922.09948931341,14000,0.226928571428571,zhongguozhengfadaxue,2154.0,2250.0,16.0,16.0,599.0,8725.0,2883.0
190,2412,中国政法大学,10053,2013,0,北京,中国政法大学,55,8725,599,5.8,0.169099756690998,1787940,2069.3,72.7,864.0313149374181,12924,0.675100588053234,zhongguozhengfadaxue,2154.0,5410.0,22.0,22.0,618.0,1160.0,935.6666666666665
191,2424,中国政法大学,10053,2013,1,北京,中国政法大学,42,3870,635,5.8,0.169099756690998,1787940,2069.3,72.7,864.0313149374181,40420,0.0957446808510638,zhongguozhengfadaxue,2154.0,776.0,14.0,13.0,639.0,3412.0,4416.666666666667
194,2449,中国政法大学,10053,2012,1,北京,中国政法大学,34,3412,639,6.45,0.167673716012085,1625193,2018.6,69.2,805.108986426236,29207,0.116821309959941,zhongguozhengfadaxue,2154.0,685.0,16.0,16.0,599.0,5090.0,4919.0
195,2468,中国海洋大学,10423,2014,1,山东,中国海洋大学,111,22104,585,64.09,0.0438311688311688,5468433,9733.39,75.6,561.822037337454,43106,0.512782443279358,zhongguohaiyangdaxue,440.0,13084.0,30.0,30.0,592.0,21843.0,21308.5
196,2471,中国海洋大学,10423,2012,1,山东,中国海洋大学,86,19899,598,11.11,0.0311178247734139,4536185,9637.27,69.2,470.69190756303396,29207,0.68130927517376,zhongguohaiyangdaxue,440.0,17777.0,32.0,32.0,563.0,21446.0,21746.0
197,2489,中国海洋大学,10423,2013,0,山东,中国海洋大学,27,5397,608,10.18,0.0304136253041363,5001324,9684.87,72.7,516.405899098284,12924,0.417595171773445,zhongguohaiyangdaxue,440.0,2370.0,23.0,18.0,584.0,5721.0,6554.666666666668
198,2492,中国海洋大学,10423,2014,0,山东,中国海洋大学,27,5917,599,64.09,0.0438311688311688,5468433,9733.39,75.6,561.822037337454,14000,0.4226428571428571,zhongguohaiyangdaxue,440.0,2609.0,21.0,21.0,608.0,5397.0,6265.25
199,2510,中国海洋大学,10423,2011,1,山东,中国海洋大学,86,21446,579,11.21,0.0284615384615385,3916992,9587.87,65.5,408.53620251421796,30392,0.7056462226901821,zhongguohaiyangdaxue,440.0,7113.0,30.0,30.0,629.0,22046.0,22046.0
200,2527,中国海洋大学,10423,2012,0,山东,中国海洋大学,18,5721,601,11.11,0.0311178247734139,4536185,9637.27,69.2,470.69190756303396,10000,0.5721,zhongguohaiyangdaxue,440.0,2363.0,23.0,21.0,589.0,7325.0,6971.5
201,2537,中国海洋大学,10423,2013,1,山东,中国海洋大学,111,21843,592,10.18,0.0304136253041363,5001324,9684.87,72.7,516.405899098284,40420,0.5404007916872829,zhongguohaiyangdaxue,440.0,21917.0,30.0,30.0,585.0,19899.0,21130.33333333333
202,2554,中国海洋大学,10423,2011,0,山东,中国海洋大学,14,7325,589,11.21,0.0284615384615385,3916992,9587.87,65.5,408.53620251421796,10919,0.6708489788442161,zhongguohaiyangdaxue,440.0,702.0,24.0,24.0,605.0,6618.0,6618.0
203,2613,中国石油大学,10425,2013,1,山东,中国石油大学(华东),48,40420,574,9.95,0.054014598540145994,5001324,9684.87,72.7,516.405899098284,40420,1.0,zhongguoshiyoudaxue,1858.0,36352.0,34.0,38.0,586.0,23126.0,25492.0
204,2614,中国石油大学,11414,2013,1,北京,中国石油大学(北京),19,27089,585,9.95,0.054014598540145994,1787940,2069.3,72.7,864.0313149374181,40420,0.670188025729837,zhongguoshiyoudaxue,1858.0,25459.0,33.0,33.0,583.0,29207.0,22164.66666666667
205,2623,中国石油大学,10425,2012,1,山东,中国石油大学(华东),40,23126,593,11.26,0.0537764350453172,4536185,9637.27,69.2,470.69190756303396,29207,0.7917964871434928,zhongguoshiyoudaxue,1858.0,22062.0,35.0,35.0,570.0,27597.0,26675.0
206,2634,中国石油大学,11414,2011,1,北京,中国石油大学(北京),17,17685,584,11.06,0.059919028340081,1411358,1961.9,65.5,719.3832509302209,30392,0.581896551724138,zhongguoshiyoudaxue,1858.0,2472.0,27.0,27.0,632.0,19602.0,19602.0
207,2638,中国石油大学,11414,2013,0,北京,中国石油大学(北京),4,9575,597,9.95,0.054014598540145994,1787940,2069.3,72.7,864.0313149374181,12924,0.7408696997833492,zhongguoshiyoudaxue,1858.0,5553.0,23.0,23.0,605.0,4674.0,5135.5
208,2645,中国石油大学,10425,2014,1,山东,中国石油大学(华东),55,34927,569,63.77,0.0,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,zhongguoshiyoudaxue,1858.0,28776.0,39.0,38.0,574.0,40420.0,29224.0
209,2648,中国石油大学,11414,2012,1,北京,中国石油大学(北京),16,29207,585,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1.0,zhongguoshiyoudaxue,1858.0,35601.0,39.0,39.0,566.0,17685.0,18643.5
210,2692,中国石油大学,11414,2014,1,北京,中国石油大学(北京),17,22341,585,63.77,0.0,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,zhongguoshiyoudaxue,1858.0,13084.0,30.0,30.0,585.0,27089.0,23395.75
212,2718,中国石油大学,11414,2014,0,北京,中国石油大学(北京),4,11548,583,63.77,0.0,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,zhongguoshiyoudaxue,1858.0,15394.0,28.0,28.0,577.0,9575.0,6615.333333333332
213,2730,中国石油大学,11414,2012,0,北京,中国石油大学(北京),3,4674,605,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,10000,0.4674,zhongguoshiyoudaxue,1858.0,2261.0,19.0,19.0,594.0,5597.0,5597.0
214,2873,中国矿业大学,11413,2012,1,北京,中国矿业大学(北京),7,27484,587,12.25,0.0241087613293051,1625193,2018.6,69.2,805.108986426236,29207,0.9410072927722809,zhongguokuangyedaxue,2136.0,22472.0,38.0,38.0,570.0,27661.0,27297.5
215,2917,中国矿业大学,11413,2013,1,北京,中国矿业大学(北京),10,33507,577,10.71,0.0233576642335766,1787940,2069.3,72.7,864.0313149374181,40420,0.8289708065314201,zhongguokuangyedaxue,2136.0,26684.0,37.0,37.0,587.0,27484.0,27359.66666666667
216,2926,中国矿业大学,11413,2015,1,北京,中国矿业大学(北京),20,44197,583,66.79,0.0354134165366615,2133083,2152.0,75.4,991.209572490706,51000,0.866607843137255,zhongguokuangyedaxue,2136.0,19132.0,44.0,44.0,566.0,30387.0,29194.6
217,2933,中国矿业大学,11413,2011,1,北京,中国矿业大学(北京),6,27661,570,11.94,0.0,1411358,1961.9,65.5,719.3832509302209,30392,0.9101408265332981,zhongguokuangyedaxue,2136.0,7903.0,34.0,34.0,622.0,26934.0,26934.0
218,2939,中国矿业大学,11413,2014,1,北京,中国矿业大学(北京),17,30387,574,64.55,0.0386363636363636,1950056,2114.8,75.6,922.09948931341,43106,0.704936667749269,zhongguokuangyedaxue,2136.0,28520.0,36.0,36.0,577.0,33507.0,28896.5
219,2948,中国科学技术大学,10358,2014,1,安徽,中国科学技术大学,30,701,656,0.0,0.0,1903887,6029.8,75.6,315.7462934094,43106,0.0162622372755533,zhongguokexuejizhudaxue,1214.0,330.0,7.0,6.0,642.0,727.0,705.5
221,2955,中国科学技术大学,10358,2012,1,安徽,中国科学技术大学,33,677,663,0.0,0.0,1530065,5968.0,69.2,256.37818364611303,29207,0.0231793748074092,zhongguokexuejizhudaxue,1214.0,270.0,6.0,6.0,624.0,700.0,709.0
222,2959,中国科学技术大学,10358,2013,1,安徽,中国科学技术大学,38,727,661,0.0,0.0,1721205,5988.0,72.7,287.442384769539,40420,0.0179861454725383,zhongguokexuejizhudaxue,1214.0,340.0,6.0,6.0,643.0,677.0,698.3333333333335
223,2966,中国科学技术大学,10358,2011,1,安徽,中国科学技术大学,35,700,643,0.0,0.0,1235933,5956.7,65.5,207.486192019071,30392,0.0230323769413003,zhongguokexuejizhudaxue,1214.0,273.0,7.0,7.0,680.0,718.0,718.0
224,2984,中国药科大学,10316,2013,1,江苏,中国药科大学,24,26507,586,3.42,0.0,5405822,7919.98,72.7,682.555006452037,40420,0.6557892132607621,zhongguoyaokedaxue,1390.0,25459.0,34.0,33.0,592.0,23353.0,25838.0
225,2987,中国药科大学,10316,2014,0,江苏,中国药科大学,2,11288,584,61.37,0.0,5916175,7939.49,75.6,745.1580643089169,14000,0.8062857142857142,zhongguoyaokedaxue,1390.0,15394.0,25.0,28.0,600.0,8032.0,9058.666666666666
227,2991,中国药科大学,10316,2011,1,江苏,中国药科大学,23,25964,573,3.46,0.0,4142548,7869.34,65.5,526.416192463409,30392,0.85430376414846,zhongguoyaokedaxue,1390.0,7660.0,33.0,33.0,622.0,28197.0,28197.0
228,3020,中国药科大学,10316,2014,1,江苏,中国药科大学,24,26848,579,61.37,0.0,5916175,7939.49,75.6,745.1580643089169,43106,0.622836728065699,zhongguoyaokedaxue,1390.0,27186.0,35.0,33.0,568.0,26507.0,26005.25
229,3031,中国药科大学,10316,2012,0,江苏,中国药科大学,2,8225,594,3.4,0.0,4911027,7898.800668234179,69.2,621.743376782527,10000,0.8225,zhongguoyaokedaxue,1390.0,12827.0,27.0,25.0,580.0,10919.0,10919.0
230,3046,中国药科大学,10316,2012,1,江苏,中国药科大学,21,23353,592,3.4,0.0,4911027,7898.800668234179,69.2,621.743376782527,29207,0.7995685965693159,zhongguoyaokedaxue,1390.0,22062.0,35.0,35.0,573.0,25964.0,27080.5
232,3084,中国药科大学,10316,2013,0,江苏,中国药科大学,2,8032,600,3.42,0.0,5405822,7919.98,72.7,682.555006452037,12924,0.6214794181368001,zhongguoyaokedaxue,1390.0,5410.0,23.0,22.0,594.0,8225.0,9572.0
233,3105,中央民族大学,10052,2015,1,北京,中央民族大学,8,22102,609,63.87,0.0447737909516381,2133083,2152.0,75.4,991.209572490706,51000,0.433372549019608,zhongyangminzudaxue,2122.0,16136.0,32.0,32.0,584.0,22693.0,22126.6
